,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short-large-rl (exit),long_jcrosk (exit),ema-12 (exit),short-small-rl (exit),low (exit),mean-grad-hist (exit),close (exit),open (exit),high (exit),long-bid-rl (exit),sma-25 (exit),volume (exit),short_kdj (exit),long-large-rl (exit),ema-26 (exit),sma-compare (exit),sma-05 (exit),long-small-rl (exit),sma-07 (exit),short-bid-rl (exit)
299,QTUM/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,2.2439999999999998,2.2439999999999998,2.2134279131742693,2.2626283579265927,1.838,1,1.9300000000000002,1458201.5,0,False,2.1807999999996674,2.204428571428685,2.2828399999999314,10.82739909,0.17670487509115768,1,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,0,2.2222953271817136,do_nothing,2.253,0,2.283,2.2560000000000002,2.293,go_short,2.2142399999999314,172224.7,False,do_nothing,2.2405966256471266,0,2.2501999999996674,go_long,2.2452857142858256,go_short
297,QTUM/USDT:USDT,2023-03-14 13:30:00+00:00,first_buy,long-exit-profit,2.958,2.959,2.8667648707915983,2.845012501149003,2.904,0,2.927,174122.1,0,False,2.902199999999696,2.873285714285827,2.828559999999939,11.41953206,0.18642187518079745,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,0,3.348272710342551,do_nothing,3.427,0,3.484,3.436,3.491,go_short,3.3471999999999404,490609.8,False,do_nothing,3.3917717019571945,0,3.4301999999997035,go_long,3.4088571428572556,go_short
296,QTUM/USDT:USDT,2023-03-10 04:15:00+00:00,first_buy,long-exit-profit,2.5,2.505,2.5143528723188195,2.5424982603615103,2.487,1,2.497,66963.9,0,False,2.506199999999693,2.5071428571429695,2.5296399999999397,11.08600773,0.18103246830405137,1,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,0,2.838453501240923,do_nothing,2.927,0,2.958,2.931,2.971,go_short,2.8253599999999386,299789.3,False,do_nothing,2.855813029117343,0,2.876799999999696,go_long,2.8552857142858272,go_short
294,QTUM/USDT:USDT,2023-02-20 11:15:00+00:00,first_buy,long-exit-profit,3.541,3.596,3.4884871663883352,3.4444452349163126,3.527,0,3.56,855414.4,0,False,3.510399999999696,3.507142857142972,3.449639999999942,10.98219645,0.1792754164342266,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,0,3.715058738214401,do_nothing,4.034,0,4.203,4.069,4.2780000000000005,go_short,3.703479999999941,3838665.4,False,do_nothing,3.774532542288632,0,3.795399999999696,go_long,3.74914285714297,go_short
266,MKR/USDT:USDT,2023-07-03 21:30:00+00:00,first_buy,long-exit-profit,1068.1,1075.7,1006.7255767551441,985.5013551519526,1015.1,0,1021.0,16447.519,1,False,1016.9199999999964,1012.028571428575,982.7280000000097,10.72855253,0.17495649192466037,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,1066.95383602992,go_long,1120.0,0,1206.7,1125.7,1252.6,do_nothing,1052.7360000000099,66383.429,False,go_short,1097.7329187712776,0,1131.7600000000025,go_long,1113.3285714285744,do_nothing
292,QTUM/USDT:USDT,2023-01-21 16:45:00+00:00,first_buy,long-exit-profit,2.528,2.542,2.5245844408178693,2.518506461955689,2.527,0,2.539,94110.4,0,False,2.528199999999703,2.5307142857143896,2.5123599999999398,10.57928725,0.17271998371411837,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,0,2.9523675137631056,do_nothing,2.989,0,2.998,2.993,3.004,go_short,2.953999999999941,50209.2,False,do_nothing,2.9758092597558186,0,2.9841999999996993,go_long,2.9814285714286863,go_short
288,QTUM/USDT:USDT,2022-07-27 22:30:00+00:00,first_buy,long-exit-profit,4.1,4.108,4.019074634880299,3.9306070301390235,4.081,0,4.092,229905.6,0,False,4.0577999999997125,4.050000000000088,3.9231199999999493,11.20281471,0.18355709760923403,0,go_long,do_nothing,do_nothing,do_nothing,go_short,go_short,do_nothing,0,4.5723138961343315,do_nothing,4.728,0,4.85,4.729,4.973,go_short,4.5566799999999485,1120498.6,False,do_nothing,4.629145976158067,0,4.658599999999716,go_long,4.633142857142948,go_short
265,MKR/USDT:USDT,2023-07-02 12:00:00+00:00,first_buy,long-exit-profit,889.7,896.8,852.8885689519185,838.9816790464529,873.0,0,873.5,3846.62,0,False,867.0399999999948,862.3142857142893,831.7440000000103,13.46112184,0.2199308883119497,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,982.6614635641088,go_long,995.5,0,1068.0,1006.8,1077.0,do_nothing,978.8880000000098,16822.006,False,go_short,1004.1302270742611,0,1012.3199999999964,go_long,1008.5714285714322,do_nothing
260,MKR/USDT:USDT,2022-11-10 12:15:00+00:00,first_buy,long-exit-profit,746.9,769.8,751.7846478554583,751.2936733916102,745.7,0,764.6,2102.039,0,False,748.9200000000067,746.6857142857189,764.1240000000133,11.6353709,0.19000502080631543,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,850.2468131537287,go_long,878.5,0,919.1,879.8,937.2,do_nothing,849.2600000000115,20624.717,False,go_short,867.3255310467952,0,878.2400000000027,go_long,870.5857142857191,do_nothing
263,MKR/USDT:USDT,2023-06-10 22:30:00+00:00,first_buy,long-exit-profit,632.0,635.6,629.9968732328012,623.0008627850112,632.0,1,633.9,1322.767,0,False,634.6000000000008,633.0857142857184,625.1440000000108,10.50317914,0.17239561076410445,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,728.3309756511475,go_long,735.5,0,746.6,737.4,750.3,do_nothing,728.7040000000105,3807.722,False,go_short,732.7132391356731,0,734.7799999999986,go_long,733.0571428571471,do_nothing
228,ADA/USDT:USDT,2023-01-09 02:30:00+00:00,first_buy,long-exit-profit,0.33340000000000003,0.336,0.31776819836086295,0.3067202951843128,0.33180000000000004,1,0.33430000000000004,58015451.0,0,False,0.330360000000004,0.3252285714285663,0.3020119999999964,11.07126486,0.18073647369964724,0,go_short,do_nothing,go_short,go_short,go_long,go_long,go_short,0,0.38691176140469946,do_nothing,0.3941,0,0.3977,0.3942,0.3981,go_long,0.3862639999999965,18786645.0,False,go_short,0.38995928218426457,0,0.39232000000000566,go_short,0.39119999999999483,go_long
227,ADA/USDT:USDT,2023-01-02 07:15:00+00:00,first_buy,long-exit-profit,0.2495,0.254,0.25011211889659163,0.24947598095625606,0.2495,0,0.2534,22785816.0,0,False,0.2505400000000034,0.25028571428570945,0.24906799999999601,10.63103653,0.1731887016556014,0,go_short,do_nothing,go_short,go_short,go_long,go_long,go_short,0,0.2915220866955332,do_nothing,0.2954,0,0.2978,0.2975,0.3004,go_long,0.29125199999999635,88669113.0,False,go_short,0.2933649726038432,0,0.29514000000000384,go_short,0.29374285714285203,go_long
225,ADA/USDT:USDT,2022-10-13 07:45:00+00:00,first_buy,long-exit-profit,0.3652,0.3652,0.3679263286380189,0.37179249947975723,0.35450000000000004,1,0.3588,105845567.0,0,False,0.36460000000000403,0.3666142857142826,0.3719439999999951,12.11247868,0.1983798659206883,1,go_short,do_nothing,go_short,go_short,go_long,go_long,go_short,0,0.40832772221146096,do_nothing,0.4101,0,0.429,0.4108,0.42910000000000004,go_long,0.4069199999999952,113022436.0,False,go_short,0.4105235111714894,0,0.4129200000000036,go_short,0.41085714285713915,go_long
223,ADA/USDT:USDT,2022-05-11 21:45:00+00:00,first_buy,long-exit-profit,0.49350000000000005,0.4993,0.5161868302419546,0.538969822885226,0.4721,1,0.4834,43977952.0,0,False,0.5022200000000089,0.5073285714285692,0.5401119999999963,11.64261721,0.19091916127076416,1,go_short,do_nothing,go_short,go_short,go_long,go_long,go_short,0,0.5206028598753504,do_nothing,0.5438000000000001,0,0.5760000000000001,0.5468000000000001,0.579,go_long,0.5133999999999965,33825093.0,False,go_short,0.5401681276794552,0,0.5498200000000082,go_short,0.5483428571428549,go_long
220,SOL/USDT:USDT,2023-11-16 06:45:00+00:00,first_buy,long-exit-profit,67.85,68.356,66.35167435526024,65.89515656642098,67.204,0,67.513,1149265.0,0,False,66.84639999999733,66.3674285714284,65.86672000000036,11.72591726,0.17350776219662672,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,77.89846887882089,go_long,78.799,0,80.363,79.028,80.79,do_nothing,77.89932000000033,1339750.0,False,go_short,78.75688102369162,0,79.32499999999699,go_long,79.27371428571405,do_nothing
219,SOL/USDT:USDT,2023-11-10 23:15:00+00:00,first_buy,long-exit-profit,56.685,57.471,54.89405612901302,53.87751485868182,56.599,0,57.146,1478621.0,0,False,55.25299999999728,54.89071428571413,53.98056000000032,10.35357322,0.18100607230999405,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,65.76572909173466,go_long,66.73,0,67.849,67.045,67.897,do_nothing,65.80224000000037,1211888.0,False,go_short,66.14052423803483,0,66.37299999999733,go_long,66.01899999999983,do_nothing
218,SOL/USDT:USDT,2023-11-09 10:15:00+00:00,first_buy,long-exit-profit,46.521,46.861,45.48046325529102,44.82888306915005,46.209,0,46.646,1050000.0,0,False,46.20159999999733,45.84728571428555,44.70028000000034,9.91272373,0.21233373877719688,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,53.61603604737637,go_long,54.41,0,56.691,54.423,57.25,do_nothing,53.76280000000032,2394746.0,False,go_short,54.484611788833575,0,54.60539999999728,go_long,54.500428571428415,do_nothing
217,SOL/USDT:USDT,2023-11-01 10:30:00+00:00,first_buy,long-exit-profit,39.577,39.78,38.89095510651256,38.569818573733976,39.321,0,39.493,1310801.0,0,False,39.16899999999736,39.04314285714263,38.452240000000415,6.85280357,0.17334171297887307,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,44.68351371468206,go_long,46.087,0,46.522,46.372,46.849,do_nothing,44.59916000000034,1324825.0,False,go_short,45.26854748352575,0,45.87299999999732,go_long,45.52699999999983,do_nothing
216,SOL/USDT:USDT,2023-10-25 12:30:00+00:00,first_buy,long-exit-profit,33.497,33.96,32.34602998903407,31.911435078555392,33.131,0,33.536,2834798.0,0,False,32.6549999999974,32.463142857142586,31.747600000000386,5.90825447,0.17600048061432844,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,38.49596405963269,go_long,39.035,0,39.577,39.177,39.708,do_nothing,38.40352000000041,1705078.0,False,go_short,38.78149239860575,0,39.048799999997364,go_long,38.891428571428335,do_nothing
230,ADA/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,0.2735,0.2738,0.2743985018878164,0.283591565861706,0.2167,1,0.23470000000000002,487105001.0,0,False,0.26800000000000435,0.2723428571428516,0.2855079999999963,10.80116565,0.17607510222648565,1,go_short,do_nothing,go_short,go_short,go_long,go_long,go_short,0,0.26452829553782625,do_nothing,0.273,0,0.2765,0.2732,0.2777,go_long,0.26453599999999633,47799475.0,False,go_short,0.2691333964273947,0,0.27286000000000404,go_short,0.270728571428566,go_long
215,SOL/USDT:USDT,2023-10-21 07:00:00+00:00,first_buy,long-exit-profit,27.901,28.2,27.197826345700364,27.020003870538275,27.811,0,28.007,1312671.0,0,False,27.404999999997337,27.23028571428545,26.904280000000405,10.83181835,0.1931837996330802,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,31.781469884839822,go_long,32.192,0,33.5,32.2,33.599,do_nothing,31.677200000000383,3153155.0,False,go_short,32.12967180522209,0,32.3381999999974,go_long,32.25214285714259,do_nothing
213,SOL/USDT:USDT,2023-09-30 13:30:00+00:00,first_buy,long-exit-profit,20.649,20.988,20.471138631746832,20.374024426313298,20.62,0,20.964,2306806.0,0,False,20.553199999997272,20.480285714285465,20.350440000000425,7.22759599,0.17220892039652771,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,23.030160151282026,go_long,23.281,0,24.543,23.353,24.618,do_nothing,22.989560000000417,4843443.0,False,go_short,23.325122849477804,0,23.50439999999734,go_long,23.38614285714259,do_nothing
212,SOL/USDT:USDT,2023-09-11 10:30:00+00:00,first_buy,long-exit-profit,17.58,17.679,17.864289591265678,18.019706444418603,17.32,1,17.519,2386125.0,0,False,17.69999999999728,17.789428571428353,18.093480000000447,9.43687021,0.17937558778531437,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,20.32682638041836,go_long,20.504,0,20.648,20.504,20.685,do_nothing,20.32080000000043,877549.0,False,go_short,20.38152747388262,0,20.425399999997275,go_long,20.377999999999755,do_nothing
210,SOL/USDT:USDT,2023-07-13 16:00:00+00:00,first_buy,long-exit-profit,23.83,25.767,22.820482062394714,22.49725748628654,23.824,0,24.094,7406971.0,0,False,23.04519999999716,22.831142857142567,22.43672000000036,10.46639484,0.21698221343693244,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,25.925814324555734,go_long,26.923000000000002,0,29.381,27.08,33.579,do_nothing,25.982640000000366,11466415.0,False,go_short,26.525865415682816,0,26.864599999997143,go_long,26.5549999999997,do_nothing
209,SOL/USDT:USDT,2023-07-04 15:45:00+00:00,first_buy,long-exit-profit,19.768,19.826,19.51560539246841,19.39735337065407,19.512,0,19.64,932758.0,0,False,19.61839999999718,19.578714285714,19.341960000000356,12.39981564,0.21024148356734915,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,22.369518085189462,go_long,22.706,0,23.831,22.716,24.08,do_nothing,22.356360000000358,6538536.0,False,go_short,22.58893334646648,0,22.690599999997154,go_long,22.564142857142567,do_nothing
208,SOL/USDT:USDT,2023-06-21 01:00:00+00:00,first_buy,long-exit-profit,16.703,16.867,16.600308693631362,16.47217833831151,16.686,0,16.793,564275.0,0,False,16.68259999999723,16.646285714285433,16.47144000000037,8.70033973,0.1725252204672201,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,19.377941640306396,go_long,19.655,0,19.768,19.689,19.856,do_nothing,19.324000000000357,1006297.0,False,go_short,19.492988191099027,0,19.59119999999718,go_long,19.54857142857114,do_nothing
207,SOL/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,16.403,16.406,16.19134818637156,16.714517910579257,12.6,1,13.92,8987151.0,0,False,15.896999999997234,16.060714285714,16.823080000000374,9.65403226,0.17304937687733926,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,16.019209033596077,go_long,16.282,0,16.346,16.315,16.368,do_nothing,15.976160000000373,801254.0,False,go_short,16.108638826995612,0,16.20439999999722,go_long,16.169857142856863,do_nothing
205,SOL/USDT:USDT,2023-01-12 01:00:00+00:00,first_buy,long-exit-profit,16.653,17.0,16.346270448311657,16.134193908539366,16.519,0,16.889,2444959.0,0,False,16.500599999997267,16.448999999999767,16.082760000000278,9.48632881,0.18705297564428308,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,17.93903554291658,go_long,18.379,0,20.072,18.424,21.7,do_nothing,17.76780000000028,7825747.0,False,go_short,18.44749646682859,0,18.703799999997266,go_long,18.54114285714262,do_nothing
204,SOL/USDT:USDT,2023-01-08 16:00:00+00:00,first_buy,long-exit-profit,13.834,13.934,13.699938947633516,13.600506482370056,13.813,0,13.86,1952617.0,0,False,13.79159999999725,13.75471428571405,13.589040000000256,10.01297955,0.18044188926738175,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,14.618618789872354,go_long,15.911,0,16.385,16.22,16.405,do_nothing,14.379480000000255,4184821.0,False,go_short,15.193127650621825,0,15.671999999997263,go_long,15.443714285714051,do_nothing
203,SOL/USDT:USDT,2022-12-30 05:45:00+00:00,first_buy,long-exit-profit,9.543,9.56,9.548199857114659,9.484228079851663,9.468,1,9.521,773306.0,0,False,9.545799999997268,9.550714285714085,9.624840000000264,15.94091998,0.27879893181048643,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,10.098814802945062,go_long,9.966,0,12.065,9.969,12.067,do_nothing,10.007240000000259,5650938.0,False,go_short,10.280306354189449,0,10.387599999997272,go_long,10.267285714285489,do_nothing
214,SOL/USDT:USDT,2023-10-16 13:45:00+00:00,first_buy,long-exit-profit,24.538,25.048,23.37925779571199,23.078074214150025,23.544,0,23.677,7006607.0,1,False,23.62379999999734,23.464142857142587,23.031480000000414,8.40038674,0.17721828663375314,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,26.941044180181336,go_long,27.308,0,27.9,27.365,28.733,do_nothing,26.855120000000408,3912662.0,False,go_short,27.05070386310043,0,27.161399999997336,go_long,27.04828571428545,do_nothing
264,MKR/USDT:USDT,2023-06-21 15:00:00+00:00,first_buy,long-exit-profit,738.6,740.8,737.4317122847438,736.9738475882135,737.3,0,740.1,575.741,0,False,739.2399999999984,738.5285714285758,735.7320000000102,11.9342403,0.19642545492019267,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,836.2202133701691,go_long,860.0,0,889.6,862.3,897.2,do_nothing,829.0080000000103,6793.271,False,go_short,849.1410360340855,0,866.5799999999948,go_long,855.8714285714321,do_nothing
231,ADA/USDT:USDT,2023-06-13 00:15:00+00:00,first_buy,long-exit-profit,0.2745,0.2766,0.27550278498728753,0.2758082969174259,0.2735,0,0.2765,17296267.0,0,False,0.27518000000000387,0.2751714285714232,0.27526399999999623,11.24047328,0.18376513195755012,0,go_short,do_nothing,go_short,go_short,go_long,go_long,go_short,1,0.30347910966873465,do_nothing,0.3234,0,0.3276,0.3244,0.3315,go_long,0.2991359999999964,100068381.0,False,go_short,0.3127697436864091,0,0.32072000000000606,go_short,0.31932857142856724,go_long
233,ADA/USDT:USDT,2023-11-11 16:30:00+00:00,first_buy,long-exit-profit,0.39380000000000004,0.3957,0.386889316411559,0.384177962419682,0.3919,0,0.3922,19450488.0,0,False,0.3887600000000062,0.3883285714285686,0.38305199999999706,10.53471469,0.17201111578832912,0,go_short,do_nothing,go_short,go_short,go_long,go_long,go_short,0,0.4570169258682231,do_nothing,0.462,0,0.46440000000000003,0.4636,0.4651,go_long,0.45736399999999683,24311330.0,False,go_short,0.4591031092805987,0,0.46094000000000673,go_short,0.4594999999999975,go_long
262,MKR/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,609.1,609.2,603.1135945976354,612.7518863126732,501.1,1,544.9,12315.422,0,False,596.200000000001,600.8857142857184,617.1920000000108,10.96467757,0.1799799517284335,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,601.2292897614902,go_long,617.9,0,642.3,620.1,646.5,do_nothing,598.5920000000109,9969.33,False,go_short,609.4315330456322,0,615.6400000000009,go_long,610.9142857142899,do_nothing
323,APE/USDT:USDT,2022-06-18 20:45:00+00:00,first_buy,long-exit-profit,3.172,3.212,3.273216795378722,3.3246290245974057,3.154,1,3.161,2387004.0,0,False,3.210599999999977,3.242428571428537,3.349480000000031,10.566185,0.1757543310849227,1,go_long,go_short,go_short,go_short,go_short,go_short,go_short,0,3.3809072205925053,go_short,3.616,0,3.723,3.6390000000000002,3.765,go_short,3.3612000000000317,3775681.0,False,go_short,3.425993429047021,0,3.5139999999999767,go_long,3.4504285714285365,go_short
259,MKR/USDT:USDT,2022-11-08 19:30:00+00:00,first_buy,long-exit-profit,709.3,714.9,731.4323204209877,754.8221231828154,651.0,1,653.4,3473.974,0,False,705.6400000000062,716.1571428571472,764.1360000000147,11.11831663,0.1828139589179076,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,715.3751347029772,go_long,751.9,0,773.3,755.9,778.9,do_nothing,710.1800000000138,2974.238,False,go_short,736.1348708847344,0,750.280000000007,go_long,743.6000000000042,do_nothing
257,MKR/USDT:USDT,2022-10-10 00:00:00+00:00,first_buy,long-exit-profit,1118.2,1122.2,929.7300630972466,907.829107496065,970.5,0,972.7,35138.936,1,False,950.3400000000083,932.0428571428617,898.2680000000139,10.82885006,0.17651603011389197,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,1118.4259553601432,go_long,1135.6,1,1140.9,1137.1,1147.2,do_nothing,1116.0560000000141,4437.617,False,go_short,1126.877470598797,0,1133.9200000000103,go_long,1130.6142857142893,do_nothing
256,MKR/USDT:USDT,2022-10-03 08:30:00+00:00,first_buy,long-exit-profit,784.8,791.5,778.8467845281025,774.2429488966162,782.7,0,788.8,1734.368,0,False,782.3000000000078,781.2285714285761,772.780000000014,25.23687777,0.4150915759578268,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,902.6394360957503,go_long,886.3,0,1118.0,888.7,1165.6,do_nothing,894.6520000000138,35677.147,False,go_short,921.9173472967459,0,933.3200000000082,go_long,919.7714285714331,do_nothing
255,MKR/USDT:USDT,2022-09-15 15:15:00+00:00,first_buy,long-exit-profit,675.6,677.9,684.7311386673092,688.4562186360197,669.7,1,671.6,707.856,0,False,682.1600000000078,684.4428571428615,689.9240000000148,10.51917918,0.17207554121395757,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,773.0783848083455,go_long,778.9,0,784.8,779.4,788.2,do_nothing,771.980000000014,1837.219,False,go_short,777.0371089877575,0,780.4400000000078,go_long,779.3000000000046,do_nothing
253,MKR/USDT:USDT,2022-06-12 02:45:00+00:00,first_buy,long-exit-profit,950.7,955.5,970.5820939918036,979.7666393510989,934.4,1,947.1,684.7,0,False,960.0200000000123,963.9857142857163,984.0920000000147,10.44651306,0.17215340251228922,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,1,1054.3590258891036,go_long,1105.5,0,1116.9,1111.4,1125.4,do_nothing,1044.900000000015,972.335,False,go_short,1077.1613833100816,0,1095.8800000000106,go_long,1086.8428571428594,do_nothing
251,MKR/USDT:USDT,2022-05-12 15:15:00+00:00,first_buy,long-exit-profit,1241.7,1257.0,1166.6470076803157,1139.5823365230747,1213.8,0,1243.2,1454.429,0,False,1184.0400000000102,1168.9285714285718,1139.1120000000133,11.53302361,0.1891046293062818,0,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,1292.2854639090074,go_long,1442.4,0,1481.0,1449.9,1497.6,do_nothing,1277.5760000000132,2824.774,False,go_short,1343.3523461369416,0,1396.2600000000105,go_long,1370.5285714285721,do_nothing
250,MKR/USDT:USDT,2022-05-12 04:00:00+00:00,first_buy,long-exit-profit,1059.9,1063.2,1082.141621065565,1123.0232426323432,1027.3,1,1027.3,1291.009,1,False,1056.1800000000096,1065.2571428571434,1115.8360000000132,12.67220963,0.20874466915300535,1,go_long,go_long,go_short,go_short,do_nothing,do_nothing,go_short,0,1131.2929234449207,go_long,1150.7,0,1241.9,1155.1,1247.7,do_nothing,1133.5840000000132,1811.96,False,go_short,1152.7282818040094,0,1161.0200000000102,go_long,1153.7857142857144,do_nothing
