,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-small-rl (exit),long-small-rl (exit),long_jcrosk (exit),long-large-rl (exit),volume (exit),sma-compare (exit),high (exit),close (exit),low (exit),mean-grad-hist (exit),sma-25 (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),ema-12 (exit),sma-07 (exit),open (exit),ema-26 (exit),long-bid-rl (exit),sma-05 (exit)
41,DYDX/USDT:USDT,2022-11-14 16:15:00+00:00,first_buy,trailing_stop_loss,2.544,2.584,2.371088855508635,2.322511359611377,2.491,0,2.502,11238396.0,0,False,2.4255999999999696,2.383857142857278,2.30671999999994,-33.97586358,-0.5537108543098853,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-12-25 14:30:00+00:00,do_nothing,go_long,0,do_nothing,421319.9,1,1.198,1.197,1.195,1,1.2011599999999418,go_long,do_nothing,False,1.2010130820812221,1.198857142857285,1.196,1.1990848526920703,go_long,1.1987999999999766
38,DYDX/USDT:USDT,2022-08-28 23:30:00+00:00,first_buy,trailing_stop_loss,1.522,1.5270000000000001,1.5485395284939636,1.5707026877791757,1.482,1,1.501,1895713.1,0,False,1.5265999999999789,1.5351428571429828,1.5817599999999414,-13.19491908,-0.21524436883021356,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-11-08 19:30:00+00:00,do_nothing,go_long,0,do_nothing,5282416.1,1,1.454,1.3,1.287,1,1.6141999999999386,go_long,do_nothing,False,1.586140730065808,1.478714285714419,1.438,1.5261487665229956,go_long,1.441199999999973
37,DYDX/USDT:USDT,2022-07-20 22:45:00+00:00,first_buy,trailing_stop_loss,2.453,2.477,2.3582344064900713,2.3433450230953015,2.41,0,2.424,4847570.3,1,False,2.397999999999997,2.367428571428697,2.338519999999939,-23.286369,-0.3794842556936391,0,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-08-28 23:15:00+00:00,do_nothing,go_long,0,do_nothing,1030279.1,1,1.528,1.521,1.509,1,1.5859999999999415,go_long,do_nothing,False,1.5762789028015096,1.5464285714286972,1.5270000000000001,1.5571830791292298,go_long,1.537399999999979
34,DYDX/USDT:USDT,2022-05-11 07:00:00+00:00,first_buy,trailing_stop_loss,2.458,2.459,2.5621930846159158,2.6295470643730057,2.331,1,2.362,3240499.0,0,False,2.4998000000000076,2.544000000000132,2.6475999999999376,-26.88290636,-0.43918387944526993,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-06-12 02:15:00+00:00,do_nothing,go_long,0,do_nothing,604119.0,1,1.392,1.389,1.377,1,1.4383999999999362,go_long,do_nothing,False,1.4332387161575433,1.4071428571429805,1.381,1.41378384540556,go_long,1.3965999999999998
33,DYDX/USDT:USDT,2022-04-18 04:30:00+00:00,first_buy,trailing_stop_loss,4.509,4.513,4.509955923821833,4.55376836077019,4.06,1,4.26,4089790.4,0,False,4.491399999999994,4.513000000000141,4.54915999999993,-28.01240773,-0.45629554581626663,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-05-11 06:45:00+00:00,do_nothing,go_long,0,do_nothing,1489956.6,1,2.534,2.457,2.451,1,2.6645199999999374,go_long,do_nothing,False,2.650950829522846,2.5870000000001316,2.512,2.598591827273355,go_long,2.5538000000000074
32,DYDX/USDT:USDT,2022-02-24 03:15:00+00:00,first_buy,trailing_stop_loss,5.102,5.114,5.2042604458954855,5.276198730390175,4.925,1,5.013,1560928.8,0,False,5.1902,5.205428571428681,5.268119999999948,-11.49186141,-0.18771490892484508,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-04-18 04:15:00+00:00,do_nothing,go_long,0,do_nothing,185203.4,1,4.567,4.51,4.501,1,4.56603999999993,go_long,do_nothing,False,4.577269829631805,4.55557142857157,4.561,4.555402455425803,go_long,4.553599999999994
30,DYDX/USDT:USDT,2021-12-04 05:00:00+00:00,first_buy,trailing_stop_loss,11.531,11.699,11.640856065773292,11.931052937577032,9.509,1,10.243,3153609.0,0,False,11.414199999999992,11.567285714285818,12.000159999999962,-24.36113258,-0.40270239591843265,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2022-01-10 14:00:00+00:00,do_nothing,go_long,1,do_nothing,401830.8,1,6.364,6.315,6.2780000000000005,0,6.616159999999942,go_long,do_nothing,False,6.566271859547627,6.390142857142946,6.355,6.455724851098745,go_long,6.352999999999984
133,APE/USDT:USDT,2024-07-04 02:00:00+00:00,first_buy,trailing_stop_loss,0.8576,0.8586,0.8776221124476977,0.8846124456076873,0.8358,1,0.8481000000000001,2755407.0,0,False,0.8704799999999739,0.876971428571407,0.8856480000000273,-24.74730817,-0.4048688176252731,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,2024-08-05 01:00:00+00:00,do_nothing,go_long,0,do_nothing,5950427.0,1,0.5975,0.579,0.5709000000000001,1,0.6112240000000259,go_long,do_nothing,False,0.6077765008481535,0.6012714285714081,0.5911000000000001,0.6031036616055399,go_long,0.5974799999999746
140,LQTY/USDT:USDT,2023-03-14 04:30:00+00:00,first_buy,trailing_stop_loss,3.2941000000000003,3.295,3.0762723466301622,2.956562057624248,3.1767,1,3.1838,3638900.5,0,False,3.1872400000000023,3.128757142857143,2.9128680000000013,-32.20640738,-0.5263502559072571,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-05-06 14:00:00+00:00,do_nothing,go_long,0,go_short,219073.4,1,1.5429,1.5379,1.5345,1,1.6004639999999934,go_long,go_short,False,1.5958004508729733,1.5641571428571368,1.537,1.5732767614767076,go_long,1.5526799999999927
141,LQTY/USDT:USDT,2023-05-06 14:15:00+00:00,first_buy,trailing_stop_loss,1.5377,1.5379,1.563249567403368,1.589304121178679,1.4787,1,1.5081,1326205.5,0,False,1.5388199999999927,1.5513428571428511,1.5956359999999936,-29.88600394,-0.4876479431898151,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-06-10 04:15:00+00:00,do_nothing,go_long,0,go_short,245546.6,1,0.9415,0.9384,0.9315,1,0.9816080000000014,go_long,go_short,False,0.9737869638062703,0.9451571428571367,0.9325,0.9554319548063477,go_long,0.9416799999999943
204,COTI/USDT:USDT,2022-02-23 12:00:00+00:00,second_buy,trailing_stop_loss,0.22824000000000003,0.22924000000000003,0.22614417921086183,0.2235553429633064,0.22681,1,0.22741000000000003,2297677.0,0,False,0.22742199999999588,0.2271628571428586,0.2232868000000022,6.2091014,0.1015973379865221,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-03-07 12:30:00+00:00,go_short,go_short,0,go_short,2297280.0,0,0.20293000000000003,0.20286,0.20058,0,0.19649040000000237,go_short,go_short,False,0.1970783888807904,0.1991442857142873,0.20082000000000003,0.19863451028165455,go_short,0.20004599999999567
203,COTI/USDT:USDT,2022-02-15 02:00:00+00:00,second_buy,trailing_stop_loss,0.28095000000000003,0.28363000000000005,0.2766641484543064,0.27416571339222867,0.28051000000000004,0,0.28339000000000003,1072969.0,0,False,0.278353999999996,0.27738000000000135,0.27266800000000224,11.60230302,0.1897788153582544,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-23 11:45:00+00:00,go_short,go_short,0,go_short,1544043.0,0,0.22848000000000002,0.22829000000000002,0.22682000000000002,1,0.2228156000000022,go_short,go_short,False,0.22324697040037092,0.22696142857143004,0.22743000000000002,0.22591402997647306,go_short,0.22739999999999588
202,COTI/USDT:USDT,2022-02-04 09:15:00+00:00,second_buy,trailing_stop_loss,0.29413,0.29793000000000003,0.29114915891784826,0.2876631060929686,0.29378000000000004,0,0.29669,3119668.0,0,False,0.2938159999999961,0.2925171428571446,0.2861088000000021,2.48047296,0.04062825381010635,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-15 01:45:00+00:00,go_short,go_short,0,go_short,2019962.0,0,0.28263000000000005,0.28104,0.27722,0,0.27197360000000226,go_short,go_short,False,0.27342777046360695,0.2761100000000013,0.27738,0.2754412663550894,go_short,0.276629999999996
201,COTI/USDT:USDT,2022-01-24 20:45:00+00:00,second_buy,trailing_stop_loss,0.25413,0.26271,0.25156292057881435,0.24544521688261423,0.25328,0,0.26115000000000005,4914108.0,0,False,0.25513599999999587,0.2548514285714311,0.24286640000000184,-9.35922072,-0.15272703323917783,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-02-04 09:00:00+00:00,go_short,go_short,0,go_short,1224073.0,0,0.29558,0.29413,0.29247,0,0.2854352000000021,go_short,go_short,False,0.2869409545804061,0.29145571428571604,0.29363,0.29014173326654796,go_short,0.29228199999999604
200,COTI/USDT:USDT,2022-01-18 01:00:00+00:00,second_buy,trailing_stop_loss,0.38558000000000003,0.40896000000000005,0.3871884979650577,0.3837661385314037,0.385,0,0.39813000000000004,27708513.0,0,False,0.38856799999999564,0.3873314285714318,0.38565520000000214,20.83240157,0.34011691059640214,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-24 20:30:00+00:00,go_short,go_short,0,go_short,1800266.0,0,0.25506,0.25406,0.25195,1,0.24154200000000184,go_short,go_short,False,0.24418883423322335,0.25361571428571683,0.25362,0.24981981522950789,go_short,0.25350199999999584
199,COTI/USDT:USDT,2022-01-11 21:30:00+00:00,second_buy,trailing_stop_loss,0.3291,0.33928,0.3286203904676481,0.3257970281801996,0.32904000000000005,0,0.33417,3748616.0,0,False,0.32994399999999535,0.32925571428571754,0.3257884000000022,-13.08020896,-0.21409407760191165,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-18 00:45:00+00:00,go_short,go_short,1,go_short,4190835.0,0,0.38726000000000005,0.38554000000000005,0.38359000000000004,0,0.3846928000000021,go_short,go_short,False,0.38261702961391597,0.38547571428571753,0.38548000000000004,0.3851991339587046,go_short,0.3858239999999956
198,COTI/USDT:USDT,2022-01-01 19:45:00+00:00,second_buy,trailing_stop_loss,0.3826,0.38599000000000006,0.3810949168728729,0.3777205761269462,0.38228,0,0.38514000000000004,4687120.0,0,False,0.38237999999999583,0.38173857142857454,0.3777888000000017,8.49878971,0.13895962139696025,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-11 21:15:00+00:00,go_short,go_short,0,go_short,532482.0,0,0.32992000000000005,0.32919000000000004,0.32832,0,0.3251548000000022,go_short,go_short,False,0.3251271904346156,0.32837571428571755,0.32972,0.32761137055267503,go_short,0.3286959999999953
197,COTI/USDT:USDT,2021-12-22 06:45:00+00:00,second_buy,trailing_stop_loss,0.32231000000000004,0.32845,0.31988820505089294,0.3177462147973555,0.32154000000000005,0,0.32355,4969661.0,0,False,0.32138999999999557,0.3207671428571458,0.31675160000000174,-12.14536687,-0.1988117011165713,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-01-01 19:30:00+00:00,go_short,go_short,0,go_short,1026618.0,0,0.38283,0.38268,0.38069000000000003,0,0.37711240000000174,go_short,go_short,False,0.3771270222171019,0.3812428571428602,0.382,0.3803594472133952,go_short,0.38123999999999586
196,COTI/USDT:USDT,2021-12-12 19:45:00+00:00,second_buy,trailing_stop_loss,0.34028,0.34561000000000003,0.33513589490871143,0.32968525527063375,0.33968000000000004,0,0.34387,7765401.0,0,False,0.3380679999999961,0.337060000000002,0.3285824000000018,2.62340614,0.04290281132784,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-12-22 06:30:00+00:00,go_short,go_short,0,go_short,740412.0,0,0.323,0.32226000000000005,0.32015000000000005,0,0.3163532000000017,go_short,go_short,False,0.3172819119811439,0.3201785714285744,0.32038000000000005,0.3192224241510553,go_short,0.3205279999999956
195,COTI/USDT:USDT,2021-12-04 05:30:00+00:00,second_buy,trailing_stop_loss,0.3265,0.33177,0.3634919710114054,0.38670990968059515,0.24521,1,0.26932,29107117.0,0,False,0.3453479999999967,0.3580014285714304,0.3943224000000017,-16.31735381,-0.26730140368647826,1,go_short,go_short,go_short,go_short,go_short,go_short,2021-12-12 19:30:00+00:00,go_short,go_short,0,go_short,4370969.0,0,0.34098,0.34016,0.33649,0,0.32755880000000176,go_short,go_short,False,0.32855047569228446,0.3361514285714306,0.33797000000000005,0.33354787580120443,go_short,0.33644799999999614
194,COTI/USDT:USDT,2021-11-29 00:00:00+00:00,second_buy,trailing_stop_loss,0.39567,0.39935000000000004,0.38990196787436077,0.38338067871776826,0.39468000000000003,1,0.39859000000000006,1874003.0,0,False,0.39378399999999764,0.3928600000000008,0.37907240000000203,14.50393945,0.2380450085318016,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-12-04 05:15:00+00:00,go_short,go_short,0,go_short,24229288.0,1,0.36435,0.32633,0.31324,1,0.4004240000000017,go_short,go_short,False,0.39610110245504276,0.3764514285714304,0.35697,0.38061414755893364,go_short,0.3703379999999967
193,COTI/USDT:USDT,2021-11-20 12:15:00+00:00,second_buy,trailing_stop_loss,0.44973,0.45954000000000006,0.4508351311367996,0.4497392973693128,0.44973,0,0.45706,5252630.0,0,False,0.45091999999999793,0.45058571428571487,0.45050280000000226,7.98314107,0.13048160979740825,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-11-28 23:45:00+00:00,go_short,go_short,0,go_short,1076776.0,0,0.39755,0.39572,0.39471,1,0.37757560000000195,go_short,go_short,False,0.3821639330151897,0.39201428571428654,0.39633,0.3883223256696991,go_short,0.3919919999999977
192,COTI/USDT:USDT,2021-11-10 21:30:00+00:00,second_buy,trailing_stop_loss,0.51736,0.51761,0.5297704558755558,0.5429047855099305,0.45216000000000006,1,0.49570000000000003,21287599.0,0,False,0.518325999999999,0.5201185714285724,0.5497980000000019,4.73745751,0.07783749734440722,1,go_short,go_short,go_short,go_short,go_short,go_short,2021-11-20 12:00:00+00:00,go_short,go_short,0,go_short,709573.0,1,0.45076000000000005,0.44974000000000003,0.449,0,0.4501796000000023,go_short,go_short,False,0.4491536411588578,0.4496100000000006,0.44949000000000006,0.4497033367980359,go_short,0.44937599999999794
191,COTI/USDT:USDT,2021-10-31 16:15:00+00:00,second_buy,trailing_stop_loss,0.60482,0.6799900000000001,0.5621877673476642,0.5466594595870762,0.60211,0,0.6180300000000001,66551390.0,0,False,0.5821579999999998,0.567175714285715,0.5383352000000023,13.07369873,0.2136400043345049,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-11-10 21:15:00+00:00,go_short,go_short,1,go_short,3493828.0,1,0.52341,0.5173500000000001,0.5136200000000001,1,0.5524932000000019,go_short,go_short,False,0.5466811683507249,0.5274171428571439,0.5184300000000001,0.535965084216566,go_short,0.5244819999999989
380,NEO/USDT:USDT,2024-04-08 21:30:00+00:00,first_buy,trailing_stop_loss,21.289,21.351,20.592469735859847,20.171564633633395,20.945,0,20.963,774402.97,1,False,20.860600000000336,20.76685714285628,20.31920000000026,-26.33635005,-0.4297981146085724,0,go_long,go_short,go_short,go_short,go_long,go_long,2024-06-17 09:45:00+00:00,go_short,go_long,1,go_short,21240.19,1,12.089,11.946,11.944,1,12.24244000000029,go_long,go_short,False,12.232460681535523,12.058857142856265,12.077,12.110141948457846,go_long,12.030400000000386
205,COTI/USDT:USDT,2022-03-07 12:45:00+00:00,second_buy,trailing_stop_loss,0.2028,0.20500000000000002,0.1993876625460154,0.19755628600073186,0.20228000000000002,0,0.20353000000000002,2845973.0,1,False,0.20103199999999571,0.2002042857142873,0.19681920000000236,-2.88727653,-0.04717210863806466,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-03-19 00:30:00+00:00,go_short,go_short,0,go_short,1457770.0,0,0.21234000000000003,0.21151,0.21109000000000003,0,0.20780080000000223,go_short,go_short,False,0.20782219201585192,0.21042428571428795,0.21134000000000003,0.20961976820570505,go_short,0.21121999999999544
189,COTI/USDT:USDT,2021-10-19 18:30:00+00:00,second_buy,trailing_stop_loss,0.5035200000000001,0.5077400000000001,0.4974201784085679,0.4930295904167623,0.5006,1,0.5022300000000001,6476057.0,1,False,0.5014919999999997,0.49929857142857187,0.4931284000000021,7.0188144,0.11467086363911252,0,go_short,go_short,go_short,go_short,go_short,go_short,2021-10-27 08:00:00+00:00,go_short,go_short,0,go_short,4723753.0,1,0.52308,0.51581,0.5131300000000001,1,0.5387968000000022,go_short,go_short,False,0.5382361471462561,0.5329500000000011,0.51925,0.533239629335857,go_short,0.5267340000000004
206,COTI/USDT:USDT,2022-03-19 00:45:00+00:00,second_buy,trailing_stop_loss,0.21155000000000002,0.2134,0.21016595771251967,0.20821832594060363,0.21117000000000002,0,0.21317000000000003,1657561.0,0,False,0.21180999999999545,0.21121428571428796,0.2080956000000022,-14.39427024,-0.23551370344551556,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-03-28 05:00:00+00:00,go_short,go_short,0,go_short,1299324.0,0,0.26326,0.26308000000000004,0.26106,0,0.2586328000000025,go_short,go_short,False,0.25846730657049377,0.2608671428571451,0.2612,0.2600920619512182,go_short,0.26070599999999533
208,COTI/USDT:USDT,2022-04-05 12:00:00+00:00,second_buy,trailing_stop_loss,0.3216,0.328,0.31873269077805766,0.3171303043752894,0.32135,0,0.3255,12751678.0,0,False,0.32066199999999545,0.31944000000000167,0.3176452000000021,9.82344171,0.16080380660820873,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-04-14 08:15:00+00:00,go_short,go_short,0,go_short,7704285.0,0,0.2716,0.27122,0.26695,1,0.26316200000000195,go_short,go_short,False,0.2637249504862995,0.26882428571428746,0.26852000000000004,0.26723269818386636,go_short,0.2698139999999947
226,COTI/USDT:USDT,2022-09-29 04:15:00+00:00,second_buy,trailing_stop_loss,0.10815000000000001,0.1087,0.10698127972440648,0.10623563355440489,0.10773,1,0.10790000000000001,6646684.0,1,False,0.1075979999999942,0.1073514285714311,0.105970800000002,-2.50554916,-0.04093819481071605,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-10-10 22:00:00+00:00,go_short,go_short,0,go_short,819652.0,1,0.11181,0.11179000000000001,0.11132,1,0.1121860000000021,go_short,go_short,False,0.11228166639166631,0.11187142857143116,0.11155000000000001,0.11193882369319354,go_short,0.11178599999999447
225,COTI/USDT:USDT,2022-09-16 13:30:00+00:00,second_buy,trailing_stop_loss,0.09444000000000001,0.09499,0.09236148011214707,0.09157650402934879,0.09333000000000001,0,0.09492,19272725.0,0,False,0.09297599999999448,0.0925842857142881,0.09114560000000198,-9.97076209,-0.16276934581431507,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-09-29 04:00:00+00:00,go_short,go_short,0,go_short,5397011.0,0,0.10848000000000001,0.10816,0.10758000000000001,0,0.10587600000000201,go_short,go_short,False,0.10610248423875729,0.10719428571428824,0.10769000000000001,0.10681423967429857,go_short,0.10728599999999419
224,COTI/USDT:USDT,2022-09-02 12:45:00+00:00,second_buy,trailing_stop_loss,0.09296,0.09616000000000001,0.0926207741615736,0.09241988528865239,0.09287000000000001,0,0.09412000000000001,19087062.0,1,False,0.09291799999999481,0.09256428571428794,0.09243800000000203,-0.96830033,-0.015799870499912945,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-09-16 13:15:00+00:00,go_short,go_short,0,go_short,16176478.0,0,0.09462000000000001,0.09445,0.09183000000000001,0,0.09096960000000198,go_short,go_short,False,0.09130902435169669,0.09211714285714524,0.09271,0.09189629467799199,go_short,0.09230999999999448
223,COTI/USDT:USDT,2022-08-21 21:00:00+00:00,second_buy,trailing_stop_loss,0.09844000000000001,0.09987000000000001,0.09847942648775242,0.09822789155269175,0.09844000000000001,0,0.09894000000000001,4143177.0,0,False,0.09848199999999466,0.09853714285714499,0.09829720000000204,1.24635294,0.020342286052928732,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-09-02 12:30:00+00:00,go_short,go_short,0,go_short,5048378.0,0,0.09356,0.09299,0.09257000000000001,0,0.09237160000000202,go_short,go_short,False,0.09228387611174457,0.09221857142857366,0.09272000000000001,0.09234818764549607,go_short,0.09238399999999482
222,COTI/USDT:USDT,2022-08-08 11:30:00+00:00,second_buy,trailing_stop_loss,0.12153000000000001,0.12237,0.12116442781639515,0.12082570594894354,0.12126,0,0.12164000000000001,3927549.0,1,False,0.12136599999999512,0.12130000000000218,0.12062440000000205,11.18729725,0.18261886735239063,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-08-21 20:45:00+00:00,go_short,go_short,0,go_short,702408.0,0,0.09847,0.09845000000000001,0.09811,0,0.09824040000000205,go_short,go_short,False,0.0981709228769071,0.0984714285714307,0.09822,0.09839568584916195,go_short,0.09842999999999465
221,COTI/USDT:USDT,2022-07-27 18:45:00+00:00,second_buy,trailing_stop_loss,0.09794000000000001,0.09949000000000001,0.09644995913851988,0.09580351536227298,0.09724000000000001,0,0.09898000000000001,5495658.0,0,False,0.09701399999999513,0.09639571428571668,0.09572480000000208,-14.49611664,-0.23686013217672344,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-08-08 11:15:00+00:00,go_short,go_short,0,go_short,2645597.0,0,0.12173,0.12151,0.12114000000000001,0,0.12056000000000204,go_short,go_short,False,0.12076056242485902,0.12126714285714504,0.12166,0.12107796014664882,go_short,0.12126399999999511
220,COTI/USDT:USDT,2022-07-17 07:45:00+00:00,second_buy,trailing_stop_loss,0.10445000000000002,0.10549000000000001,0.1038781443359438,0.10303309936135559,0.10427000000000002,1,0.10433,2762209.0,0,False,0.10452599999999516,0.10432285714285941,0.10278320000000198,3.09258148,0.05053882119549441,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-07-27 18:30:00+00:00,go_short,go_short,0,go_short,2311495.0,0,0.09837000000000001,0.09792000000000001,0.09777000000000001,0,0.09552800000000207,go_short,go_short,False,0.09554939659125482,0.09573142857143095,0.09791000000000001,0.09598995170915986,go_short,0.09626199999999513
219,COTI/USDT:USDT,2022-07-09 21:30:00+00:00,second_buy,trailing_stop_loss,0.09734000000000001,0.09807,0.09685087538581788,0.09656508244846056,0.09683000000000001,1,0.09724000000000001,4234891.0,1,False,0.097103999999995,0.09689428571428808,0.09654880000000196,-5.63298274,-0.09201390600474478,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-07-17 07:30:00+00:00,go_short,go_short,0,go_short,812492.0,0,0.10481000000000001,0.10446000000000001,0.10413000000000001,1,0.10260680000000198,go_short,go_short,False,0.10292934731026404,0.10412714285714512,0.10471000000000001,0.10379598876066086,go_short,0.10449399999999516
218,COTI/USDT:USDT,2022-06-24 22:30:00+00:00,second_buy,trailing_stop_loss,0.10160000000000001,0.10281000000000001,0.10044131728273065,0.09965914048261403,0.10151,0,0.10161,3502895.0,0,False,0.10112399999999502,0.10079857142857367,0.09934000000000194,1.94293187,0.03174541901298538,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-07-09 21:15:00+00:00,go_short,go_short,0,go_short,2558798.0,0,0.09764,0.09731000000000001,0.09728,0,0.09649240000000195,go_short,go_short,False,0.0965110890443374,0.09679857142857382,0.09744000000000001,0.09678012545596659,go_short,0.09690999999999501
217,COTI/USDT:USDT,2022-06-15 19:45:00+00:00,second_buy,trailing_stop_loss,0.09445,0.09531,0.09021506578697694,0.08870608068551489,0.09349,0,0.09401000000000001,4800802.0,0,False,0.09296399999999494,0.09082857142857359,0.08813000000000203,-5.77349831,-0.09427699085672264,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-06-24 22:15:00+00:00,go_short,go_short,1,go_short,2156618.0,0,0.10183,0.10166000000000001,0.10076,0,0.09918280000000194,go_short,go_short,False,0.09950307172122315,0.10051571428571653,0.10092000000000001,0.1002288295159544,go_short,0.10088399999999502
216,COTI/USDT:USDT,2022-06-07 21:00:00+00:00,second_buy,trailing_stop_loss,0.12066,0.13169,0.12056062419771482,0.11857969201162626,0.12046000000000001,0,0.13082000000000002,39069693.0,0,False,0.1222079999999947,0.1211157142857165,0.11777000000000212,16.46317041,0.2691502520733839,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-06-15 19:30:00+00:00,go_short,go_short,0,go_short,4556829.0,0,0.09458000000000001,0.09441000000000001,0.09216,0,0.08790240000000203,go_short,go_short,False,0.08828176714035607,0.09003571428571644,0.09271,0.08952507774824547,go_short,0.09148799999999493
215,COTI/USDT:USDT,2022-05-28 17:30:00+00:00,second_buy,trailing_stop_loss,0.10981,0.10987000000000001,0.10947011860658562,0.10922331878063773,0.10782000000000001,1,0.10865000000000001,5785092.0,1,False,0.10964599999999443,0.109637142857145,0.10924000000000206,-9.39345471,-0.15347264361437007,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-06-07 20:45:00+00:00,go_short,go_short,0,go_short,3821843.0,0,0.1216,0.12064000000000001,0.12032000000000001,0,0.11723040000000212,go_short,go_short,False,0.11760046737255636,0.11929000000000221,0.12059000000000002,0.11869528314275388,go_short,0.1198419999999947
213,COTI/USDT:USDT,2022-05-12 04:30:00+00:00,second_buy,trailing_stop_loss,0.09825,0.10228000000000001,0.10550610784157395,0.10870076174903807,0.09461000000000001,0,0.10216000000000001,9099095.0,0,False,0.10185799999999505,0.10299857142857367,0.11076560000000216,-9.52952682,-0.15562297516780677,1,go_short,go_short,go_short,go_short,go_short,go_short,2022-05-22 14:45:00+00:00,go_short,go_short,0,go_short,3056644.0,0,0.11627000000000001,0.11626000000000002,0.11482,0,0.11386080000000211,go_short,go_short,False,0.11369484647243033,0.11500000000000211,0.11543,0.11470988997627861,go_short,0.1151739999999944
211,COTI/USDT:USDT,2022-05-01 23:00:00+00:00,second_buy,trailing_stop_loss,0.19214,0.19326000000000002,0.19199049100051074,0.19183753191458885,0.19153,0,0.19310000000000002,1263908.0,1,False,0.19273799999999458,0.19250428571428782,0.19226680000000207,10.67662573,0.1745930671746719,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-05-10 05:15:00+00:00,go_short,go_short,0,go_short,2908118.0,0,0.15857000000000002,0.1578,0.15514,0,0.15043120000000215,go_short,go_short,False,0.15227832607783054,0.15267714285714498,0.15548,0.15271821235300834,go_short,0.15421799999999491
209,COTI/USDT:USDT,2022-04-14 08:30:00+00:00,second_buy,trailing_stop_loss,0.27123,0.27461,0.26794766769404077,0.2643290282280551,0.26985000000000003,0,0.27188,9080055.0,0,False,0.27039999999999476,0.26975000000000177,0.26373880000000194,13.46495376,0.22032492212442437,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-04-25 16:45:00+00:00,go_short,go_short,0,go_short,2409986.0,0,0.21226,0.21183000000000002,0.21038,0,0.20591440000000208,go_short,go_short,False,0.20647765204285257,0.2088828571428592,0.21138,0.20818303523121995,go_short,0.20931799999999456
207,COTI/USDT:USDT,2022-03-28 05:15:00+00:00,second_buy,trailing_stop_loss,0.26303000000000004,0.26366,0.2603963601125692,0.2587341727504572,0.26207,0,0.26207,1564714.0,0,False,0.2610439999999953,0.2610171428571451,0.25882680000000247,-15.34447214,-0.2504686059927874,0,go_short,go_short,go_short,go_short,go_short,go_short,2022-04-05 11:45:00+00:00,go_short,go_short,0,go_short,4320736.0,0,0.32279,0.32173,0.3189,0,0.31728120000000215,go_short,go_short,False,0.31646072872531256,0.31774571428571596,0.31976000000000004,0.3175022709195227,go_short,0.31897799999999543
