,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),volume (exit),ema-12 (exit),mean-grad-hist (exit),sma-07 (exit),imit-enter-short (exit),nlp-exit-short (exit),close (exit),imit-exit-short (exit),long_jcrosk (exit),nlp-enter-short (exit),sma-05 (exit),ema-26 (exit),open (exit),short_kdj (exit),nlp-enter-long (exit),high (exit),sma-25 (exit),low (exit)
200,BAL/USDT:USDT,2022-12-06 00:15:00+00:00,second_buy,trailing_stop_loss,6.438,11.498,6.277370237413763,6.237897556401436,6.234,0,6.595,119852.0,0,False,6.3269999999998845,6.276428571428637,6.204200000000015,-0.7484776,-0.08738867753272604,go_short,go_short,go_long,go_short,go_short,0.0,5.487754884791972,0,5.478000000000081,go_short,go_short,5.478,go_short,1,go_short,5.477999999999902,5.481707404523189,5.478,False,go_long,5.478,5.493720000000014,5.478
199,BAL/USDT:USDT,2022-11-24 17:45:00+00:00,second_buy,trailing_stop_loss,5.842,5.892,5.663751914692325,5.619787313129089,5.7940000000000005,0,5.874,3376.0,0,False,5.705399999999889,5.664000000000075,5.604400000000011,-2.894475,-0.32922815435172686,go_short,go_short,go_long,go_short,go_short,45581.0,6.209329360913551,0,6.212857142857208,go_short,go_short,6.495,go_short,1,go_short,6.237999999999885,6.219619371488992,6.334,False,go_long,6.79,6.1904000000000154,6.32
198,BAL/USDT:USDT,2022-10-18 06:30:00+00:00,second_buy,trailing_stop_loss,5.388,5.43,5.3492736682206115,5.31686300499919,5.388,0,5.43,255.0,0,False,5.367199999999866,5.358000000000052,5.311359999999999,-0.669144,-0.07746736373679379,go_short,go_short,go_long,go_short,go_short,879.0,5.599450298179416,0,5.62128571428579,go_short,go_short,5.776,go_short,0,go_short,5.639799999999889,5.62552499009093,5.8,False,go_long,5.807,5.592720000000011,5.768
197,BAL/USDT:USDT,2022-08-31 22:15:00+00:00,second_buy,trailing_stop_loss,7.336,7.448,7.190195018940545,7.0694252966420725,7.336,1,7.345,79269.0,1,False,7.282799999999831,7.25457142857144,7.019080000000028,2.2911408,0.2611279129929219,go_short,go_short,go_long,go_short,go_short,26.0,5.3078120453991255,0,5.344428571428623,go_short,go_short,5.371,go_short,0,go_short,5.348199999999866,5.334596153351632,5.374,False,go_long,5.374,5.304759999999999,5.371
196,BAL/USDT:USDT,2022-08-12 10:15:00+00:00,second_buy,trailing_stop_loss,6.578,22.7,6.898115121791285,6.613332228660004,6.578,0,9.571,142510.0,0,False,7.066599999999857,6.873999999999996,6.500560000000032,1.9854747,0.2307514410962687,go_short,go_short,go_long,go_short,go_short,16672.0,7.047379320373438,0,7.22157142857144,go_short,go_short,7.331,go_short,0,go_short,7.256599999999831,7.162048658747917,7.266,False,go_long,7.334,6.998920000000029,7.266
195,BAL/USDT:USDT,2022-07-29 05:00:00+00:00,second_buy,trailing_stop_loss,6.4,6.424,6.295995043274831,6.247265743513193,6.4,0,6.424,1262.0,0,False,6.339599999999885,6.32514285714285,6.210200000000018,-1.852291,-0.20764963772176065,go_short,go_short,go_long,go_short,go_short,0.0,6.376718806952804,0,6.418999999999997,go_short,go_short,6.482,go_short,0,go_short,6.432199999999858,6.412136053026065,6.482,False,go_long,6.482,6.367640000000032,6.482
207,BAL/USDT:USDT,2023-12-04 18:15:00+00:00,second_buy,trailing_stop_loss,4.168,4.222,4.09758028378566,4.081651611930496,4.168,0,4.18,7216.0,1,False,4.120999999999911,4.10528571428577,4.082400000000172,-1.25911655,-0.15036708744057822,go_short,go_short,go_long,go_short,go_short,810.0,4.583592203027302,0,4.62071428571435,go_short,go_short,4.6370000000000005,go_short,0,go_short,4.632999999999912,4.613161855528856,4.638,False,go_long,4.638,4.585960000000168,4.633
223,BNB/USDT:USDT,2021-04-22 21:15:00+00:00,first_buy,trailing_stop_loss,504.545,504.545,522.964214402169,538.5618511330777,479.775,0,498.0,9928.0,0,False,511.48599999999925,516.2110000000005,547.2187200000001,0.33255354,0.03508771775076589,go_long,go_long,go_long,go_long,go_long,123074.0,548.4895008258031,1,539.3300000000023,go_long,go_long,531.509,go_long,0,go_long,538.3737999999997,542.4189356697145,537.03,False,go_long,539.901,548.8595600000004,531.2
225,BNB/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,trailing_stop_loss,342.195,356.359,388.09823569203974,410.13863360728664,277.693,1,334.581,8634162.0,0,False,371.2098000000001,376.63028571428794,415.80232000000086,0.29367726,0.03045378173132269,go_long,go_long,go_long,go_long,go_long,450910.0,352.3020583516104,1,348.67942857143044,go_long,go_long,346.142,go_long,0,go_long,349.22520000000156,349.6616608114331,348.966,False,go_long,348.966,351.6608400000002,343.555
226,BNB/USDT:USDT,2021-06-16 17:15:00+00:00,first_buy,trailing_stop_loss,346.057,347.814,349.37740530198187,351.96960958482447,342.927,1,347.814,314427.0,0,False,348.8320000000016,348.81857142857325,351.2092000000002,-1.39989881,-0.14898809668897173,go_long,go_long,go_long,go_long,go_long,375530.0,307.415633475272,1,306.66800000000376,go_long,go_long,302.093,go_long,0,go_long,305.7650000000025,306.4030199102581,303.321,False,go_long,303.536,307.17808000000025,301.865
254,BNB/USDT:USDT,2023-10-02 18:45:00+00:00,first_buy,trailing_stop_loss,215.938,215.938,216.1210690815615,217.00245218810073,213.018,1,213.5,1407511.0,0,False,215.72160000000858,215.87657142856872,217.27976000000123,1.36917886,0.152538312585151,go_long,go_long,go_long,go_long,go_long,99001.0,251.38215479256928,1,250.91428571428312,go_long,go_long,250.55,go_long,0,go_long,250.6800000000068,251.0806277263227,250.25,False,go_long,250.8,251.37800000000135,250.25
253,BNB/USDT:USDT,2023-08-29 14:30:00+00:00,first_buy,trailing_stop_loss,218.931,237.139,219.7155797673553,218.62710430674767,218.788,0,229.858,13212423.0,1,False,220.44740000000843,219.74371428571104,218.07292000000118,-0.69920392,-0.0778960071926301,go_long,go_long,go_long,go_long,go_long,3361.0,217.28264836314878,1,216.2744285714259,go_long,go_long,215.876,go_long,1,go_long,216.31220000000857,216.59762709639088,216.286,False,go_long,216.286,217.50124000000125,215.876
252,BNB/USDT:USDT,2023-08-01 02:15:00+00:00,first_buy,trailing_stop_loss,240.87,240.913,240.8630445862853,241.18246681553353,237.013,1,238.387,2077777.0,0,False,240.77720000000681,241.03185714285456,241.11536000000106,-0.66158122,-0.0749592352578517,go_long,go_long,go_long,go_long,go_long,306384.0,217.72863265128748,0,218.00371428571103,go_long,go_long,218.918,go_long,0,go_long,218.05900000000844,217.8715033614199,217.791,False,go_long,218.918,217.57328000000118,217.791
251,BNB/USDT:USDT,2023-06-24 15:30:00+00:00,first_buy,trailing_stop_loss,240.031,240.218,241.5403810603196,242.94033877563456,237.462,1,238.697,2094908.0,0,False,240.62540000000746,240.81357142856925,243.39700000000096,0.11211196,0.012691719832899854,go_long,go_long,go_long,go_long,go_long,20017.0,241.4061041607762,1,241.44599999999744,go_long,go_long,240.881,go_long,0,go_long,241.4312000000068,241.31323451106445,241.346,False,go_long,241.346,241.22324000000106,240.759
250,BNB/USDT:USDT,2023-05-24 15:15:00+00:00,first_buy,trailing_stop_loss,304.928,304.928,306.36346337798636,307.37049779306255,303.583,1,304.281,294681.0,0,False,305.0684000000068,305.7267142857134,307.74796000000094,-1.89708253,-0.22233513311071623,go_long,go_long,go_long,go_long,go_long,588026.0,243.27980587768533,1,241.19871428571213,go_long,go_long,240.186,go_long,1,go_long,241.1366000000074,242.05735943492314,241.138,False,go_long,241.472,243.64776000000097,239.611
497,ATOM/USDT:USDT,2024-12-09 20:45:00+00:00,second_buy,trailing_stop_loss,9.124,9.229,9.29401222055651,9.347867773940786,8.884,1,8.984,45201.0,0,False,9.25960000000036,9.303714285714507,9.364320000000099,1.29046471,0.1437841124740056,go_short,go_short,go_short,go_short,go_short,3766.0,7.478644254642769,0,7.56600000000021,go_short,go_short,7.686,go_short,0,go_short,7.605000000000338,7.530301160209957,7.661,False,go_short,7.686,7.440280000000086,7.645
248,BNB/USDT:USDT,2023-03-16 14:30:00+00:00,first_buy,trailing_stop_loss,309.729,328.17,313.6279274815741,313.89591020573675,309.56,0,324.862,10441524.0,0,False,312.880800000007,312.0695714285699,315.19347999999974,0.20385832,0.023226947492980224,go_long,go_long,go_long,go_long,go_long,69096.0,339.689936819977,1,337.28099999999864,go_long,go_long,336.831,go_long,0,go_long,336.7468000000073,338.36002368074986,337.271,False,go_long,337.271,340.1109200000008,336.167
247,BNB/USDT:USDT,2023-02-13 08:30:00+00:00,first_buy,trailing_stop_loss,305.126,306.334,309.04947619090547,310.73454923446104,297.349,1,299.423,2525713.0,0,False,307.09480000000724,308.89685714285594,310.9833199999995,0.32567989,0.03747089069657288,go_long,go_long,go_long,go_long,go_long,499415.0,313.0186230221957,0,309.8681428571413,go_long,go_long,309.656,go_long,0,go_long,309.945000000007,311.58536884186026,310.722,False,go_long,311.016,314.9511199999998,309.135
246,BNB/USDT:USDT,2023-01-14 09:30:00+00:00,first_buy,trailing_stop_loss,307.735,308.818,309.9579860383269,308.3882214179854,299.364,1,304.477,6124543.0,0,False,310.56860000000717,310.7084285714271,309.1165999999989,-0.17676867,-0.019344776174632,go_long,go_long,go_long,go_long,go_long,3437349.0,311.63947317321794,1,310.86914285714164,go_long,go_long,305.053,go_long,0,go_long,309.8888000000073,310.79974458925193,306.653,False,go_long,306.976,311.37631999999945,301.994
245,BNB/USDT:USDT,2022-12-12 12:30:00+00:00,first_buy,trailing_stop_loss,283.598,283.617,282.09114168744816,282.2914212476502,274.26,1,276.869,3218061.0,0,False,282.15800000000706,282.57728571428567,281.9484399999987,0.79666686,0.08708808253819628,go_long,go_long,go_long,go_long,go_long,1057511.0,308.7011191314242,1,311.59485714285563,go_long,go_long,307.691,go_long,1,go_long,311.9146000000072,310.9545289543863,313.779,False,go_long,313.913,309.1532399999989,307.563
244,BNB/USDT:USDT,2022-11-09 18:30:00+00:00,first_buy,trailing_stop_loss,283.624,285.22,288.7001786991213,293.3851833878943,280.216,1,280.669,939473.0,0,False,285.5830000000069,287.10671428571396,294.42959999999914,-0.11812266,-0.013135774844854292,go_long,go_long,go_long,go_long,go_long,25184.0,282.7252149474622,1,283.51357142857137,go_long,go_long,283.23,go_long,0,go_long,283.50160000000704,283.0406219942569,283.637,False,go_long,283.637,282.11691999999874,282.706
243,BNB/USDT:USDT,2022-10-21 00:30:00+00:00,first_buy,trailing_stop_loss,268.659,268.735,268.4668899723429,269.00498806442585,265.352,1,266.407,1208172.0,1,False,268.34220000000715,268.4530000000005,268.7197999999997,0.49392735,0.05449267713418657,go_long,go_long,go_long,go_long,go_long,1207259.0,294.40247805892585,1,288.82114285714255,go_long,go_long,283.589,go_long,0,go_long,287.8484000000069,290.16039300805244,287.692,False,go_long,288.517,295.44991999999917,282.719
242,BNB/USDT:USDT,2022-09-13 13:00:00+00:00,first_buy,trailing_stop_loss,286.618,287.658,292.1224175009754,292.75380239545154,281.368,1,283.118,993476.0,0,False,291.7910000000054,292.8941428571433,293.1582399999995,-0.53436957,-0.05892767793529541,go_long,go_long,go_long,go_long,go_long,316028.0,269.2128271095799,1,268.7358571428576,go_long,go_long,268.652,go_long,0,go_long,268.7572000000072,268.84141542185984,268.817,False,go_long,268.817,268.8068799999997,268.197
241,BNB/USDT:USDT,2022-08-12 11:00:00+00:00,first_buy,trailing_stop_loss,322.328,322.418,323.56699720203727,323.7431052780907,318.899,1,319.593,580303.0,0,False,323.48780000000545,324.24414285714226,323.6412399999996,-0.99438948,-0.11107489298529027,go_long,go_long,go_long,go_long,go_long,3321827.0,293.52466658708767,1,294.5702857142862,go_long,go_long,286.867,go_long,1,go_long,294.29400000000544,293.7595843193346,297.576,False,go_long,297.899,293.5485599999995,286.0
240,BNB/USDT:USDT,2022-07-10 04:15:00+00:00,first_buy,trailing_stop_loss,235.368,235.395,237.46437688202437,239.45515589185106,234.624,0,234.902,262045.0,0,False,235.78420000000415,235.930714285713,240.40555999999958,3.19966293,0.3582610224882981,go_long,go_long,go_long,go_long,go_long,232369.0,324.07511370033797,1,324.91257142857086,go_long,go_long,322.392,go_long,0,go_long,324.8924000000054,324.2895421478622,323.534,False,go_long,324.0,323.79623999999956,322.304
239,BNB/USDT:USDT,2022-06-07 11:30:00+00:00,first_buy,trailing_stop_loss,279.098,279.858,280.82935467364626,282.3487305572141,273.437,1,274.682,1718630.0,0,False,279.864000000005,280.5079999999987,282.05623999999904,-1.2979985,-0.14748494536476836,go_long,go_long,go_long,go_long,go_long,131254.0,239.81940836319916,0,236.1544285714273,go_long,go_long,235.546,go_long,0,go_long,236.02900000000415,237.93026358784698,235.997,False,go_long,236.216,240.7586399999996,235.373
238,BNB/USDT:USDT,2022-05-12 07:30:00+00:00,first_buy,trailing_stop_loss,220.678,242.633,236.38174325310692,246.0083330136173,215.957,0,239.154,5772197.0,0,False,233.20540000000477,232.4028571428567,248.74623999999952,1.28154865,0.14465655581876316,go_long,go_long,go_long,go_long,go_long,1091538.0,282.96206900179124,1,281.4805714285701,go_long,go_long,279.046,go_long,0,go_long,281.336600000005,281.94705552340014,281.972,False,go_long,282.209,282.16683999999907,278.069
236,BNB/USDT:USDT,2022-04-11 03:00:00+00:00,first_buy,trailing_stop_loss,413.93,413.93,416.38862710793023,418.99322197906713,410.501,1,412.104,328905.0,0,False,414.6056000000035,415.6570000000006,419.7741999999985,-1.15141444,-0.13289649034245518,go_long,go_long,go_long,go_long,go_long,537903.0,366.734090552539,1,362.8135714285714,go_long,go_long,358.621,go_long,1,go_long,362.38600000000486,363.71116700070365,361.399,False,go_long,362.237,367.2388399999994,358.495
235,BNB/USDT:USDT,2022-03-10 06:00:00+00:00,first_buy,trailing_stop_loss,374.642,375.658,379.4927898011954,383.8877894430068,373.174,0,374.755,80201.0,0,False,375.47500000000383,376.4129999999996,385.77327999999886,0.88926096,0.09875810270677005,go_long,go_long,go_long,go_long,go_long,138723.0,419.5443597373925,1,416.6354285714292,go_long,go_long,413.761,go_long,0,go_long,415.7772000000035,417.167650218463,414.811,False,go_long,415.381,420.4179199999985,413.6
234,BNB/USDT:USDT,2022-02-08 08:45:00+00:00,first_buy,trailing_stop_loss,430.615,430.973,435.1709923886583,435.67762802971185,427.369,1,427.861,916710.0,0,False,433.75720000000285,435.0051428571423,436.0764000000001,-1.1626264,-0.12926563716972106,go_long,go_long,go_long,go_long,go_long,82766.0,384.6184125984473,0,377.7292857142853,go_long,go_long,374.642,go_long,0,go_long,375.8864000000038,380.35420612868546,375.86,False,go_long,376.12,386.52079999999887,374.582
233,BNB/USDT:USDT,2022-01-05 20:00:00+00:00,first_buy,trailing_stop_loss,502.187,502.187,504.9983197845793,507.90747171054295,491.225,1,492.516,4265793.0,0,False,502.78559999999953,504.25714285714304,509.23811999999947,-1.16690593,-0.13149730639025206,go_long,go_long,go_long,go_long,go_long,613363.0,436.3029582720888,1,436.682428571428,go_long,go_long,430.783,go_long,0,go_long,435.8410000000028,436.5000819138689,432.749,False,go_long,432.749,436.30060000000003,430.263
232,BNB/USDT:USDT,2021-12-04 05:15:00+00:00,first_buy,trailing_stop_loss,546.711,550.999,566.9389231704005,577.4761470660123,516.176,1,530.107,10785596.0,0,False,559.4900000000001,564.0332857142859,580.7468399999991,-0.45853003,-0.054081490842296465,go_long,go_long,go_long,go_long,go_long,559572.0,509.1387894473864,1,506.15614285714304,go_long,go_long,502.189,go_long,0,go_long,505.94739999999956,507.26783247268463,506.815,False,go_long,507.423,510.01311999999945,502.189
231,BNB/USDT:USDT,2021-11-10 01:00:00+00:00,first_buy,trailing_stop_loss,630.61,630.611,634.205171735949,635.9239108577609,626.447,1,629.578,2605079.0,0,False,632.650000000001,634.1075714285718,635.4659199999991,-1.3645759,-0.15468030507690797,go_long,go_long,go_long,go_long,go_long,6573420.0,581.2656788312934,1,571.1305714285716,go_long,go_long,546.809,go_long,1,go_long,567.6934000000001,573.6356364741097,568.342,False,go_long,571.502,583.212799999999,538.715
230,BNB/USDT:USDT,2021-10-08 12:15:00+00:00,first_buy,trailing_stop_loss,425.403,426.638,431.84815901910616,433.7431484667247,421.323,1,422.792,1204266.0,0,False,429.65360000000254,431.5435714285739,434.55007999999884,4.27807103,0.48136901273303223,go_long,go_long,go_long,go_long,go_long,960889.0,636.4315837263817,1,635.177428571429,go_long,go_long,630.611,go_long,0,go_long,634.116400000001,635.0464756879397,634.61,False,go_long,634.676,635.8469599999991,630.61
229,BNB/USDT:USDT,2021-09-07 14:30:00+00:00,first_buy,trailing_stop_loss,467.477,467.477,467.40876877525176,472.9744271310013,445.976,1,449.152,1086907.0,0,False,466.011600000002,467.5445714285739,471.18991999999963,-0.56645704,-0.0629955058478142,go_long,go_long,go_long,go_long,go_long,1009357.0,434.61924034406263,1,433.30414285714534,go_long,go_long,425.26,go_long,0,go_long,432.28920000000255,433.4947333862164,432.899,False,go_long,433.121,435.09323999999884,424.082
228,BNB/USDT:USDT,2021-08-12 06:45:00+00:00,first_buy,trailing_stop_loss,382.804,382.85,388.9253617264127,393.2883183968248,377.878,0,382.85,478917.0,0,False,383.9300000000022,384.94228571428783,396.59891999999957,1.54303371,0.17506922370657294,go_long,go_long,go_long,go_long,go_long,118906.0,474.88022130148136,1,470.3971428571453,go_long,go_long,467.865,go_long,0,go_long,470.38120000000197,470.728181279843,468.452,False,go_long,471.0,472.8004799999996,467.865
227,BNB/USDT:USDT,2021-07-14 01:15:00+00:00,first_buy,trailing_stop_loss,301.912,302.849,304.89070915483376,306.61247544006665,296.156,1,296.573,617432.0,0,False,303.29680000000246,304.86542857143235,306.74596000000025,2.64671315,0.2787559250869436,go_long,go_long,go_long,go_long,go_long,172220.0,394.1233838685708,0,386.4932857142879,go_long,go_long,382.801,go_long,1,go_long,384.2122000000022,390.0299729493968,382.766,False,go_long,384.744,397.1637999999995,382.032
194,BAL/USDT:USDT,2022-07-16 16:15:00+00:00,second_buy,trailing_stop_loss,4.897,5.168,4.905842026182301,4.849812523568568,4.897,0,5.124,8219.0,0,False,4.947599999999893,4.924285714285711,4.82448000000002,-2.151469,-0.24560621109671132,go_short,go_short,go_long,go_short,go_short,0.0,6.233127002994248,0,6.3058571428571355,go_short,go_short,6.329,go_short,0,go_short,6.312599999999885,6.272721414779346,6.329,False,go_long,6.329,6.202040000000018,6.329
256,BNB/USDT:USDT,2023-12-11 02:15:00+00:00,first_buy,trailing_stop_loss,240.0,240.1,238.2937959610311,239.15838980402359,225.9,1,230.4,7441105.0,0,False,237.4900000000082,238.22142857142617,239.6240000000012,1.82024623,0.22515744339239152,go_long,go_long,go_long,go_long,go_long,5585140.0,323.5179486539669,1,328.06428571428376,go_long,go_long,323.5,go_long,0,go_long,327.42000000000775,326.3157726131138,327.9,False,go_long,328.35,323.2660000000013,322.05
193,BAL/USDT:USDT,2022-06-24 19:30:00+00:00,second_buy,trailing_stop_loss,5.902,6.1,5.503976309310704,5.406128356504588,5.7059999999999995,0,5.816,211692.0,0,False,5.572999999999897,5.508000000000002,5.3674800000000085,0.997596,0.11466237163791418,go_short,go_short,go_long,go_short,go_short,244.0,4.827877525454054,0,4.8874285714285675,go_short,go_short,4.902,go_short,0,go_short,4.900199999999893,4.866176940033628,4.893,False,go_long,4.911,4.80900000000002,4.89
191,BAL/USDT:USDT,2022-06-09 01:15:00+00:00,second_buy,trailing_stop_loss,7.659,8.343,7.736117690482066,7.7473257480856015,7.651,0,8.007,59837.0,0,False,7.713599999999919,7.6981428571428605,7.757200000000019,3.4981793,0.3971735928067806,go_short,go_short,go_long,go_short,go_short,108.0,4.669546646546643,0,4.657999999999997,go_short,go_short,4.766,go_short,0,go_short,4.6805999999999015,4.676680096140511,4.676,False,go_long,4.767,4.686760000000011,4.676
158,BAKE/USDT:USDT,2023-12-05 17:00:00+00:00,second_buy,trailing_stop_loss,0.2892,0.30760000000000004,0.24869529692557418,0.22264497481288756,0.2846,0,0.2995,15482088.0,0,False,0.2730000000000416,0.25887142857144024,0.21127200000000015,0.59627216,0.07180638447451085,go_short,go_short,go_short,go_short,go_short,2737223.0,0.2605596568670958,0,0.26291428571429726,go_short,go_short,0.2758,go_short,0,go_short,0.2636000000000409,0.26393221962924507,0.2686,False,go_short,0.2758,0.26358400000000015,0.2666
157,BAKE/USDT:USDT,2023-12-05 14:00:00+00:00,second_buy,trailing_stop_loss,0.20040000000000002,0.22410000000000002,0.18602877273876695,0.18064429913973473,0.19770000000000001,0,0.21980000000000002,25616212.0,0,False,0.1895200000000417,0.18614285714286874,0.17890400000000015,-3.09302824,-0.3706867923428432,go_short,go_short,go_short,go_short,go_short,25491124.0,0.21649657279791856,0,0.24817142857144026,go_short,go_short,0.2898,go_short,0,go_short,0.25828000000004164,0.2394580781847695,0.26830000000000004,False,go_short,0.29910000000000003,0.20629200000000014,0.2666
156,BAKE/USDT:USDT,2023-11-28 03:00:00+00:00,second_buy,trailing_stop_loss,0.168,0.1695,0.1637493452962057,0.16137352665388816,0.16740000000000002,0,0.16920000000000002,940465.0,0,False,0.16502000000004163,0.16392857142858278,0.16079600000000013,-2.0264855,-0.24088239581792745,go_short,go_short,go_short,go_short,go_short,14327994.0,0.1775118430709135,0,0.1801142857142973,go_short,go_short,0.1991,go_short,0,go_short,0.1810600000000417,0.17988854960036094,0.1757,False,go_short,0.2,0.17704400000000015,0.17550000000000002
155,BAKE/USDT:USDT,2023-11-04 08:30:00+00:00,second_buy,trailing_stop_loss,0.1527,0.154,0.1477052050500759,0.1454940894642998,0.1515,0,0.1515,936174.0,1,False,0.14994000000004104,0.14930000000001173,0.14434000000000016,-0.98078454,-0.11016760304932872,go_short,go_short,go_short,go_short,go_short,3257080.0,0.1607474087861992,0,0.16281428571429707,go_short,go_short,0.16790000000000002,go_short,0,go_short,0.16354000000004165,0.1627583171682431,0.1648,False,go_short,0.1681,0.16013200000000016,0.1631
154,BAKE/USDT:USDT,2023-10-08 16:15:00+00:00,second_buy,trailing_stop_loss,0.15430000000000002,0.18730000000000002,0.15468950899703712,0.15338526157248258,0.15280000000000002,0,0.17,34161829.0,0,False,0.15476000000004098,0.15397142857144056,0.15324799999999994,0.90813707,0.10027777587852953,go_short,go_short,go_short,go_short,go_short,1263284.0,0.14501361662144377,0,0.1483571428571546,go_short,go_short,0.1517,go_short,0,go_short,0.14918000000004103,0.14701524233190788,0.1497,False,go_short,0.1519,0.14396800000000018,0.14730000000000001
153,BAKE/USDT:USDT,2023-10-04 09:00:00+00:00,second_buy,trailing_stop_loss,0.1391,0.1404,0.13661824767224556,0.13442410724771506,0.1388,1,0.14020000000000002,259452.0,0,False,0.13860000000004094,0.1381857142857262,0.1329799999999998,-1.38671319,-0.15304584108333677,go_short,go_short,go_short,go_short,go_short,10951372.0,0.1520560824982812,0,0.1514285714285834,go_short,go_short,0.15430000000000002,go_short,0,go_short,0.15108000000004096,0.15190578336013477,0.1492,False,go_short,0.1589,0.15262799999999996,0.1484
152,BAKE/USDT:USDT,2023-09-17 08:00:00+00:00,second_buy,trailing_stop_loss,0.1158,0.11720000000000001,0.11402077858463003,0.1127025089332168,0.11460000000000001,0,0.11710000000000001,1271585.0,0,False,0.11454000000004064,0.11424285714286918,0.11256000000000004,-1.77595631,-0.19614124768512567,go_short,go_short,go_short,go_short,go_short,139920.0,0.13396203582753227,1,0.13778571428572622,go_short,go_short,0.1389,go_short,0,go_short,0.13816000000004094,0.1359670199762902,0.1376,False,go_short,0.1389,0.1325719999999998,0.1374
151,BAKE/USDT:USDT,2023-08-24 17:15:00+00:00,second_buy,trailing_stop_loss,0.10540000000000001,0.12,0.10573971301171477,0.10444778307517075,0.1044,1,0.106,61415916.0,0,False,0.10668000000004026,0.10647142857144051,0.10536799999999992,-0.90252031,-0.0990814569585768,go_short,go_short,go_short,go_short,go_short,1314203.0,0.11235070964787415,0,0.11382857142858346,go_short,go_short,0.11560000000000001,go_short,0,go_short,0.11362000000004062,0.11346092014547185,0.11420000000000001,False,go_short,0.1158,0.11224000000000003,0.114
150,BAKE/USDT:USDT,2023-08-13 16:45:00+00:00,second_buy,trailing_stop_loss,0.1148,0.1178,0.11006914375567069,0.10603170968178874,0.1134,0,0.1145,12742746.0,0,False,0.1117600000000403,0.11091428571429765,0.10486799999999985,0.04227758,0.0047203845806242815,go_short,go_short,go_short,go_short,go_short,7175953.0,0.1043236057211844,1,0.10612857142858337,go_short,go_short,0.1053,go_short,0,go_short,0.10676000000004024,0.10569238810475381,0.10650000000000001,False,go_short,0.1066,0.10521199999999993,0.105
149,BAKE/USDT:USDT,2023-08-07 08:00:00+00:00,second_buy,trailing_stop_loss,0.1003,0.10450000000000001,0.09763867216501208,0.09571969203040323,0.1,0,0.1037,10723210.0,0,False,0.09918000000004028,0.09828571428572612,0.09511599999999981,-1.14884921,-0.12800810450023478,go_short,go_short,go_short,go_short,go_short,11493398.0,0.10535424645633183,0,0.11028571428572621,go_short,go_short,0.1144,go_short,0,go_short,0.1107200000000403,0.109263533529429,0.11180000000000001,False,go_short,0.11470000000000001,0.10414399999999985,0.1111
148,BAKE/USDT:USDT,2023-07-03 19:15:00+00:00,second_buy,trailing_stop_loss,0.11950000000000001,0.11960000000000001,0.11873437016603705,0.11804568327996606,0.1194,0,0.11960000000000001,4555.0,0,False,0.11900000000004103,0.119000000000012,0.11805599999999977,1.39222171,0.15784055802245325,go_short,go_short,go_short,go_short,go_short,4191652.0,0.09508126739283548,0,0.09698571428572612,go_short,go_short,0.1,go_short,0,go_short,0.09776000000004029,0.09653661255865065,0.099,False,go_short,0.10070000000000001,0.09469599999999982,0.0984
146,BAKE/USDT:USDT,2023-04-16 09:30:00+00:00,second_buy,trailing_stop_loss,0.22290000000000001,0.22610000000000002,0.22070124274909306,0.21949497203885682,0.2223,0,0.2237,169384.0,0,False,0.22138000000004016,0.2212857142857298,0.21906800000000007,5.03631333,0.5823927466168706,go_short,go_short,go_short,go_short,go_short,0.0,0.10873211901203911,1,0.1057857142857266,go_short,go_short,0.1051,go_short,0,go_short,0.10574000000004055,0.10688768897426265,0.1051,False,go_short,0.1051,0.10924799999999962,0.1051
159,BAKE/USDT:USDT,2023-12-19 08:45:00+00:00,second_buy,trailing_stop_loss,0.2752,0.2849,0.2653734166093612,0.2615033859880517,0.2713,0,0.2733,6143023.0,0,False,0.26672000000004087,0.26458571428572586,0.26426800000000017,-0.80814342,-0.10077954545280242,go_short,go_short,go_short,go_short,go_short,7068326.0,0.2526728642398056,0,0.26264285714286884,go_short,go_short,0.29,go_short,0,go_short,0.26478000000004104,0.260598713287899,0.2652,False,go_short,0.2918,0.25071200000000016,0.2652
145,BAKE/USDT:USDT,2023-03-14 14:30:00+00:00,second_buy,trailing_stop_loss,0.1962,0.19720000000000001,0.19025703462307667,0.18706035340517155,0.1955,0,0.19720000000000001,325847.0,0,False,0.19374000000003958,0.19290000000001514,0.18509600000000032,-1.19616308,-0.13648523968808665,go_short,go_short,go_short,go_short,go_short,233659.0,0.21915856980196535,0,0.22082857142858692,go_short,go_short,0.22080000000000002,go_short,0,go_short,0.22082000000004015,0.22015601415801905,0.2209,False,go_short,0.2209,0.21878000000000009,0.21910000000000002
