,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),mean-grad-hist (exit),sma-05 (exit),close (exit),long-bid-rl (exit),short-bid-rl (exit),high (exit),low (exit),long-small-rl (exit),ema-26 (exit),volume (exit),short-small-rl (exit),long_jcrosk (exit),sma-compare (exit),open (exit),short-large-rl (exit),ema-12 (exit),short_kdj (exit),long-large-rl (exit),sma-25 (exit),sma-07 (exit)
30,INJ/USDT:USDT,2024-09-19 03:15:00+00:00,first_buy,long-exit-profit,20.399,20.718,20.12318687093231,19.80610005443439,20.398,0,20.671,138879.2,0,False,20.26900000000025,20.20985714285713,19.775720000000106,20.1138018,0.33518115611835586,0,go_long,go_long,go_short,go_short,go_long,go_long,0,27.416600000000308,28.042,go_long,go_long,28.23,27.623,go_long,26.784698762637372,216664.6,go_long,0,0,27.655,go_short,26.03124308108572,False,go_short,25.720240000000082,27.138857142857006
61,TRB/USDT:USDT,2023-12-13 21:15:00+00:00,first_buy,long-exit-profit,126.751,128.7,122.22308748360184,119.83457032634787,126.653,0,128.628,100285.6,0,False,124.28160000000123,122.63185714285802,119.42040000000001,17.10464268,0.3320834879949923,0,go_short,go_short,go_short,go_short,go_long,go_long,0,169.97660000000087,171.829,go_long,go_long,173.173,169.4,go_short,169.66902369090514,83796.7,go_short,0,0,169.59,go_short,168.68450509810936,False,go_short,168.71040000000005,169.82442857142948
53,TRB/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,9.87,9.87,9.77821637434261,10.073987190645799,7.34,1,8.24,316093.5,0,False,9.566000000000365,9.704285714286248,10.190800000000092,20.96088273,0.34424841828126507,1,go_short,go_short,go_short,go_short,go_long,go_long,0,10.834000000000371,11.1,go_long,go_long,11.12,10.88,go_short,10.736595586912424,77224.1,go_short,0,0,10.9,go_short,10.606634924297339,False,go_short,10.590800000000089,10.764285714286283
404,YFI/USDT:USDT,2023-02-01 04:00:00+00:00,first_buy,long-exit-profit,7268.0,7288.0,7257.68858111945,7250.840763145973,7268.0,0,7283.0,16.343,0,False,7265.999999999954,7260.571428571396,7234.960000000009,19.04709021,0.32667322737007537,0,go_long,go_long,go_short,go_short,go_long,go_long,0,9602.199999999953,9735.0,go_long,go_long,9878.0,9597.0,go_long,9527.624567884224,986.464,go_long,0,0,9616.0,go_short,9486.39026325218,False,go_short,9481.52000000001,9559.428571428538
408,YFI/USDT:USDT,2023-11-10 23:15:00+00:00,first_buy,long-exit-profit,7786.0,7939.0,7625.806815513955,7507.411466893266,7595.0,0,7780.0,682.473,0,False,7713.999999999954,7675.571428571396,7496.200000000009,18.14725082,0.3329743543750083,0,go_long,go_long,go_short,go_short,go_long,go_long,0,10180.999999999953,10418.0,go_long,go_long,10558.0,10202.0,go_long,10115.206406768364,1579.283,go_long,1,0,10204.0,go_short,10003.316308542744,False,go_short,10013.080000000009,10128.285714285681
16,INJ/USDT:USDT,2023-05-08 01:30:00+00:00,first_buy,long-exit-profit,7.245,7.258,7.294558915946684,7.324713525858316,7.169,1,7.198,434854.7,0,False,7.25560000000003,7.276285714285737,7.337999999999983,20.12923917,0.32867185394570453,1,go_long,go_long,go_short,go_short,go_long,go_long,0,9.139600000000023,9.257,go_long,go_long,9.29,9.167,go_long,9.07649199519239,726208.8,go_long,0,0,9.202,go_short,8.977301643977247,False,go_short,8.933239999999977,9.133428571428619
1,INJ/USDT:USDT,2022-08-30 14:45:00+00:00,first_buy,long-exit-profit,1.5590000000000002,1.564,1.5664345190394244,1.580249483287536,1.521,1,1.524,1741747.5,0,False,1.5559999999999996,1.5621428571428595,1.5836400000000006,19.91183934,0.32426249148437686,1,go_long,go_long,go_short,go_short,go_long,go_long,0,1.9489999999999987,2.029,go_long,go_long,2.04,1.998,go_long,1.9177201554723946,2068884.9,go_long,0,0,2.023,go_short,1.8816826887329117,False,go_short,1.8624399999999997,1.9232857142857174
3,INJ/USDT:USDT,2022-10-11 00:00:00+00:00,first_buy,long-exit-profit,1.7650000000000001,1.7650000000000001,1.7820646508489342,1.797831634945937,1.752,1,1.7530000000000001,263190.0,0,False,1.770800000000006,1.7747142857142897,1.7992800000000009,20.19651512,0.32960010816404556,1,go_long,go_long,go_short,go_short,go_long,go_long,0,2.269800000000006,2.322,go_long,go_long,2.3609999999999998,2.291,go_long,2.256169355928678,1744312.3,go_long,0,0,2.299,go_short,2.23140470953056,False,go_short,2.229640000000002,2.2552857142857166
390,SUSHI/USDT:USDT,2024-08-04 17:00:00+00:00,first_buy,long-exit-profit,0.5674,0.5682,0.5734685508379854,0.581524401492076,0.5584,1,0.56,728301.0,1,False,0.5669599999998316,0.5693714285715082,0.5853400000001197,19.92651532,0.3261239959254376,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,0,0.7438999999998286,0.7491,go_long,go_long,0.75,0.7458,go_short,0.737124389820289,231799.0,do_nothing,0,0,0.7467,do_nothing,0.7314901870696935,False,do_nothing,0.7300240000001194,0.739471428571515
391,SUSHI/USDT:USDT,2024-09-26 16:45:00+00:00,first_buy,long-exit-profit,0.7493000000000001,0.7549,0.7393206375402446,0.732964988027494,0.7491,0,0.7514000000000001,443906.0,1,False,0.7473799999998286,0.7430142857143721,0.7308840000001193,21.55528992,0.35385177895493347,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,0,0.9888999999998266,1.0313,go_long,go_long,1.0329,0.9765,go_short,0.9725632376308868,2577936.0,do_nothing,0,0,0.9778,do_nothing,0.9534964383104512,False,do_nothing,0.9519000000001189,0.982857142857229
6,INJ/USDT:USDT,2022-11-09 21:15:00+00:00,first_buy,long-exit-profit,1.469,1.472,1.4970008366780172,1.5432420323557887,1.432,1,1.448,579424.8,0,False,1.479400000000012,1.491142857142869,1.5390800000000093,20.79012621,0.339089325998636,1,go_long,go_long,go_short,go_short,go_long,go_long,0,1.8482000000000078,1.9380000000000002,go_long,go_long,1.957,1.846,go_long,1.8142201781637186,1296617.5,go_long,1,0,1.851,go_short,1.7785858381324204,False,go_short,1.7587600000000083,1.8298571428571528
8,INJ/USDT:USDT,2022-12-19 22:30:00+00:00,first_buy,long-exit-profit,1.337,1.337,1.3602036272446658,1.3745006258785042,1.321,1,1.322,144289.0,0,False,1.3526000000000207,1.3584285714285866,1.3775600000000048,20.94528621,0.3413747723797255,1,go_long,go_long,go_short,go_short,go_long,go_long,0,1.7318000000000346,1.786,go_long,go_long,1.7970000000000002,1.72,go_long,1.7273509827548679,1538144.0,go_long,0,0,1.721,go_short,1.7170283162453441,False,go_short,1.7145200000000014,1.728142857142864
17,INJ/USDT:USDT,2023-07-27 05:15:00+00:00,first_buy,long-exit-profit,8.133,8.164,8.110915093358892,8.081256372184574,8.115,1,8.136,100816.1,0,False,8.14020000000001,8.1358571428572,8.060319999999992,19.98151907,0.32713139155174553,0,go_long,go_long,go_short,go_short,go_long,go_long,0,10.400000000000027,10.503,go_long,go_long,10.588,10.362,go_long,10.314378958412394,793062.9,go_long,0,0,10.419,go_short,10.122468680720806,False,go_short,10.060399999999985,10.383428571428682
9,INJ/USDT:USDT,2023-01-24 17:45:00+00:00,first_buy,long-exit-profit,1.921,1.921,1.928301838288319,1.9415652417869946,1.9140000000000001,0,1.917,48098.8,0,False,1.9194000000000326,1.923285714285722,1.9472400000000014,21.11121805,0.3438009898617293,1,go_long,go_long,go_short,go_short,go_long,go_long,0,2.466200000000029,2.5789999999999997,go_long,go_long,2.633,2.526,go_long,2.395605855394124,7289802.0,go_long,0,0,2.532,go_short,2.343381729709063,False,go_short,2.3134400000000035,2.409571428571437
10,INJ/USDT:USDT,2023-01-29 21:30:00+00:00,first_buy,long-exit-profit,2.5380000000000003,2.551,2.5438931516129224,2.542097853898941,2.532,0,2.55,87308.0,0,False,2.541600000000031,2.543714285714294,2.5402000000000005,19.87454697,0.3245503510808533,0,go_long,go_long,go_short,go_short,go_long,go_long,0,3.236200000000033,3.386,go_long,go_long,3.3890000000000002,3.275,go_long,3.199658737261599,2331759.2,go_long,0,0,3.313,go_short,3.151820848130267,False,go_short,3.1430799999999994,3.2030000000000074
398,YFI/USDT:USDT,2022-07-18 05:45:00+00:00,first_buy,long-exit-profit,6428.0,6467.0,6327.88475832769,6260.582006840546,6403.0,0,6458.0,67.085,1,False,6378.999999999954,6348.714285714253,6230.32000000001,21.03920563,0.3616778938027196,0,go_long,go_long,go_short,go_short,go_long,go_long,0,8232.799999999954,8817.0,go_long,go_long,8898.0,8495.0,go_long,7926.684421330491,616.126,go_long,0,0,8497.0,go_short,7673.207877495523,False,go_short,7565.080000000009,8004.714285714253
399,YFI/USDT:USDT,2022-07-29 21:00:00+00:00,first_buy,long-exit-profit,9889.0,10017.0,9637.184604590655,9487.568869002871,9821.0,0,9897.0,160.453,0,False,9756.599999999953,9682.85714285711,9449.60000000001,20.87573677,0.3513051999210277,0,go_long,go_long,go_short,go_short,go_long,go_long,0,12183.199999999953,13400.0,go_long,go_long,13611.0,11920.0,go_long,11999.849700072748,1465.181,go_long,0,0,11970.0,go_short,11775.754358904933,False,go_short,11700.80000000001,12038.714285714252
12,INJ/USDT:USDT,2023-03-09 21:00:00+00:00,first_buy,long-exit-profit,2.693,2.7,2.7690561310918156,2.828878420481445,2.6029999999999998,1,2.622,878468.5,0,False,2.712200000000015,2.738857142857156,2.862880000000002,20.13687468,0.32928305428280874,1,go_long,go_long,go_short,go_short,go_long,go_long,0,3.372800000000017,3.48,go_long,go_long,3.5140000000000002,3.368,go_long,3.31579788226596,1454259.5,go_long,0,0,3.375,go_short,3.237587099163639,False,go_short,3.216280000000003,3.355571428571442
401,YFI/USDT:USDT,2022-08-20 19:15:00+00:00,first_buy,long-exit-profit,8523.0,8575.0,8703.099189934945,8798.369131428453,8407.0,1,8409.0,226.64,0,False,8627.799999999954,8669.142857142824,8826.560000000009,19.28774315,0.3273054981369912,1,go_long,go_long,go_short,go_short,go_long,go_long,0,10802.999999999953,11174.0,go_long,go_long,11241.0,10903.0,go_long,10342.137123456261,592.753,go_long,0,0,10919.0,go_short,10016.65498618457,False,go_short,9891.640000000009,10487.85714285711
13,INJ/USDT:USDT,2023-03-19 23:30:00+00:00,first_buy,long-exit-profit,4.367,4.385,4.37400684378773,4.399382636795495,4.336,0,4.361,204410.6,0,False,4.345200000000025,4.33914285714288,4.4257599999999995,20.07395796,0.32846175608386113,0,go_long,go_long,go_short,go_short,go_long,go_long,0,5.654000000000016,5.76,go_long,go_long,5.766,5.617,go_long,5.64143502619849,696891.5,go_long,0,0,5.63,go_short,5.5967470250321405,False,go_short,5.636360000000001,5.626000000000031
39,TRB/USDT:USDT,2022-06-09 06:15:00+00:00,first_buy,long-exit-profit,12.87,12.94,12.82724121505616,12.808171210016601,12.73,1,12.75,37101.2,0,False,12.820000000000153,12.834285714285715,12.812400000000153,20.48400536,0.3338479153318621,0,go_short,go_short,go_short,go_short,go_long,go_long,0,16.184000000000147,17.07,go_long,go_long,17.6,16.2,go_short,15.855655623875894,1476583.5,go_short,0,0,16.54,go_short,15.210232073214913,False,go_short,15.055600000000151,16.21285714285715
14,INJ/USDT:USDT,2023-04-13 21:00:00+00:00,first_buy,long-exit-profit,6.732,6.758,6.68429652326497,6.6761785316888265,6.728,0,6.742,258051.4,0,False,6.699000000000039,6.693000000000015,6.661239999999992,19.68284117,0.324057780282936,0,go_long,go_long,go_short,go_short,go_long,go_long,0,8.74200000000003,8.91,go_long,go_long,8.995,8.716,go_long,8.64492994751762,2196370.6,go_long,1,0,8.763,go_short,8.49821925483937,False,go_short,8.464479999999991,8.704000000000013
199,SOL/USDT:USDT,2021-03-03 00:15:00+00:00,first_buy,roi,13.9628,13.9629,13.832860392552897,13.831203276353277,13.7627,0,13.8386,83368.0,1,False,13.90318,13.862499999999999,13.798408000000002,222.87875577,4.023653331423748,0,go_long,go_long,go_short,go_short,go_long,go_long,1,88.89399999999766,88.66,go_long,go_long,88.66,88.66,go_long,88.71156155631,0.0,go_long,1,0,88.66,go_short,88.76785536168691,False,go_short,88.95760000000007,88.79142857142891
91,BAKE/USDT:USDT,2022-05-23 07:15:00+00:00,second_buy,roi,0.304,0.3054,0.3012182319587358,0.2994134057344803,0.3033,0,0.3039,1275468.0,0,False,0.3032399999999845,0.3021571428571651,0.29839200000000565,4.11264423,0.06737301962213588,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.2806799999999847,0.2813,go_long,go_long,0.2813,0.2813,do_nothing,0.27973359408868226,0.0,go_long,0,0,0.2813,do_nothing,0.27861999360108863,False,do_nothing,0.27859200000000545,0.28040000000002224
269,QTUM/USDT:USDT,2022-05-12 23:30:00+00:00,first_buy,roi,3.55,3.593,3.550491024958392,3.5849140677499833,3.54,0,3.584,38642.7,0,False,3.513999999999725,3.516000000000091,3.6019199999999496,3.78214312,0.06166815607889686,1,go_long,do_nothing,do_nothing,do_nothing,go_long,go_long,1,3.8035999999997236,3.81,go_long,go_long,3.81,3.81,go_long,3.7912781847827923,0.0,do_nothing,0,0,3.81,do_nothing,3.776641181505858,False,do_nothing,3.772159999999944,3.800857142857229
332,COTI/USDT:USDT,2022-05-11 20:45:00+00:00,first_buy,roi,0.10561000000000001,0.108,0.10938797430166478,0.1145855087225844,0.1034,0,0.10745,7204278.0,0,False,0.10612199999999494,0.10674571428571651,0.1150284000000022,2.07855127,0.03385364280712295,1,go_long,go_long,go_short,go_short,go_long,go_long,1,0.10978999999999442,0.10986000000000001,go_long,go_long,0.10986000000000001,0.10986000000000001,go_long,0.10957545491333033,0.0,go_long,0,0,0.10986000000000001,go_short,0.10922191902573586,False,go_short,0.10918160000000206,0.109857142857145
223,ADA/USDT:USDT,2022-02-24 05:45:00+00:00,first_buy,roi,0.7785000000000001,0.781,0.800619650746855,0.8270980852623778,0.75,1,0.7531,58200345.0,0,False,0.7879799999999995,0.7909142857142804,0.8318439999999978,1.57591995,0.025805052424808135,1,go_short,do_nothing,go_short,go_short,go_long,go_long,1,0.7803800000000084,0.7792,go_long,go_long,0.7792,0.7792,go_short,0.7794254926500734,0.0,do_nothing,0,0,0.7792,go_short,0.7795990740447448,False,go_short,0.7822639999999963,0.7799428571428537
131,DOT/USDT:USDT,2021-07-17 00:15:00+00:00,first_buy,roi,12.013,12.121,12.143283101309367,12.282857931458809,11.782,1,11.844,1646238.9,0,False,12.031600000000019,12.0765714285717,12.30127999999997,7.17853152,0.11873250451313444,1,go_long,go_long,go_short,go_short,go_long,go_long,0,15.18320000000016,15.195,go_long,go_long,15.195,15.195,go_long,15.156150660207867,0.0,go_long,0,0,15.195,go_short,15.14118239751555,False,go_short,15.182079999999809,15.166142857143269
422,IOTA/USDT:USDT,2022-05-11 07:00:00+00:00,second_buy,roi,0.36010000000000003,0.36010000000000003,0.3687687258616615,0.3760009714669171,0.3491,1,0.3512,2495234.2,0,False,0.3639599999999893,0.367114285714276,0.37814400000000165,6.11733044,0.09986141270991512,1,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.3133399999999888,0.3136,go_long,go_long,0.3136,0.3136,do_nothing,0.31215821403362726,0.0,go_long,0,0,0.3136,do_nothing,0.31058964406613476,False,do_nothing,0.3103440000000019,0.3132285714285605
426,IOTA/USDT:USDT,2022-11-08 19:15:00+00:00,second_buy,short-exit-profit,0.2333,0.2348,0.24054078561518255,0.24426494018494693,0.23,1,0.23070000000000002,4355429.7,1,False,0.23461999999998615,0.23795714285713018,0.24514000000000208,24.2737684,0.39610085866936473,1,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.16217999999999053,0.1432,go_long,go_long,0.1671,0.135,do_nothing,0.16503584361665988,24029536.4,go_long,0,1,0.167,do_nothing,0.16944905059575618,False,do_nothing,0.17117600000000283,0.16397142857141564
89,BAKE/USDT:USDT,2022-05-11 07:15:00+00:00,second_buy,short-exit-profit,0.3733,0.3766,0.3930283180779261,0.4020316893125403,0.3667,1,0.373,2773569.0,0,False,0.3850999999999841,0.3900285714285931,0.40476400000000573,20.54520201,0.3362859292980165,1,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.25897999999998395,0.247,go_long,go_long,0.2602,0.2446,do_nothing,0.2671526284838989,4534325.0,go_long,1,1,0.259,do_nothing,0.28488011720214523,False,do_nothing,0.2836720000000058,0.2608857142857364
112,BAKE/USDT:USDT,2023-12-31 23:15:00+00:00,second_buy,short-exit-profit,0.4716,0.47940000000000005,0.4879545433843308,0.4974728058048194,0.4707,1,0.4753,6507512.0,0,False,0.4816799999999863,0.4849285714285915,0.49883600000000605,20.63208335,0.3369081004829641,1,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.32471999999998663,0.3153,go_long,go_long,0.325,0.308,do_nothing,0.3299721356674196,19709457.0,go_long,0,1,0.3249,do_nothing,0.339155435912408,False,do_nothing,0.3395120000000059,0.3272428571428772
429,IOTA/USDT:USDT,2023-12-02 16:00:00+00:00,second_buy,short-exit-profit,0.28340000000000004,0.2989,0.2810561998322197,0.27571923889076394,0.2823,0,0.29410000000000003,95016105.4,0,False,0.2845599999999901,0.28302857142855625,0.27482400000000146,19.97477867,0.3260279649141905,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.21095999999998769,0.20650000000000002,go_long,go_long,0.21050000000000002,0.2063,do_nothing,0.21319135351706858,4103772.7,go_long,1,1,0.21030000000000001,do_nothing,0.21470825336801785,False,do_nothing,0.21586400000000133,0.21231428571426944
115,BAKE/USDT:USDT,2024-03-13 02:15:00+00:00,second_buy,short-exit-profit,0.5012,0.5305,0.4939762466180386,0.4833928939019169,0.5007,0,0.5302,11220464.0,0,False,0.501279999999986,0.49587142857144934,0.4807640000000077,19.91540505,0.327015253732116,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.3643999999999859,0.3597,go_long,go_long,0.36660000000000004,0.3587,do_nothing,0.36726651258228094,1989612.0,go_long,1,0,0.3649,do_nothing,0.37376546419444107,False,do_nothing,0.37324400000000724,0.3641285714285916
423,IOTA/USDT:USDT,2022-06-07 21:45:00+00:00,second_buy,short-exit-profit,0.3551,0.356,0.3528239389987047,0.34944328461362456,0.3544,1,0.355,348217.5,1,False,0.35505999999998855,0.35472857142856035,0.3486000000000022,19.97673237,0.325976934974881,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.2446999999999882,0.23920000000000002,go_long,go_long,0.2426,0.2389,do_nothing,0.2488256095462028,1336948.9,go_long,0,1,0.24050000000000002,do_nothing,0.2526137888205568,False,do_nothing,0.25504800000000255,0.2476142857142742
111,BAKE/USDT:USDT,2023-12-26 10:15:00+00:00,second_buy,short-exit-profit,0.7178,0.779,0.7050966261984227,0.6996816450446213,0.7146,0,0.7702,59647199.0,0,False,0.7066999999999865,0.7007142857143059,0.7028800000000059,20.09974012,0.3306267323101139,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.48505999999998634,0.47150000000000003,go_long,go_long,0.48160000000000003,0.451,do_nothing,0.49025536945420917,19768960.0,go_long,0,1,0.48140000000000005,do_nothing,0.49924663026920496,False,do_nothing,0.500336000000006,0.4879428571428773
117,BAKE/USDT:USDT,2024-03-22 04:00:00+00:00,second_buy,short-exit-profit,0.43010000000000004,0.4647,0.4242683192167029,0.4198066322326811,0.4298,0,0.45840000000000003,16478907.0,0,False,0.429019999999986,0.42368571428573437,0.41936000000000717,19.67965893,0.3230435678337876,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,1,0.3368999999999878,0.3184,go_long,go_long,0.34090000000000004,0.3015,do_nothing,0.34112452888813005,16792847.0,go_long,0,1,0.3406,do_nothing,0.34840922143402453,False,do_nothing,0.3500960000000073,0.33890000000001935
425,IOTA/USDT:USDT,2022-08-07 06:15:00+00:00,second_buy,short-exit-profit,0.34390000000000004,0.3548,0.34415262724743484,0.3426761278479359,0.3436,0,0.3539,3842164.2,0,False,0.34569999999998835,0.34457142857141715,0.34112000000000287,19.86124852,0.32406649782342783,0,do_nothing,go_long,do_nothing,do_nothing,go_long,go_long,0,0.24189999999998685,0.23970000000000002,go_long,go_long,0.24250000000000002,0.2396,do_nothing,0.24476793977233272,1383589.4,go_long,0,1,0.2424,do_nothing,0.24818630606510922,False,do_nothing,0.24842800000000229,0.24291428571427356
