,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,open (exit),long_jcrosk (exit),close (exit),mean-grad-hist (exit),volume (exit),short_kdj (exit),high (exit),sma-05 (exit),sma-07 (exit),ema-12 (exit),ema-26 (exit),low (exit),sma-25 (exit)
3644,NEO/USDT:USDT,2021-02-22 12:30:00+00:00,first_buy,long-ml-exit,47.411,47.776,48.842267088091326,49.68488009082367,45.884,1,47.451,77166.82,0,False,48.34279999999989,48.67428571428564,49.94395999999999,-6.09560991,-0.09947022444651878,45.218,0,42.822,1,107961.79,False,46.079,45.73479999999989,46.37485714285706,48.20336169778661,46.7679060628207,42.656,48.57556
3643,NEO/USDT:USDT,2021-02-21 02:30:00+00:00,first_buy,long-ml-exit,50.433,50.97,47.11873082077051,46.391010645448624,49.345,0,50.673,96293.7,0,False,48.65819999999984,47.62614285714279,45.67907999999998,-4.3795313,-0.07135054410971552,48.667,0,47.412,1,52842.79,False,48.987,48.779199999999896,48.95114285714278,49.863590498089565,49.095224740471565,47.254,50.08451999999998
3641,NEO/USDT:USDT,2021-02-19 12:00:00+00:00,first_buy,long-ml-exit,47.512,48.044,46.65352465591619,45.89024079693157,47.15,0,48.044,35538.82,0,False,47.01559999999987,46.83828571428564,45.82664,-4.70772828,-0.07709957094221227,46.02,0,45.056,1,42429.25,False,46.043,45.856199999999845,46.153571428571354,46.84034894909318,46.30483424199404,44.782,46.95527999999999
3639,NEO/USDT:USDT,2021-02-15 19:00:00+00:00,first_buy,long-ml-exit,44.439,44.532,43.926645484089846,43.47977628770738,43.757,1,43.757,13866.84,1,False,44.11839999999992,44.15357142857133,43.42308,-4.143388,-0.06757184895193612,41.634,0,40.919,1,49608.28,False,41.842,41.78599999999989,41.95685714285704,42.69233936704499,42.136106077902355,40.1,43.1624
3637,NEO/USDT:USDT,2021-02-13 19:00:00+00:00,first_buy,long-ml-exit,42.908,42.99,40.28442025754309,39.190682785308624,41.551,0,42.097,123391.93,1,False,41.45539999999989,40.84571428571416,38.693879999999986,-6.24231576,-0.10215060109061376,40.074,0,38.3,1,171322.06,False,40.666,41.028999999999904,42.01342857142846,43.5068061873528,42.41342534978888,36.089,44.20388
3632,NEO/USDT:USDT,2021-02-03 18:00:00+00:00,first_buy,long-ml-exit,24.974,24.996,24.681698100592847,24.5361437300805,24.783,1,24.839,13849.91,0,False,24.82359999999992,24.72857142857132,24.490920000000006,-4.39387964,-0.0715513756958552,23.557,0,23.221,1,84646.02,False,23.851,23.918799999999912,23.99785714285704,24.234538625322717,24.0292377916846,22.99,24.231880000000004
3630,NEO/USDT:USDT,2021-01-25 21:30:00+00:00,first_buy,long-ml-exit,23.433,23.599,23.89642313882686,24.156194735927816,23.312,1,23.493,14415.39,0,False,23.725199999999912,23.782428571428472,24.227440000000023,-4.09496588,-0.06671427000021535,22.233,0,21.992,1,22129.92,False,22.233,22.272599999999933,22.30885714285703,22.393525856172342,22.277668593233273,21.93,22.328880000000016
3629,NEO/USDT:USDT,2021-01-24 01:00:00+00:00,first_buy,long-ml-exit,25.52,25.563,24.841910002942548,24.738841392952384,25.071,0,25.165,22174.29,0,False,25.066199999999924,24.884999999999884,24.705560000000013,-4.58180223,-0.07486314889306292,23.93,1,23.432,1,31584.65,False,23.93,23.786799999999914,23.8729999999999,24.20925031480204,23.969772800431745,23.369,24.27588000000002
1264,LPT/USDT:USDT,2021-12-03 20:15:00+00:00,first_buy,long-ml-exit,46.995,46.997,48.20733426228542,49.37920563891123,46.258,1,46.394,11307.0,0,False,47.4924000000001,47.85785714285698,49.66103999999998,-4.09694313,-0.06782890315872973,45.463,0,43.337,1,37601.5,False,45.523,45.908600000000106,46.277857142856966,47.16973878710956,46.29349167061038,43.255,46.93007999999997
1265,LPT/USDT:USDT,2021-12-04 03:30:00+00:00,first_buy,long-ml-exit,44.387,44.55,44.816651501319626,45.77532021499819,44.354,0,44.515,8760.9,0,False,44.39140000000011,44.37499999999981,45.94267999999997,-6.1779614,-0.10675084814450272,42.665,0,39.804,1,59224.4,False,43.089,42.56220000000011,43.101571428571255,44.64004944281817,43.35658900245054,38.146,44.84867999999995
1268,LPT/USDT:USDT,2021-12-05 21:15:00+00:00,first_buy,long-ml-exit,40.83,41.08,41.11789403588625,41.74899079556812,40.151,1,40.238,9778.1,0,False,40.810400000000115,40.96185714285697,41.49651999999999,-4.07081547,-0.06738996828778342,37.917,0,37.644,0,3822.7,False,38.033,37.96640000000014,38.02785714285693,38.92066660649849,38.3431042391913,37.555,38.994200000000006
1269,LPT/USDT:USDT,2021-12-10 06:30:00+00:00,first_buy,long-ml-exit,38.778,38.933,38.62626917760123,38.53437353128561,38.666,1,38.693,2345.7,0,False,38.731200000000136,38.68271428571406,38.515359999999994,-4.79899183,-0.08259378646695494,36.295,0,35.56,1,6483.5,False,36.295,36.31180000000013,36.436571428571234,36.886039142668295,36.5696576876157,35.368,36.88128
1301,LPT/USDT:USDT,2022-03-19 16:15:00+00:00,first_buy,long-ml-exit,27.774,27.844,27.683742146693994,27.28458809210339,27.687,1,27.747,6062.7,0,False,27.805399999999963,27.823999999999767,27.28339999999982,-4.4329724,-0.07254746387232454,26.037,0,25.792,1,8791.9,False,26.081,26.146599999999932,26.221714285714057,26.534785102425403,26.274103436058347,25.706,26.611559999999816
1303,LPT/USDT:USDT,2022-03-31 14:15:00+00:00,first_buy,long-ml-exit,29.974,29.983,30.599080477833862,30.975805702945728,29.0,1,29.532,38980.6,0,False,30.275999999999907,30.489428571428306,31.125839999999815,-3.87007907,-0.0655268102291932,27.953,0,27.626,1,9885.3,False,27.986,27.886999999999905,27.956999999999745,28.19229033647146,27.940217844545284,27.612,27.993919999999818
1305,LPT/USDT:USDT,2022-04-21 20:45:00+00:00,first_buy,long-ml-exit,26.31,26.922,27.071064449114644,27.001693830966506,26.281,1,26.668,104167.6,0,False,26.778399999999927,27.039428571428402,27.044319999999797,-4.11591233,-0.06704441629999476,25.243,0,24.932,1,16267.0,False,25.256,25.421399999999934,25.498999999999786,25.70015023224873,25.56008095144191,24.818,25.672599999999804
1306,LPT/USDT:USDT,2022-04-26 10:15:00+00:00,first_buy,long-ml-exit,26.112,26.226,26.334763813698654,26.394629501758843,26.073,0,26.215,6244.1,0,False,26.19339999999989,26.25171428571407,26.484479999999806,-4.43461133,-0.07348411860566931,24.589,0,24.333,1,12552.7,False,24.592,24.593799999999884,24.693142857142636,25.286180141846028,24.92524131077552,24.328,25.32947999999981
1307,LPT/USDT:USDT,2022-04-29 19:30:00+00:00,first_buy,long-ml-exit,23.336,23.455,23.558757707720925,23.752879460253453,23.25,1,23.274,8083.9,0,False,23.41579999999987,23.461571428571197,23.83031999999982,-3.9847632,-0.06578457336979558,21.946,0,21.783,1,8349.1,False,21.948,22.020799999999834,22.05414285714264,22.17532609116875,22.068188010243755,21.702,22.117279999999838
1308,LPT/USDT:USDT,2022-05-04 23:00:00+00:00,first_buy,long-ml-exit,23.7,23.727,23.6877120763119,23.52670666281248,23.674,1,23.726,3208.4,0,False,23.71719999999985,23.71614285714266,23.562799999999825,-3.98164873,-0.06706860108655834,22.302,1,22.193,1,12350.9,False,22.349,22.50279999999985,22.680999999999795,23.149951760557006,22.84968012089088,22.088,23.243199999999835
1309,LPT/USDT:USDT,2022-05-05 15:15:00+00:00,first_buy,long-ml-exit,22.181,22.232,22.681267794599975,23.046622000515747,21.406,1,21.755,35311.8,0,False,22.30639999999985,22.46328571428551,23.17883999999983,-4.12501908,-0.06766974806424897,20.482,0,20.308,1,21719.3,False,20.482,20.573799999999842,20.619999999999777,20.70748979727356,20.591575306524177,20.23,20.62279999999985
1310,LPT/USDT:USDT,2022-05-09 02:45:00+00:00,first_buy,long-ml-exit,19.894,19.975,20.18573651433374,20.284481773273168,19.8,1,19.838,17161.7,0,False,20.06019999999984,20.162999999999784,20.321479999999855,-4.87625944,-0.08183218350632553,19.012,1,18.249,1,35195.0,False,19.101,18.904199999999825,19.005571428571212,19.2404060997527,19.070220911694733,18.2,19.20259999999985
1311,LPT/USDT:USDT,2022-05-10 00:00:00+00:00,first_buy,long-ml-exit,17.711,17.886,18.056042427188032,18.286928724663984,17.338,1,17.413,28732.6,0,False,17.871599999999834,18.010285714285484,18.23083999999985,-4.16645337,-0.06832668902895028,16.392,0,16.243,0,22841.0,False,16.476,16.46499999999984,16.597142857142625,17.032316298076516,16.73984457692591,15.967,17.07887999999985
1312,LPT/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,long-ml-exit,16.243,16.263,16.38387460752179,16.635643627842864,15.375,1,15.808,55285.9,0,False,16.11739999999984,16.23528571428548,16.631679999999843,-4.36725277,-0.07264799517976596,15.137,0,14.703,1,12795.6,False,15.295,15.371399999999843,15.411999999999766,15.875583059884633,15.53650561918699,14.653,15.869719999999848
1313,LPT/USDT:USDT,2022-05-11 21:00:00+00:00,first_buy,long-ml-exit,14.237,14.318,14.590000771725137,15.078527124834542,12.903,1,13.713,34418.1,0,False,14.282799999999844,14.371142857142626,15.157719999999843,-4.23251694,-0.07003167858098891,13.047,0,12.803,1,18238.0,False,13.267,13.22979999999985,13.368285714285483,14.044840021899796,13.627748541371329,12.654,14.19615999999985
1314,LPT/USDT:USDT,2022-05-13 03:00:00+00:00,first_buy,long-ml-exit,14.92,14.974,14.536944145687388,14.31231098680245,14.73,0,14.793,11621.0,0,False,14.712999999999852,14.616285714285482,14.166359999999845,-4.57014115,-0.07524528807031416,14.216,0,13.689,1,33098.0,False,14.216,14.163599999999883,14.192428571428362,14.40836228624393,14.253583941776254,13.615,14.476439999999853
1315,LPT/USDT:USDT,2022-05-20 11:00:00+00:00,first_buy,long-ml-exit,15.146,15.322,15.19819986666886,15.064628404709179,15.126,0,15.32,10376.2,0,False,15.231399999999889,15.227428571428371,15.169719999999861,-4.00923127,-0.06535516682912414,14.354,1,14.34,0,38490.4,False,14.381,14.485199999999887,14.484285714285518,14.796391482944063,14.623883639295334,14.121,14.90691999999986
1316,LPT/USDT:USDT,2022-05-23 06:15:00+00:00,first_buy,long-ml-exit,15.406,15.523,15.394411166240912,15.342887945473386,15.406,0,15.481,8883.7,0,False,15.415599999999884,15.42328571428551,15.353399999999876,-4.00174077,-0.06622705224243884,14.716,1,14.489,1,24139.9,False,14.716,14.723799999999903,14.724142857142652,14.929371474421995,14.748183003648169,14.441,14.998519999999871
1317,LPT/USDT:USDT,2022-05-24 09:00:00+00:00,first_buy,long-ml-exit,14.396,14.415,14.434496947768121,14.45862875529801,14.136,1,14.166,13413.8,0,False,14.436799999999906,14.450857142856929,14.475479999999868,-4.0965754,-0.06720379983583512,13.365,0,13.239,0,31954.5,False,13.365,13.349999999999913,13.39985714285693,13.785924906458572,13.50641839103267,13.147,13.92731999999987
1299,LPT/USDT:USDT,2022-03-10 05:00:00+00:00,first_buy,long-ml-exit,23.58,23.678,24.065115658007915,24.384776786016012,23.478,1,23.511,5615.1,0,False,23.802999999999972,23.933285714285468,24.564119999999825,-4.02262007,-0.06574011949449961,22.203,1,22.037,0,7745.2,False,22.248,22.146799999999978,22.261571428571205,22.693052100309764,22.444128551033728,21.998,22.819959999999814
1320,LPT/USDT:USDT,2022-06-16 03:45:00+00:00,first_buy,long-ml-exit,8.26,8.29,8.278494164751843,8.224205264931907,8.229,0,8.236,7566.4,0,False,8.242799999999908,8.2425714285712,8.32371999999985,-4.79958243,-0.07872955965908579,7.759,0,7.601,1,19180.6,False,7.7620000000000005,7.714599999999909,7.750999999999776,7.979390086183202,7.844910858302376,7.568,8.04951999999985
1297,LPT/USDT:USDT,2022-03-04 01:00:00+00:00,first_buy,long-ml-exit,24.719,24.757,24.984727319422994,25.149004912264356,24.22,1,24.383,13499.9,0,False,24.865599999999965,24.999285714285456,25.069799999999827,-4.24972083,-0.06964362458407734,22.983,0,22.703,1,5015.9,False,23.021,22.98859999999995,23.00557142857117,23.35734320054742,23.10559381207158,22.701,23.437839999999813
1293,LPT/USDT:USDT,2022-02-21 22:00:00+00:00,first_buy,long-ml-exit,23.498,23.544,23.521836139287377,23.67521833028985,22.745,1,22.843,11115.3,1,False,23.494999999999973,23.526999999999788,23.752399999999838,-4.39234485,-0.07389123152881066,22.008,1,21.214,1,23262.0,False,22.022,21.775599999999972,21.75014285714263,22.25887255971807,21.87149368676748,21.168,22.247319999999817
1270,LPT/USDT:USDT,2021-12-13 18:45:00+00:00,first_buy,long-ml-exit,33.511,33.534,34.09950200259202,34.764976305915724,33.34,1,33.461,6886.2,1,False,33.83680000000017,33.954857142856945,34.8962,-4.28805404,-0.07116204802417163,31.634,0,31.122,1,9505.0,False,31.664,31.675000000000143,31.95014285714264,32.657964546033405,32.18594625107345,31.057,32.89248
1271,LPT/USDT:USDT,2021-12-17 11:00:00+00:00,first_buy,long-ml-exit,36.388,36.577,36.90735150349771,37.045277442793285,36.2,1,36.261,7524.4,0,False,36.65900000000015,36.94614285714266,37.09619999999999,-4.1456808,-0.07139009426780402,34.086,0,33.766,1,3822.9,False,34.145,34.18340000000012,34.205571428571226,34.6277278501121,34.269001970143584,33.708,34.56703999999998
1274,LPT/USDT:USDT,2021-12-23 12:15:00+00:00,first_buy,long-ml-exit,44.686,45.279,43.756174954266726,42.671226410096466,44.361,1,45.2,71517.8,0,False,44.98460000000013,44.564714285714096,42.08231999999998,-4.07639211,-0.06933496424915364,42.94,0,42.195,0,10745.9,False,42.951,42.84700000000012,42.946571428571204,44.265328753353856,43.464626938689804,42.052,44.64239999999993
1275,LPT/USDT:USDT,2021-12-28 10:00:00+00:00,first_buy,long-ml-exit,41.352,41.387,41.43532223244321,41.65495139339811,41.145,1,41.171,2534.2,0,False,41.38600000000014,41.47085714285696,41.33335999999994,-4.02165601,-0.06970298739453172,38.833,0,38.38,1,8680.0,False,38.851,38.78600000000013,38.910714285714086,39.36636846856134,38.94473621795316,38.331,39.225679999999905
1277,LPT/USDT:USDT,2021-12-29 23:30:00+00:00,first_buy,long-ml-exit,43.038,43.16,43.04278405300037,43.11836339322351,41.833,1,42.696,85752.6,0,False,43.00240000000015,43.08171428571409,42.98211999999992,-3.90734259,-0.06529062434514583,40.075,0,39.991,1,12142.9,False,40.09,40.14660000000011,40.173999999999815,40.47330071490286,40.18418902072713,39.988,40.289279999999906
1279,LPT/USDT:USDT,2022-01-05 20:15:00+00:00,first_buy,long-ml-exit,45.399,45.962,46.93207976161667,47.67398560753718,44.353,1,44.991,50438.8,0,False,46.145000000000074,46.66514285714267,48.39399999999984,-4.1857829,-0.07150737797871161,42.603,0,41.85,1,35097.7,False,42.855,43.10000000000007,43.48328571428552,45.73921863529686,44.23063570470935,41.616,46.222999999999836
1280,LPT/USDT:USDT,2022-01-07 04:00:00+00:00,first_buy,long-ml-exit,39.132,39.459,40.478774758037346,41.03183672018189,38.74,1,38.795,21223.4,0,False,39.98640000000006,40.377142857142694,41.24359999999987,-3.82587263,-0.06565743453962378,36.659,1,36.36,0,7535.8,False,36.722,36.56860000000006,36.623714285714065,37.31398246578484,36.91880617129855,36.312,37.53275999999987
1281,LPT/USDT:USDT,2022-01-08 18:00:00+00:00,first_buy,long-ml-exit,35.298,35.552,35.93115342654574,36.6076893231007,34.8,1,34.82,14790.5,0,False,35.36580000000006,35.57371428571407,36.889559999999875,-4.25909208,-0.0718465219002189,33.12,0,32.456,1,29732.6,False,33.12,33.39920000000012,33.639285714285485,34.86649704274494,34.04865194821177,32.164,35.116079999999876
1282,LPT/USDT:USDT,2022-01-11 16:45:00+00:00,first_buy,long-ml-exit,35.43,35.77,35.02597915156206,34.77510973619436,35.323,0,35.7,12658.6,0,False,35.18820000000015,35.09914285714263,34.72799999999988,-4.57356799,-0.0753327484177315,33.528,1,33.144,1,6711.3,False,33.542,33.5036000000002,33.54185714285687,33.84764833176551,33.60220350670619,33.088,33.88915999999986
1283,LPT/USDT:USDT,2022-01-19 07:15:00+00:00,first_buy,long-ml-exit,33.455,33.455,33.47601748993505,33.66199171291372,32.5,1,32.597,12437.6,0,False,33.37520000000019,33.44599999999971,33.79719999999987,-3.97010639,-0.0675872289151023,31.081,0,30.462,1,21158.5,False,31.081,31.11640000000018,31.215999999999706,32.49657678899324,31.76371689121551,30.225,32.845759999999835
1284,LPT/USDT:USDT,2022-01-21 03:15:00+00:00,first_buy,long-ml-exit,29.262,29.339,29.699190362816996,30.570233356492984,28.788,0,29.009,9376.4,1,False,29.270800000000186,29.26828571428543,30.57523999999983,-4.07971144,-0.06684273994761337,27.56,0,27.153,1,8310.9,False,27.593,27.39920000000016,27.480571428571118,27.807512317371515,27.597502797768822,27.001,27.737199999999838
1285,LPT/USDT:USDT,2022-01-23 01:15:00+00:00,first_buy,long-ml-exit,24.37,24.37,23.946420612926275,23.705034147585053,24.192,0,24.252,4768.3,0,False,24.118400000000165,24.001285714285434,23.643359999999824,-4.03769283,-0.06652086861808569,22.786,0,22.685,1,4364.3,False,22.917,22.824800000000142,22.802999999999717,23.112256072598296,22.90113141610775,22.597,23.129879999999822
1287,LPT/USDT:USDT,2022-01-26 19:00:00+00:00,first_buy,long-ml-exit,25.347,26.14,25.579517897267642,25.451836949453174,25.279,0,25.589,13046.7,0,False,25.469800000000124,25.655999999999743,25.52987999999984,-4.3960866,-0.07458138299478821,24.155,0,23.74,1,8638.1,False,24.185,24.52680000000012,24.672571428571164,25.158005767938775,24.880947308592535,23.719,25.413519999999835
1291,LPT/USDT:USDT,2022-02-11 22:30:00+00:00,first_buy,long-ml-exit,29.882,30.027,30.47956080349354,31.437394416264535,29.55,0,29.772,9872.3,0,False,30.022400000000005,30.071428571428374,31.511599999999852,-3.89337277,-0.06534091467112332,28.258,0,27.865,1,12991.4,False,28.337,28.289800000000007,28.365428571428378,28.486843536965164,28.354602518339192,27.805,28.486079999999838
1292,LPT/USDT:USDT,2022-02-17 21:30:00+00:00,first_buy,long-ml-exit,25.626,25.651,25.912488495543876,26.271545306491426,25.268,1,25.444,8710.9,0,False,25.72399999999997,25.810857142856936,26.329679999999847,-4.31506656,-0.0705922123780951,23.909,0,23.716,1,11599.5,False,24.043,24.14399999999997,24.214571428571222,24.606797216983647,24.34144299747114,23.588,24.689479999999854
1296,LPT/USDT:USDT,2022-03-01 13:45:00+00:00,first_buy,long-ml-exit,26.742,27.131,26.585583648210175,26.499807171042193,26.72,0,26.999,16572.3,0,False,26.714599999999972,26.664857142856885,26.479279999999836,-4.00153929,-0.06730366808739618,25.457,0,25.253,0,5701.1,False,25.484,25.476599999999976,25.577142857142594,26.25238258544139,25.881216893782526,25.193,26.450279999999825
1663,COMP/USDT:USDT,2023-06-10 04:15:00+00:00,first_buy,long-ml-exit,30.78,30.92,31.158808595412253,31.5016184156299,30.71,1,30.83,5642.76,0,False,30.911999999999637,30.934285714283412,31.64199999999849,-9.18345168,-0.14956249975705227,25.08,0,26.29,1,90069.201,False,26.59,28.76799999999964,29.411428571426267,30.671703031232767,29.611928047602856,24.93,31.121199999998485
1430,COMP/USDT:USDT,2020-12-17 10:30:00+00:00,first_buy,long-ml-exit,164.53,165.95,159.3377038494588,157.2215272509317,163.0,0,163.99,6751.722,0,False,161.6120000000006,161.16857142857336,156.1203999999995,-4.39328839,-0.07155066993289327,154.38,0,152.69,1,7414.067,False,155.69,156.91600000000057,157.57714285714468,158.5076133149019,157.3674346617407,152.53,158.50759999999954
1432,COMP/USDT:USDT,2020-12-21 10:30:00+00:00,first_buy,long-ml-exit,144.84,144.84,148.1295999471297,150.04846214878776,141.0,1,142.29,8551.497,0,False,146.6140000000008,147.00428571428782,150.7835999999994,-4.18446996,-0.0682936697189154,133.64,0,133.13,1,6075.286,False,135.53,135.5740000000008,136.7757142857164,139.2110292540721,137.2757862769344,132.82,139.5659999999993
