,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),volume (exit),close (exit),ema-12 (exit),sma-25 (exit),short-bid-rl (exit),ema-26 (exit),short_kdj (exit),sma-07 (exit),sma-compare (exit),long-small-rl (exit),short-large-rl (exit),open (exit),high (exit),mean-grad-hist (exit),long_jcrosk (exit),long-bid-rl (exit),short-small-rl (exit),sma-05 (exit),long-large-rl (exit),low (exit)
824,IOTA/USDT:USDT,2021-09-21 00:30:00+00:00,second_buy,short-exit-profit,1.2485,1.256,1.285312028916775,1.3055371040046906,1.2002,1,1.2359,3107784.6,0,False,1.270059999999998,1.2783142857142649,1.3041440000000009,13.25227263,0.21638379149976783,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,1649846.2,1.0276,1.0777795336754434,1.081616000000006,go_short,1.05771413289356,False,1.0482999999999894,1,do_nothing,do_nothing,1.0445,1.0492,1,0,go_short,go_long,1.0465399999999998,do_nothing,1.0231
849,IOTA/USDT:USDT,2024-04-13 21:45:00+00:00,second_buy,short-exit-profit,0.1923,0.2016,0.2118501282786605,0.2250771927903506,0.19210000000000002,0,0.2015,5333089.8,0,False,0.2013999999999898,0.20174285714283327,0.22947600000000445,16.10834253,0.2628849169500265,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,17850443.3,0.1522,0.17279999736852494,0.1742280000000045,go_short,0.1691476190305819,False,0.16811428571426187,1,do_nothing,do_nothing,0.16570000000000001,0.1658,1,1,go_short,go_long,0.16611999999999044,do_nothing,0.1481
813,IOTA/USDT:USDT,2021-05-19 13:45:00+00:00,second_buy,short-exit-profit,0.8448,1.2969,1.2388578121113312,1.4072062968065757,0.8042,0,1.2934,360970.1,0,False,1.0220799999999937,1.1362999999999839,1.4793840000000043,14.00835796,0.22872337163131257,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,2475434.9,0.9828,1.126843003200826,1.1268000000000056,go_short,1.066958626655591,False,1.0360714285714103,1,do_nothing,do_nothing,1.0195,1.023,1,0,go_short,go_long,1.0213399999999946,do_nothing,0.9797
817,IOTA/USDT:USDT,2021-06-03 03:00:00+00:00,second_buy,short-exit-profit,1.3237,1.3499,1.3047115079124452,1.2881786813967637,1.3188,0,1.337,2336282.4,0,False,1.315639999999997,1.3120142857142647,1.283716000000006,13.43433192,0.21964365955883208,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,952555.4,1.0246,1.1133825743676964,1.104228000000005,go_short,1.0789507856811855,False,1.0725571428571197,1,do_nothing,do_nothing,1.045,1.0515,1,0,go_short,go_long,1.0646000000000009,do_nothing,1.022
814,IOTA/USDT:USDT,2021-05-21 21:15:00+00:00,second_buy,short-exit-profit,0.9836,0.9975,1.0455803764008846,1.1121138918526168,0.9239,1,0.928,3822097.1,1,False,0.9951199999999947,1.0135999999999816,1.1159000000000057,14.07086709,0.229617554514051,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,3077379.4,0.7078,0.8086995210501388,0.8104560000000052,go_short,0.7727811561008735,False,0.7699857142856967,1,do_nothing,do_nothing,0.7371000000000001,0.7427,1,0,go_short,go_long,0.7591999999999957,do_nothing,0.6985
851,IOTA/USDT:USDT,2024-08-04 17:30:00+00:00,second_buy,short-exit-profit,0.126,0.12760000000000002,0.12900438410142587,0.13103865449267835,0.1258,0,0.127,1342119.0,0,False,0.12731999999999044,0.12784285714283364,0.13206400000000446,12.93423593,0.21106052891560265,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,3763035.3,0.10260000000000001,0.10525956278045999,0.10565600000000455,go_short,0.10423140727300761,False,0.10357142857140432,1,do_nothing,do_nothing,0.1029,0.1029,0,0,go_short,go_long,0.10337999999999212,do_nothing,0.1014
850,IOTA/USDT:USDT,2024-06-18 02:00:00+00:00,second_buy,short-exit-profit,0.1522,0.15860000000000002,0.1674326007181847,0.17170370126715273,0.15,1,0.158,14865605.8,0,False,0.16367999999999044,0.16588571428569043,0.17336400000000451,13.06150652,0.2131602612377142,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,4716593.0,0.1259,0.13136174685209262,0.13237200000000449,go_short,0.12936881757441238,False,0.12832857142854795,1,do_nothing,do_nothing,0.127,0.1272,1,0,go_short,go_long,0.12773999999999044,do_nothing,0.1247
818,IOTA/USDT:USDT,2021-06-08 03:30:00+00:00,second_buy,short-exit-profit,1.0247,1.0409,1.0715891263456185,1.107287568858978,1.0155,1,1.0311,952544.6,0,False,1.051420000000001,1.0639571428571197,1.098960000000005,13.46661102,0.2200713351368467,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,593118.4,0.7701,0.808199571309425,0.807792000000005,go_short,0.7984627672799968,False,0.7984714285714016,1,do_nothing,do_nothing,0.7829,0.7832,1,0,go_short,go_long,0.7939799999999974,do_nothing,0.7701
822,IOTA/USDT:USDT,2021-09-04 23:15:00+00:00,second_buy,short-exit-profit,1.9888,2.0834,1.954866606478494,1.8947373983480589,1.9779,0,2.0562,14781319.8,0,False,1.9810199999999987,1.966014285714268,1.8928360000000028,13.6383762,0.22288690893505317,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,4607928.2,1.6018,1.7036921997723773,1.6835760000000008,go_short,1.6863151009447073,False,1.6972999999999818,0,do_nothing,do_nothing,1.6816,1.6874,1,0,go_short,go_long,1.696919999999998,do_nothing,1.5733000000000001
823,IOTA/USDT:USDT,2021-09-07 14:45:00+00:00,second_buy,short-exit-profit,1.6018,1.6432,1.6754050854147524,1.6971520368262754,1.5973000000000002,1,1.6154000000000002,3170950.2,0,False,1.6686599999999978,1.6856714285714105,1.6801560000000009,13.96058167,0.22779452405694517,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,2117608.4,1.2477,1.3111080723250659,1.3089240000000009,go_short,1.2942960341743703,False,1.2902571428571221,1,do_nothing,do_nothing,1.2976,1.2989,1,0,go_short,go_long,1.281999999999998,do_nothing,1.2311
844,IOTA/USDT:USDT,2023-11-12 11:45:00+00:00,second_buy,stop_loss,0.2015,0.2031,0.20055411406100224,0.19916231685437302,0.2006,0,0.20220000000000002,2162726.7,1,False,0.20127999999999407,0.20091428571426206,0.1991400000000039,-24.49550917,-0.3997569050374559,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,188561449.9,0.2599,0.22909511296818905,0.23347600000000374,go_short,0.24073573051029198,False,0.2429142857142626,0,do_nothing,do_nothing,0.24530000000000002,0.2635,0,0,go_short,go_long,0.24643999999999422,do_nothing,0.245
706,SUSHI/USDT:USDT,2021-09-27 01:15:00+00:00,first_buy,stop_loss,11.763,11.85,11.385902087425588,11.249685565409704,11.595,0,11.78,738482.0,0,False,11.520199999999768,11.448714285714399,11.249520000000032,-25.73437016,-0.4362946372253118,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,714451.0,7.739,8.062048408651219,8.077920000000073,go_long,7.984354033575069,False,7.966857142857285,1,go_short,do_nothing,7.882,7.886,1,0,go_long,do_nothing,7.92359999999979,do_nothing,7.67
853,IOTA/USDT:USDT,2024-11-11 17:30:00+00:00,second_buy,stop_loss,0.1424,0.14350000000000002,0.14072161471644362,0.13949166837477892,0.1418,0,0.1431,2320560.6,0,False,0.14179999999999207,0.14124285714283272,0.13941200000000464,-24.09554046,-0.39316791228841647,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,13195378.5,0.1879,0.17772686332699794,0.1751840000000045,go_short,0.18376776356433758,False,0.1880714285714042,0,do_nothing,do_nothing,0.1928,0.1935,1,0,go_short,go_long,0.1890599999999921,do_nothing,0.18710000000000002
746,YFI/USDT:USDT,2020-09-05 10:45:00+00:00,first_buy,stop_loss,23803.5,23803.5,24508.820275691556,25558.324263931445,21675.6,1,21980.2,122.782,0,False,23725.41999999999,24102.242857142843,25962.716000000004,-13.87953171,-0.3152018432444804,1,go_long,go_long,go_short,go_short,go_long,go_long,349.507,13716.1,14244.818075299765,14299.291999999963,go_long,14068.09794616478,False,14016.99999999996,1,go_long,go_short,14018.9,14038.7,1,1,go_long,go_long,14009.100000000039,go_short,13538.9
843,IOTA/USDT:USDT,2023-06-10 04:45:00+00:00,second_buy,stop_loss,0.1431,0.1468,0.16206109844486605,0.1676898616627372,0.14200000000000002,1,0.1457,12212467.4,0,False,0.15785999999999478,0.1607285714285504,0.16994000000000511,-22.18359567,-0.36200420779402503,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,1951550.1,0.2015,0.19891930220272286,0.19899600000000386,go_short,0.20025486207209356,False,0.2006571428571192,0,do_nothing,do_nothing,0.20140000000000002,0.2024,0,0,go_short,go_long,0.2007799999999941,do_nothing,0.2011
71,TRB/USDT:USDT,2022-04-02 12:00:00+00:00,first_buy,stop_loss,29.96,30.1,29.610624269109785,29.350645576226583,29.9,0,30.01,31234.9,0,False,29.743999999999904,29.707142857142678,29.315600000000323,-23.98024624,-0.3991384530164937,0,go_short,go_short,go_short,go_short,go_short,go_short,7446.2,18.57,19.263965946679477,19.34240000000031,go_short,19.11339214211754,False,19.09285714285699,1,go_short,go_short,18.62,18.71,1,0,go_short,go_short,18.963999999999942,go_short,18.51
754,YFI/USDT:USDT,2021-05-12 16:30:00+00:00,first_buy,stop_loss,76215.6,76231.0,77953.15741729042,79474.64439721902,74635.5,1,75438.6,152.143,1,False,76597.9199999999,77201.57142857123,79628.7999999999,-29.93364151,-0.396163100393302,1,go_long,go_long,go_short,go_short,go_long,go_long,171.924,50919.3,61030.240879519995,61569.73199999991,go_long,58318.98396005346,False,56820.9142857142,1,go_long,go_short,56766.7,56766.7,1,1,go_long,go_long,56392.639999999956,go_short,50919.3
781,YFI/USDT:USDT,2022-10-30 08:15:00+00:00,first_buy,stop_loss,8605.0,8656.0,8515.435832021312,8470.643363849986,8558.0,0,8647.0,68.703,0,False,8550.400000000047,8529.857142857043,8458.599999999935,-24.01918984,-0.3964247657379875,0,go_long,go_long,go_short,go_short,go_long,go_long,66.912,5331.0,5423.674429134374,5439.319999999935,go_long,5389.383484677255,False,5372.9999999999,1,go_long,go_short,5378.0,5380.0,1,0,go_long,go_long,5369.200000000046,go_short,5318.0
774,YFI/USDT:USDT,2022-05-18 23:30:00+00:00,first_buy,stop_loss,9291.0,9317.0,9313.211597307782,9383.030232812751,9077.0,1,9114.0,72.388,0,False,9275.200000000046,9298.57142857133,9370.719999999936,-21.21173498,-0.3875090416861318,1,go_long,go_long,go_short,go_short,go_long,go_long,145.132,5669.0,6042.504216274969,6098.079999999934,go_long,5904.213617460628,False,5840.571428571328,1,go_long,go_short,5643.0,5721.0,1,0,go_long,go_long,5780.600000000047,go_short,5615.0
690,SUSHI/USDT:USDT,2021-04-14 04:45:00+00:00,first_buy,stop_loss,16.8013,16.8522,16.529095309946598,16.291895684100535,16.7117,1,16.8302,164044.0,0,False,16.69439999999981,16.657900000000083,16.193864000000005,-21.03660912,-0.41622536984829994,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,1638051.0,12.9032,15.358933229633983,15.62364800000002,go_long,14.834155083578773,False,14.645971428571517,1,go_short,do_nothing,14.5485,14.5733,1,0,go_long,do_nothing,14.434619999999796,do_nothing,11.9067
840,IOTA/USDT:USDT,2022-12-16 16:45:00+00:00,second_buy,stop_loss,0.1757,0.1766,0.17726515898719664,0.17857848888111075,0.1756,1,0.1757,1148809.0,0,False,0.17657999999999227,0.1768571428571227,0.17828000000000419,-23.52058029,-0.3838510243051283,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,894188.8,0.23720000000000002,0.23349967384688972,0.23307200000000478,go_short,0.2351314517459227,False,0.23582857142855107,0,do_nothing,do_nothing,0.2361,0.2374,0,0,go_short,go_long,0.23653999999999278,do_nothing,0.2361
804,IOTA/USDT:USDT,2021-02-06 07:15:00+00:00,second_buy,stop_loss,0.5667,0.5895,0.5567191409851661,0.5440748768710291,0.5635,0,0.5878,3592531.7,0,False,0.5688799999999998,0.5600142857142821,0.5408680000000019,-21.83590289,-0.3565047190443692,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,2572634.2,0.8121,0.7744263441314456,0.7731600000000018,go_short,0.7838072331712775,False,0.7848428571428535,0,do_nothing,do_nothing,0.7973,0.8193,0,0,go_short,go_long,0.7885199999999998,do_nothing,0.7942
707,SUSHI/USDT:USDT,2021-11-26 08:30:00+00:00,first_buy,stop_loss,7.735,7.736,7.844453413025058,7.9889337117140915,6.725,1,7.075,4219135.0,0,False,7.721999999999791,7.8274285714287135,8.034720000000073,-22.49568309,-0.3970531780939908,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,6553246.0,5.02,6.478430629625582,6.567400000000078,go_long,6.195145198794699,False,6.126857142857282,1,go_short,do_nothing,5.643,5.694,1,0,go_long,do_nothing,5.994999999999786,do_nothing,4.944
73,TRB/USDT:USDT,2022-05-11 13:00:00+00:00,first_buy,stop_loss,12.01,12.86,12.969179085691922,13.227623816756807,9.7,1,12.38,309642.9,0,False,12.717999999999943,12.861428571428442,13.183600000000311,-23.94064782,-0.393943949019306,1,go_short,go_short,go_short,go_short,go_short,go_short,32996.9,8.1,8.912137949822089,9.04440000000032,go_short,8.472652658103394,False,8.307142857142727,0,go_short,go_short,8.44,8.55,1,0,go_short,go_short,8.311999999999943,go_short,8.09
852,IOTA/USDT:USDT,2024-11-03 15:30:00+00:00,second_buy,stop_loss,0.10260000000000001,0.10310000000000001,0.10404196000023722,0.10509218775968518,0.1024,0,0.10300000000000001,1014256.1,0,False,0.10309999999999213,0.10337142857140431,0.10548800000000455,-24.02551643,-0.3920264137004048,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,1842656.0,0.1423,0.13920300184476123,0.13918800000000467,go_short,0.14028918102852428,False,0.14069999999997557,0,do_nothing,do_nothing,0.14120000000000002,0.14250000000000002,0,1,go_short,go_long,0.14119999999999205,do_nothing,0.14120000000000002
694,SUSHI/USDT:USDT,2021-05-18 10:00:00+00:00,first_buy,stop_loss,19.804,20.144,19.298792644635345,18.816664084245232,19.77,0,20.13,746721.0,0,False,19.409599999999763,19.376285714285817,18.915719999999993,-23.87658926,-0.3949782500989654,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,1369197.0,14.773,18.416748601312445,18.814560000000007,go_long,17.58769500104726,False,17.045571428571545,1,go_short,do_nothing,17.095,17.095,1,1,go_long,do_nothing,16.869399999999747,do_nothing,14.725999999999999
801,IOTA/USDT:USDT,2020-06-27 13:45:00+00:00,second_buy,stop_loss,0.2155,0.2162,0.21575084707530184,0.21579891650465094,0.2155,0,0.2159,33782.9,0,False,0.21548000000000017,0.21569999999999895,0.21601600000000112,-23.59649187,-0.3851366018913343,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,726029.4,0.2942,0.291509326797484,0.29191600000000106,go_short,0.29143502910999297,False,0.29067142857142836,0,do_nothing,do_nothing,0.2953,0.2958,0,0,go_short,go_long,0.29153999999999963,do_nothing,0.2937
699,SUSHI/USDT:USDT,2021-05-26 01:45:00+00:00,first_buy,stop_loss,12.627,12.85,12.289609726348946,11.893381823778828,12.571,0,12.808,200940.0,0,False,12.496999999999742,12.446285714285823,11.751040000000003,-20.44185523,-0.3987003864936314,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,445675.0,7.909,8.390646693991949,8.403440000000018,go_long,8.212495855769049,False,8.151857142857242,1,go_short,do_nothing,7.931,8.042,1,0,go_long,do_nothing,8.093999999999722,do_nothing,7.864
69,TRB/USDT:USDT,2021-12-04 05:00:00+00:00,first_buy,stop_loss,43.87,44.38,44.571195379980985,45.64049763659227,39.2,1,40.62,56880.4,1,False,43.72799999999991,44.23285714285697,45.925200000000125,-24.74564737,-0.4057266772288929,1,go_short,go_short,go_short,go_short,go_short,go_short,26300.5,25.0,26.68038555151324,26.888000000000158,go_short,26.366935993389976,False,26.248571428571232,1,go_short,go_short,25.88,25.88,1,0,go_short,go_short,26.063999999999773,go_short,25.0
696,SUSHI/USDT:USDT,2021-05-19 13:30:00+00:00,first_buy,stop_loss,16.412,16.6,15.888272210466043,17.312611740868107,13.263,0,14.93,229295.0,0,False,14.091999999999748,15.092000000000118,18.07852000000001,-23.61399842,-0.39501687896831905,1,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,560797.0,9.504,10.539207688026352,10.615240000000004,go_long,10.226586638430268,False,10.076000000000112,1,go_short,do_nothing,9.922,9.922,1,0,go_long,do_nothing,9.945999999999732,do_nothing,9.474
773,YFI/USDT:USDT,2022-05-09 06:15:00+00:00,first_buy,stop_loss,15095.0,15128.0,15232.470023435104,15365.393067201692,14914.0,1,14993.0,47.321,0,False,15124.000000000047,15180.9999999999,15414.679999999935,-23.33183864,-0.3884755018315018,1,go_long,go_long,go_short,go_short,go_long,go_long,18.433,9291.0,9404.55265143777,9378.079999999934,go_long,9349.431887727378,False,9335.714285714186,1,go_long,go_short,9305.0,9332.0,1,0,go_long,go_long,9325.600000000046,go_short,9279.0
68,TRB/USDT:USDT,2021-11-10 16:00:00+00:00,first_buy,stop_loss,71.73,72.16,69.8092851197184,68.63561224011823,71.6,0,71.88,38259.4,0,False,70.36799999999975,70.21142857142848,68.4944000000001,-23.21001071,-0.40327716512651113,0,go_short,go_short,go_short,go_short,go_short,go_short,8777.3,43.86,46.04213744751966,46.19200000000013,go_short,45.28959453997753,False,45.00285714285697,1,go_short,go_short,44.9,45.15,1,0,go_short,go_short,44.70999999999991,go_short,43.83
704,SUSHI/USDT:USDT,2021-09-16 13:00:00+00:00,first_buy,stop_loss,15.973,16.09,15.601819688468547,15.442404134802938,15.854,0,16.029,770417.0,0,False,15.854599999999758,15.74028571428581,15.373280000000008,-19.05403962,-0.3957710540457547,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,381690.0,9.99,10.472104814048944,10.478120000000017,go_long,10.352410676228448,False,10.306714285714392,1,go_short,do_nothing,10.309,10.32,1,0,go_long,do_nothing,10.211999999999765,do_nothing,9.936
37,TRB/USDT:USDT,2020-09-03 13:45:00+00:00,first_buy,stop_loss,50.345,50.544,51.06105278752202,55.190816239316234,49.982,0,50.389,2715.9,0,False,49.419,48.5292857142857,55.08231999999998,-23.90474585,-0.39480857082184306,0,go_short,go_short,go_short,go_short,go_short,go_short,8165.1,32.026,35.79618121107358,34.592319999999994,go_short,34.74506977974284,False,34.86442857142853,0,go_short,go_short,34.643,34.746,1,0,go_short,go_short,34.32119999999999,go_short,32.0
747,YFI/USDT:USDT,2020-10-08 05:30:00+00:00,first_buy,stop_loss,13710.1,13813.0,13981.913646754814,14190.231551203486,13343.5,1,13507.9,314.516,0,False,13912.96000000004,13939.442857142816,14252.823999999964,-21.69068822,-0.4010404797305152,1,go_long,go_long,go_short,go_short,go_long,go_long,99.514,8392.2,8508.119356548705,8533.623999999976,go_long,8470.025841115852,False,8460.371428571394,1,go_long,go_short,8363.6,8415.9,1,0,go_long,go_long,8428.240000000058,go_short,8349.5
786,YFI/USDT:USDT,2023-03-03 05:30:00+00:00,first_buy,stop_loss,10789.0,10843.0,10477.726323417768,10420.270386742564,10709.0,0,10754.0,618.553,0,False,10621.600000000046,10516.714285714186,10378.959999999935,-21.93535165,-0.40754023083109936,0,go_long,go_long,go_short,go_short,go_long,go_long,59.277,6662.0,6727.392363988878,6738.479999999935,go_long,6675.150987551881,False,6655.285714285615,0,go_long,go_short,6664.0,6704.0,0,0,go_long,go_long,6660.200000000046,go_short,6655.0
802,IOTA/USDT:USDT,2020-07-30 09:15:00+00:00,second_buy,stop_loss,0.29410000000000003,0.3042,0.29296810155460945,0.29224196925692963,0.2936,0,0.3014,6325829.3,0,False,0.2941799999999996,0.29235714285714265,0.2922040000000011,-23.33419534,-0.3808199392661094,0,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,450714.9,0.4148,0.40673833965038914,0.40430000000000105,go_short,0.4093214269538622,False,0.4114857142857137,0,do_nothing,do_nothing,0.4128,0.41550000000000004,0,0,go_short,go_long,0.4115199999999998,do_nothing,0.4118
779,YFI/USDT:USDT,2022-07-30 08:45:00+00:00,first_buy,stop_loss,11924.0,11985.0,11492.632495534677,11239.297348610753,11801.0,0,11952.0,435.709,0,False,11671.800000000047,11571.857142857043,11166.559999999934,-23.54878355,-0.39366228734451625,0,go_long,go_long,go_short,go_short,go_long,go_long,158.419,7355.0,7607.8797040217005,7619.319999999935,go_long,7539.045640926763,False,7534.857142857043,1,go_long,go_short,7516.0,7528.0,1,0,go_long,go_long,7513.600000000047,go_short,7350.0
72,TRB/USDT:USDT,2022-04-25 01:00:00+00:00,first_buy,stop_loss,18.57,18.57,18.99594719717638,19.19626476544396,18.19,1,18.35,18050.7,0,False,18.767999999999944,18.941428571428418,19.29920000000031,-23.78931533,-0.3924622207946459,1,go_short,go_short,go_short,go_short,go_short,go_short,150061.8,12.03,13.295433722097352,13.216400000000311,go_short,13.076302555817724,False,13.025714285714157,1,go_short,go_short,13.06,13.06,1,0,go_short,go_short,12.861999999999943,go_short,11.65
846,IOTA/USDT:USDT,2024-01-08 03:15:00+00:00,second_buy,stop_loss,0.2247,0.2265,0.23088981091487915,0.23678717790414985,0.2242,1,0.22490000000000002,2880679.8,0,False,0.22725999999999297,0.2283428571428326,0.23756800000000347,-22.8089078,-0.3721681116415934,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,2450550.3,0.3002,0.2977757062960929,0.2988080000000033,go_short,0.2981901766824433,False,0.29744285714283286,1,do_nothing,do_nothing,0.29810000000000003,0.3013,0,0,go_short,go_long,0.29717999999999056,do_nothing,0.2978
38,TRB/USDT:USDT,2020-09-05 17:45:00+00:00,first_buy,stop_loss,32.051,32.455,34.221366736705484,35.46616778803109,30.354,1,31.341,8965.4,0,False,33.475199999999994,34.28257142857139,34.51351999999999,-23.59187281,-0.3959389317362677,1,go_short,go_short,go_short,go_short,go_short,go_short,17096.3,19.397,20.319041593071226,20.488080000000046,go_short,19.838832326119277,False,19.64257142857132,1,go_short,go_short,19.419,19.486,1,0,go_short,go_short,19.51979999999993,go_short,19.079
62,TRB/USDT:USDT,2021-06-11 16:00:00+00:00,first_buy,stop_loss,47.0,47.2,48.00204077938866,48.56250265482075,46.57,1,46.99,6970.4,0,False,47.46800000000005,47.68714285714288,48.90040000000009,-24.11269548,-0.39450069394747667,1,go_short,go_short,go_short,go_short,go_short,go_short,22389.8,29.17,32.18362989702308,32.56520000000017,go_short,31.06645762595684,False,30.654285714285738,1,go_short,go_short,29.7,30.55,1,0,go_short,go_short,30.152000000000204,go_short,28.78
737,SUSHI/USDT:USDT,2024-05-25 12:45:00+00:00,first_buy,stop_loss,1.2869,1.287,1.259350263539152,1.2535787075646854,1.2754,0,1.2767,1210571.0,0,False,1.2662999999997315,1.2597714285715396,1.2530240000001094,-24.56122034,-0.4003609880225246,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,1601870.0,0.846,0.883620438545072,0.8885080000001109,go_long,0.8745539784011331,False,0.8699571428572536,1,go_short,do_nothing,0.8668,0.8675,1,0,go_long,do_nothing,0.8648799999997312,do_nothing,0.8220000000000001
772,YFI/USDT:USDT,2022-01-22 05:45:00+00:00,first_buy,stop_loss,25098.0,25161.0,25529.268870143504,25936.6670809142,24721.0,1,24792.0,55.776,0,False,25312.200000000048,25404.857142857043,25837.399999999936,-19.82690312,-0.3993849260792843,1,go_long,go_long,go_short,go_short,go_long,go_long,11.756,15096.0,15395.184512577827,15437.199999999935,go_long,15276.010027696033,False,15243.714285714186,1,go_long,go_short,15153.0,15171.0,1,0,go_long,go_long,15180.800000000047,go_short,15082.0
765,YFI/USDT:USDT,2021-07-07 09:15:00+00:00,first_buy,stop_loss,37153.0,37299.0,36724.22000530375,36543.26610336125,36743.0,0,36766.0,29.002,0,False,36825.400000000045,36749.9999999999,36552.399999999936,-17.0683574,-0.4639684932085139,0,go_long,go_long,go_short,go_short,go_long,go_long,234.662,23612.0,26578.10575919262,26756.479999999934,go_long,25961.768547912998,False,25803.57142857133,1,go_long,go_short,25208.0,25319.0,1,0,go_long,go_long,25581.000000000047,go_short,23186.0
812,IOTA/USDT:USDT,2021-05-19 13:30:00+00:00,second_buy,stop_loss,0.7775000000000001,1.1144,1.2289410506770277,1.4163108005511018,0.7698,1,0.8445,617816.2,0,False,1.0438399999999937,1.1563571428571267,1.4935240000000045,-24.24996816,-0.39578119786453125,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,617816.2,0.8445,1.4163108005511018,1.4935240000000045,go_short,1.2289410506770277,False,1.1563571428571267,1,do_nothing,do_nothing,0.7775000000000001,1.1144,1,0,go_short,go_long,1.0438399999999937,do_nothing,0.7698
825,IOTA/USDT:USDT,2021-12-06 11:30:00+00:00,second_buy,stop_loss,1.0276,1.0381,1.0545119586022431,1.0747514200698551,1.0255,0,1.0369,520675.1,0,False,1.04122,1.047071428571418,1.077964000000006,-24.49317359,-0.4000105605109862,1,do_nothing,go_long,do_nothing,do_nothing,go_short,go_short,2821631.0,1.4243000000000001,1.350012675260279,1.3358320000000066,go_short,1.3587119594576673,False,1.362442857142842,0,do_nothing,do_nothing,1.3896,1.4297,0,0,go_short,go_long,1.3741199999999991,do_nothing,1.384
725,SUSHI/USDT:USDT,2023-02-02 18:15:00+00:00,first_buy,stop_loss,1.574,1.5979999999999999,1.4956900801459014,1.4547558096009603,1.554,0,1.595,5543623.0,0,False,1.5307999999997235,1.512285714285823,1.4368400000001076,-24.6229553,-0.4061011183889742,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,2871805.0,1.005,1.0382691052351247,1.0391200000001073,go_long,1.0349400506772612,False,1.036285714285823,1,go_short,do_nothing,1.027,1.03,1,0,go_long,do_nothing,1.0311999999997274,do_nothing,1.004
53,TRB/USDT:USDT,2021-05-17 03:30:00+00:00,first_buy,stop_loss,87.0,87.3,88.54831528736655,89.93501030804666,84.04,1,84.56,14786.0,0,False,87.43399999999987,87.9500000000002,90.59240000000014,-23.40014951,-0.39493128695199914,1,go_short,go_short,go_short,go_short,go_short,go_short,49366.0,55.76,73.84716069781533,75.10920000000016,go_short,69.36265205495158,False,66.91571428571442,1,go_short,go_short,66.61,66.61,1,1,go_short,go_short,65.3299999999999,go_short,55.47
727,SUSHI/USDT:USDT,2023-04-04 21:15:00+00:00,first_buy,stop_loss,1.156,1.157,1.1420531131049159,1.135560967448056,1.149,0,1.15,951554.0,1,False,1.1467999999997285,1.144714285714395,1.1340000000001083,-24.98642587,-0.4091842107042999,0,go_short,do_nothing,do_nothing,do_nothing,go_long,go_long,1494051.0,0.7113,0.7301734314484647,0.7341240000001104,go_long,0.721292872750573,False,0.7151571428572517,1,go_short,do_nothing,0.7105,0.7131000000000001,1,0,go_long,do_nothing,0.7138999999997311,do_nothing,0.707
52,TRB/USDT:USDT,2021-05-09 08:15:00+00:00,first_buy,stop_loss,142.263,142.791,133.92133439286678,130.178884867675,137.831,1,139.358,43014.1,1,False,137.60460000000006,136.56771428571443,129.03144000000023,-22.24347419,-0.3988736840255419,0,go_short,go_short,go_short,go_short,go_short,go_short,7172.3,87.01,90.36501113269038,90.75000000000014,go_short,89.27346352143319,False,88.55857142857165,1,go_short,go_short,88.03,88.9,1,0,go_short,go_short,88.43399999999987,go_short,86.81
