,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,volume (exit),sma-07 (exit),low (exit),mean-grad-hist (exit),imit-exit-short (exit),nlp-enter-short (exit),nlp-enter-long (exit),high (exit),ema-12 (exit),sma-25 (exit),long-small-rl (exit),open (exit),nlp-exit-short (exit),imit-enter-short (exit),short-large-rl (exit),long-bid-rl (exit),ema-26 (exit),long-large-rl (exit),short-bid-rl (exit),long_jcrosk (exit),sma-05 (exit),close (exit),short_kdj (exit),sma-compare (exit),short-small-rl (exit)
1905,EOS/USDT:USDT,2022-03-30 00:45:00+00:00,second_buy,roi,2.874,2.875,2.8727074326753312,2.8686244307135076,2.84,1,2.8609999999999998,1534815.0,0,False,2.8826000000000187,2.8814285714284718,2.8635200000000105,0.10776883,0.0017625760850059917,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-01 01:00:00+00:00,374169.6,2.841142857142759,2.8449999999999998,0,go_short,go_short,go_short,2.86,2.853592440358127,2.8538400000000097,do_nothing,2.855,go_short,go_short,do_nothing,go_long,2.848956553310825,do_nothing,go_long,0,2.8498000000000183,2.852,False,0,do_nothing
1894,EOS/USDT:USDT,2022-02-18 14:30:00+00:00,second_buy,roi,2.356,2.359,2.3528024822406044,2.353896463106853,2.347,1,2.351,424646.2,0,False,2.3552000000000177,2.352999999999901,2.3570400000000107,4.01198901,0.06570043868427534,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-20 14:45:00+00:00,499837.7,2.1937142857141874,2.179,1,go_short,go_short,go_short,2.192,2.2014462651463473,2.197280000000011,do_nothing,2.189,go_short,go_short,do_nothing,go_long,2.1963406321661,do_nothing,go_long,0,2.1932000000000147,2.188,False,1,do_nothing
1906,EOS/USDT:USDT,2022-04-01 02:45:00+00:00,second_buy,roi,2.706,2.727,2.791886112080365,2.8201286225952034,2.696,1,2.726,1816425.6,0,False,2.762400000000018,2.7794285714284728,2.832520000000011,0.06998536,0.001142595970078131,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-04 18:00:00+00:00,3387538.3,2.830428571428475,2.734,1,go_short,go_short,go_short,2.779,2.8389768755705664,2.84712000000001,do_nothing,2.766,go_short,go_short,do_nothing,go_long,2.831033806741968,do_nothing,go_long,0,2.8144000000000196,2.7560000000000002,False,1,do_nothing
1908,EOS/USDT:USDT,2022-04-08 00:15:00+00:00,second_buy,roi,2.502,2.513,2.5106675462556662,2.5051730065272135,2.49,1,2.512,929443.1,0,False,2.5142000000000184,2.5149999999999113,2.506840000000009,2.34831657,0.03835144155981188,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-10 00:30:00+00:00,274477.1,2.4082857142856287,2.404,1,go_short,go_short,go_short,2.415,2.4026695972269247,2.400240000000009,do_nothing,2.411,go_short,go_short,do_nothing,go_long,2.4058407135354933,do_nothing,go_long,1,2.411000000000017,2.411,False,0,do_nothing
1909,EOS/USDT:USDT,2022-04-10 11:30:00+00:00,second_buy,roi,2.37,2.373,2.3738799215478923,2.3829059025278356,2.364,0,2.367,1306026.9,0,False,2.36860000000002,2.3685714285713444,2.38424000000001,3.44236086,0.05623107711019799,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-12 11:45:00+00:00,756521.0,2.2092857142856306,2.221,0,go_short,go_short,go_short,2.234,2.2045455526986064,2.206760000000011,do_nothing,2.228,go_short,go_short,do_nothing,go_long,2.210039783574892,do_nothing,go_long,0,2.21480000000002,2.225,False,0,do_nothing
1911,EOS/USDT:USDT,2022-04-17 23:00:00+00:00,second_buy,roi,2.448,2.45,2.485365354548242,2.508894895965052,2.423,1,2.442,4984560.5,0,False,2.4720000000000213,2.481428571428483,2.5054000000000083,0.07462993,0.001218787987030333,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-22 22:00:00+00:00,446457.0,2.4889999999999115,2.476,1,go_short,go_short,go_short,2.487,2.4953121677012544,2.491640000000009,do_nothing,2.487,go_short,go_short,do_nothing,go_long,2.490604097940628,do_nothing,go_long,0,2.487000000000022,2.479,False,1,do_nothing
1912,EOS/USDT:USDT,2022-04-22 23:30:00+00:00,second_buy,roi,2.462,2.464,2.4732291918639824,2.483514625527947,2.458,0,2.462,282312.6,0,False,2.4622000000000215,2.4658571428570544,2.48560000000001,2.40610493,0.03930412333516828,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-24 23:45:00+00:00,247858.6,2.3722857142856246,2.356,1,go_short,go_short,go_short,2.368,2.3727868412299102,2.37148000000001,do_nothing,2.365,go_short,go_short,do_nothing,go_long,2.3704485732988396,do_nothing,go_long,0,2.3690000000000233,2.357,False,0,do_nothing
1913,EOS/USDT:USDT,2022-04-25 00:00:00+00:00,second_buy,roi,2.357,2.3609999999999998,2.3671487927913257,2.3710248529906575,2.346,1,2.349,515301.4,0,False,2.364000000000023,2.367428571428482,2.37124000000001,3.68225421,0.06012080057137137,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-27 00:15:00+00:00,1928192.8,2.1911428571427662,2.168,0,go_short,go_short,go_short,2.2,2.2181923753362143,2.2124400000000106,do_nothing,2.182,go_short,go_short,do_nothing,go_long,2.1987611614166647,do_nothing,go_long,0,2.182200000000021,2.192,False,1,do_nothing
1902,EOS/USDT:USDT,2022-03-12 06:00:00+00:00,second_buy,roi,1.984,1.991,1.9886569086181756,1.9873095995911194,1.983,0,1.991,208993.7,0,False,1.9864000000000197,1.987857142857042,1.9915600000000095,1.05451307,0.017221964345079922,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-03-14 06:15:00+00:00,240524.9,1.942142857142757,1.939,1,go_short,go_short,go_short,1.945,1.9307046256226619,1.9205200000000098,do_nothing,1.94,go_short,go_short,do_nothing,go_long,1.9359052148163056,do_nothing,go_long,0,1.9418000000000184,1.944,False,0,do_nothing
1893,EOS/USDT:USDT,2022-02-13 22:30:00+00:00,second_buy,roi,2.39,2.402,2.385333280412649,2.385235916088143,2.39,0,2.401,243021.7,0,False,2.386800000000018,2.3894285714284824,2.3784800000000104,0.0245105,0.0004005654607277438,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-17 18:00:00+00:00,871932.3,2.434999999999903,2.41,1,go_short,go_short,go_short,2.433,2.451367220032596,2.453280000000011,do_nothing,2.432,go_short,go_short,do_nothing,go_long,2.4381786730074393,do_nothing,go_long,0,2.4320000000000204,2.42,False,1,do_nothing
1892,EOS/USDT:USDT,2022-02-11 22:00:00+00:00,second_buy,roi,2.438,2.441,2.4626202378352717,2.4955131263748065,2.431,0,2.434,194309.4,1,False,2.4394000000000178,2.4411428571427654,2.508280000000011,0.69320319,0.01131290003859163,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-13 22:15:00+00:00,432666.6,2.387857142857054,2.379,0,go_short,go_short,go_short,2.392,2.3839747893751944,2.3778000000000103,do_nothing,2.379,go_short,go_short,do_nothing,go_long,2.3824847859422214,do_nothing,go_long,0,2.3854000000000175,2.391,False,0,do_nothing
1891,EOS/USDT:USDT,2022-02-04 16:30:00+00:00,second_buy,roi,2.415,2.453,2.399411436442063,2.3848583780646164,2.412,0,2.447,2030552.1,0,False,2.4158000000000137,2.4072857142856257,2.3832000000000084,0.10762536,0.0017610640472920816,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-11 20:15:00+00:00,1310545.3,2.4961428571427655,2.455,1,go_short,go_short,go_short,2.496,2.5346262934898682,2.5455600000000107,do_nothing,2.49,go_short,go_short,do_nothing,go_long,2.512360515456583,do_nothing,go_long,0,2.490200000000018,2.461,False,1,do_nothing
1871,EOS/USDT:USDT,2021-11-18 13:15:00+00:00,second_buy,roi,4.171,4.186,4.196493278278274,4.217977067374539,4.156,1,4.16,663392.9,0,False,4.187400000000009,4.190999999999919,4.2100400000000135,0.06851184,0.001121744342985713,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-11-22 00:00:00+00:00,1747304.9,4.285428571428492,4.23,1,go_short,go_short,go_short,4.296,4.307128456306406,4.318400000000018,do_nothing,4.283,go_short,go_short,do_nothing,go_long,4.295989483220116,do_nothing,go_long,0,4.280200000000013,4.244,False,1,do_nothing
1872,EOS/USDT:USDT,2021-11-22 12:00:00+00:00,second_buy,roi,4.182,4.194,4.176859588901779,4.174247344148284,4.163,1,4.166,342732.7,1,False,4.183200000000015,4.179571428571351,4.169200000000018,0.03685231,0.0006022244620299633,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-11-24 12:15:00+00:00,634868.2,4.153571428571352,4.145,0,go_short,go_short,go_short,4.176,4.166182254318057,4.16904000000002,do_nothing,4.165,go_short,go_short,do_nothing,go_long,4.161670300804953,do_nothing,go_long,0,4.158800000000017,4.152,False,0,do_nothing
1873,EOS/USDT:USDT,2021-11-24 19:30:00+00:00,second_buy,roi,4.042,4.056,4.069753121920706,4.089084319420251,4.032,1,4.038,600025.4,0,False,4.063400000000015,4.065714285714209,4.083880000000018,1.82848098,0.030025431829932253,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-11-26 19:45:00+00:00,340814.3,3.888571428571349,3.8970000000000002,0,go_short,go_short,go_short,3.9130000000000003,3.8985471699075673,3.896440000000017,do_nothing,3.902,go_short,go_short,do_nothing,go_long,3.893975247417967,do_nothing,go_long,0,3.8946000000000183,3.904,False,0,do_nothing
1874,EOS/USDT:USDT,2021-11-26 20:30:00+00:00,second_buy,roi,3.894,3.899,3.8957656141617267,3.898556700188271,3.883,1,3.899,241260.9,0,False,3.900400000000019,3.897571428571349,3.896480000000017,0.85700345,0.014017662353571998,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-11-28 20:45:00+00:00,710785.1,3.7994285714284928,3.805,0,go_short,go_short,go_short,3.836,3.7963598894090342,3.7939600000000167,do_nothing,3.806,go_short,go_short,do_nothing,go_long,3.794274086449426,do_nothing,go_long,0,3.805800000000022,3.823,False,0,do_nothing
1875,EOS/USDT:USDT,2021-11-30 01:00:00+00:00,second_buy,roi,4.007,4.021,4.013533215319636,4.005208124967767,3.996,1,4.019,522557.7,0,False,4.018600000000026,4.018142857142779,4.005920000000017,0.21882131,0.003585605714146461,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-12-02 01:15:00+00:00,317635.7,3.978714285714211,3.954,0,go_short,go_short,go_short,3.977,3.9923897031415034,3.986320000000018,do_nothing,3.975,go_short,go_short,do_nothing,go_long,3.9779327219678793,do_nothing,go_long,0,3.9746000000000237,3.976,False,1,do_nothing
1876,EOS/USDT:USDT,2021-12-02 03:00:00+00:00,second_buy,roi,3.969,3.972,3.9713623926679182,3.983206955654008,3.9530000000000003,1,3.958,270085.5,0,False,3.9656000000000233,3.972142857142783,3.971680000000017,3.79925599,0.06237733930333071,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-12-04 03:15:00+00:00,586752.1,3.7212857142856413,3.7,1,go_short,go_short,go_short,3.738,3.7684844520317364,3.768200000000016,do_nothing,3.7359999999999998,go_short,go_short,do_nothing,go_long,3.732213658870104,do_nothing,go_long,0,3.715600000000024,3.701,False,1,do_nothing
1879,EOS/USDT:USDT,2021-12-07 02:30:00+00:00,second_buy,roi,3.217,3.228,3.2458882966901212,3.2358675027583494,3.208,1,3.222,761386.1,0,False,3.2320000000000197,3.2477142857142134,3.2469600000000156,0.04976392,0.0008134581010456706,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-12-09 23:45:00+00:00,818090.0,3.2834285714284985,3.257,1,go_short,go_short,go_short,3.287,3.2948416249442953,3.277880000000016,do_nothing,3.284,go_short,go_short,do_nothing,go_long,3.2795884178496917,do_nothing,go_long,1,3.277000000000013,3.262,False,0,do_nothing
1880,EOS/USDT:USDT,2021-12-11 19:00:00+00:00,second_buy,roi,3.38,3.387,3.3885862482556957,3.393463913743406,3.374,1,3.383,401526.2,0,False,3.388800000000012,3.387285714285636,3.389640000000014,4.9014809,0.0801511297589005,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-12-13 19:15:00+00:00,994721.4,3.1194285714284966,3.098,1,go_short,go_short,go_short,3.126,3.1488733898946912,3.1555600000000137,do_nothing,3.12,go_short,go_short,do_nothing,go_long,3.1246740534732766,do_nothing,go_long,0,3.116400000000011,3.103,False,1,do_nothing
1881,EOS/USDT:USDT,2021-12-13 19:45:00+00:00,second_buy,roi,3.057,3.058,3.1006837897648905,3.133470327413144,3.005,1,3.026,4032596.2,0,False,3.0824000000000114,3.094999999999925,3.1382800000000133,0.31095765,0.0050923173898640645,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2021-12-29 23:15:00+00:00,716098.9,3.071142857142779,3.059,1,go_short,go_short,go_short,3.087,3.0865200125962398,3.08528000000001,do_nothing,3.075,go_short,go_short,do_nothing,go_long,3.0747370572633943,do_nothing,go_long,1,3.0720000000000023,3.06,False,0,do_nothing
1882,EOS/USDT:USDT,2021-12-30 02:15:00+00:00,second_buy,roi,3.011,3.015,3.0196832151395463,3.04242546877594,2.982,1,2.987,1025124.8,0,False,3.0090000000000017,3.012857142857065,3.046080000000011,0.10245459,0.0016748535874504505,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-05 20:00:00+00:00,6245550.3,3.1288571428570635,3.043,1,go_short,go_short,go_short,3.11,3.163069886604463,3.1758400000000084,do_nothing,3.108,go_short,go_short,do_nothing,go_long,3.1383469048351436,do_nothing,go_long,0,3.1176000000000093,3.053,False,1,do_nothing
1883,EOS/USDT:USDT,2022-01-05 20:45:00+00:00,second_buy,roi,3.009,3.026,3.088373113489111,3.1318822830968216,3.004,1,3.009,1157131.2,0,False,3.039400000000009,3.0668571428570632,3.1532400000000087,2.44628888,0.04008888961387787,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-07 21:00:00+00:00,317347.7,2.8688571428570633,2.865,0,go_short,go_short,go_short,2.883,2.860531880272868,2.857720000000011,do_nothing,2.871,go_short,go_short,do_nothing,go_long,2.8676941472414827,do_nothing,go_long,0,2.8692000000000095,2.876,False,0,do_nothing
1884,EOS/USDT:USDT,2022-01-07 22:45:00+00:00,second_buy,roi,2.8529999999999998,2.854,2.8586225924190996,2.85878708119203,2.836,1,2.8369999999999997,212682.6,0,False,2.8546000000000094,2.857857142857063,2.8698000000000103,0.42438423,0.00692991019756739,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-09 23:00:00+00:00,283378.9,2.8162857142856295,2.805,1,go_short,go_short,go_short,2.819,2.8133107127374535,2.819480000000009,do_nothing,2.818,go_short,go_short,do_nothing,go_long,2.8177111534318873,do_nothing,go_long,1,2.8162000000000087,2.81,False,1,do_nothing
1885,EOS/USDT:USDT,2022-01-10 18:00:00+00:00,second_buy,roi,2.628,2.68,2.6713459103661745,2.6915836071552937,2.624,1,2.649,3265675.1,0,False,2.670000000000009,2.683999999999913,2.6839600000000097,0.16140466,0.002641317570824117,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-20 22:00:00+00:00,3532038.7,2.772714285714195,2.667,1,go_short,go_short,go_short,2.748,2.7928361708907663,2.8068800000000103,do_nothing,2.747,go_short,go_short,do_nothing,go_long,2.7771451034642682,do_nothing,go_long,0,2.7606000000000135,2.673,False,1,do_nothing
1887,EOS/USDT:USDT,2022-01-22 07:30:00+00:00,second_buy,roi,2.261,2.269,2.2959759982218957,2.3401682031676847,2.198,1,2.214,3191458.4,1,False,2.259000000000014,2.2677142857141965,2.355720000000012,0.73294343,0.01196861191265768,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-24 07:45:00+00:00,857030.5,2.195285714285624,2.166,1,go_short,go_short,go_short,2.197,2.1993866101554467,2.1972800000000117,do_nothing,2.193,go_short,go_short,do_nothing,go_long,2.1929470317841986,do_nothing,go_long,0,2.193400000000014,2.169,False,1,do_nothing
1888,EOS/USDT:USDT,2022-01-24 08:00:00+00:00,second_buy,roi,2.169,2.182,2.1892628730481682,2.197135750143932,2.162,1,2.169,1496073.9,0,False,2.184400000000014,2.1918571428570526,2.1950400000000116,0.01143068,0.00018706731739177976,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-27 01:30:00+00:00,710755.7,2.21199999999991,2.189,1,go_short,go_short,go_short,2.205,2.227615391865761,2.2283600000000106,do_nothing,2.203,go_short,go_short,do_nothing,go_long,2.2128392701860657,do_nothing,go_long,0,2.2104000000000097,2.191,False,1,do_nothing
1889,EOS/USDT:USDT,2022-01-28 01:30:00+00:00,second_buy,roi,2.231,2.234,2.2080078680398345,2.1993560338793103,2.206,1,2.207,512305.3,0,False,2.217200000000009,2.2197142857141956,2.1863600000000103,0.0028144,4.608273342968822e-05,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-01-31 02:00:00+00:00,719766.1,2.2559999999999127,2.229,1,go_short,go_short,go_short,2.249,2.2839620805717296,2.285520000000008,do_nothing,2.245,go_short,go_short,do_nothing,go_long,2.2678383671371423,do_nothing,go_long,0,2.243600000000011,2.234,False,1,do_nothing
1890,EOS/USDT:USDT,2022-02-01 14:15:00+00:00,second_buy,roi,2.339,2.346,2.334827505018951,2.3342148413046044,2.333,0,2.341,477511.1,0,False,2.33520000000001,2.335428571428482,2.333600000000008,1.78556258,0.029153616655737093,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-02-03 14:30:00+00:00,576511.1,2.260428571428483,2.252,1,go_short,go_short,go_short,2.265,2.2630952370574335,2.2625200000000074,do_nothing,2.259,go_short,go_short,do_nothing,go_long,2.25911147358906,do_nothing,go_long,0,2.258400000000012,2.254,False,1,do_nothing
1914,EOS/USDT:USDT,2022-04-27 08:30:00+00:00,second_buy,roi,2.263,2.27,2.2496780722828853,2.2384983015800715,2.257,1,2.257,613040.6,0,False,2.25840000000002,2.2561428571427666,2.235480000000011,0.03716508,0.0006082312556471672,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-04-29 11:30:00+00:00,1761575.4,2.295571428571339,2.2560000000000002,1,go_short,go_short,go_short,2.277,2.3101807710278766,2.317760000000012,do_nothing,2.268,go_short,go_short,do_nothing,go_long,2.297793620744055,do_nothing,go_long,0,2.2914000000000185,2.267,False,1,do_nothing
1915,EOS/USDT:USDT,2022-04-29 20:45:00+00:00,second_buy,roi,2.251,2.2560000000000002,2.265815410302781,2.2796461551158833,2.247,0,2.25,593495.6,0,False,2.247000000000019,2.2531428571427674,2.287680000000011,4.35342669,0.07123728968552158,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-05-01 21:00:00+00:00,675858.1,2.0618571428570536,2.057,0,go_short,go_short,go_short,2.083,2.0683022355846163,2.076480000000012,do_nothing,2.058,go_short,go_short,do_nothing,go_long,2.067777490246786,do_nothing,go_long,0,2.0642000000000182,2.08,False,0,do_nothing
1916,EOS/USDT:USDT,2022-05-02 06:00:00+00:00,second_buy,roi,2.129,2.136,2.11763749302145,2.1076903217210026,2.127,0,2.134,600628.2,0,False,2.1278000000000192,2.1237142857141964,2.1093600000000112,1.30206443,0.021280933513772336,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-05-04 06:15:00+00:00,1832284.9,2.071999999999911,2.071,0,go_short,go_short,go_short,2.09,2.071414351603154,2.074120000000013,do_nothing,2.081,go_short,go_short,do_nothing,go_long,2.0745883297734697,do_nothing,go_long,0,2.0734000000000234,2.083,False,0,do_nothing
1917,EOS/USDT:USDT,2022-05-04 19:00:00+00:00,second_buy,roi,2.141,2.2,2.132479069391735,2.1207455807440274,2.141,0,2.184,4753017.2,0,False,2.141600000000023,2.1339999999999124,2.114000000000012,4.47691488,0.073282906140049,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-05-06 19:15:00+00:00,288791.0,2.0172857142856264,2.014,1,go_short,go_short,go_short,2.025,2.0121151143890126,2.009160000000012,do_nothing,2.019,go_short,go_short,do_nothing,go_long,2.0169823985109185,do_nothing,go_long,0,2.0140000000000216,2.015,False,0,do_nothing
1949,EOS/USDT:USDT,2022-09-01 16:00:00+00:00,second_buy,roi,1.423,1.434,1.4245840989344727,1.4285599286076534,1.415,0,1.419,5222536.8,0,False,1.4140000000000377,1.415285714285625,1.444480000000015,0.05271088,0.0008607333614511336,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-06 17:45:00+00:00,7337241.3,1.4881428571427673,1.43,1,go_short,go_short,go_short,1.452,1.5088717777357796,1.5148000000000152,do_nothing,1.441,go_short,go_short,do_nothing,go_long,1.4912192522156078,do_nothing,go_long,0,1.4746000000000372,1.437,False,1,do_nothing
1951,EOS/USDT:USDT,2022-09-10 17:30:00+00:00,second_buy,roi,1.77,1.77,1.7856899626102212,1.7797240112812909,1.7610000000000001,1,1.7610000000000001,2045922.4,1,False,1.7758000000000371,1.7808571428570528,1.8028400000000142,2.78398949,0.045474036210262365,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-12 17:45:00+00:00,1719084.7,1.6565714285713404,1.659,0,go_short,go_short,go_short,1.67,1.6861454874427786,1.6948400000000148,do_nothing,1.67,go_short,go_short,do_nothing,go_long,1.6711568876721796,do_nothing,go_long,0,1.661000000000034,1.661,False,0,do_nothing
1953,EOS/USDT:USDT,2022-09-14 16:15:00+00:00,second_buy,roi,1.475,1.477,1.4748294377718898,1.476773840670125,1.464,1,1.465,2033574.7,0,False,1.4736000000000335,1.47457142857134,1.4771200000000153,1.32619136,0.021678378739632555,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-16 16:30:00+00:00,4966739.2,1.4325714285713398,1.407,1,go_short,go_short,go_short,1.434,1.425067410542772,1.4249200000000164,do_nothing,1.43,go_short,go_short,do_nothing,go_long,1.428318081811334,do_nothing,go_long,0,1.4338000000000328,1.419,False,0,do_nothing
1954,EOS/USDT:USDT,2022-09-16 18:15:00+00:00,second_buy,roi,1.4,1.4060000000000001,1.412744258874667,1.417339712012409,1.3980000000000001,0,1.404,2266139.0,0,False,1.404000000000033,1.4072857142856257,1.419640000000016,1.16678186,0.01907965788784681,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-18 18:30:00+00:00,3805636.9,1.3698571428570552,1.355,0,go_short,go_short,go_short,1.367,1.3976071532406398,1.404080000000016,do_nothing,1.363,go_short,go_short,do_nothing,go_long,1.380079992113448,do_nothing,go_long,0,1.3676000000000346,1.365,False,1,do_nothing
1955,EOS/USDT:USDT,2022-09-18 21:00:00+00:00,second_buy,roi,1.362,1.3639999999999999,1.3678856414531646,1.3807184327079465,1.355,1,1.358,2009743.6,0,False,1.3630000000000344,1.3661428571427696,1.3795200000000158,0.90258726,0.014730090953345008,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-20 21:15:00+00:00,1237808.3,1.3165714285713417,1.317,0,go_short,go_short,go_short,1.324,1.3080892714745296,1.3139200000000155,do_nothing,1.324,go_short,go_short,do_nothing,go_long,1.3148242589262404,do_nothing,go_long,0,1.3178000000000338,1.321,False,0,do_nothing
1956,EOS/USDT:USDT,2022-09-21 06:00:00+00:00,second_buy,roi,1.333,1.334,1.3345836366067765,1.3330116148662574,1.32,1,1.324,3574168.0,0,False,1.332200000000034,1.3344285714284847,1.3357200000000156,3.15532902,0.051524073060682456,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-23 06:15:00+00:00,2657462.8,1.2511428571427714,1.2469999999999999,1,go_short,go_short,go_short,1.254,1.242541937351763,1.240120000000015,do_nothing,1.249,go_short,go_short,do_nothing,go_long,1.2480749602879928,do_nothing,go_long,0,1.2510000000000339,1.251,False,0,do_nothing
1957,EOS/USDT:USDT,2022-09-23 13:45:00+00:00,second_buy,roi,1.21,1.214,1.2087537026009327,1.214073711983678,1.202,1,1.206,4234183.1,0,False,1.2090000000000345,1.2081428571427717,1.2114800000000148,0.39970705,0.006523362172303633,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-25 14:00:00+00:00,2738572.5,1.1991428571427707,1.185,1,go_short,go_short,go_short,1.193,1.203651723709622,1.2055600000000148,do_nothing,1.19,go_short,go_short,do_nothing,go_long,1.20026126205643,do_nothing,go_long,0,1.196000000000034,1.192,False,1,do_nothing
1948,EOS/USDT:USDT,2022-08-30 14:30:00+00:00,second_buy,roi,1.427,1.429,1.4432404935952965,1.4560980557439405,1.416,1,1.42,5241048.7,0,False,1.435000000000036,1.4375714285713386,1.4590800000000146,0.0790618,0.001290117060200524,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,do_nothing,do_nothing,go_long,go_long,go_short,2022-09-01 14:45:00+00:00,4976829.2,1.4299999999999105,1.411,1,go_short,go_short,go_short,1.424,1.4350818356754282,1.4533200000000155,do_nothing,1.422,go_short,go_short,do_nothing,go_long,1.4365771578299866,do_nothing,go_long,0,1.4264000000000376,1.4140000000000001,False,1,do_nothing
