,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),close_date,high (exit),sma-07 (exit),short-small-rl (exit),long_jcrosk (exit),sma-25 (exit),ema-26 (exit),short_kdj (exit),open (exit),volume (exit),close (exit),mean-grad-hist (exit),sma-compare (exit),low (exit),sma-05 (exit),long-large-rl (exit),ema-12 (exit),long-small-rl (exit),short-large-rl (exit)
183,EGLD/USDT:USDT,2021-04-18 03:45:00+00:00,first_buy,roi,168.091,168.509,190.11844816331245,200.6162763518054,112.033,1,141.433,79230.8,0,False,180.70740000000012,188.0544285714289,205.6132000000002,22.2346824,0.39260739260739264,1,go_short,go_short,go_short,go_short,2021-04-18 04:00:00+00:00,159.066,181.31371428571464,go_short,0,203.35612000000023,185.27868690741823,False,141.442,64332.3,158.66,1,1,139.851,172.21080000000012,go_short,197.50840402944945,go_short,go_short
540,MASK/USDT:USDT,2021-09-07 15:00:00+00:00,first_buy,roi,10.2311,10.233,10.601958921850594,11.065042656662,8.4632,1,8.5081,537942.0,0,False,10.194700000000008,10.541414285714291,11.172711999999995,23.58189311,0.395561452787424,1,go_long,go_long,go_short,go_short,2021-09-12 16:00:00+00:00,11.5503,11.277457142857157,go_long,1,10.851651999999996,11.178694395826906,False,11.4166,281707.0,11.5078,0,0,11.35,11.40496000000002,go_short,10.776146007900648,go_long,go_short
553,MASK/USDT:USDT,2024-01-10 23:00:00+00:00,first_buy,roi,3.623,3.656,3.568822777112055,3.5172742637425376,3.614,1,3.654,716944.0,0,False,3.635000000000157,3.607285714285824,3.4979199999999833,19.86928881,0.3394226978561794,0,go_long,go_long,go_short,go_short,2024-03-10 00:30:00+00:00,5.169,5.122000000000098,go_long,1,5.090359999999993,5.11280622631527,False,5.168,304376.0,5.135,0,0,5.116,5.147800000000146,go_short,5.087942881570854,go_long,go_short
147,OP/USDT:USDT,2024-08-05 01:00:00+00:00,first_buy,roi,1.29,1.3042,1.3205506111415193,1.3370817811320255,1.2495,1,1.2649,6855105.1,0,False,1.3032000000000274,1.3132142857143236,1.3459519999999991,23.60645853,0.38450487019807666,1,go_short,go_long,go_short,go_short,2024-09-22 00:00:00+00:00,1.7718,1.7480857142857549,go_long,0,1.7360640000000034,1.7469806550467464,False,1.7607,956074.6,1.7671999999999999,0,0,1.7594,1.7507000000000201,go_short,1.7347997103312063,go_short,go_short
123,1000SHIB/USDT:USDT,2024-03-05 07:45:00+00:00,second_buy,roi,0.038971,0.039564999999999996,0.03958909494138073,0.03952323012989227,0.038571,1,0.039014,1661861512.0,0,False,0.03987440000000004,0.039545142857142834,0.04080968000000005,24.70580618,0.403206130294427,0,do_nothing,go_short,do_nothing,do_nothing,2024-03-16 18:45:00+00:00,0.025220000000000003,0.025649857142857172,go_short,0,0.026833640000000054,0.026002549388998264,False,0.024836,1720652954.0,0.024595,1,1,0.024366,0.0252982,do_nothing,0.026763886912535735,do_nothing,do_nothing
130,OP/USDT:USDT,2022-06-18 20:00:00+00:00,first_buy,roi,0.4181,0.4199,0.43060922818812847,0.4420680967636583,0.4122,1,0.4131,3995934.9,0,False,0.4217800000000004,0.4253142857142889,0.44536000000000053,24.03415215,0.3913725441639055,1,go_short,go_long,go_short,go_short,2022-06-24 11:45:00+00:00,0.5703,0.552428571428574,go_long,0,0.5369480000000004,0.5503723452074402,False,0.5671,4043313.2,0.5659000000000001,0,0,0.5632,0.5557200000000007,go_short,0.5408744084132335,go_short,go_short
557,COTI/USDT:USDT,2021-04-18 03:30:00+00:00,first_buy,roi,0.32142000000000004,0.32385,0.32974195391487865,0.3408753586857527,0.25765000000000005,1,0.28801000000000004,18003714.0,0,False,0.32300399999999707,0.3274942857142857,0.34546879999999996,23.82325084,0.3891080487810727,1,go_long,go_short,go_short,go_short,2021-04-29 09:30:00+00:00,0.39930000000000004,0.3875657142857141,go_short,0,0.37391800000000003,0.3843746583540785,False,0.39158000000000004,4227295.0,0.39928,0,0,0.3896,0.38813199999999665,go_short,0.3786906316641264,go_long,go_short
561,COTI/USDT:USDT,2021-05-19 13:45:00+00:00,first_buy,roi,0.15258000000000002,0.21758000000000002,0.23008165142993248,0.26887064372162406,0.13724,0,0.19147000000000003,982765.0,0,False,0.181603999999998,0.21020999999999948,0.28568880000000096,24.0792672,0.3926073926073926,1,go_long,go_short,go_short,go_short,2021-05-19 15:30:00+00:00,0.26609000000000005,0.23207142857142798,go_short,0,0.259503200000001,0.23612151418682117,False,0.25672,2861794.0,0.25654000000000005,0,0,0.25166,0.24309999999999796,go_short,0.25488887571484625,go_long,go_short
119,1000SHIB/USDT:USDT,2022-08-28 23:15:00+00:00,second_buy,roi,0.012121,0.012138999999999999,0.012225823191094018,0.01226722567054014,0.012060999999999999,1,0.012103,276373970.0,0,False,0.012164199999999892,0.012201428571428832,0.012297360000000033,25.3873979,0.414286830235145,1,do_nothing,go_short,do_nothing,do_nothing,2023-06-05 16:00:00+00:00,0.008378,0.008373571428571562,go_short,0,0.00845700000000005,0.008377750133135372,False,0.008374999999999999,1384661566.0,0.007988,1,1,0.007988,0.008332000000000048,do_nothing,0.008440002413813935,do_nothing,do_nothing
131,OP/USDT:USDT,2022-06-24 12:15:00+00:00,first_buy,roi,0.5856,0.6153000000000001,0.5643032767461553,0.5491444516574362,0.5855,0,0.6112000000000001,23641748.5,0,False,0.5777400000000007,0.5679000000000026,0.5431360000000004,24.16325767,0.39376501632942384,0,go_short,go_long,go_short,go_short,2022-07-22 10:15:00+00:00,0.8468,0.8230857142857142,go_long,0,0.7910319999999996,0.8175120884289623,False,0.8377,15142255.5,0.8386,0,0,0.8314,0.8266600000000002,go_short,0.7995933296783817,go_short,go_short
132,OP/USDT:USDT,2022-07-28 15:30:00+00:00,first_buy,roi,1.2064,1.29,1.182753067294544,1.1496109997600603,1.1991,0,1.2685,42958313.9,0,False,1.2120400000000024,1.1978857142857147,1.1321400000000004,24.06008446,0.3922755430104951,0,go_short,go_long,go_short,go_short,2022-07-29 22:30:00+00:00,1.7673,1.6252142857142875,go_long,0,1.5755720000000004,1.6211435510322714,False,1.6508,23236947.3,1.7393,0,0,1.6507,1.6332800000000032,go_short,1.591500242168038,go_short,go_short
560,COTI/USDT:USDT,2021-05-19 13:15:00+00:00,first_buy,roi,0.1819,0.21616000000000002,0.2522441247244511,0.28476211083690234,0.13425,1,0.15111000000000002,4128237.0,0,False,0.225235999999998,0.24103142857142804,0.297101200000001,24.05142315,0.3926073926073926,1,go_long,go_short,go_short,go_short,2021-05-19 13:30:00+00:00,0.17486000000000002,0.2230685714285709,go_short,0,0.290768800000001,0.23710195168992018,False,0.15111000000000002,1799029.0,0.15382,1,1,0.13077,0.198757999999998,go_short,0.275062695219354,go_long,go_short
124,1000SHIB/USDT:USDT,2024-03-16 19:00:00+00:00,second_buy,roi,0.024588,0.024877,0.025744157175306225,0.026583080474570125,0.023802999999999998,1,0.024322999999999997,2379663050.0,1,False,0.024982799999999996,0.025277714285714317,0.02669856000000005,24.10710602,0.39338461194911184,1,do_nothing,go_short,do_nothing,do_nothing,2024-07-04 01:30:00+00:00,0.016271,0.016359000000000037,go_short,0,0.01631600000000011,0.016337908408730267,False,0.016163999999999998,369525711.0,0.016228,1,0,0.015958,0.016340799999999996,do_nothing,0.016364238558702303,do_nothing,do_nothing
134,OP/USDT:USDT,2022-09-21 21:00:00+00:00,first_buy,roi,0.9183,0.9234,0.9244799603321452,0.9206333344685633,0.9127000000000001,1,0.9195000000000001,2130304.6,0,False,0.9209600000000091,0.9266857142857207,0.9147240000000006,23.71793265,0.38637802718591346,0,go_short,go_long,go_short,go_short,2022-11-04 07:15:00+00:00,1.2861,1.1854428571428628,go_long,1,1.1364839999999987,1.177342861508664,False,1.2398,17711743.8,1.2757,0,0,1.237,1.2120200000000145,go_short,1.150162576808768,go_short,go_short
411,CRV/USDT:USDT,2022-11-07 06:00:00+00:00,first_buy,stop_loss,0.973,0.973,0.9646822549436913,0.9664974360074924,0.967,0,0.968,7539247.4,0,False,0.9652000000000001,0.9638571428571651,0.9610399999999936,-23.95907574,-0.3906221945771904,0,go_short,go_short,go_short,go_short,2022-11-09 20:15:00+00:00,0.608,0.6061428571428797,go_short,1,0.6479599999999941,0.6186273341333333,False,0.605,2576227.8,0.599,0,0,0.598,0.6083999999999998,go_short,0.6426436359634293,go_short,go_short
541,MASK/USDT:USDT,2021-09-12 16:15:00+00:00,first_buy,stop_loss,11.5137,12.4268,11.353818334930459,10.890283340648748,11.4792,0,12.317,1402615.0,0,False,11.63150000000002,11.475500000000014,10.937675999999996,-19.62005324,-0.39783656575950094,0,go_long,go_long,go_short,go_short,2021-09-26 07:45:00+00:00,8.1454,8.169114285714326,go_long,0,8.312647999999992,8.197429241364095,False,8.1217,364613.0,7.7311,1,1,7.625,8.109100000000016,go_short,8.337378199430628,go_long,go_short
487,RUNE/USDT:USDT,2021-12-04 05:00:00+00:00,first_buy,stop_loss,8.83,8.975999999999999,9.151190088162126,9.426016828125967,8.148,1,8.472,953796.0,1,False,8.93140000000008,9.048285714285708,9.52636000000007,-23.49014552,-0.3954214073595329,1,go_long,do_nothing,do_nothing,do_nothing,2022-01-20 23:15:00+00:00,5.268,5.322142857142834,do_nothing,0,5.631960000000066,5.428424095050271,False,5.265,305690.0,5.204,0,1,5.185,5.286000000000051,do_nothing,5.553628834278446,go_long,do_nothing
517,ZRX/USDT:USDT,2021-12-04 04:00:00+00:00,first_buy,stop_loss,0.9866,0.9892000000000001,0.9972928013365892,1.0163949470894988,0.9638000000000001,1,0.9643,853887.4,0,False,0.9884399999999832,0.9910142857142837,1.0209240000000042,-24.86774044,-0.4053248900897801,1,go_short,go_short,go_short,go_short,2022-01-21 12:30:00+00:00,0.6113000000000001,0.614157142857138,go_short,0,0.6170200000000036,0.6147371078087428,False,0.6074,408471.4,0.6064,1,1,0.6052000000000001,0.6124599999999848,go_short,0.6183441331038797,go_short,go_short
568,COTI/USDT:USDT,2021-08-25 23:45:00+00:00,first_buy,stop_loss,0.30409,0.48278000000000004,0.3264680554626231,0.312955585471158,0.30314,0,0.46412000000000003,114960649.0,0,False,0.33409199999999856,0.32410571428571433,0.3089132000000012,-24.98474571,-0.40727424679849544,0,go_long,go_short,go_short,go_short,2021-09-07 14:45:00+00:00,0.32164000000000004,0.3273685714285714,go_short,0,0.33457080000000106,0.328502813046905,False,0.31071000000000004,8924320.0,0.31420000000000003,1,1,0.31035,0.3236299999999986,go_short,0.3347327460034097,go_long,go_short
571,COTI/USDT:USDT,2021-09-23 20:15:00+00:00,first_buy,stop_loss,0.505,0.517,0.4874111723737109,0.47324130085264526,0.50095,0,0.50831,45285274.0,0,False,0.4951899999999988,0.49104714285714185,0.4743688000000014,-26.70135816,-0.43725835311098016,0,go_long,go_short,go_short,go_short,2021-12-04 05:15:00+00:00,0.36435,0.3764514285714304,go_short,0,0.4004240000000017,0.38061414755893364,False,0.35697,24229288.0,0.32633,1,1,0.31324,0.3703379999999967,go_short,0.39610110245504276,go_long,go_short
426,QTUM/USDT:USDT,2021-05-07 01:30:00+00:00,first_buy,stop_loss,27.823,31.418,27.307019353872978,25.5626234683488,27.812,0,31.416,1136806.6,0,False,29.380799999999926,28.376000000000044,24.93655999999997,-24.03378221,-0.40223842422839245,0,go_long,go_long,go_short,go_short,2021-05-13 00:00:00+00:00,21.721,22.107000000000035,go_long,0,22.89615999999998,22.315093847217216,False,21.456,545088.9,19.98,1,1,19.124,21.916399999999836,go_short,22.83538046034233,go_long,go_short
473,RUNE/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,12.292,13.21,14.754993286545965,16.03366193868283,8.4,1,11.047,1101539.0,0,False,13.876200000000049,14.23800000000006,16.338040000000046,-21.793765,-0.3941702363898435,1,go_long,do_nothing,do_nothing,do_nothing,2021-05-19 13:00:00+00:00,13.21,14.23800000000006,do_nothing,0,16.338040000000046,14.754993286545965,False,12.292,1101539.0,11.047,1,1,8.4,13.876200000000049,do_nothing,16.03366193868283,go_long,do_nothing
613,ATOM/USDT:USDT,2024-03-07 04:45:00+00:00,first_buy,stop_loss,13.92,13.927,13.94982816452598,13.89759027172865,13.854,0,13.859,138264.24,0,False,13.907399999999773,13.907714285713897,14.058040000000531,-25.89274174,-0.4222695816713654,1,go_short,go_short,go_short,go_short,2024-04-13 17:15:00+00:00,8.718,8.7819999999996,go_short,1,8.965240000000515,8.822844796364148,False,8.714,1139286.51,8.565,1,1,8.535,8.715399999999773,go_short,8.930405808075152,go_short,go_short
559,COTI/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,0.27718000000000004,0.27729000000000004,0.2871070832928284,0.30468902208016285,0.23118000000000002,1,0.2316,7070145.0,1,False,0.27121799999999796,0.277401428571428,0.309640400000001,-24.12489816,-0.394174866584193,1,go_long,go_short,go_short,go_short,2021-05-19 13:00:00+00:00,0.23897000000000002,0.259501428571428,go_short,0,0.304014800000001,0.27063214740162406,False,0.2316,14247485.0,0.18002,1,1,0.1578,0.251309999999998,go_short,0.2954542797038545,go_long,go_short
476,RUNE/USDT:USDT,2021-05-19 13:45:00+00:00,first_buy,stop_loss,7.834,13.2,12.712263115335766,14.66444555158864,7.49,0,12.883,116521.0,0,False,10.21200000000005,11.650857142857204,15.402240000000045,-19.65537446,-0.3747564455545981,1,go_long,do_nothing,do_nothing,do_nothing,2021-05-23 08:00:00+00:00,8.533,8.550571428571493,do_nothing,0,9.069680000000035,8.701958651774943,False,8.46,252219.0,8.255,1,1,8.192,8.506000000000038,do_nothing,8.983378897067698,go_long,do_nothing
428,QTUM/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,13.533,13.536,13.926965289827292,14.683668914466985,11.5,1,11.504,419392.6,1,False,13.236999999999815,13.516142857142913,14.893639999999989,-23.42891563,-0.3838781280322533,1,go_long,go_long,go_short,go_short,2021-05-23 16:15:00+00:00,7.5600000000000005,7.5674285714286285,go_long,0,7.975919999999998,7.6048834994707875,False,7.471,328590.5,7.067,1,1,7.018,7.464999999999826,go_short,7.975263149166452,go_long,go_short
516,ZRX/USDT:USDT,2021-10-31 13:15:00+00:00,first_buy,stop_loss,1.506,1.6263,1.409233647366646,1.3458482045955917,1.4492,0,1.6217000000000001,14766901.5,0,False,1.455999999999987,1.4232714285714239,1.3237240000000006,-25.13088334,-0.4097815952543777,0,go_short,go_short,go_short,go_short,2021-12-04 03:45:00+00:00,0.9919,0.996599999999998,go_short,0,1.0248320000000042,1.0032914924886962,False,0.9871000000000001,164176.1,0.9867,1,1,0.9852000000000001,0.9956199999999832,go_short,1.0205625428566587,go_short,go_short
611,ATOM/USDT:USDT,2022-05-02 11:00:00+00:00,first_buy,stop_loss,17.721,17.739,17.85676712140791,17.955960372003553,17.558,1,17.652,200141.53,0,False,17.74620000000006,17.807571428571116,18.038720000000488,-24.09047406,-0.39283852534362423,1,go_short,go_short,go_short,go_short,2022-05-11 12:30:00+00:00,11.989,12.09242857142829,go_short,0,12.285200000000488,12.172329784878741,False,11.903,655523.61,11.774000000000001,1,1,11.663,11.955800000000055,go_short,12.419653532414022,go_short,go_short
488,RUNE/USDT:USDT,2022-01-20 23:30:00+00:00,first_buy,stop_loss,5.205,5.205,5.386974234273307,5.524397068776339,5.087,0,5.159,477700.0,0,False,5.250200000000051,5.270285714285691,5.6053200000000665,-21.54084064,-0.3794224084681804,1,go_long,do_nothing,do_nothing,do_nothing,2022-02-24 04:00:00+00:00,3.238,3.280285714285698,do_nothing,0,3.4237600000000725,3.3101603534376207,False,3.167,374969.0,3.163,1,1,3.153,3.2330000000000547,do_nothing,3.4058870536977492,go_long,do_nothing
431,QTUM/USDT:USDT,2021-05-27 00:30:00+00:00,first_buy,stop_loss,12.745,13.533,12.499189444808472,12.302454605715411,12.73,0,13.028,592944.9,1,False,12.66479999999981,12.5965714285715,12.233279999999997,-23.99457489,-0.39144436038288216,0,go_long,go_long,go_short,go_short,2021-06-18 18:00:00+00:00,8.016,8.021857142857197,go_long,0,8.148639999999999,8.03922444839644,False,7.981,53101.1,7.93,1,1,7.9190000000000005,8.004599999999838,go_short,8.13731108807104,go_long,go_short
432,QTUM/USDT:USDT,2021-06-18 18:15:00+00:00,first_buy,stop_loss,7.922,7.991,8.01488222556622,8.11832508154726,7.877,1,7.881,51690.3,0,False,7.9651999999998395,7.997000000000055,8.126279999999998,-23.9905224,-0.3950926275730184,1,go_long,go_long,go_short,go_short,2021-06-22 12:00:00+00:00,5.055,5.0702857142857685,go_long,0,5.271399999999992,5.104072548906367,False,4.983,201012.2,4.917,1,1,4.914,5.0227999999998385,go_short,5.244568179285338,go_long,go_short
609,ATOM/USDT:USDT,2021-09-12 14:00:00+00:00,first_buy,stop_loss,31.481,32.977,30.861518636912304,29.98125710957686,31.462,0,32.75,1066621.48,0,False,31.685399999999863,31.29614285714263,29.824000000000172,-29.46678914,-0.48072739729997294,0,go_short,go_short,go_short,go_short,2022-04-29 11:30:00+00:00,20.088,20.241714285713986,go_short,0,20.521080000000484,20.317849163310182,False,20.029,76831.88,20.044,1,1,19.987,20.156600000000036,go_short,20.45096720067958,go_short,go_short
539,MASK/USDT:USDT,2021-08-27 10:15:00+00:00,first_buy,stop_loss,14.4638,14.7058,14.261761481063484,13.99550769230769,14.3778,0,14.5982,99088.0,0,False,14.62508,14.386571428571427,13.96164,-23.99980579,-0.40992453136074775,0,go_long,go_long,go_short,go_short,2021-09-07 14:45:00+00:00,10.6308,10.95884285714286,go_long,0,11.290367999999994,10.982660544005247,False,9.8959,341552.0,10.2312,1,1,9.6202,10.768420000000008,go_short,11.26959806919496,go_long,go_short
427,QTUM/USDT:USDT,2021-05-13 00:15:00+00:00,first_buy,stop_loss,19.978,20.346,21.961540947645336,22.62661153735401,18.584,1,20.017,646984.4,0,False,21.273399999999835,21.720000000000034,22.773399999999985,-23.80836665,-0.3960928268707046,1,go_long,go_long,go_short,go_short,2021-05-19 12:30:00+00:00,13.808,14.020285714285771,go_long,0,15.057799999999988,14.367504433432254,False,13.782,228099.4,13.543,1,1,13.353,13.656799999999816,go_short,14.938042427624344,go_long,go_short
495,RUNE/USDT:USDT,2022-05-02 11:15:00+00:00,first_buy,stop_loss,6.317,6.34,6.343837586008432,6.388753147321647,6.255,0,6.2620000000000005,290727.0,1,False,6.30860000000001,6.317142857142846,6.430480000000067,-22.28931534,-0.39510004421214895,1,go_long,do_nothing,do_nothing,do_nothing,2022-05-11 07:45:00+00:00,3.973,4.030571428571423,do_nothing,0,4.256440000000068,4.097370053113454,False,3.972,1578553.0,3.88,1,1,3.803,3.961599999999983,do_nothing,4.2268048828550455,go_long,do_nothing
604,ATOM/USDT:USDT,2021-05-24 15:15:00+00:00,first_buy,stop_loss,13.511,13.847,13.266318145133315,13.012553589898598,13.349,0,13.544,97206.11,1,False,13.391799999999908,13.285428571428385,12.994360000000169,-24.67151264,-0.4024537907024091,0,go_short,go_short,go_short,go_short,2021-06-22 12:30:00+00:00,8.738,8.80342857142837,go_short,0,9.39180000000016,8.937655640087167,False,8.53,223516.84,8.346,1,1,8.239,8.678199999999881,go_short,9.282330037539015,go_short,go_short
412,CRV/USDT:USDT,2023-01-21 04:15:00+00:00,first_buy,stop_loss,1.02,1.021,1.0184654574063978,1.0127369206014714,1.014,0,1.016,1630053.5,0,False,1.016599999999994,1.0174285714285958,1.0209199999999894,-25.43177624,-0.414418978079305,1,go_short,go_short,go_short,go_short,2023-06-10 04:15:00+00:00,0.733,0.7357142857143099,go_short,0,0.7485199999999881,0.7400665166874486,False,0.73,2924566.6,0.731,1,1,0.729,0.734199999999986,go_short,0.7458846100870202,go_short,go_short
481,RUNE/USDT:USDT,2021-06-22 00:30:00+00:00,first_buy,stop_loss,5.827,5.832,6.077545665671999,6.285284262811,5.66,1,5.77,578682.0,0,False,5.954000000000036,5.9854285714286055,6.348120000000015,-22.92930295,-0.39685371714217865,1,go_long,do_nothing,do_nothing,do_nothing,2021-07-20 01:15:00+00:00,3.676,3.6957142857143217,do_nothing,0,3.684200000000006,3.681622542722529,False,3.633,565932.0,3.544,1,0,3.528,3.683600000000047,do_nothing,3.6909017537097015,go_long,do_nothing
531,ZRX/USDT:USDT,2024-03-30 18:45:00+00:00,first_buy,stop_loss,0.7724000000000001,0.7731,0.7776958528475669,0.7859043491672237,0.754,1,0.7587,12273874.0,0,False,0.7735599999999733,0.7752857142857092,0.7875880000000065,-24.55922919,-0.4002203889584532,1,go_short,go_short,go_short,go_short,2024-04-13 19:45:00+00:00,0.5121,0.5092999999999942,go_short,0,0.5242240000000047,0.5123187962311716,False,0.5074000000000001,1513890.3,0.5016,1,0,0.5015000000000001,0.5099999999999731,go_short,0.5208260309178679,go_short,go_short
414,CRV/USDT:USDT,2024-03-04 16:15:00+00:00,first_buy,stop_loss,0.762,0.768,0.7528435757560489,0.7396921810005128,0.756,1,0.756,4416217.3,1,False,0.761399999999983,0.7574285714285971,0.7424799999999919,-26.08918294,-0.4250553650729785,0,go_short,go_short,go_short,go_short,2024-04-12 18:30:00+00:00,0.545,0.5580000000000293,go_short,0,0.583079999999991,0.5648398637795449,False,0.544,4622914.0,0.536,1,1,0.532,0.5461999999999819,go_short,0.5784636951233767,go_short,go_short
415,CRV/USDT:USDT,2024-04-13 19:45:00+00:00,first_buy,stop_loss,0.456,0.46,0.4603012012703763,0.4671783869788859,0.452,1,0.453,2550559.2,0,False,0.4583999999999818,0.4578571428571719,0.46943999999999114,-25.10239007,-0.4088487872982887,0,go_short,go_short,go_short,go_short,2024-06-13 02:45:00+00:00,0.328,0.339285714285744,go_short,0,0.3535999999999912,0.3410524768529499,False,0.324,59781260.2,0.303,1,1,0.302,0.33259999999997725,go_short,0.3503541540594254,go_short,go_short
564,COTI/USDT:USDT,2021-05-26 01:45:00+00:00,first_buy,stop_loss,0.22587000000000002,0.23015000000000002,0.21975620872254795,0.21447018155490702,0.22578,0,0.22972,1241641.0,0,False,0.22348799999999822,0.2210628571428563,0.21177960000000107,-24.34476038,-0.3967238242059132,0,go_long,go_short,go_short,go_short,2021-06-21 22:45:00+00:00,0.14451,0.14348142857142765,go_short,0,0.14903800000000084,0.14560041724041256,False,0.14446,1381076.0,0.14025,1,1,0.13942000000000002,0.14230799999999813,go_short,0.1490534815156055,go_long,go_short
532,ZRX/USDT:USDT,2024-04-13 20:00:00+00:00,first_buy,stop_loss,0.5017,0.5019,0.5062082121956067,0.5172537323313592,0.4435,1,0.4726,16340672.0,0,False,0.5021799999999731,0.5046999999999942,0.5214360000000048,-25.50605677,-0.4154633696742435,1,go_short,go_short,go_short,go_short,2024-07-05 00:30:00+00:00,0.29660000000000003,0.30318571428570734,go_short,1,0.31229600000000557,0.3055473918666029,False,0.2922,1152095.9,0.2928,1,1,0.2921,0.29943999999996895,go_short,0.31062473535229196,go_short,go_short
416,CRV/USDT:USDT,2024-06-18 01:30:00+00:00,first_buy,stop_loss,0.308,0.31,0.31274806872640337,0.31616726195612244,0.297,1,0.303,48913537.5,0,False,0.3105999999999773,0.3120000000000299,0.31767999999999147,-24.80502717,-0.40406617166733394,1,go_short,go_short,go_short,go_short,2024-08-05 11:00:00+00:00,0.193,0.19428571428574523,go_short,0,0.20075999999999108,0.1959176966223745,False,0.192,27833640.8,0.187,1,1,0.186,0.19259999999997962,go_short,0.20183026744768054,go_short,go_short
626,NEO/USDT:USDT,2021-12-04 05:00:00+00:00,first_buy,stop_loss,31.877,32.229,32.3091183336346,33.24403574240527,29.037,1,29.933,248395.6,1,False,31.679400000000534,31.93142857142808,33.4695200000003,-24.57088731,-0.4019683330947524,1,go_short,do_nothing,go_short,go_short,2022-01-22 06:30:00+00:00,18.8,18.962999999999543,do_nothing,0,19.48324000000028,19.07755876579693,False,18.702,33862.14,18.397,1,1,18.372,18.779600000000556,go_short,19.443282969210042,go_short,go_short
625,NEO/USDT:USDT,2021-08-11 01:45:00+00:00,first_buy,stop_loss,48.016,49.326,47.315748307292885,46.93330799225415,48.004,0,48.487,110906.68,0,False,47.57780000000021,47.43885714285684,46.92252000000051,-29.25678522,-0.4783961874110836,0,go_short,do_nothing,go_short,go_short,2021-12-04 04:45:00+00:00,32.501,32.373999999999505,do_nothing,0,33.6722400000003,32.74113984884089,False,32.334,23606.61,31.877,1,1,31.841,32.205800000000536,go_short,33.508918601797696,go_short,go_short
486,RUNE/USDT:USDT,2021-10-26 00:15:00+00:00,first_buy,stop_loss,13.849,13.995,13.598138112943445,13.350212198223282,13.807,1,13.889,375281.0,1,False,13.812000000000092,13.754285714285725,13.22300000000003,-22.90509524,-0.41187653947319874,0,go_long,do_nothing,do_nothing,do_nothing,2021-12-04 04:45:00+00:00,9.179,9.189571428571423,do_nothing,0,9.58592000000007,9.274679195100694,False,9.144,324260.0,8.83,1,1,8.811,9.10440000000008,do_nothing,9.502338174376044,go_long,do_nothing
562,COTI/USDT:USDT,2021-05-19 15:45:00+00:00,first_buy,stop_loss,0.25653000000000004,0.26973,0.24128897354269485,0.25598673677300576,0.25374,0,0.26971,2123138.0,0,False,0.250975999999998,0.24417285714285653,0.257192000000001,-23.73384456,-0.3876987913967399,0,go_long,go_short,go_short,go_short,2021-05-23 08:45:00+00:00,0.17545000000000002,0.17763142857142775,go_short,1,0.1890460000000009,0.18071291068485812,False,0.17544,1689887.0,0.16846000000000003,1,1,0.1683,0.1750539999999984,go_short,0.18733883084852104,go_long,go_short
534,LEVER/USDT:USDT,2023-06-10 04:15:00+00:00,second_buy,stop_loss,0.001246,0.001258,0.0012729876374390397,0.0012956547803933045,0.001245,1,0.001249,160701828.0,0,False,0.0012560000000000004,0.001260142857142871,0.0013039600000000011,-23.60500207,-0.385144754697648,1,do_nothing,go_long,do_nothing,do_nothing,2023-08-16 13:00:00+00:00,0.001514,0.0014892857142857383,go_long,0,0.0014844800000000007,0.001489565005520517,False,0.0014889999999999999,2567437386.0,0.0015,0,0,0.0014889999999999999,0.0014856000000000012,do_nothing,0.0014818324916251286,do_nothing,do_nothing
623,NEO/USDT:USDT,2021-05-25 00:30:00+00:00,first_buy,stop_loss,55.845,59.053,53.928009583951706,52.70844969313326,55.366,0,58.089,136183.63,0,False,54.8598000000002,54.17142857142828,52.62756000000035,-24.43969308,-0.4003554670437788,0,go_short,do_nothing,go_short,go_short,2021-06-21 21:30:00+00:00,35.755,36.360285714285396,do_nothing,0,36.498800000000344,36.316591338337965,False,35.739,29262.51,35.489,1,1,35.322,36.26360000000009,go_short,36.68705832546391,go_short,go_short
621,NEO/USDT:USDT,2021-05-20 13:15:00+00:00,first_buy,stop_loss,66.95,70.271,65.07466853989577,63.377151351511586,66.941,0,68.715,95993.01,1,False,66.46740000000018,65.76771428571395,63.34396000000031,-24.09407806,-0.393936941828578,0,go_short,do_nothing,go_short,go_short,2021-05-23 12:30:00+00:00,44.199,44.282428571428234,do_nothing,0,46.06936000000035,44.57488865034454,False,43.736,56536.19,42.18,1,1,42.03,44.08540000000017,go_short,46.15549032785606,go_short,go_short
