,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,long_jcrosk (exit),long-small-rl (exit),high (exit),volume (exit),short-bid-rl (exit),sma-05 (exit),short-large-rl (exit),short-small-rl (exit),ema-26 (exit),short_kdj (exit),sma-25 (exit),mean-grad-hist (exit),sma-07 (exit),long-large-rl (exit),close (exit),ema-12 (exit),sma-compare (exit),long-bid-rl (exit),open (exit),low (exit)
536,GAS/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,stop_loss,5.124,5.176,5.345185046572248,5.526068861323213,4.11,1,4.694,1452690.6,0,False,5.235800000000024,5.323714285714239,5.573040000000065,-24.37009801,-0.398881826128324,1,go_long,go_long,go_long,go_long,go_long,go_long,2024-07-05 02:45:00+00:00,0,go_long,3.018,92233.8,go_long,2.988400000000017,go_long,go_long,3.033822225611289,False,3.1515200000000645,1,2.9895714285714106,go_long,2.975,3.11201413604655,1,go_long,2.957,2.9530000000000003
521,COTI/USDT:USDT,2024-07-24 00:00:00+00:00,first_buy,stop_loss,0.11489,0.11532,0.11257030328389403,0.11088632882360454,0.11447000000000002,0,0.11463000000000001,9022788.0,0,False,0.11386999999999312,0.11325142857143342,0.11085720000000189,-24.36537295,-0.3968706901748818,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-05 01:00:00+00:00,0,go_short,0.07880000000000001,7658039.0,go_long,0.0785739999999934,go_long,go_long,0.0795640097966049,False,0.08100320000000187,1,0.07900571428571923,go_long,0.07659,0.08042066911076179,1,go_long,0.07801000000000001,0.07565000000000001
400,RUNE/USDT:USDT,2022-10-02 23:15:00+00:00,first_buy,stop_loss,1.52,1.52,1.521731030106233,1.5244279860558674,1.488,1,1.496,1550251.0,0,False,1.519799999999994,1.521142857142867,1.526600000000065,-27.30381025,-0.4555199351416787,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-06-11 22:30:00+00:00,0,do_nothing,0.927,93858.0,go_long,0.9249999999999879,go_long,go_long,0.9278908013707763,False,0.9303600000000604,1,0.9265714285714598,go_long,0.925,0.9292049699239672,1,go_long,0.925,0.924
496,COTI/USDT:USDT,2021-08-26 00:00:00+00:00,first_buy,stop_loss,0.46428,0.49447,0.3500991238529888,0.325334430991813,0.42969,0,0.48007000000000005,139305294.0,0,False,0.37019999999999853,0.3497428571428572,0.3160296000000013,-24.82642692,-0.4068338572294607,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-09-07 14:45:00+00:00,0,go_short,0.32164000000000004,8924320.0,go_long,0.3236299999999986,go_long,go_long,0.328502813046905,False,0.33457080000000106,1,0.3273685714285714,go_long,0.31420000000000003,0.3347327460034097,1,go_long,0.31071000000000004,0.31035
516,COTI/USDT:USDT,2024-02-26 12:45:00+00:00,first_buy,stop_loss,0.23742000000000002,0.24530000000000002,0.23223649364430016,0.2270014155475313,0.23222,0,0.24172000000000002,219640282.0,0,False,0.23562599999999373,0.234650000000003,0.22483200000000209,-24.53181235,-0.40070662016838793,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-03-05 19:45:00+00:00,0,go_short,0.19315000000000002,27811508.0,go_long,0.19414999999999358,go_long,go_long,0.19389820396839114,False,0.19586320000000185,1,0.19443142857143178,go_long,0.18660000000000002,0.19572675358128658,1,go_long,0.19273,0.18222000000000002
438,LQTY/USDT:USDT,2023-03-14 13:00:00+00:00,first_buy,stop_loss,3.4136,3.85,3.2135352603784626,3.1374100900514486,3.351,0,3.6941,16550081.9,0,False,3.266860000000002,3.208942857142856,3.108896000000002,-24.03965145,-0.391641864928895,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-03-20 03:30:00+00:00,0,go_long,2.3487,1837093.2,go_long,2.3423199999999964,go_long,go_short,2.369780932244367,False,2.419887999999998,1,2.3634571428571394,go_long,2.2483,2.4117840631202774,1,go_long,2.3462,2.245
439,LQTY/USDT:USDT,2023-03-20 03:45:00+00:00,first_buy,stop_loss,2.2473,2.2694,2.3520607888221567,2.400140799185442,2.2352,1,2.2546,1295511.4,0,False,2.3104599999999964,2.341542857142854,2.4118159999999977,-25.11983074,-0.4093351916155136,1,go_long,go_short,go_long,go_long,go_long,go_long,2023-05-08 01:30:00+00:00,0,go_long,1.4311,540224.3,go_long,1.4342199999999927,go_long,go_short,1.4430932985883353,False,1.4565079999999935,1,1.4378285714285644,go_long,1.4140000000000001,1.4515157605070355,1,go_long,1.4279,1.411
440,LQTY/USDT:USDT,2023-05-08 01:45:00+00:00,first_buy,stop_loss,1.4142000000000001,1.423,1.425463560343976,1.4424034819509588,1.3205,1,1.3285,1993139.1,0,False,1.4106199999999927,1.4217857142857073,1.4513039999999935,-24.43747423,-0.3986206152753488,1,go_long,go_short,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,0,go_long,0.9415,245546.6,go_long,0.9416799999999943,go_long,go_short,0.9554319548063477,False,0.9816080000000014,1,0.9451571428571367,go_long,0.9384,0.9737869638062703,1,go_long,0.9325,0.9315
443,LQTY/USDT:USDT,2023-07-14 04:45:00+00:00,first_buy,stop_loss,1.557,1.5645,1.524057037593605,1.4878955561397806,1.537,0,1.5509,1989458.0,0,False,1.5380599999999878,1.538014285714277,1.4924680000000015,-24.16307757,-0.39403724960629033,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-08-15 19:00:00+00:00,0,go_long,0.965,136899.3,go_long,0.9612399999999882,go_long,go_short,0.9645577132279214,False,0.9681640000000019,1,0.9630285714285598,go_long,0.9588000000000001,0.9671991554693099,1,go_long,0.9627,0.9571000000000001
482,MASK/USDT:USDT,2024-04-13 20:15:00+00:00,first_buy,stop_loss,3.263,3.308,3.423552651270386,3.540313417263037,2.723,1,3.04,5780554.0,0,False,3.352400000000178,3.4101428571429317,3.582520000000001,-25.19994361,-0.4141949463830016,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-07-05 02:45:00+00:00,0,do_nothing,1.97,521659.0,go_long,1.9524000000001862,go_long,go_long,1.986598001789711,False,2.0729199999999968,0,1.952714285714356,go_long,1.951,2.0471282605161703,1,go_long,1.931,1.9300000000000002
446,LQTY/USDT:USDT,2023-10-25 15:45:00+00:00,first_buy,stop_loss,1.8693,2.0162,1.6922230361534605,1.6468403409273233,1.8617,0,1.9615,9698842.3,0,False,1.7295599999999829,1.691985714285708,1.6254360000000025,-26.45103374,-0.4318051393639082,0,go_long,go_short,go_long,go_long,go_long,go_long,2024-01-03 12:00:00+00:00,0,go_long,1.6133000000000002,1290956.0,go_long,1.6006599999999764,go_long,go_short,1.5855572657793173,False,1.5491640000000015,1,1.6094285714285659,go_long,1.5706,1.5605132623315408,0,go_long,1.6103,1.53
448,LQTY/USDT:USDT,2024-03-09 18:45:00+00:00,first_buy,stop_loss,1.8799000000000001,1.8997000000000002,1.8541257641906157,1.8403867801466534,1.8776000000000002,0,1.8987,295872.3,0,False,1.8669799999999774,1.8551428571428605,1.8367800000000116,-26.1207104,-0.4254702136173308,0,go_long,go_short,go_long,go_long,go_long,go_long,2024-04-12 18:30:00+00:00,1,go_long,1.2936,499218.2,go_long,1.2872999999999657,go_long,go_short,1.3280329448687704,False,1.3705160000000136,1,1.3114000000000028,go_long,1.2752,1.3651001227297994,1,go_long,1.2931,1.2650000000000001
449,LQTY/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,1.275,1.278,1.299597107196652,1.348663076601666,1.0315,1,1.1432,6219386.5,0,False,1.2584599999999657,1.2787000000000028,1.3586880000000139,-25.23375727,-0.41136074940958295,1,go_long,go_short,go_long,go_long,go_long,go_long,2024-07-05 00:30:00+00:00,0,go_long,0.7209,185601.3,go_long,0.7234799999999733,go_long,go_short,0.7400192882341059,False,0.7592680000000144,1,0.7321000000000054,go_long,0.7128,0.7544546919755806,1,go_long,0.7111000000000001,0.7109000000000001
481,MASK/USDT:USDT,2024-01-07 01:15:00+00:00,first_buy,stop_loss,4.961,4.968,4.807273659398788,4.671993973279652,4.88,0,4.934,2389604.0,0,False,4.881000000000158,4.853857142857253,4.695799999999983,-28.14878272,-0.4748507608568398,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-04-13 20:00:00+00:00,0,do_nothing,3.452,4347789.0,go_long,3.4600000000001776,go_long,go_long,3.493289496955911,False,3.611880000000001,1,3.478142857142932,go_long,3.2640000000000002,3.58033849064408,1,go_long,3.449,3.1
485,COTI/USDT:USDT,2021-03-10 13:45:00+00:00,first_buy,stop_loss,0.44017000000000006,0.45783,0.443675331464238,0.43715754985754984,0.4378,0,0.44655000000000006,2480597.0,0,False,0.4416479999999998,0.44353428571428577,0.43857680000000004,-32.69849499,-0.5339529934009754,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-04-18 03:15:00+00:00,0,go_short,0.334,4827312.0,go_long,0.33291399999999705,go_long,go_long,0.33732958189940204,False,0.34859399999999996,1,0.33510285714285715,go_long,0.32135,0.3451045873806129,1,go_long,0.33065,0.31782000000000005
479,MASK/USDT:USDT,2023-03-18 00:15:00+00:00,first_buy,stop_loss,5.159,5.349,4.8747327654928485,4.742373344422714,5.158,0,5.228,8236718.0,0,False,4.965400000000125,4.903428571428641,4.705559999999981,-22.76474509,-0.3954580769095272,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-06-10 04:15:00+00:00,0,do_nothing,3.906,599675.0,go_long,3.890400000000148,go_long,go_long,3.9460984456785857,False,4.0321999999999925,1,3.899142857142963,go_long,3.9050000000000002,4.008869084884009,1,go_long,3.867,3.857
455,MASK/USDT:USDT,2021-09-12 16:30:00+00:00,first_buy,stop_loss,12.3169,13.0883,11.574153975710388,11.03070679689699,12.3047,0,12.786,2160200.0,0,False,11.88644000000002,11.732542857142873,11.033775999999996,-20.36026884,-0.3976992200666532,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-09-26 07:30:00+00:00,0,do_nothing,8.2232,65156.0,go_long,8.229800000000015,go_long,go_long,8.282216376157567,False,8.348251999999992,1,8.252014285714326,go_long,8.1233,8.385880455385077,1,go_long,8.2023,8.0962
476,MASK/USDT:USDT,2023-01-31 20:00:00+00:00,first_buy,stop_loss,4.359,4.375,4.1923145440887675,4.103028014866227,4.313,0,4.338,4226552.0,0,False,4.235400000000139,4.193857142857221,4.097839999999988,-24.44920447,-0.4020804611054175,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-03-10 10:15:00+00:00,0,do_nothing,2.733,1735750.0,go_long,2.7360000000001214,go_long,go_long,2.7644237919730226,False,2.80571999999998,1,2.7482857142857875,go_long,2.705,2.802986969576954,1,go_long,2.713,2.696
474,MASK/USDT:USDT,2022-11-03 02:30:00+00:00,first_buy,stop_loss,4.799,5.04,4.258832632537702,4.110946457646373,4.63,0,4.861,23667734.0,0,False,4.358400000000122,4.245857142857219,4.06067999999998,-20.87000884,-0.35734882216371316,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-11-08 18:15:00+00:00,0,do_nothing,3.634,10885102.0,go_long,3.5990000000001223,go_long,go_long,3.593950152622052,False,3.6053199999999803,1,3.6600000000000747,go_long,3.2,3.6252860138691347,0,go_long,3.582,3.0
469,MASK/USDT:USDT,2022-05-13 05:30:00+00:00,first_buy,stop_loss,1.843,1.869,1.7824104991075689,1.7235918026006982,1.833,1,1.835,209370.0,0,False,1.8154000000001211,1.8101428571429277,1.704639999999972,-23.97071279,-0.39523942074298585,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-09-18 21:00:00+00:00,0,do_nothing,1.235,144839.0,go_long,1.2364000000001183,go_long,go_long,1.2388536316080927,False,1.2452799999999742,1,1.2387142857143585,go_long,1.229,1.2470855845713864,1,go_long,1.234,1.225
459,MASK/USDT:USDT,2021-11-27 08:45:00+00:00,first_buy,stop_loss,21.7846,22.573900000000002,20.30618337391765,19.65978704567449,21.3891,0,22.1246,1096242.0,0,False,20.743120000000072,20.477785714285783,19.59042399999997,-17.52660543,-0.3956947351051172,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-12-03 20:00:00+00:00,0,do_nothing,13.6826,55505.0,go_long,13.726400000000078,go_long,go_long,13.803321249723428,False,14.016963999999982,1,13.76347142857151,go_long,13.5798,14.033204525415401,1,go_long,13.6695,13.5182
467,MASK/USDT:USDT,2022-05-11 12:45:00+00:00,first_buy,stop_loss,2.436,2.438,2.489092787851564,2.5601838575677927,2.1390000000000002,1,2.202,1203812.0,0,False,2.4146000000001213,2.4627142857143554,2.5489199999999728,-23.46233133,-0.39405679860060255,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-05-12 07:00:00+00:00,0,do_nothing,1.4809999999999999,412309.0,go_long,1.4282000000001207,go_long,go_long,1.4590041772407576,False,1.5607599999999728,1,1.4290000000000698,go_long,1.404,1.5453605249588667,1,go_long,1.443,1.399
460,MASK/USDT:USDT,2021-12-03 20:15:00+00:00,first_buy,stop_loss,13.5807,13.5821,13.725902595919823,13.978900486495743,13.2,1,13.3001,175986.0,0,False,13.613580000000079,13.682628571428653,13.958483999999983,-21.60768862,-0.4056562052266094,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-01-20 22:00:00+00:00,0,do_nothing,8.334,161678.0,go_long,8.427000000000168,go_long,go_long,8.510031253407174,False,8.678719999999972,1,8.482285714285801,go_long,8.141,8.58584025517106,1,go_long,8.334,8.13
461,MASK/USDT:USDT,2022-01-20 22:15:00+00:00,first_buy,stop_loss,8.142,8.269,8.452795675959916,8.552666902936167,7.974,1,8.138,242645.0,0,False,8.322400000000169,8.415857142857229,8.655759999999972,-22.51946216,-0.394919165727016,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-01-24 10:00:00+00:00,0,do_nothing,5.131,97140.0,go_long,5.149000000000159,go_long,go_long,5.228985647695391,False,5.348519999999967,1,5.188714285714367,go_long,5.094,5.340068267288269,1,go_long,5.095,5.071
463,MASK/USDT:USDT,2022-02-06 01:30:00+00:00,first_buy,stop_loss,6.911,6.962,6.7461937328191395,6.689386250039788,6.908,0,6.939,51321.0,0,False,6.804200000000151,6.764142857142946,6.648639999999971,-22.09767882,-0.3975580466932577,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-02-21 23:30:00+00:00,0,do_nothing,4.313,179880.0,go_long,4.3028000000001345,go_long,go_long,4.380111785489382,False,4.480679999999969,1,4.3177142857143656,go_long,4.246,4.463077935113601,1,go_long,4.312,4.225
453,MASK/USDT:USDT,2021-08-27 10:15:00+00:00,first_buy,stop_loss,14.4638,14.7058,14.261761481063484,13.99550769230769,14.3778,0,14.5982,99088.0,0,False,14.62508,14.386571428571427,13.96164,-23.99980579,-0.40992453136074775,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-09-07 14:45:00+00:00,0,do_nothing,10.6308,341552.0,go_long,10.768420000000008,go_long,go_long,10.982660544005247,False,11.290367999999994,1,10.95884285714286,go_long,10.2312,11.26959806919496,1,go_long,9.8959,9.6202
432,APT/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,10.542,10.547,10.692191876796189,11.064921058265496,8.422,1,9.463,5450870.9,0,False,10.43539999999994,10.55385714285712,11.146679999999996,-25.13434006,-0.41437656496175984,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-07-05 00:30:00+00:00,1,do_nothing,5.881,269300.9,go_long,5.921000000000053,go_long,go_long,6.035040721861283,False,6.162679999999977,1,5.989142857142903,go_long,5.809,6.118008520215865,1,go_long,5.807,5.803
431,APT/USDT:USDT,2024-03-06 06:45:00+00:00,first_buy,stop_loss,14.221,14.342,13.752421144907325,13.52450579889377,14.114,0,14.307,598354.8,0,False,14.008999999999943,13.895857142857158,13.413,-26.23317664,-0.4360720304292282,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-04-12 18:30:00+00:00,1,do_nothing,10.737,1029074.0,go_long,10.645799999999939,go_long,go_long,10.91568130894095,False,11.242639999999996,1,10.798714285714263,go_long,10.542,11.193074742926735,1,go_long,10.729,10.429
487,COTI/USDT:USDT,2021-04-29 10:00:00+00:00,first_buy,stop_loss,0.40485000000000004,0.4088,0.38962315775647044,0.3821509256379685,0.39712000000000003,0,0.40097000000000005,3996641.0,1,False,0.39700199999999664,0.3923871428571427,0.37692440000000005,-25.37498458,-0.4136822764219891,0,go_short,go_long,go_long,go_long,go_long,go_long,2021-05-19 12:30:00+00:00,0,go_short,0.28741,2998031.0,go_long,0.28097799999999795,go_long,go_long,0.29719928025516085,False,0.31347920000000096,1,0.28883285714285656,go_long,0.27724000000000004,0.3105361438465759,1,go_long,0.28624000000000005,0.27454
407,RUNE/USDT:USDT,2023-11-16 15:30:00+00:00,first_buy,stop_loss,6.58,6.679,6.4496036679783835,6.390840513363138,6.5280000000000005,0,6.638,1268361.0,0,False,6.4999999999999805,6.463857142857193,6.401320000000078,-25.19409832,-0.4213571960325011,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-01-18 16:45:00+00:00,0,do_nothing,4.142,1091778.0,go_long,4.158799999999962,go_long,go_long,4.156882545287164,False,4.148040000000077,1,4.167571428571483,go_long,4.098,4.165874325614983,0,go_long,4.139,4.073
410,RUNE/USDT:USDT,2024-03-09 23:30:00+00:00,first_buy,stop_loss,8.234,8.286,7.918798180076561,7.792030876926173,8.1,0,8.157,725220.0,1,False,8.033199999999951,7.945714285714327,7.768120000000112,-24.68778362,-0.4319890790215879,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-04-12 18:30:00+00:00,1,do_nothing,6.432,827316.0,go_long,6.401600000000005,go_long,go_long,6.575916182058677,False,6.788440000000123,1,6.498000000000007,go_long,6.277,6.752481126137827,1,go_long,6.43,6.235
411,RUNE/USDT:USDT,2024-04-12 18:45:00+00:00,first_buy,stop_loss,6.277,6.291,6.4519290771265725,6.679704746423914,4.68,1,5.77,3239887.0,0,False,6.270600000000004,6.357714285714293,6.734760000000124,-23.90159753,-0.41396879005183446,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-07-04 23:30:00+00:00,0,do_nothing,3.592,197032.0,go_long,3.598400000000003,go_long,go_long,3.611453761799356,False,3.6251200000001362,1,3.6134285714285483,go_long,3.549,3.6194485687305407,1,go_long,3.592,3.549
511,COTI/USDT:USDT,2023-04-15 17:15:00+00:00,first_buy,stop_loss,0.09045,0.0913,0.08923766343520613,0.08851499893648056,0.08934,1,0.08968000000000001,14634449.0,1,False,0.08965399999999438,0.08944714285714539,0.08863040000000198,-24.79525106,-0.4038152642048364,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-06-07 18:15:00+00:00,1,go_short,0.054950000000000006,7238806.0,go_long,0.054991999999994136,go_long,go_long,0.055477487720574974,False,0.0562776000000022,1,0.055180000000002845,go_long,0.054720000000000005,0.05637066265321159,1,go_long,0.05494,0.0546
413,RUNE/USDT:USDT,2024-07-20 22:45:00+00:00,first_buy,stop_loss,4.93,4.948,4.856894379278845,4.808010843278057,4.87,1,4.872,300060.0,1,False,4.877400000000011,4.867428571428541,4.800400000000136,-23.24307522,-0.39708351057930374,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-08-05 01:00:00+00:00,0,do_nothing,3.162,1007926.0,go_long,3.1512000000000215,go_long,go_long,3.192501829735082,False,3.2558000000001353,1,3.172285714285688,go_long,3.065,3.2361453420379993,1,go_long,3.133,3.031
509,COTI/USDT:USDT,2023-01-24 18:30:00+00:00,first_buy,stop_loss,0.10572000000000001,0.10742000000000002,0.09908357029752565,0.096521254192444,0.1023,0,0.10439000000000001,73033375.0,0,False,0.10145999999999475,0.09999000000000301,0.09556840000000197,-25.11964073,-0.4096838004033435,0,go_short,go_long,go_long,go_long,go_long,go_long,2023-03-11 07:30:00+00:00,0,go_short,0.06675,3062859.0,go_long,0.06693999999999437,go_long,go_long,0.0671398000045182,False,0.06769840000000181,1,0.06713142857143142,go_long,0.06618,0.067470100403527,1,go_long,0.06673000000000001,0.06588000000000001
507,COTI/USDT:USDT,2022-08-07 09:00:00+00:00,first_buy,stop_loss,0.11986000000000001,0.12032000000000001,0.11797272390220719,0.11699681952295068,0.11900000000000001,0,0.11998,16204266.0,0,False,0.1184859999999951,0.11825285714285941,0.11684880000000206,-22.07501561,-0.3596973051828379,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-11-09 21:45:00+00:00,0,go_short,0.07699,7478657.0,go_long,0.07731199999999475,go_long,go_long,0.07851593999963397,False,0.08056080000000194,1,0.07818571428571687,go_long,0.07412,0.08066061002994428,1,go_long,0.07442,0.07362
505,COTI/USDT:USDT,2022-06-08 18:00:00+00:00,first_buy,stop_loss,0.14224,0.1444,0.13850073091256934,0.1366226583847665,0.14073000000000002,0,0.14168,18820201.0,0,False,0.1396959999999947,0.13933428571428794,0.13554080000000213,-24.05729215,-0.39246944429925024,0,go_short,go_long,go_long,go_long,go_long,go_long,2022-06-13 08:45:00+00:00,0,go_short,0.09079000000000001,4231023.0,go_long,0.08993599999999481,go_long,go_long,0.09083363160317937,False,0.091919600000002,1,0.09034000000000217,go_long,0.08933,0.09250662754487471,1,go_long,0.08955,0.08852
503,COTI/USDT:USDT,2022-05-09 11:30:00+00:00,first_buy,stop_loss,0.16786,0.16831000000000002,0.1713956841659568,0.17427517741415346,0.16393000000000002,1,0.16465000000000002,7842702.0,0,False,0.16824199999999484,0.17012428571428778,0.1748956000000021,-24.06894275,-0.3926425840310603,1,go_short,go_long,go_long,go_long,go_long,go_long,2022-05-11 20:45:00+00:00,0,go_short,0.108,7204278.0,go_long,0.10612199999999494,go_long,go_long,0.10938797430166478,False,0.1150284000000022,0,0.10674571428571651,go_long,0.10745,0.1145855087225844,1,go_long,0.10561000000000001,0.1034
