,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,ema-12 (exit),sma-25 (exit),short-bid-rl (exit),sma-05 (exit),close (exit),long-bid-rl (exit),long_jcrosk (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),low (exit),sma-07 (exit),mean-grad-hist (exit),long-large-rl (exit),long-small-rl (exit),short-small-rl (exit),sma-compare (exit),high (exit),volume (exit),open (exit)
1672,CETUS/USDT:USDT,2024-09-29 00:00:00+00:00,first_buy,long-exit-profit,0.14188,0.14300000000000002,0.13872082619005202,0.13701574809770495,0.14185,0,0.14251,154370.0,0,False,0.14025400000000215,0.13949857142857142,0.13685199999999953,3.81639926,0.017160434116150942,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 00:15:00+00:00,0.13762643342380088,0.1372683999999995,go_long,0.14155000000000215,0.14526,go_long,0,False,0.13972685293004403,go_long,0.14133,0.1406742857142857,0,go_long,go_short,go_long,0,0.14528000000000002,399482.0,0.14251
1673,CETUS/USDT:USDT,2024-09-29 00:30:00+00:00,first_buy,long-exit-profit,0.14526,0.14862,0.14096887555619111,0.13838003094796378,0.14498000000000003,0,0.14780000000000001,773068.0,0,False,0.14334800000000217,0.14204714285714284,0.13778559999999954,5.4902768,0.02467390525577265,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 02:00:00+00:00,0.14196856520191742,0.14068719999999954,go_long,0.1482240000000022,0.15175000000000002,go_long,0,False,0.1456119935943605,go_long,0.14750000000000002,0.14788857142857145,0,go_long,go_short,go_long,0,0.15292,1107841.0,0.14756000000000002
1698,CETUS/USDT:USDT,2024-10-29 11:45:00+00:00,first_buy,long-exit-profit,0.17138,0.17329000000000003,0.16845139709438078,0.16629712254987647,0.1711,0,0.17192000000000002,881664.0,0,False,0.17025800000000238,0.1692614285714289,0.16549800000000003,5.99613332,0.026678881844074957,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-29 12:30:00+00:00,0.1678759802795214,0.16691920000000005,go_long,0.17297400000000238,0.17686000000000002,go_long,0,False,0.17066825194930396,go_long,0.17147,0.1718014285714289,0,go_long,go_short,go_long,0,0.17712000000000003,1030199.0,0.17161
1697,CETUS/USDT:USDT,2024-10-29 11:00:00+00:00,first_buy,long-exit-profit,0.17025,0.17025,0.16666698678914693,0.16504024980154997,0.16732000000000002,0,0.16778,865951.0,1,False,0.16761600000000237,0.16732857142857172,0.1646168000000001,4.36300392,0.019415796981657036,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-29 11:30:00+00:00,0.16584729235386658,0.16513440000000007,go_long,0.16923200000000238,0.17138,go_long,0,False,0.16782074202063182,go_long,0.16929000000000002,0.16848857142857174,0,go_long,go_short,go_long,0,0.17138,620598.0,0.16996000000000003
1696,CETUS/USDT:USDT,2024-10-29 01:30:00+00:00,first_buy,long-exit-profit,0.16545,0.16775,0.1581784721156084,0.15304011251039848,0.16518000000000002,0,0.16648000000000002,676574.0,0,False,0.1634780000000024,0.16044857142857172,0.1510672,4.60600816,0.020504003444897244,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-29 10:45:00+00:00,0.16482106978567396,0.1645192000000001,go_long,0.16733400000000237,0.17025,go_long,0,False,0.16646462075081,go_long,0.16675,0.16721571428571455,0,go_long,go_short,go_long,0,0.17045000000000002,967722.0,0.16679000000000002
1695,CETUS/USDT:USDT,2024-10-27 22:30:00+00:00,first_buy,long-exit-profit,0.16157000000000002,0.16183,0.1569639549361603,0.15375917835265698,0.16041000000000002,0,0.16085000000000002,300440.0,0,False,0.1593520000000025,0.15837857142857178,0.15334720000000004,5.86892352,0.026166894954993712,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-29 01:15:00+00:00,0.15196492151123037,0.1501028,go_long,0.1608100000000024,0.16545,go_long,1,False,0.1566691034093554,go_long,0.16276000000000002,0.15855285714285744,0,go_long,go_short,go_long,0,0.16613,1132087.0,0.16295
1694,CETUS/USDT:USDT,2024-10-24 06:45:00+00:00,first_buy,long-exit-profit,0.15716000000000002,0.15738000000000002,0.1542763744869041,0.15186245929158224,0.15594000000000002,1,0.15604,586774.0,0,False,0.15610600000000244,0.15557000000000057,0.15133360000000004,7.21568857,0.03221503520496162,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-27 22:15:00+00:00,0.15319191262086954,0.15295600000000004,go_long,0.15849600000000247,0.16157000000000002,go_long,1,False,0.15625740128818946,go_long,0.15894000000000003,0.15759714285714324,0,go_long,go_short,go_long,0,0.16229000000000002,951437.0,0.15894000000000003
1693,CETUS/USDT:USDT,2024-10-24 04:45:00+00:00,first_buy,long-exit-profit,0.15224000000000001,0.15446000000000001,0.15030009982767287,0.14875416780386835,0.15219000000000002,0,0.15437,177079.0,0,False,0.15128400000000244,0.15055571428571485,0.14828640000000004,3.59130303,0.0160393470622142,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-24 06:30:00+00:00,0.15152825603490883,0.15090040000000005,go_long,0.15579000000000245,0.15716000000000002,go_long,1,False,0.15395571530270483,go_long,0.15595,0.15525000000000055,1,go_long,go_short,go_long,0,0.15784,571105.0,0.15595
1692,CETUS/USDT:USDT,2024-10-23 21:15:00+00:00,first_buy,long-exit-profit,0.14967000000000003,0.14973,0.14662232380682835,0.1448004795901853,0.14844000000000002,0,0.14945,115687.0,0,False,0.14828000000000244,0.14752000000000057,0.14421440000000008,3.69820991,0.0165356156278949,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-24 04:30:00+00:00,0.14830490122817783,0.14789800000000006,go_long,0.15009200000000245,0.15224000000000001,go_long,0,False,0.14956011797815885,go_long,0.15034,0.14984571428571483,0,go_long,go_short,go_long,0,0.1524,80932.0,0.15075000000000002
1691,CETUS/USDT:USDT,2024-10-23 20:15:00+00:00,first_buy,long-exit-profit,0.14608000000000002,0.14652,0.14444282291146948,0.14334714617315245,0.14592000000000002,0,0.14637,91190.0,0,False,0.14525000000000246,0.14503714285714345,0.14298280000000008,4.58404296,0.020502555448241037,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-23 21:00:00+00:00,0.14442851795740014,0.1438656000000001,go_long,0.14760600000000243,0.14967000000000003,go_long,0,False,0.14610820086261533,go_long,0.14822000000000002,0.14684428571428626,0,go_long,go_short,go_long,0,0.1497,153694.0,0.14881000000000003
1690,CETUS/USDT:USDT,2024-10-23 17:00:00+00:00,first_buy,long-exit-profit,0.14452,0.14455,0.14217168335344763,0.14158696897004938,0.1427,1,0.14296,222368.0,0,False,0.14297800000000244,0.14252571428571484,0.14110640000000005,4.41912856,0.019782679547648768,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-23 20:00:00+00:00,0.14310531786700464,0.14281120000000005,go_long,0.14488200000000245,0.14608000000000002,go_long,0,False,0.14409242707719122,go_long,0.14485,0.1445242857142863,0,go_long,go_short,go_long,0,0.14672000000000002,251507.0,0.14516
1689,CETUS/USDT:USDT,2024-10-23 05:30:00+00:00,first_buy,long-exit-profit,0.14218,0.14246,0.14264785478752978,0.144602916382796,0.14065000000000003,1,0.14102,126713.0,1,False,0.1420160000000024,0.1421314285714291,0.1445520000000001,5.02564443,0.022518792585589736,1,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-23 16:45:00+00:00,0.14147712648765334,0.14099720000000004,go_long,0.14277400000000245,0.14452,go_long,0,False,0.14202835305407446,go_long,0.14291,0.14208000000000057,0,go_long,go_short,go_long,0,0.14541,321049.0,0.14291
1687,CETUS/USDT:USDT,2024-10-12 22:45:00+00:00,first_buy,long-exit-profit,0.22686,0.22823000000000002,0.2183350694557915,0.21264234905705298,0.22505000000000003,0,0.22749000000000003,957974.0,0,False,0.22308600000000206,0.22068142857142872,0.2118351999999998,5.72161602,0.02548269789929967,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-13 22:15:00+00:00,0.22137487878965642,0.2208503999999998,go_long,0.22679400000000222,0.23382000000000003,go_long,0,False,0.22465108130272968,go_long,0.22709000000000001,0.22516428571428598,0,go_long,go_short,go_long,0,0.23452,1226292.0,0.22736
1646,CETUS/USDT:USDT,2024-08-12 12:30:00+00:00,first_buy,long-exit-profit,0.07286000000000001,0.07336000000000001,0.06940330425318146,0.0667951345111129,0.0718,1,0.07303000000000001,1688802.0,0,False,0.07198200000000192,0.07099428571428568,0.06544719999999951,3.99082936,0.01781718213321664,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-12 13:00:00+00:00,0.06779407279759336,0.06643639999999952,go_long,0.07297800000000192,0.07448,go_long,0,False,0.07066035393275122,go_long,0.07306,0.07249285714285711,1,go_long,go_short,go_long,0,0.07513,2749616.0,0.07306
1686,CETUS/USDT:USDT,2024-10-12 21:45:00+00:00,first_buy,long-exit-profit,0.21527000000000002,0.22418000000000002,0.21263790306173494,0.20853604937018702,0.21526,0,0.22030000000000002,1311941.0,0,False,0.21467600000000214,0.214097142857143,0.20778599999999975,6.22287112,0.02772007837827175,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-12 22:30:00+00:00,0.21145453698161723,0.2106735999999998,go_long,0.2206420000000021,0.22686,go_long,0,False,0.21667053662957178,go_long,0.21896000000000002,0.21852571428571443,0,go_long,go_short,go_long,0,0.22699000000000003,531029.0,0.21947000000000003
1684,CETUS/USDT:USDT,2024-10-12 17:45:00+00:00,first_buy,long-exit-profit,0.20989000000000002,0.21096,0.20322734798026007,0.19990174294412522,0.20869000000000001,0,0.20964000000000002,341691.0,0,False,0.20487400000000217,0.20318857142857163,0.2010927999999996,4.4814348,0.01999574552522463,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-12 20:30:00+00:00,0.20550249891432673,0.2053083999999997,go_long,0.21092800000000214,0.21426,go_long,0,False,0.20905378433850608,go_long,0.21023000000000003,0.210097142857143,0,go_long,go_short,go_long,0,0.21459000000000003,303269.0,0.21104
1683,CETUS/USDT:USDT,2024-10-12 13:30:00+00:00,first_buy,long-exit-profit,0.20292000000000002,0.20356000000000002,0.19631686517942842,0.19185424016976793,0.20155,0,0.20217000000000002,544590.0,0,False,0.19968200000000214,0.19855285714285728,0.18991639999999957,8.06810825,0.03601416144229063,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-12 17:30:00+00:00,0.19912268237965522,0.2005083999999996,go_long,0.20263600000000218,0.20989000000000002,go_long,0,False,0.20206141124939828,go_long,0.20432000000000003,0.20133857142857162,0,go_long,go_short,go_long,0,0.21038,968855.0,0.20461000000000001
1682,CETUS/USDT:USDT,2024-09-29 18:15:00+00:00,first_buy,long-exit-profit,0.19284,0.19699000000000003,0.1830479670027085,0.17524390849709942,0.1913,0,0.19578,5110320.0,0,False,0.19038800000000217,0.18698428571428577,0.17282559999999947,6.96128625,0.03118626512872854,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-12 13:15:00+00:00,0.19102897938334937,0.1890759999999996,go_long,0.19847600000000215,0.20292000000000002,go_long,0,False,0.19525265884841542,go_long,0.1962,0.197417142857143,0,go_long,go_short,go_long,0,0.20399,1089339.0,0.19701000000000002
1681,CETUS/USDT:USDT,2024-09-29 17:15:00+00:00,first_buy,long-exit-profit,0.18042000000000002,0.20162000000000002,0.1748794403090197,0.16944823550875399,0.18012,0,0.18773,17825061.0,1,False,0.17896600000000223,0.17688714285714294,0.16800799999999946,5.61856284,0.025167556036356977,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 18:00:00+00:00,0.17360102117686738,0.17139079999999945,go_long,0.1873160000000022,0.19284,go_long,0,False,0.18073305191229186,go_long,0.18643,0.18404142857142863,0,go_long,go_short,go_long,0,0.19348,3308649.0,0.18712
1680,CETUS/USDT:USDT,2024-09-29 16:30:00+00:00,first_buy,long-exit-profit,0.17497000000000001,0.17542000000000002,0.17012547735455769,0.16622782588920346,0.17211,0,0.17518,2026560.0,0,False,0.17227200000000226,0.17140000000000002,0.16550559999999948,6.2129568,0.02785432400685283,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 17:00:00+00:00,0.1679856943494543,0.16694199999999945,go_long,0.17602000000000223,0.18042000000000002,go_long,0,False,0.17254297491065965,go_long,0.17616,0.1740442857142858,0,go_long,go_short,go_long,0,0.18278000000000003,6267366.0,0.17653000000000002
1679,CETUS/USDT:USDT,2024-09-29 14:45:00+00:00,first_buy,long-exit-profit,0.17056000000000002,0.17264000000000002,0.1654258226951248,0.16225864134489143,0.1683,0,0.17012000000000002,4151347.0,1,False,0.16834400000000224,0.1668014285714287,0.1616439999999995,5.91036968,0.026514628575601305,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 16:15:00+00:00,0.16551165196033973,0.1648903999999995,go_long,0.17114800000000224,0.17497000000000001,go_long,0,False,0.16920647323720453,go_long,0.17138,0.17067714285714292,0,go_long,go_short,go_long,0,0.17764000000000002,4687331.0,0.17300000000000001
1678,CETUS/USDT:USDT,2024-09-29 13:45:00+00:00,first_buy,long-exit-profit,0.16396000000000002,0.16720000000000002,0.16186578662628637,0.1598117150591243,0.16339,0,0.16597,2267768.0,0,False,0.1627820000000022,0.16231428571428583,0.15936159999999952,5.70390327,0.02560234246683605,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 14:30:00+00:00,0.16162973265248273,0.16101799999999952,go_long,0.16711200000000223,0.17056000000000002,go_long,0,False,0.1645723359124202,go_long,0.16729000000000002,0.16535714285714298,0,go_long,go_short,go_long,0,0.17208,5380468.0,0.16786
1677,CETUS/USDT:USDT,2024-09-29 11:45:00+00:00,first_buy,long-exit-profit,0.16186,0.16207000000000002,0.15969395435551248,0.1576974198138884,0.16013000000000002,1,0.16102000000000002,1242839.0,0,False,0.16125200000000223,0.16082571428571438,0.1577183999999995,3.61395764,0.016224118695861336,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 13:30:00+00:00,0.15931905226385426,0.1589335999999995,go_long,0.1618380000000022,0.16396000000000002,go_long,0,False,0.16111956601288388,go_long,0.16186,0.16144857142857155,0,go_long,go_short,go_long,0,0.16599000000000003,5065551.0,0.16193000000000002
1676,CETUS/USDT:USDT,2024-09-29 05:15:00+00:00,first_buy,long-exit-profit,0.1597,0.16041000000000002,0.15588656302561632,0.151225583956743,0.15781,1,0.15846000000000002,869120.0,0,False,0.15827200000000216,0.15771428571428572,0.1508647999999995,4.30221262,0.019318394610873178,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 11:30:00+00:00,0.15743161339899947,0.15768599999999952,go_long,0.16099200000000222,0.16186,go_long,0,False,0.15945285514742383,go_long,0.1607,0.16039285714285725,1,go_long,go_short,go_long,0,0.16218000000000002,979583.0,0.16098
1675,CETUS/USDT:USDT,2024-09-29 04:15:00+00:00,first_buy,long-exit-profit,0.15752000000000002,0.15792,0.15321868359911395,0.148543837961102,0.15638000000000002,1,0.15681,538102.0,0,False,0.15567800000000215,0.15516428571428573,0.14748159999999952,3.64920882,0.016395122000631854,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 05:00:00+00:00,0.15064683067328244,0.1500775999999995,go_long,0.15808400000000217,0.1597,go_long,0,False,0.1554186653939102,go_long,0.15749000000000002,0.15716285714285716,1,go_long,go_short,go_long,0,0.1597,598595.0,0.15854000000000001
1674,CETUS/USDT:USDT,2024-09-29 02:15:00+00:00,first_buy,long-exit-profit,0.15175000000000002,0.15419000000000002,0.1468163022721512,0.1428183011128865,0.15156,0,0.15344000000000002,469349.0,0,False,0.14946800000000218,0.14869428571428575,0.14137039999999954,5.46133896,0.02453906885606573,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-09-29 04:00:00+00:00,0.14788254499799014,0.1466231999999995,go_long,0.15509600000000218,0.15752000000000002,go_long,1,False,0.15256571698077104,go_long,0.15431,0.15483571428571433,1,go_long,go_short,go_long,0,0.15998,1210965.0,0.15512
1685,CETUS/USDT:USDT,2024-10-12 20:45:00+00:00,first_buy,long-exit-profit,0.21426,0.21478000000000003,0.20940550982488976,0.2059349064021544,0.21050000000000002,1,0.21134000000000003,233957.0,0,False,0.21100000000000213,0.21074428571428588,0.2056299999999997,3.7135934,0.016560471798476906,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-10-12 21:30:00+00:00,0.20759493331980197,0.20702719999999974,go_long,0.21346800000000213,0.21527000000000002,go_long,0,False,0.21124479452750491,go_long,0.21405000000000002,0.21249000000000015,0,go_long,go_short,go_long,0,0.21599000000000002,299963.0,0.21407
1645,CETUS/USDT:USDT,2024-08-12 11:30:00+00:00,first_buy,long-exit-profit,0.06983,0.07228000000000001,0.06663391385664336,0.06483024537528409,0.06958,0,0.07117000000000001,2318308.0,0,False,0.06862800000000191,0.06751428571428567,0.0638103999999995,4.85898371,0.02170051390228431,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-12 12:15:00+00:00,0.06629634527200193,0.06499239999999952,go_long,0.07134200000000193,0.07286000000000001,go_long,0,False,0.06874390502648718,go_long,0.07138,0.07024428571428568,1,go_long,go_short,go_long,0,0.0737,1719416.0,0.07146000000000001
1644,CETUS/USDT:USDT,2024-08-12 10:45:00+00:00,first_buy,long-exit-profit,0.06714,0.06852000000000001,0.06468867674158185,0.06361551102218986,0.06628,0,0.06778,2266148.0,0,False,0.0657300000000019,0.06521999999999994,0.0629687999999995,6.30706222,0.028186478614333436,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-12 11:15:00+00:00,0.06432306500530681,0.06345839999999951,go_long,0.0674020000000019,0.06983,go_long,0,False,0.06580917092148761,go_long,0.06722,0.06652857142857137,0,go_long,go_short,go_long,0,0.07065,2129355.0,0.06722
1643,CETUS/USDT:USDT,2024-08-10 15:15:00+00:00,first_buy,long-exit-profit,0.06519000000000001,0.06586,0.06373443441030882,0.06279013643191812,0.06506,0,0.06537000000000001,473598.0,0,False,0.06464000000000188,0.06425571428571428,0.06242199999999953,5.45169922,0.024446671596320288,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-08-12 10:30:00+00:00,0.06328235190396504,0.0627655999999995,go_long,0.0649800000000019,0.06714,go_long,1,False,0.06412661796732401,go_long,0.06487000000000001,0.06454428571428565,0,go_long,go_short,go_long,0,0.06852000000000001,2311321.0,0.06504
1620,CETUS/USDT:USDT,2024-07-15 21:00:00+00:00,first_buy,long-exit-profit,0.06687,0.06687,0.06616482083123842,0.06584376234007466,0.06633,0,0.06653,116161.0,0,False,0.06631400000000205,0.06622714285714279,0.06583039999999953,4.1853557,0.0184030609402622,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-07-15 22:45:00+00:00,0.06633421689468857,0.06631519999999952,go_long,0.06701400000000204,0.06789,go_long,0,False,0.06679439923564576,go_long,0.067,0.06697857142857136,0,go_long,go_short,go_long,0,0.068,67151.0,0.06715
1619,CETUS/USDT:USDT,2024-07-15 03:15:00+00:00,first_buy,long-exit-profit,0.06583,0.06583,0.06503675959318111,0.06465676126678052,0.0651,1,0.0651,195725.0,1,False,0.06535000000000206,0.0651657142857142,0.06464919999999953,5.70842476,0.024935786184394057,0,go_short,go_long,go_long,go_long,go_long,go_long,2024-07-15 20:45:00+00:00,0.06578886332728064,0.06575919999999953,go_long,0.06622000000000204,0.06687,go_long,0,False,0.06609842461873632,go_long,0.06616000000000001,0.06618428571428565,0,go_long,go_short,go_long,0,0.06687,89174.0,0.06626
