,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,volume (exit),sma-07 (exit),short_kdj (exit),low (exit),mean-grad-hist (exit),short-large-rl (exit),sma-05 (exit),sma-compare (exit),long-small-rl (exit),long-bid-rl (exit),close (exit),short-small-rl (exit),open (exit),short-bid-rl (exit),ema-26 (exit),ema-12 (exit),sma-25 (exit),long_jcrosk (exit),long-large-rl (exit),high (exit)
1173,APT/USDT:USDT,2023-06-02 08:15:00+00:00,first_buy,long-exit-profit,8.937,8.975999999999999,8.92085898279892,8.841915616692459,8.927,1,8.936,443491.5,0,False,8.962199999999871,8.95857142857139,8.840560000000023,1.5495976,0.0254760906059026,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-06-02 11:15:00+00:00,1167712.7,9.01271428571425,False,9.046,0,go_long,9.041599999999875,0,go_long,do_nothing,9.182,go_long,9.071,do_nothing,9.008689515458098,8.940008100992715,8.954760000000022,0,go_long,9.189
1171,APT/USDT:USDT,2023-05-08 01:45:00+00:00,first_buy,long-exit-profit,9.126,9.176,9.121749497372694,9.202642870987155,8.497,1,8.515,1823234.8,0,False,9.074999999999878,9.12028571428566,9.234360000000002,1.891368,0.030819444794782436,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-05-08 02:00:00+00:00,2343896.7,9.05728571428566,False,8.4,1,go_long,8.982799999999878,1,go_long,do_nothing,8.794,go_long,8.515,do_nothing,9.071326497776894,9.17237302869181,9.214800000000002,0,go_long,8.852
1150,APT/USDT:USDT,2023-01-25 16:30:00+00:00,first_buy,long-exit-profit,15.9979,16.0999,15.837946272036609,15.319384678593469,15.6888,1,15.8805,4207365.3,0,False,16.036739999999995,15.955928571428549,15.283767999999991,0.9881691,0.016357487881317193,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-25 19:15:00+00:00,5737532.6,16.070228571428547,False,15.95,0,go_long,16.088539999999995,0,go_long,do_nothing,16.1753,go_long,16.0496,do_nothing,16.033595904026377,15.742696901352707,15.99369599999999,0,go_long,16.52
1151,APT/USDT:USDT,2023-01-25 20:00:00+00:00,first_buy,long-exit-profit,16.0728,16.1574,16.04972596643564,15.811267778470562,16.0403,0,16.0637,1198780.8,0,False,16.090459999999997,16.091071428571404,16.00469599999999,4.79665298,0.07850146193356931,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-25 20:30:00+00:00,10355371.5,16.289485714285693,False,16.135,0,go_long,16.360399999999995,0,go_long,do_nothing,17.3592,go_long,16.2164,do_nothing,16.272685455258657,15.953613390321125,16.07093599999999,0,go_long,17.7
1152,APT/USDT:USDT,2023-01-25 21:30:00+00:00,first_buy,long-exit-profit,18.4319,18.4629,17.14967110221778,16.5055904598896,18.1827,0,18.2865,3932917.8,1,False,17.87578,17.379642857142837,16.423419999999986,1.40962839,0.023335979263228127,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-26 03:00:00+00:00,3190699.3,18.346942857142835,False,18.43,0,go_long,18.448939999999997,0,go_long,do_nothing,18.7282,go_long,18.4333,do_nothing,18.340695820158377,17.972749616715703,18.23076799999999,0,go_long,18.8459
1153,APT/USDT:USDT,2023-01-26 03:15:00+00:00,first_buy,long-exit-profit,18.7274,19.3195,18.47631184782632,18.065301496958984,18.702,0,19.2222,5494740.7,0,False,18.626959999999997,18.529799999999977,18.27989199999999,0.91282698,0.015300354725038006,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-26 14:00:00+00:00,10867924.3,18.531214285714263,False,18.481,0,go_long,18.579679999999986,0,go_long,do_nothing,19.5467,go_long,18.5296,do_nothing,18.51836999690496,18.471452016345452,18.46061999999999,0,go_long,19.9668
1154,APT/USDT:USDT,2023-01-26 16:00:00+00:00,first_buy,long-exit-profit,18.412,18.4121,18.552786471177807,18.551660126670654,17.7514,1,18.0303,8029757.8,0,False,18.42709999999998,18.63044285714284,18.459551999999995,0.92165825,0.015020114297768733,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-26 17:30:00+00:00,1520878.1,18.128442857142847,False,18.11,0,go_long,18.225079999999984,0,go_long,do_nothing,18.3185,go_long,18.2822,do_nothing,18.324217907455264,18.409558164635307,18.439787999999993,0,go_long,18.3326
1155,APT/USDT:USDT,2023-01-26 17:45:00+00:00,first_buy,long-exit-profit,18.3185,18.447,18.300584383231378,18.391857559847505,18.14,0,18.1706,1636418.7,1,False,18.257579999999983,18.1484857142857,18.440063999999992,1.56720186,0.02611004696191256,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-27 06:30:00+00:00,2499173.7,18.051571428571414,False,18.1335,0,go_long,18.168559999999992,0,go_long,do_nothing,18.6711,go_long,18.1432,do_nothing,18.049969317549014,17.947159473785348,17.799107999999993,0,go_long,18.6975
1156,APT/USDT:USDT,2023-01-27 07:15:00+00:00,first_buy,long-exit-profit,18.3389,18.3947,18.154038489602975,18.026286245892194,18.0,1,18.0638,2035388.1,0,False,18.37011999999999,18.292071428571415,17.90271999999999,1.15826292,0.019411094316304032,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-27 20:15:00+00:00,2127207.8,18.199342857142838,False,18.2,0,go_long,18.215259999999994,0,go_long,do_nothing,18.4404,go_long,18.239,do_nothing,18.14461841457762,18.01132679725824,17.949391999999996,0,go_long,18.4988
1157,APT/USDT:USDT,2023-01-27 20:30:00+00:00,first_buy,long-exit-profit,18.4405,18.4795,18.157600196950295,18.027450738202074,18.1255,1,18.229,1605048.7,1,False,18.249619999999997,18.210757142857123,17.972031999999995,1.51799986,0.025211102725993896,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-28 01:45:00+00:00,3288210.0,18.261971428571407,False,18.3,0,go_long,18.40796,0,go_long,do_nothing,18.7157,go_long,18.3307,do_nothing,18.174581863976847,18.050551860694778,18.016948,0,go_long,18.8789
1158,APT/USDT:USDT,2023-01-28 03:15:00+00:00,first_buy,long-exit-profit,17.8061,17.8581,18.068261394542166,18.047964554835243,17.7277,1,17.791,730212.6,0,False,17.97874,18.168328571428553,17.992171999999993,1.47568372,0.024371232385682437,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-28 16:30:00+00:00,4978491.6,17.580185714285705,False,17.7133,0,go_long,17.814100000000014,0,go_long,do_nothing,18.2249,go_long,17.7885,do_nothing,17.52799104745247,17.436804949820374,17.339207999999985,0,go_long,18.28
1159,APT/USDT:USDT,2023-01-28 19:30:00+00:00,first_buy,long-exit-profit,18.2773,18.479,17.897934705487323,17.738758204543636,18.018,0,18.119,2494233.2,0,False,17.967520000000007,17.930528571428557,17.61977199999999,0.94382616,0.01577094469656453,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-29 06:15:00+00:00,3396109.2,18.233285714285707,False,18.2026,0,go_long,18.228040000000004,0,go_long,do_nothing,18.4364,go_long,18.2037,do_nothing,18.21414426698695,18.12734382763021,18.085911999999986,0,go_long,18.62
1160,APT/USDT:USDT,2023-01-29 14:45:00+00:00,first_buy,long-exit-profit,17.8165,17.963,17.979060801692256,18.04745440889912,17.8058,0,17.9293,757386.3,0,False,17.890160000000012,17.95601428571428,18.09206799999998,1.28509914,0.02106009395523339,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-29 23:15:00+00:00,2610654.8,18.060385714285708,False,18.0253,0,go_long,18.102580000000007,0,go_long,do_nothing,18.3425,go_long,18.0427,do_nothing,18.02933786819546,17.962014536121426,17.876191999999982,0,go_long,18.41
1161,APT/USDT:USDT,2023-01-30 00:00:00+00:00,first_buy,long-exit-profit,18.4269,18.4393,18.191354165939078,18.062184134882756,18.3021,1,18.3404,1184297.1,0,False,18.349440000000005,18.269699999999993,17.97239199999998,3.16619839,0.0522608618046162,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-30 08:15:00+00:00,9552986.1,18.503642857142857,False,18.4054,0,go_long,18.589559999999995,0,go_long,do_nothing,19.3405,go_long,18.4073,do_nothing,18.436938983490244,18.271310317753652,18.175719999999988,0,go_long,19.8
1162,APT/USDT:USDT,2023-01-30 08:30:00+00:00,first_buy,long-exit-profit,19.3405,19.5799,18.566671447568666,18.346042886808938,19.2101,0,19.2802,4377089.2,1,False,18.770759999999996,18.645057142857144,18.232283999999986,1.72218981,0.028785644778300416,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-01-30 09:00:00+00:00,8018565.5,19.018185714285714,False,19.3884,1,go_long,19.260319999999997,0,go_long,do_nothing,19.8736,go_long,19.4,do_nothing,18.876205000921942,18.53147627469902,18.367131999999984,0,go_long,20.14
1163,APT/USDT:USDT,2023-01-30 09:15:00+00:00,first_buy,long-exit-profit,19.8748,20.39,18.755973462318565,18.499122476573167,17.902,1,18.0947,21547346.6,1,False,19.197779999999998,18.978514285714283,18.370847999999985,0.96775713,0.016190929265469747,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-02-02 00:30:00+00:00,2116316.2,18.178014285714273,False,18.0709,1,go_long,18.18694,0,go_long,do_nothing,18.408,go_long,18.1011,do_nothing,17.94599468942949,17.44900282963005,17.280919999999988,0,go_long,18.498
1165,APT/USDT:USDT,2023-03-03 01:45:00+00:00,first_buy,long-exit-profit,11.995,12.037,12.488533992907687,12.641396139067746,11.19,1,11.617,5099735.4,0,False,12.337599999999977,12.454714285714275,12.72984,0.8558056,0.014152843799051944,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-03-03 05:00:00+00:00,581248.5,11.67485714285713,False,11.749,0,go_long,11.705199999999978,0,go_long,do_nothing,11.805,go_long,11.768,do_nothing,11.763407638588195,12.012267993811797,12.103399999999995,0,go_long,11.816
1166,APT/USDT:USDT,2023-03-03 05:15:00+00:00,first_buy,long-exit-profit,11.805,11.856,11.762421848036166,11.99335925352944,11.741,0,11.757,932667.7,0,False,11.739799999999978,11.695285714285701,12.059599999999996,1.31068098,0.02141903984203825,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-03-13 00:30:00+00:00,2204198.5,11.727142857142843,False,11.719,1,go_long,11.835999999999974,0,go_long,do_nothing,11.997,go_long,11.755,do_nothing,11.518811342133116,11.140527066885523,11.02532,0,go_long,12.09
1167,APT/USDT:USDT,2023-03-13 00:45:00+00:00,first_buy,long-exit-profit,11.997,12.112,11.596378827958791,11.20589543230141,11.912,1,12.023,1688049.7,0,False,11.904199999999971,11.8132857142857,11.084400000000002,1.09400457,0.017820906743983667,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-03-13 15:15:00+00:00,3825240.6,11.972142857142842,False,12.127,0,go_long,12.081799999999967,0,go_long,do_nothing,12.265,go_long,12.139,do_nothing,11.901541636721326,11.794813137932843,11.687999999999994,0,go_long,12.471
1168,APT/USDT:USDT,2023-03-13 15:30:00+00:00,first_buy,long-exit-profit,12.265,12.642,11.995304461841123,11.847864016604484,12.26,0,12.511,2524527.1,0,False,12.193399999999965,12.101142857142841,11.718439999999994,3.71734958,0.060572641187822046,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-03-14 13:00:00+00:00,6695543.0,12.471285714285699,False,12.6,0,go_long,12.55259999999996,0,go_long,do_nothing,13.299,go_long,12.668,do_nothing,12.474855063805146,12.373264880926667,12.29092000000001,0,go_long,13.533
1169,APT/USDT:USDT,2023-03-14 13:15:00+00:00,first_buy,long-exit-profit,13.3,13.6,12.628108130912047,12.454578593450618,13.297,0,13.471,3004939.6,0,False,12.78619999999996,12.644999999999985,12.33688000000001,1.8612855,0.030676005508967645,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-03-14 14:15:00+00:00,2827885.4,13.381571428571414,False,13.45,0,go_long,13.54099999999996,0,go_long,do_nothing,13.91,go_long,13.575,do_nothing,13.101532129291106,12.752071298726761,12.54764000000001,0,go_long,13.93
1172,APT/USDT:USDT,2023-05-08 02:15:00+00:00,first_buy,long-exit-profit,8.795,8.801,9.026660882734296,9.143382433973898,8.739,1,8.781,575954.7,0,False,8.887599999999878,8.992857142857089,9.194520000000002,0.87261127,0.01438941485044288,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2023-06-02 07:15:00+00:00,303594.5,8.92157142857139,False,8.928,1,go_long,8.945599999999871,0,go_long,do_nothing,8.969,go_long,8.935,do_nothing,8.887118735586366,8.799864323201684,8.782880000000024,0,go_long,8.985
1292,APT/USDT:USDT,2024-09-26 06:15:00+00:00,first_buy,long-exit-profit,8.5024,8.5284,8.321297507799096,8.215164161260052,8.4403,0,8.5138,646689.9,0,False,8.419280000000068,8.361200000000007,8.163503999999953,1.53941317,0.025085298475729143,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2024-10-04 08:15:00+00:00,1640641.8,8.5670142857143,False,8.5883,0,go_long,8.594280000000072,0,go_long,do_nothing,8.7622,go_long,8.6177,do_nothing,8.535229997168297,8.463272877592818,8.408095999999961,0,go_long,8.7786
1293,APT/USDT:USDT,2024-10-04 08:30:00+00:00,first_buy,long-exit-profit,8.7632,8.8246,8.57336384375779,8.486963775548906,8.6832,0,8.7831,1287771.3,0,False,8.663240000000071,8.604828571428586,8.42482799999996,0.99202059,0.016351591302921607,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2024-10-04 08:45:00+00:00,2648076.1,8.671385714285728,False,8.769400000000001,0,go_long,8.741240000000072,0,go_long,do_nothing,8.9452,go_long,8.7837,do_nothing,8.63056940625659,8.52090719958232,8.449671999999962,0,go_long,9.034
1294,APT/USDT:USDT,2024-10-04 09:00:00+00:00,first_buy,long-exit-profit,8.9452,8.9974,8.671051036063268,8.54852148109474,8.8607,0,8.8937,1589828.5,1,False,8.80040000000007,8.736442857142872,8.474003999999962,1.41566616,0.02338462994200699,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2024-10-04 15:15:00+00:00,1655772.3,8.923271428571447,False,8.8901,0,go_long,8.910060000000069,0,go_long,do_nothing,9.1201,go_long,8.8917,do_nothing,8.906154246094736,8.83963771426137,8.876575999999957,0,go_long,9.1493
1415,ATOM/USDT:USDT,2021-02-16 08:30:00+00:00,first_buy,long-exit-profit,25.194,25.691,24.493811345530798,24.18452261245225,25.068,0,25.343,456250.34,0,False,24.62559999999997,24.541571428571405,24.159919999999953,1.37524722,0.02247208798769821,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-16 11:30:00+00:00,334929.83,25.514285714285684,False,25.349,0,go_long,25.55479999999997,0,go_long,do_nothing,25.994,go_long,25.564,do_nothing,25.38767057398069,24.96508590379573,24.90567999999995,0,go_long,26.172
1417,ATOM/USDT:USDT,2021-02-23 09:15:00+00:00,first_buy,long-exit-profit,16.306,17.127,17.921861859898005,18.88112288653159,15.107,1,16.168,436779.85,0,False,17.0426,17.60799999999998,19.21015999999997,5.29647174,0.08645440162949891,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-23 09:30:00+00:00,354077.75,17.36742857142855,False,15.985,0,go_long,16.972199999999997,1,go_long,do_nothing,17.64,go_long,16.191,do_nothing,17.878498496836773,18.78918785789962,19.05431999999997,0,go_long,17.728
1418,ATOM/USDT:USDT,2021-02-23 09:45:00+00:00,first_buy,long-exit-profit,17.626,17.918,17.807498728092654,18.687544312870017,16.967,0,17.417,200488.54,0,False,16.983399999999996,17.18142857142855,18.908239999999967,2.7293904,0.0445260895338495,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-23 13:15:00+00:00,164638.19,17.109857142857127,False,17.421,0,go_long,17.379399999999993,0,go_long,do_nothing,18.219,go_long,17.662,do_nothing,17.36127361514924,17.74064870820266,17.486559999999965,0,go_long,18.249
1419,ATOM/USDT:USDT,2021-02-23 13:30:00+00:00,first_buy,long-exit-profit,18.208,18.31,17.483693058972435,17.771489544632093,17.787,0,18.157,139822.33,0,False,17.599399999999992,17.45171428571427,17.462559999999964,1.32193979,0.021588537068924905,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-23 14:00:00+00:00,110928.23,17.778285714285698,False,17.87,0,go_long,18.098199999999995,0,go_long,do_nothing,18.581,go_long,17.876,do_nothing,17.702797988968427,17.838209829074156,17.392159999999965,1,go_long,18.642
1420,ATOM/USDT:USDT,2021-02-23 14:15:00+00:00,first_buy,long-exit-profit,18.581,18.928,17.887905990665594,17.917305397290885,18.414,0,18.906,124314.5,0,False,18.346599999999995,18.09014285714284,17.399639999999966,0.99744696,0.016272299129441985,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-23 15:30:00+00:00,154095.0,18.619857142857125,False,18.405,0,go_long,18.570399999999996,0,go_long,do_nothing,19.268,go_long,18.663,do_nothing,18.307514851351048,18.13385448776125,17.705199999999962,0,go_long,19.289
1421,ATOM/USDT:USDT,2021-02-23 15:45:00+00:00,first_buy,long-exit-profit,19.246,20.495,18.63835872037396,18.30601341459375,18.979,0,20.458,197826.03,0,False,18.877999999999993,18.887999999999984,17.817919999999962,1.42779676,0.023318357270845295,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-23 16:15:00+00:00,332323.7,19.393571428571413,False,20.251,0,go_long,19.949799999999993,0,go_long,do_nothing,20.987,go_long,20.393,do_nothing,19.226150326421592,18.646716576297795,18.076039999999963,1,go_long,21.346
1422,ATOM/USDT:USDT,2021-02-23 16:30:00+00:00,first_buy,long-exit-profit,20.979,21.319,19.513050276202886,18.827774607683143,20.518,0,21.091,215435.72,0,False,20.436399999999992,19.85357142857141,18.214479999999963,2.0618826,0.03362130627112166,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-23 17:00:00+00:00,313962.23,20.784428571428556,False,21.337,1,go_long,21.15299999999999,0,go_long,do_nothing,21.916,go_long,21.374,do_nothing,20.127462032074256,19.232473429083626,18.572839999999964,0,go_long,22.343
1424,ATOM/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,long-exit-profit,18.618,19.105,18.688694205246094,18.553966123664665,18.599,0,19.105,61125.02,0,False,18.709800000000023,18.713999999999945,18.46259999999995,2.14781742,0.035005685594845064,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-03-02 02:45:00+00:00,127808.94,18.939428571428518,False,19.203,0,go_long,19.07080000000002,0,go_long,do_nothing,19.817,go_long,19.213,do_nothing,18.930142004939512,18.69251965334762,18.56931999999995,0,go_long,19.818
1425,ATOM/USDT:USDT,2021-03-02 03:00:00+00:00,first_buy,long-exit-profit,19.803,19.944,19.083504773410358,18.783962641988538,19.608,0,19.927,111595.14,0,False,19.33400000000002,19.127428571428517,18.64403999999995,1.12058502,0.018248874948659576,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-03-02 09:30:00+00:00,69655.75,19.95357142857137,False,20.134,0,go_long,20.130600000000012,0,go_long,do_nothing,20.343,go_long,20.246,do_nothing,19.924722715481728,19.712711869999648,19.81727999999996,0,go_long,20.447
1426,ATOM/USDT:USDT,2021-03-02 09:45:00+00:00,first_buy,long-exit-profit,20.337,20.398,19.97491922079223,19.75258506481449,20.161,0,20.251,51837.44,1,False,20.209400000000013,20.07142857142851,19.84283999999996,1.90329272,0.031085206759441986,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-03-03 21:15:00+00:00,196211.09,20.11471428571422,False,20.232,0,go_long,20.277399999999993,0,go_long,do_nothing,20.949,go_long,20.372,do_nothing,20.088160369484434,19.87299778743002,19.76727999999996,0,go_long,20.958
1427,ATOM/USDT:USDT,2021-03-03 21:30:00+00:00,first_buy,long-exit-profit,20.957,21.488,20.267212620332984,19.97514609947224,20.803,0,21.252,284340.29,0,False,20.58779999999999,20.350428571428505,19.84611999999996,1.62972576,0.026594142555943372,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-03-03 23:00:00+00:00,131781.53,21.44914285714279,False,21.31,1,go_long,21.475999999999992,0,go_long,do_nothing,21.852,go_long,21.439,do_nothing,21.061227225873182,20.53894327261423,20.333519999999957,0,go_long,21.882
1428,ATOM/USDT:USDT,2021-03-03 23:15:00+00:00,first_buy,long-exit-profit,21.866,21.971,21.19796149881577,20.643465993161325,21.605,1,21.95,133937.8,0,False,21.642999999999994,21.54885714285707,20.430959999999956,0.9271025,0.015122902830274529,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-03-18 12:45:00+00:00,161233.62,22.593999999999877,False,22.32,0,go_long,22.559999999999956,0,go_long,do_nothing,23.083,go_long,22.498,do_nothing,22.535767672693318,22.20893890897534,22.171079999999996,0,go_long,23.1
1429,ATOM/USDT:USDT,2021-03-18 13:00:00+00:00,first_buy,long-exit-profit,23.082,23.209,22.62564956920204,22.276424915717907,22.793,0,23.12,171857.58,0,False,22.716399999999958,22.65628571428559,22.24216,0.91785135,0.01496337082740819,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-03-18 14:45:00+00:00,202762.01,23.18885714285702,False,23.226,0,go_long,23.16639999999996,0,go_long,do_nothing,23.524,go_long,23.493,do_nothing,23.0393869243016,22.662625021343228,22.70156,0,go_long,23.746
1430,ATOM/USDT:USDT,2021-03-18 15:00:00+00:00,first_buy,long-exit-profit,23.517,23.9,23.141942782101353,22.739912056799284,23.506,0,23.706,177020.75,0,False,23.30739999999996,23.232714285714163,22.78152,1.68187104,0.027471389658177813,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-03-18 15:45:00+00:00,203208.23,23.742714285714158,False,24.019,0,go_long,23.94559999999996,0,go_long,do_nothing,24.414,go_long,24.045,do_nothing,23.55379237277055,23.035875521388448,23.044199999999996,0,go_long,24.54
1431,ATOM/USDT:USDT,2021-03-18 16:00:00+00:00,first_buy,long-exit-profit,24.406,24.491,23.66828585388277,23.129366223507823,24.1,1,24.298,167238.87,0,False,24.100399999999958,23.930428571428443,23.107639999999996,1.05155491,0.017152895840712157,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-04-14 23:30:00+00:00,185709.18,26.15314285714273,False,26.22,1,go_long,26.238199999999985,0,go_long,do_nothing,26.843,go_long,26.299,do_nothing,25.80636329044181,25.168689302960715,24.81408000000004,0,go_long,26.86
1432,ATOM/USDT:USDT,2021-04-14 23:45:00+00:00,first_buy,long-exit-profit,26.842,27.072,25.92353816883538,25.272341947185847,26.501,1,26.568,216425.23,0,False,26.347799999999985,26.230857142857015,24.92056000000004,1.0536382,0.01722091888233653,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-04-15 00:00:00+00:00,140284.71,26.412428571428443,False,26.507,0,go_long,26.621399999999984,0,go_long,do_nothing,27.128,go_long,26.575,do_nothing,26.10883998901455,25.409798099246153,25.070240000000044,0,go_long,27.199
1433,ATOM/USDT:USDT,2021-04-15 00:15:00+00:00,first_buy,long-exit-profit,27.128,28.0,26.329326144550773,25.567738980783474,27.116,0,27.542,414471.79,1,False,26.874799999999983,26.629857142857013,25.233560000000047,2.1354402,0.03489791730640075,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-04-15 00:30:00+00:00,328034.42,27.029714285714157,False,27.435,0,go_long,27.32799999999998,0,go_long,do_nothing,28.559,go_long,27.536,do_nothing,26.67235289154296,25.78931387109581,25.433240000000048,0,go_long,28.64
1434,ATOM/USDT:USDT,2021-04-15 00:45:00+00:00,first_buy,long-exit-profit,28.554,28.643,26.809837062074813,25.92092025101464,27.527,1,27.566,303063.61,1,False,27.47259999999998,27.214142857142726,25.57544000000005,0.99983028,0.0163252567461566,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-04-15 03:30:00+00:00,112735.95,27.467428571428435,False,27.417,0,go_long,27.407799999999973,0,go_long,do_nothing,28.066,go_long,27.434,do_nothing,27.35180254320943,26.77234227533768,26.939200000000046,0,go_long,28.076
1436,ATOM/USDT:USDT,2021-04-18 03:45:00+00:00,first_buy,long-exit-profit,21.078,21.121,22.387990939235507,23.403527429891625,15.7,1,18.449,875222.62,0,False,21.693799999999946,22.20099999999983,23.787280000000056,4.88246836,0.07969804959063936,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-04-18 04:00:00+00:00,527040.76,21.70414285714269,False,18.228,1,go_long,21.025999999999947,1,go_long,do_nothing,19.916,go_long,18.434,do_nothing,22.007684640891583,23.145192064714468,23.567000000000057,0,go_long,20.074
1414,ATOM/USDT:USDT,2021-02-16 06:15:00+00:00,first_buy,long-exit-profit,24.665,24.7,24.152502828348617,23.87751910554577,24.165,1,24.223,89544.19,0,False,24.39659999999997,24.252857142857124,23.94875999999995,2.27206639,0.03704181683393976,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-16 08:15:00+00:00,330031.34,24.366428571428546,False,24.31,0,go_long,24.435999999999968,0,go_long,do_nothing,25.205,go_long,24.317,do_nothing,24.339413408354577,24.091844421448428,24.103799999999957,0,go_long,25.29
1437,ATOM/USDT:USDT,2021-04-18 04:15:00+00:00,first_buy,long-exit-profit,19.943,20.798000000000002,21.809579311523645,22.965548208068952,19.665,0,20.72,451663.51,0,False,20.583799999999947,21.300714285714115,23.380040000000058,1.1549032,0.018830872012185116,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-04-18 07:00:00+00:00,87736.36,20.77214285714268,False,20.705,0,go_long,20.92679999999995,0,go_long,do_nothing,21.129,go_long,20.82,do_nothing,20.910392509255704,21.651776308706893,21.595080000000063,0,go_long,21.139
1413,ATOM/USDT:USDT,2021-02-16 01:45:00+00:00,first_buy,long-exit-profit,24.711,24.873,23.644242181333954,23.22491613816329,24.084,0,24.242,267167.57,1,False,24.109799999999964,23.724857142857108,23.42507999999996,0.95152035,0.015499970326703,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-16 06:00:00+00:00,111379.88,24.182571428571407,False,24.272,0,go_long,24.37239999999997,0,go_long,do_nothing,24.685,go_long,24.603,do_nothing,24.139685160775638,23.849880633989432,23.881559999999954,0,go_long,24.75
1411,ATOM/USDT:USDT,2021-02-15 19:00:00+00:00,first_buy,long-exit-profit,22.931,23.142,22.053522834949824,21.439687142207028,22.546,0,22.796,170891.03,0,False,22.587999999999955,22.411857142857098,21.343759999999975,1.9070612,0.031143394413349727,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-15 19:15:00+00:00,334726.45,22.63314285714281,False,22.788,0,go_long,22.752599999999955,0,go_long,do_nothing,23.575,go_long,22.826,do_nothing,22.287596244957545,21.597858465006507,21.467239999999975,0,go_long,23.899
1392,ATOM/USDT:USDT,2021-02-05 17:30:00+00:00,first_buy,long-exit-profit,11.321,11.78,10.656979719453965,10.299680189481979,11.032,0,11.686,641164.74,0,False,10.963199999999926,10.802571428571367,10.19971999999999,3.47003475,0.05654210492367711,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,2021-02-05 17:45:00+00:00,1118123.5,11.104857142857082,False,11.514,0,go_long,11.296399999999927,0,go_long,do_nothing,12.359,go_long,11.678,do_nothing,10.918828993384125,10.4522223976685,10.30007999999999,0,go_long,12.642
