,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),nlp-exit-short (entry),close_date,close (exit),nlp-enter-long (exit),volume (exit),open (exit),low (exit),sma-07 (exit),ema-26 (exit),sma-05 (exit),mean-grad-hist (exit),imit-enter-short (exit),imit-exit-short (exit),short_kdj (exit),long_jcrosk (exit),ema-12 (exit),nlp-enter-short (exit),nlp-exit-short (exit),high (exit),sma-25 (exit)
261,XLM/USDT:USDT,2023-10-24 12:30:00+00:00,second_buy,trailing_stop_loss,0.11635000000000001,0.12,0.1161206822761542,0.11571598294290229,0.11616000000000001,0,0.11922,85417023.0,0,False,0.11652600000000173,0.11621285714285923,0.11519720000000103,-5.41055396,-0.08837462449436297,go_short,go_short,go_short,go_short,go_short,2023-12-27 18:15:00+00:00,0.13258,go_short,7391358.0,0.13240000000000002,0.13221000000000002,0.13165714285714405,0.13134990584560519,0.13188600000000267,0,go_short,go_short,False,0,0.13039634102101,go_short,go_short,0.13278,0.1303388000000008
262,XLM/USDT:USDT,2024-01-02 12:00:00+00:00,second_buy,trailing_stop_loss,0.13209,0.13315000000000002,0.13247494540149568,0.1323469674988098,0.132,1,0.13243000000000002,12022622.0,0,False,0.13269000000000272,0.1326528571428584,0.1321012000000009,2.33253027,0.03808265563714797,go_short,go_short,go_short,go_short,go_short,2024-03-02 01:30:00+00:00,0.12907000000000002,go_short,15347254.0,0.12884,0.12769,0.12849285714285869,0.12799741810197365,0.12884800000000246,1,go_short,go_short,False,0,0.1270433756196938,go_short,go_short,0.12942,0.12668560000000106
263,XLM/USDT:USDT,2024-03-04 17:00:00+00:00,second_buy,trailing_stop_loss,0.14744000000000002,0.14745000000000003,0.1479785793275241,0.14755757037739745,0.14584000000000003,1,0.14603000000000002,22439561.0,0,False,0.14794200000000238,0.148345714285716,0.14886560000000104,-4.35081344,-0.07100903285705494,go_short,go_short,go_short,go_short,go_short,2024-03-11 15:45:00+00:00,0.14891000000000001,go_short,12325764.0,0.14687,0.14655,0.14587857142857324,0.14612773578370167,0.14624200000000245,0,go_short,go_short,False,0,0.14559921346415253,go_short,go_short,0.14897000000000002,0.1462100000000012
264,XLM/USDT:USDT,2024-03-27 14:00:00+00:00,second_buy,trailing_stop_loss,0.13622,0.13670000000000002,0.13659656175949553,0.13666906723373876,0.13486,1,0.13584000000000002,24623334.0,0,False,0.1369760000000025,0.13672857142857314,0.13617960000000115,9.89512802,0.1616901956494309,go_short,go_short,go_short,go_short,go_short,2024-04-20 17:15:00+00:00,0.11506000000000001,go_short,3151741.0,0.11453,0.1145,0.11474428571428708,0.11438983454543347,0.1148480000000022,0,go_short,go_short,False,0,0.11396695924290463,go_short,go_short,0.11510000000000001,0.11383440000000121
257,XLM/USDT:USDT,2023-01-13 23:30:00+00:00,second_buy,trailing_stop_loss,0.08420000000000001,0.08459000000000001,0.084046335955861,0.08349837040481708,0.08404,1,0.08426,6565393.0,0,False,0.084394000000001,0.08443571428571647,0.08334280000000081,-1.08391217,-0.017708006245755244,go_short,go_short,go_short,go_short,go_short,2023-03-14 13:00:00+00:00,0.08593,go_short,33061989.0,0.08542000000000001,0.08514000000000001,0.08431571428571669,0.08439199473664125,0.08447600000000081,0,go_short,go_short,False,0,0.08423131168262855,go_short,go_short,0.0862,0.08407840000000086
265,XLM/USDT:USDT,2024-04-22 05:15:00+00:00,second_buy,trailing_stop_loss,0.11593,0.11629,0.11538732933353933,0.11482602444930941,0.11593,1,0.11611,2655025.0,0,False,0.11594000000000229,0.115844285714287,0.11456880000000125,16.34954187,0.2669540733607136,go_short,go_short,go_short,go_short,go_short,2024-07-06 00:30:00+00:00,0.08596000000000001,go_short,2504792.0,0.08548,0.08546000000000001,0.08554428571428697,0.0853396149509826,0.08552600000000218,0,go_short,go_short,False,0,0.08489952875247767,go_short,go_short,0.08601,0.08490520000000121
267,XLM/USDT:USDT,2024-07-21 07:00:00+00:00,second_buy,trailing_stop_loss,0.10441,0.10450000000000001,0.1049449490188591,0.10506607461080299,0.10432000000000001,1,0.10444,923781.0,0,False,0.10475600000000226,0.10491714285714379,0.10513560000000118,2.99155013,0.04885499874335747,go_short,go_short,go_short,go_short,go_short,2024-08-07 20:15:00+00:00,0.09643,go_short,56856773.0,0.09588,0.09399,0.09478857142857233,0.09495042528098087,0.09508800000000192,0,go_short,go_short,False,0,0.09477282201578864,go_short,go_short,0.09643,0.0946372000000012
268,XLM/USDT:USDT,2024-08-08 17:00:00+00:00,second_buy,trailing_stop_loss,0.10129,0.10166000000000001,0.10102353957563107,0.10104842432231588,0.10121000000000001,0,0.10129,5321362.0,0,False,0.10117400000000194,0.10111714285714377,0.10094640000000124,2.45249476,0.04006089559899952,go_short,go_short,go_short,go_short,go_short,2024-11-07 01:30:00+00:00,0.09794000000000001,go_short,3063124.0,0.09748000000000001,0.09734000000000001,0.09710142857142998,0.09712789861111511,0.09714000000000134,0,go_short,go_short,False,0,0.0968912077128308,go_short,go_short,0.09803,0.0968620000000016
269,XLM/USDT:USDT,2024-11-16 22:30:00+00:00,second_buy,trailing_stop_loss,0.21738000000000002,0.22387,0.2147102847306093,0.2028277815000466,0.21656000000000003,1,0.22316000000000003,112289945.0,0,False,0.22435000000000133,0.22157714285714417,0.2001528000000016,-10.94058055,-0.17912918563205568,go_short,go_short,go_short,go_short,go_short,2024-11-20 14:15:00+00:00,0.26076000000000005,go_short,116977315.0,0.24976,0.24963000000000002,0.2478328571428586,0.24813905757550203,0.249080000000001,0,go_short,go_short,False,0,0.24409097952342595,go_short,go_short,0.26115000000000005,0.24294720000000164
270,UNI/USDT:USDT,2021-02-24 00:15:00+00:00,second_buy,trailing_stop_loss,24.8427,25.0236,23.92287724969268,23.09939358974359,23.8844,0,23.9259,247280.0,1,False,24.344599999999996,24.23075714285714,23.079103999999997,-7.87314531,-0.16464700219228467,go_short,go_short,go_short,go_short,go_short,2021-03-04 06:15:00+00:00,27.5227,go_short,379693.0,26.9874,26.738,26.001600000000014,26.06697502220592,26.448599999999914,0,go_short,go_short,False,0,25.87763829475256,go_short,go_short,27.5484,25.804195999999987
271,UNI/USDT:USDT,2021-03-06 23:15:00+00:00,second_buy,trailing_stop_loss,28.596,28.6107,28.419815767962728,28.31442266904805,28.2992,1,28.3392,106004.0,1,False,28.466879999999936,28.449257142857157,28.299580000000006,-2.66171348,-0.04701052395640247,go_short,go_short,go_short,go_short,go_short,2021-04-12 09:45:00+00:00,31.8383,go_short,463729.0,32.2999,31.6942,31.78997142857137,31.735159852626836,31.820800000000002,0,go_short,go_short,False,0,31.410028248160085,go_short,go_short,32.5095,31.435132000000046
272,UNI/USDT:USDT,2021-04-14 20:45:00+00:00,second_buy,trailing_stop_loss,34.6771,34.7866,34.588412949753696,34.618952126942766,34.6108,0,34.7838,34925.0,0,False,34.542079999999984,34.56822857142849,34.50537200000002,0.81824779,0.02354723024542482,go_short,go_short,go_short,go_short,go_short,2021-04-21 15:15:00+00:00,34.0014,go_short,499186.0,33.7639,33.369,32.89055714285704,32.68527190744974,33.1622,0,go_short,go_short,False,0,32.278807703200805,go_short,go_short,34.1977,32.10473600000001
266,XLM/USDT:USDT,2024-07-06 19:15:00+00:00,second_buy,trailing_stop_loss,0.08979000000000001,0.08996000000000001,0.08934442005080737,0.08871703674381401,0.08978000000000001,1,0.08987,1881982.0,1,False,0.08967800000000219,0.08957571428571556,0.0885360000000012,-14.79872519,-0.24169056719479015,go_short,go_short,go_short,go_short,go_short,2024-07-17 13:00:00+00:00,0.11111000000000001,go_short,11142768.0,0.11082000000000002,0.11061000000000001,0.11069857142857235,0.11037964673067807,0.11072200000000235,0,go_short,go_short,False,0,0.10985914460969412,go_short,go_short,0.11138,0.10998800000000111
291,UNI/USDT:USDT,2022-05-13 05:15:00+00:00,second_buy,trailing_stop_loss,5.204,5.291,5.123703440706876,4.990953971269486,5.18,0,5.27,173161.0,1,False,5.197999999999939,5.186714285714347,4.946239999999952,12.35947099,0.21337753458603395,go_short,go_short,go_short,go_short,go_short,2022-06-15 18:45:00+00:00,4.128,go_short,1302328.0,3.914,3.821,3.8560000000000456,3.8358468263296457,3.9127999999999616,0,go_short,go_short,False,0,3.7584756909857213,go_short,go_short,4.154,3.7467599999999575
220,OGN/USDT:USDT,2024-02-16 13:00:00+00:00,second_buy,trailing_stop_loss,0.18080000000000002,0.1811,0.1802500764407651,0.1791558639204398,0.1802,1,0.1804,927383.0,0,False,0.1810800000000105,0.18088571428571365,0.1787799999999995,-11.56450451,-0.1891841016937643,go_short,go_short,go_short,go_short,go_short,2024-03-01 21:00:00+00:00,0.2116,go_short,1850431.0,0.2087,0.2083,0.20770000000000008,0.20732801894997813,0.20810000000000994,0,go_short,go_short,False,0,0.20610003739555044,go_short,go_short,0.2119,0.20586799999999988
218,OGN/USDT:USDT,2023-12-25 00:30:00+00:00,second_buy,trailing_stop_loss,0.15460000000000002,0.15460000000000002,0.15321190947501465,0.15389811455073646,0.1519,0,0.1525,2597207.0,0,False,0.15320000000001016,0.15291428571428595,0.15419599999999975,1.95222658,0.03185547949571867,go_short,go_short,go_short,go_short,go_short,2024-01-03 12:00:00+00:00,0.1558,go_short,11528070.0,0.15810000000000002,0.152,0.15797142857142846,0.15744607385953313,0.15784000000001014,1,go_short,go_short,False,0,0.15650721828929362,go_short,go_short,0.159,0.1562879999999999
182,OGN/USDT:USDT,2021-07-16 10:15:00+00:00,second_buy,trailing_stop_loss,0.7949,0.801,0.796600940332609,0.8145437796394334,0.7795000000000001,0,0.7801,957226.0,0,False,0.7872000000000071,0.7871714285714362,0.814964000000005,0.91979445,0.015135325784126913,go_short,go_short,go_short,go_short,go_short,2021-07-23 23:15:00+00:00,0.7545000000000001,go_short,1439799.0,0.7437,0.7383000000000001,0.7450000000000079,0.7310578878536031,0.7455400000000079,1,go_short,go_short,False,0,0.7141976226360582,go_short,go_short,0.7585000000000001,0.7029520000000047
181,OGN/USDT:USDT,2021-07-07 12:15:00+00:00,second_buy,trailing_stop_loss,0.7518,0.7567,0.7479204270216707,0.7370646129265668,0.7515000000000001,1,0.7537,290998.0,0,False,0.7523600000000092,0.7504428571428635,0.7386840000000048,-7.48463694,-0.12270551950887632,go_short,go_short,go_short,go_short,go_short,2021-07-14 18:30:00+00:00,0.8335,go_short,3171281.0,0.837,0.8259000000000001,0.8177000000000072,0.8082788737776239,0.8197000000000079,0,go_short,go_short,False,0,0.7850589039374982,go_short,go_short,0.8415,0.783992000000005
180,OGN/USDT:USDT,2021-06-22 00:00:00+00:00,second_buy,trailing_stop_loss,0.6824,0.6893,0.6943888374652605,0.709083404032671,0.6684,1,0.6688000000000001,967291.0,1,False,0.6844000000000087,0.6890428571428658,0.7115680000000038,-7.40734203,-0.12177678046755912,go_short,go_short,go_short,go_short,go_short,2021-07-07 08:45:00+00:00,0.7371000000000001,go_short,1096350.0,0.7302000000000001,0.726,0.723414285714292,0.7211499246247485,0.7247200000000094,0,go_short,go_short,False,0,0.7103795758902277,go_short,go_short,0.7476,0.7117880000000046
179,OGN/USDT:USDT,2021-05-31 23:30:00+00:00,second_buy,trailing_stop_loss,1.0662,1.0749,1.0513186294647314,1.0476234887429743,1.06,0,1.0741,382009.0,0,False,1.0598600000000034,1.0556571428571497,1.041924000000005,9.73355182,0.15917217806086548,go_short,go_short,go_short,go_short,go_short,2021-06-14 21:30:00+00:00,0.8858,go_short,1032670.0,0.8811,0.8735,0.866985714285722,0.8634022935374206,0.8700400000000066,0,go_short,go_short,False,0,0.8548841032341917,go_short,go_short,0.8911,0.8536640000000036
178,OGN/USDT:USDT,2021-05-26 06:30:00+00:00,second_buy,trailing_stop_loss,1.2162,1.2413,1.2009385428007542,1.1467646388793051,1.2071,1,1.2092,1601666.0,0,False,1.208340000000002,1.2150142857142912,1.1574560000000047,4.5150187,0.07475871703313601,go_short,go_short,go_short,go_short,go_short,2021-05-30 18:00:00+00:00,1.0478,go_short,1800456.0,1.0162,1.015,1.0140142857142915,1.0029084273715854,1.0214400000000037,0,go_short,go_short,False,0,0.9902038770625115,go_short,go_short,1.0544,0.9845360000000045
177,OGN/USDT:USDT,2021-05-25 00:30:00+00:00,second_buy,trailing_stop_loss,0.6942,0.713,0.6838766424730541,0.6748132470090693,0.6920000000000001,0,0.7086,423513.0,0,False,0.6902000000000019,0.6854285714285775,0.6752640000000051,-15.32125765,-0.2512786969312983,go_short,go_short,go_short,go_short,go_short,2021-05-25 16:15:00+00:00,0.857,go_short,3111609.0,0.8179000000000001,0.8013,0.782171428571435,0.761415948295525,0.7919000000000018,0,go_short,go_short,False,0,0.7270802641465549,go_short,go_short,0.861,0.7022800000000045
176,OGN/USDT:USDT,2021-05-22 00:00:00+00:00,second_buy,trailing_stop_loss,0.6964,0.7049000000000001,0.6907948306636836,0.6994964701576172,0.6898000000000001,1,0.7041000000000001,335928.0,0,False,0.6971400000000024,0.6956000000000069,0.6874560000000061,6.34560396,0.10372352257318282,go_short,go_short,go_short,go_short,go_short,2021-05-24 07:15:00+00:00,0.6248,go_short,454875.0,0.6113000000000001,0.6102000000000001,0.5942285714285774,0.5927911068065731,0.6015400000000016,0,go_short,go_short,False,0,0.5809779768298957,go_short,go_short,0.6255000000000001,0.5788120000000049
175,OGN/USDT:USDT,2021-05-19 15:15:00+00:00,second_buy,trailing_stop_loss,0.7459,0.7582,0.6958178275229466,0.7649480191403683,0.7229,0,0.7549,333982.0,0,False,0.7086000000000026,0.6804857142857219,0.7849840000000056,-10.90528996,-0.1784769929281898,go_short,go_short,go_short,go_short,go_short,2021-05-21 00:30:00+00:00,0.837,go_short,281427.0,0.8247,0.8174,0.8140285714285788,0.8115236657553158,0.8147200000000027,0,go_short,go_short,False,0,0.807485570786382,go_short,go_short,0.8379000000000001,0.8043120000000057
173,OGN/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,trailing_stop_loss,0.7010000000000001,0.7269,0.7993601366215842,0.8860930360415475,0.4071,1,0.44260000000000005,4438658.0,0,False,0.7323200000000026,0.7654000000000077,0.9151480000000056,-7.7862597,-0.12745440852427248,go_short,go_short,go_short,go_short,go_short,2021-05-19 13:15:00+00:00,0.3504,go_short,2683611.0,0.43370000000000003,0.3504,0.6937142857142934,0.7302893463721097,0.6344800000000027,1,go_short,go_short,False,0,0.8464120704088404,go_short,go_short,0.545,0.8902560000000057
172,OGN/USDT:USDT,2021-05-12 14:00:00+00:00,second_buy,trailing_stop_loss,1.5412,1.5547,1.546952545009438,1.5572834950172754,1.5373999999999999,0,1.5412,398400.0,0,False,1.5291200000000038,1.5369571428571474,1.5779520000000076,38.66451561,0.6438239434152241,go_short,go_short,go_short,go_short,go_short,2021-05-19 12:45:00+00:00,0.7010000000000001,go_short,1476984.0,0.8286,0.6967,0.8349571428571506,0.8642256160073268,0.8126000000000027,1,go_short,go_short,False,1,0.9215724789248714,go_short,go_short,0.8286,0.9366600000000056
171,OGN/USDT:USDT,2021-04-26 19:00:00+00:00,second_buy,trailing_stop_loss,1.7758,1.8115,1.7654563943606896,1.760662403581038,1.7745000000000002,0,1.808,141148.0,0,False,1.770560000000001,1.7738428571428646,1.7517560000000068,7.7945495,0.13085837093290417,go_short,go_short,go_short,go_short,go_short,2021-05-12 07:00:00+00:00,1.5679,go_short,239790.0,1.569,1.5608,1.5453428571428625,1.5432178270882557,1.554220000000003,0,go_short,go_short,False,0,1.5234654004466486,go_short,go_short,1.574,1.537984000000008
170,OGN/USDT:USDT,2021-04-22 00:45:00+00:00,second_buy,trailing_stop_loss,1.9175,1.9556,1.964125976121439,1.991744432249042,1.9175,0,1.9368,447756.0,0,False,1.93342,1.9357285714285772,2.017412000000006,2.71392571,0.0452442688158556,go_short,go_short,go_short,go_short,go_short,2021-04-26 08:15:00+00:00,1.837,go_short,604173.0,1.7939,1.7871000000000001,1.7678571428571501,1.741419590927318,1.7830400000000008,0,go_short,go_short,False,0,1.685533174101202,go_short,go_short,1.8411,1.6731160000000076
169,OGN/USDT:USDT,2021-04-18 07:00:00+00:00,second_buy,trailing_stop_loss,1.9788000000000001,2.019,1.9770418111530341,2.0239761910932565,1.9762,1,2.0112,317589.0,1,False,2.025299999999999,1.9944142857142937,2.011384000000005,-1.60518156,-0.02663199821570862,go_short,go_short,go_short,go_short,go_short,2021-04-21 16:00:00+00:00,1.9831,go_short,640965.0,1.9865,1.9580000000000002,1.9431285714285778,1.9132133347796778,1.9613399999999999,0,go_short,go_short,False,0,1.8685498774061449,go_short,go_short,1.9985,1.844948000000006
168,OGN/USDT:USDT,2021-04-18 03:30:00+00:00,second_buy,trailing_stop_loss,2.1992,2.2068,2.1636818425324784,2.2289932551754617,1.5863,1,1.7544,2556303.0,0,False,2.119299999999999,2.1540714285714366,2.263088000000005,0.9527718,0.015988800017527786,go_short,go_short,go_short,go_short,go_short,2021-04-18 04:00:00+00:00,1.6697000000000002,go_short,4172206.0,1.2482,1.2368999999999999,1.9288714285714363,1.9669083014581652,1.814259999999999,1,go_short,go_short,False,0,2.1194507331751216,go_short,go_short,1.6936,2.190772000000005
167,OGN/USDT:USDT,2021-04-10 08:30:00+00:00,second_buy,trailing_stop_loss,2.7652,2.7874,2.7898752780309626,2.832654494571868,2.7631,0,2.7874,198278.0,0,False,2.7412400000000003,2.7574285714285725,2.8411600000000043,16.27099476,0.26560865422129015,go_short,go_short,go_short,go_short,go_short,2021-04-18 03:15:00+00:00,2.1982,go_short,173496.0,2.2128,2.1856,2.2278857142857222,2.238096722992929,2.2134599999999987,1,go_short,go_short,False,0,2.2669607155894984,go_short,go_short,2.2368,2.286916000000005
166,OGN/USDT:USDT,2021-04-05 22:00:00+00:00,second_buy,trailing_stop_loss,2.4919000000000002,2.5572,2.4733113744318285,2.3472861409826824,2.4745,1,2.5571,199926.0,0,False,2.5270999999999995,2.563371428571428,2.289215999999999,-5.03610694,-0.08571442323569818,go_short,go_short,go_short,go_short,go_short,2021-04-07 17:00:00+00:00,2.5078,go_short,513301.0,2.55,2.4901,2.4323428571428556,2.4215599571039097,2.452980000000001,0,go_short,go_short,False,0,2.375000512518643,go_short,go_short,2.5582000000000003,2.3198400000000032
165,OGN/USDT:USDT,2021-04-01 21:00:00+00:00,second_buy,trailing_stop_loss,1.7807,1.7951000000000001,1.7967017258137783,1.8116812942084193,1.7679,0,1.7846000000000002,162852.0,0,False,1.7851200000000005,1.7930000000000008,1.8136159999999995,-15.86274587,-0.2616935825872084,go_short,go_short,go_short,go_short,go_short,2021-04-05 19:15:00+00:00,2.026,go_short,65526.0,2.0313,2.0224,2.066142857142857,2.0669537505532545,2.0589600000000003,0,go_short,go_short,False,0,2.071128429080001,go_short,go_short,2.0395,2.0895080000000004
149,STMX/USDT:USDT,2023-07-13 17:15:00+00:00,first_buy,trailing_stop_loss,0.0041800000000000006,0.0041800000000000006,0.0041527065176779334,0.004129014948333211,0.00415,1,0.00417,83517790.0,0,False,0.004170000000000848,0.004169999999999302,0.004129599999999961,69.27652424,1.1281192283416983,go_long,go_long,go_long,go_long,go_long,2023-08-12 05:45:00+00:00,0.00689,go_long,86977084.0,0.00689,0.00687,0.006888571428570751,0.006925548734028407,0.006886000000000869,0,go_long,go_long,False,0,0.006983077821296289,go_long,go_long,0.006900000000000001,0.007003999999999954
150,STMX/USDT:USDT,2023-08-17 21:30:00+00:00,first_buy,trailing_stop_loss,0.00527,0.0053,0.005329767932757477,0.005369456339545417,0.00525,1,0.005260000000000001,140580374.0,0,False,0.0053020000000008685,0.005321428571427889,0.005367599999999957,7.02202121,0.11434762664573156,go_long,go_long,go_long,go_long,go_long,2023-09-14 12:45:00+00:00,0.00593,go_long,1499869375.0,0.00598,0.0059,0.006094285714284993,0.006066643759482606,0.006092000000000889,1,go_long,go_long,False,0,0.0059649246928872145,go_long,go_long,0.006,0.006025199999999952
151,STMX/USDT:USDT,2023-09-18 10:30:00+00:00,first_buy,trailing_stop_loss,0.005370000000000001,0.005410000000000001,0.005420479177636399,0.005401972316232275,0.005370000000000001,1,0.005390000000000001,162127111.0,0,False,0.0054240000000009,0.005432857142856423,0.005389999999999954,17.41179982,0.2835301635319239,go_long,go_long,go_long,go_long,go_long,2023-10-18 02:00:00+00:00,0.006920000000000001,go_long,391326903.0,0.006940000000000001,0.006900000000000001,0.007027142857142141,0.007086184038014998,0.007008000000000898,1,go_long,go_long,False,0,0.00714166825773569,go_long,go_long,0.006980000000000001,0.007199599999999955
152,STMX/USDT:USDT,2023-10-23 22:30:00+00:00,first_buy,trailing_stop_loss,0.006620000000000001,0.0066500000000000005,0.006618441241258023,0.0065983693472080164,0.0066,0,0.0066500000000000005,164254193.0,0,False,0.006620000000000892,0.006609999999999291,0.006613999999999952,9.73137973,0.15847192080898298,go_long,go_long,go_long,go_long,go_long,2023-11-21 15:00:00+00:00,0.007930000000000001,go_long,33915271.0,0.00791,0.007890000000000001,0.007958571428570744,0.007981471947880944,0.007932000000000947,1,go_long,go_long,False,0,0.008027219586871302,go_long,go_long,0.007940000000000001,0.008041999999999959
153,STMX/USDT:USDT,2023-11-23 13:15:00+00:00,first_buy,trailing_stop_loss,0.007710000000000001,0.00774,0.007754007391935759,0.0077810477292388,0.0077,0,0.00774,8307988.0,0,False,0.007736000000000953,0.007734285714285032,0.007792399999999964,6.59284421,0.10736372793551438,go_long,go_long,go_long,go_long,go_long,2023-12-25 00:30:00+00:00,0.00868,go_long,63097868.0,0.00875,0.00863,0.008747142857142164,0.008786151794226113,0.008744000000001004,1,go_long,go_long,False,0,0.008855423294344796,go_long,go_long,0.00875,0.008894399999999948
154,STMX/USDT:USDT,2023-12-26 12:15:00+00:00,first_buy,trailing_stop_loss,0.00892,0.008950000000000001,0.00884701578077605,0.008842017587382678,0.00888,0,0.0089,26462009.0,0,False,0.008868000000001012,0.008858571428570735,0.008803599999999955,-15.08289461,-0.2456047889118755,go_long,go_long,go_long,go_long,go_long,2024-01-23 08:30:00+00:00,0.0067800000000000004,go_long,65694188.0,0.006810000000000001,0.00674,0.00689857142857074,0.006916755934138578,0.006858000000001009,1,go_long,go_long,False,0,0.006953148240947512,go_long,go_long,0.00683,0.006979199999999963
183,OGN/USDT:USDT,2021-07-24 01:45:00+00:00,second_buy,trailing_stop_loss,0.7699,0.7748,0.7617479230225795,0.7427561049886919,0.7637,1,0.7657,912845.0,0,False,0.7757000000000079,0.770385714285722,0.7389040000000046,-16.94172744,-0.2770302882600321,go_short,go_short,go_short,go_short,go_short,2021-08-11 10:45:00+00:00,0.9373,go_short,675062.0,0.9335,0.9267000000000001,0.9358285714285781,0.9344372827883292,0.9387400000000078,0,go_short,go_short,False,0,0.9299319889975399,go_short,go_short,0.9382,0.9320680000000057
155,STMX/USDT:USDT,2024-01-30 16:00:00+00:00,first_buy,trailing_stop_loss,0.00708,0.0071,0.007061271999552093,0.007074232315782596,0.00706,0,0.007070000000000001,10439065.0,0,False,0.0070580000000009845,0.007054285714285023,0.007088399999999963,7.33287866,0.11941294519356568,go_long,go_long,go_long,go_long,go_long,2024-02-28 17:30:00+00:00,0.008280000000000001,go_long,176760140.0,0.00856,0.00825,0.008502857142856476,0.008490651270829808,0.008498000000001003,1,go_long,go_long,False,1,0.00847612523658365,go_long,go_long,0.008570000000000001,0.008474799999999963
158,STMX/USDT:USDT,2024-04-15 06:15:00+00:00,first_buy,trailing_stop_loss,0.007580000000000001,0.007640000000000001,0.007495643040089339,0.007499141191549207,0.007520000000000001,0,0.0076300000000000005,47537984.0,0,False,0.007526000000001065,0.007484285714285061,0.007506399999999996,-3.2849056,-0.05349090087603385,go_long,go_long,go_long,go_long,go_long,2024-05-19 11:15:00+00:00,0.0072900000000000005,go_long,28312455.0,0.007350000000000001,0.007280000000000001,0.007335714285713655,0.007344109341091599,0.007340000000001144,1,go_long,go_long,False,1,0.007364173012527221,go_long,go_long,0.007350000000000001,0.007366800000000003
159,STMX/USDT:USDT,2024-05-24 09:30:00+00:00,first_buy,trailing_stop_loss,0.007930000000000001,0.00795,0.007919921806709179,0.007950534827081569,0.0079,0,0.007930000000000001,20033466.0,0,False,0.00791400000000114,0.00791285714285652,0.007955200000000003,-22.61508819,-0.3682659230816051,go_long,go_long,go_long,go_long,go_long,2024-06-17 02:00:00+00:00,0.00519,go_long,93230295.0,0.0051400000000000005,0.00513,0.005354285714285091,0.005379902668516377,0.00528800000000112,1,go_long,go_long,False,0,0.005479393319736892,go_long,go_long,0.00521,0.005499600000000013
160,STMX/USDT:USDT,2024-06-20 07:45:00+00:00,first_buy,trailing_stop_loss,0.004770000000000001,0.0048000000000000004,0.004718654578179503,0.004678471742539136,0.00476,0,0.004770000000000001,43355035.0,0,False,0.0047420000000011195,0.004744285714285083,0.004667600000000015,6.22051608,0.10129761548486872,go_long,go_long,go_long,go_long,go_long,2024-07-21 07:00:00+00:00,0.0053,go_long,19964967.0,0.0053300000000000005,0.0053,0.0053257142857137,0.005337164679427716,0.005324000000001132,1,go_long,go_long,False,1,0.005356897101052191,go_long,go_long,0.0053300000000000005,0.005365200000000022
161,STMX/USDT:USDT,2024-08-06 00:15:00+00:00,first_buy,trailing_stop_loss,0.005690000000000001,0.005790000000000001,0.0057164848901051675,0.005673429132804276,0.0056500000000000005,0,0.005790000000000001,632521219.0,0,False,0.00572800000000114,0.005737142857142284,0.005702400000000008,0.46916621,0.007639865746414321,go_long,go_long,go_long,go_long,go_long,2024-09-02 00:30:00+00:00,0.00587,go_long,148558522.0,0.00587,0.00587,0.005932857142856597,0.005959235191136962,0.005922000000001122,1,go_long,go_long,False,0,0.006010698903777801,go_long,go_long,0.00593,0.006027600000000002
162,STMX/USDT:USDT,2024-09-11 17:00:00+00:00,first_buy,trailing_stop_loss,0.005960000000000001,0.00598,0.005932780599485402,0.005928130527875599,0.00595,0,0.005960000000000001,33806872.0,0,False,0.00595000000000113,0.005948571428570882,0.005919999999999994,-5.93316526,-0.09661935527269168,go_long,go_long,go_long,go_long,go_long,2024-10-10 17:00:00+00:00,0.00544,go_long,22973290.0,0.0054800000000000005,0.00544,0.005492857142856626,0.0055053708868246795,0.005486000000001174,1,go_long,go_long,False,0,0.005539325828645504,go_long,go_long,0.0054800000000000005,0.005555599999999989
163,STMX/USDT:USDT,2024-10-20 11:15:00+00:00,first_buy,trailing_stop_loss,0.00572,0.00572,0.005702632651664801,0.00569179605904935,0.005710000000000001,1,0.005710000000000001,2053383.0,0,False,0.00571200000000117,0.005709999999999486,0.005687199999999986,1.47337113,0.023992525796489524,go_long,go_long,go_long,go_long,go_long,2024-11-17 21:45:00+00:00,0.005960000000000001,go_long,21361632.0,0.00598,0.00593,0.005971428571428021,0.005986026354794571,0.005972000000001186,0,go_long,go_long,False,1,0.0060301430880205465,go_long,go_long,0.0059900000000000005,0.006032399999999994
156,STMX/USDT:USDT,2024-03-01 21:00:00+00:00,first_buy,trailing_stop_loss,0.009890000000000001,0.009970000000000001,0.009923564105378018,0.009842301340188143,0.009880000000000002,0,0.00996,25835713.0,0,False,0.009918000000001006,0.009922857142856468,0.009853599999999964,12.00586928,0.195525484757044,go_long,go_long,go_long,go_long,go_long,2024-03-27 14:00:00+00:00,0.012450000000000001,go_long,130780591.0,0.01259,0.012430000000000002,0.012587142857142174,0.012592832097127115,0.012604000000001026,1,go_long,go_long,False,1,0.012625071026576284,go_long,go_long,0.012610000000000001,0.012588799999999985
