,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),open (exit),close (exit),low (exit),short-small-rl (exit),long-large-rl (exit),short-bid-rl (exit),high (exit),long-bid-rl (exit),long_jcrosk (exit),sma-compare (exit),mean-grad-hist (exit),sma-25 (exit),short_kdj (exit),ema-26 (exit),short-large-rl (exit),long-small-rl (exit),volume (exit),sma-07 (exit),sma-05 (exit),ema-12 (exit)
3337,AUCTION/USDT:USDT,2022-05-12 04:15:00+00:00,first_buy,long-exit-profit,4.423,4.482,4.714309208041291,4.86401188962986,4.294,1,4.329,4246.0,1,False,4.533000000000106,4.610714285714258,4.875200000000061,6.6051584,0.3316692555998914,1,go_long,go_long,go_long,go_long,go_long,go_long,5.552,5.765,5.494,go_long,go_long,go_long,5.892,go_long,0,0,0,5.499440000000065,False,5.578314349622366,go_long,go_long,3711.0,5.59342857142854,5.614000000000106,5.485963289752988
3365,AUCTION/USDT:USDT,2022-07-28 12:15:00+00:00,first_buy,long-exit-profit,6.645,6.645,6.715851062134419,6.603287316480581,6.645,1,6.645,150.0,1,False,6.839200000000102,6.776285714285669,6.616960000000042,8.043411,0.4068750632627285,0,go_long,go_long,go_long,go_long,go_long,go_long,8.375,9.551,8.02,go_long,go_long,go_long,11.692,go_long,0,0,0,7.027200000000039,False,7.716084170744356,go_long,go_long,56405.0,7.9472857142856705,8.206800000000104,7.2192576294969015
3459,AUCTION/USDT:USDT,2023-07-10 08:15:00+00:00,first_buy,long-exit-profit,4.48,4.48,3.735384858612533,3.6656691202304033,4.48,0,4.48,8443.0,0,False,3.7760000000000558,3.7257142857142687,3.6352000000000952,14.67517876,0.7437357062580277,0,go_long,go_long,go_long,go_long,go_long,go_long,4.48,4.48,4.48,go_long,go_long,go_long,4.48,go_long,0,0,0,4.480000000000104,False,4.479999999999998,go_long,go_long,0.0,4.479999999999982,4.4800000000000555,4.479999999999995
3476,AUCTION/USDT:USDT,2023-11-28 18:15:00+00:00,first_buy,long-exit-profit,11.101,11.101,11.148015323671252,11.107116726901861,11.101,1,11.101,2.0,0,False,11.148600000000076,11.147571428571421,11.139200000000116,6.63235082,0.3316178726178726,0,go_long,go_long,go_long,go_long,go_long,go_long,13.781,14.612,13.766,go_long,go_long,go_long,14.828,go_long,0,0,1,13.199680000000109,False,13.853402799317214,go_long,go_long,48288.0,14.186142857142856,14.240600000000052,13.387379423115977
3477,AUCTION/USDT:USDT,2023-12-03 04:15:00+00:00,first_buy,long-exit-profit,14.596,14.823,13.920725445576105,13.454314280662942,13.746,1,14.291,87045.0,0,False,14.222800000000053,14.235285714285713,13.26824000000011,6.52883972,0.32716279106126617,0,go_long,go_long,go_long,go_long,go_long,go_long,18.14,18.96,18.003,go_long,go_long,go_long,19.354,go_long,0,0,0,17.144480000000115,False,18.004176502270887,go_long,go_long,94718.0,18.207285714285725,18.275400000000047,17.361856577159653
3480,AUCTION/USDT:USDT,2023-12-08 20:45:00+00:00,first_buy,long-exit-profit,17.895,17.982,17.85974168851804,17.72703460880491,17.839,1,17.973,4565.0,0,False,17.985800000000047,17.93828571428578,17.75024000000012,7.37580048,0.34234835191570245,0,go_long,go_long,go_long,go_long,go_long,go_long,23.517,24.034,23.307,go_long,go_long,go_long,24.219,go_long,0,0,1,21.35432000000013,False,22.640480345679013,go_long,go_long,19155.0,23.084000000000078,23.484400000000086,21.699909128618582
3481,AUCTION/USDT:USDT,2023-12-14 04:45:00+00:00,first_buy,long-exit-profit,24.145,24.293,22.857329523266856,21.873989933906095,23.92,1,24.05,17322.0,0,False,23.680800000000083,23.396285714285792,21.504280000000126,7.36399845,0.3403158521814586,0,go_long,go_long,go_long,go_long,go_long,go_long,31.176,31.86,31.176,go_long,go_long,go_long,32.004,go_long,0,0,0,28.880800000000146,False,29.73381141889703,go_long,go_long,68805.0,30.05814285714291,30.507400000000086,29.154126085109162
3483,AUCTION/USDT:USDT,2023-12-18 09:30:00+00:00,first_buy,long-exit-profit,24.364,24.364,24.87096672687218,25.207102094298232,22.986,1,23.431,167284.0,0,False,24.44160000000012,24.578000000000078,25.477040000000148,6.99312855,0.3307221870768375,1,go_long,go_long,go_long,go_long,go_long,go_long,30.904,31.285,30.885,go_long,go_long,go_long,31.559,go_long,0,0,0,29.706200000000145,False,30.470956775254702,go_long,go_long,17596.0,30.79600000000007,30.81360000000014,29.378701310629534
3484,AUCTION/USDT:USDT,2023-12-18 21:30:00+00:00,first_buy,long-exit-profit,31.301,31.475,30.622655732907827,29.532649361694013,31.154,0,31.457,9078.0,0,False,31.006000000000135,30.8825714285715,29.825480000000145,7.65153263,0.3470251710980093,0,go_long,go_long,go_long,go_long,go_long,go_long,41.038,42.479,40.848,go_long,go_long,go_long,42.93,go_long,0,0,0,39.345320000000136,False,40.11551109762749,go_long,go_long,164032.0,40.1382857142858,40.59620000000016,39.44105785767907
3492,AUCTION/USDT:USDT,2024-01-12 15:45:00+00:00,first_buy,long-exit-profit,21.712,21.803,22.171044381709095,22.261884507581172,21.283,1,21.311,8275.0,0,False,22.152000000000236,22.263000000000094,22.274840000000083,7.1402469,0.33243760946142453,1,go_long,go_long,go_long,go_long,go_long,go_long,28.391,28.687,28.368,go_long,go_long,go_long,28.875,go_long,0,0,1,25.773960000000088,False,27.564844566568848,go_long,go_long,10094.0,28.21628571428579,28.301200000000204,26.30855554848089
3551,AUCTION/USDT:USDT,2024-08-19 22:45:00+00:00,first_buy,long-exit-profit,17.401,17.401,17.435141486141248,17.376432040927362,17.401,1,17.401,2194.0,0,False,17.444400000000062,17.457000000000033,17.42464000000008,6.39777015,0.3340622283378774,0,go_long,go_long,go_long,go_long,go_long,go_long,22.747,23.109,22.713,go_long,go_long,go_long,23.5,go_long,0,0,0,22.307480000000087,False,22.55579695665309,go_long,go_long,35446.0,22.570142857142876,22.692400000000056,22.359721985169127
7934,CHR/USDT:USDT,2024-07-05 04:15:00+00:00,first_buy,long-exit-profit,0.2051,0.2061,0.21596674712497768,0.224768503411182,0.2028,0,0.2036,3993.0,0,False,0.20710000000000925,0.21055714285713695,0.23050400000000426,6.639591,0.3251450020567668,1,go_long,go_long,go_long,go_long,go_long,go_long,0.27,0.27030000000000004,0.27,go_long,go_long,go_long,0.2713,go_long,1,0,0,0.2647160000000045,False,0.26681526859718285,go_long,go_long,231.0,0.267899999999994,0.2692400000000089,0.26504947785893174
3176,ATOM/USDT:USDT,2021-12-28 19:15:00+00:00,first_buy,long-exit-profit,26.735,26.735,27.13220179872118,27.64985372899479,26.114,1,26.263,22286.0,0,False,26.817200000000064,26.905285714285807,27.841280000000037,8.847553,0.33646938542442745,1,go_long,go_long,go_long,go_long,go_long,go_long,34.848,35.175,34.738,go_long,go_long,go_long,36.32,go_long,1,0,0,33.78168000000005,False,34.32955398078246,go_long,go_long,31711.0,34.468000000000096,34.632200000000054,33.97812526828997
3132,ATOM/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,long-exit-profit,14.037,14.74,16.55592040870801,18.008630444162698,9.804,1,11.829,58616.0,0,False,15.399399999999696,15.913999999999984,18.46456,4.441509,0.3854636372228241,1,go_long,go_long,go_long,go_long,go_long,go_long,15.088,16.012,15.088,go_long,go_long,go_long,16.156,go_long,0,0,0,15.254800000000005,False,14.908134387433842,go_long,go_long,3419.0,14.851142857142836,15.153199999999691,15.608841647802038
3122,ATOM/USDT:USDT,2021-02-15 02:30:00+00:00,first_buy,long-exit-profit,17.714,17.728,18.55155365132628,18.991600354879946,16.0,1,16.125,25069.0,1,False,18.073599999999942,18.490285714285637,19.269599999999997,5.272488,0.3271362511161281,1,go_long,go_long,go_long,go_long,go_long,go_long,21.326,21.355,21.326,go_long,go_long,go_long,21.704,go_long,0,0,0,20.73716,False,21.029528399658282,go_long,go_long,447.0,21.18099999999991,21.232999999999944,20.66219575105781
8109,CREAM/USDT:USDT,2023-06-23 01:45:00+00:00,first_buy,long-exit-profit,28.3,28.37,28.391467018375767,28.323785187529662,28.3,0,28.36,2330.0,1,False,28.397999999999683,28.37428571428574,28.49040000000023,6.69561372,0.3418227752501377,0,go_long,go_long,go_long,go_long,go_long,go_long,36.73,37.92,36.73,go_long,go_long,go_long,38.26,go_long,0,0,0,35.775200000000225,False,36.74941548905363,go_long,go_long,65788.0,37.09285714285716,37.15199999999967,35.973727205156806
2453,ARKM/USDT:USDT,2024-04-18 16:45:00+00:00,first_buy,long-exit-profit,1.7023000000000001,1.7023000000000001,1.6474687238203303,1.606779489248059,1.6658,1,1.6678000000000002,12877.0,1,False,1.6830200000000037,1.6785999999999917,1.587795999999999,7.71374855,0.3308478738222253,0,go_long,go_long,go_long,go_long,go_long,go_long,2.1842,2.219,2.1842,go_long,go_long,go_long,2.248,go_long,0,0,0,2.1479199999999987,False,2.1722856378311133,go_long,go_long,24550.0,2.1835571428571336,2.1872200000000026,2.1550362395950167
2467,ARKM/USDT:USDT,2024-07-12 01:30:00+00:00,first_buy,long-exit-profit,1.3452,1.3481,1.355419384755375,1.36727037773181,1.321,1,1.3272,19987.0,0,False,1.3544600000000084,1.3566285714285626,1.3633799999999932,7.03194068,0.32814442097513846,1,go_long,go_long,go_long,go_long,go_long,go_long,1.7627000000000002,1.7795,1.7564000000000002,go_long,go_long,go_long,1.7973,go_long,1,0,0,1.6763799999999915,False,1.7154184404400443,go_long,go_long,38914.0,1.7326714285714198,1.7428000000000097,1.684773963456045
2472,ARKM/USDT:USDT,2024-08-05 01:15:00+00:00,first_buy,long-exit-profit,0.9327000000000001,0.9372,0.9503648227265872,0.967239113823235,0.7833,1,0.8523000000000001,392701.0,0,False,0.9343600000000147,0.9462142857142789,0.9785759999999903,6.42412367,0.3270785301705781,1,go_long,go_long,go_long,go_long,go_long,go_long,1.1245,1.1345,1.1245,go_long,go_long,go_long,1.1357,go_long,0,0,0,1.0856839999999894,False,1.1075925325180123,go_long,go_long,22034.0,1.1139285714285634,1.1160200000000144,1.090825708424558
2474,ARKM/USDT:USDT,2024-08-21 13:45:00+00:00,first_buy,long-exit-profit,1.0096,1.0107,1.0148387270425148,1.0233431598106288,0.9948,1,0.9986,41531.0,0,False,1.0104600000000148,1.0117857142857065,1.0250119999999894,6.50062012,0.32548746962740543,1,go_long,go_long,go_long,go_long,go_long,go_long,1.3221,1.3269,1.3197,go_long,go_long,go_long,1.3269,go_long,0,0,0,1.2978399999999888,False,1.3069054636989688,go_long,go_long,7128.0,1.3111999999999948,1.3145800000000125,1.2990375779311678
2481,ARKM/USDT:USDT,2024-09-21 09:30:00+00:00,first_buy,long-exit-profit,1.1982,1.1982,1.1983392109520417,1.1960047126147593,1.196,1,1.1962,1271.0,0,False,1.19854000000001,1.2006285714285667,1.1942079999999877,6.86896771,0.3368830502810885,0,go_long,go_long,go_long,go_long,go_long,go_long,1.5406,1.5982,1.5376,go_long,go_long,go_long,1.6073,go_long,0,0,0,1.521611999999987,False,1.5350000167415112,go_long,go_long,74575.0,1.5317857142857125,1.5325000000000113,1.5271758833533569
2483,ARKM/USDT:USDT,2024-10-08 06:30:00+00:00,first_buy,long-exit-profit,1.4284,1.429,1.4431336197181805,1.4537703588295474,1.4133,1,1.4209,7414.0,0,False,1.43262000000001,1.438714285714284,1.4512959999999873,6.48965504,0.32567951674981505,1,go_long,go_long,go_long,go_long,go_long,go_long,1.8183,1.8957000000000002,1.8179,go_long,go_long,go_long,1.8986,go_long,0,0,0,1.8089279999999894,False,1.824699587385125,go_long,go_long,44999.0,1.8211857142857142,1.8281600000000107,1.8155694368641617
2486,ARKM/USDT:USDT,2024-11-02 14:00:00+00:00,first_buy,long-exit-profit,1.5577,1.5577,1.5723392222093802,1.59266552900123,1.5338,1,1.5378,38581.0,1,False,1.5557800000000057,1.5608857142857144,1.597615999999993,6.57576998,0.3284731778881545,1,go_long,go_long,go_long,go_long,go_long,go_long,2.0298,2.0539,2.0211,go_long,go_long,go_long,2.0821,go_long,0,0,1,1.8595639999999924,False,1.9537460115913956,go_long,go_long,17030.0,1.9900857142857162,2.018940000000007,1.8809208783413291
8119,CREAM/USDT:USDT,2023-07-10 19:30:00+00:00,first_buy,long-exit-profit,15.2,15.2,15.660269517496788,15.689818577131653,15.2,1,15.2,45.0,0,False,15.639999999999583,15.67142857142856,15.713600000000234,7.09626607,0.35602535622272463,1,go_long,go_long,go_long,go_long,go_long,go_long,15.38,15.38,15.38,go_long,go_long,go_long,15.38,go_long,0,1,0,15.38000000000023,False,15.379999999999995,go_long,go_long,0.0,15.379999999999983,15.379999999999592,15.37999999999999
3586,AUDIO/USDT:USDT,2022-03-31 06:15:00+00:00,first_buy,long-exit-profit,1.25,1.2515,1.2377057709786705,1.2344952644418994,1.2446,0,1.2464,567.0,0,False,1.2363600000000048,1.2351714285714273,1.2409720000000009,9.0020898,0.4027865878075488,0,go_long,go_long,go_long,go_long,go_long,go_long,1.6103,1.7514,1.605,go_long,go_long,go_long,1.76,go_long,0,0,0,1.5209520000000003,False,1.5724364140804101,go_long,go_long,50164.0,1.5758142857142854,1.597560000000008,1.5298758085052897
8114,CREAM/USDT:USDT,2023-06-30 09:15:00+00:00,first_buy,long-exit-profit,15.14,15.14,19.233719625600624,21.678862069964822,12.65,1,14.02,3901104.0,0,False,15.873999999999654,17.98714285714285,22.584000000000234,6.9820974,0.34986167678475366,1,go_long,go_long,go_long,go_long,go_long,go_long,18.42,18.87,18.42,go_long,go_long,go_long,19.01,go_long,0,0,1,17.33360000000023,False,18.069875347943974,go_long,go_long,459709.0,18.244285714285713,18.46599999999966,18.295779927150296
2805,ASTR/USDT:USDT,2022-04-08 00:15:00+00:00,first_buy,long-exit-profit,0.23673000000000002,0.25403000000000003,0.2377489950011034,0.2361379720771336,0.23591,0,0.24534000000000003,66496.0,0,False,0.23788200000000007,0.23837571428571444,0.23652440000000016,7.6209489,0.34701816213076825,0,go_long,go_long,go_long,go_long,go_long,go_long,0.31929,0.33129000000000003,0.3166,go_long,go_long,go_long,0.33353000000000005,go_long,0,0,0,0.30694840000000007,False,0.31097007895065465,go_long,go_long,288928.0,0.31138285714285735,0.3164379999999999,0.3062675445999315
2815,ASTR/USDT:USDT,2022-05-12 04:30:00+00:00,first_buy,long-exit-profit,0.049440000000000005,0.049740000000000006,0.051805339834171286,0.05587782104390838,0.04692,1,0.048760000000000005,27104.0,1,False,0.05057000000000078,0.05055571428571522,0.055923999999999884,6.6118978,0.33155936469375447,0,go_long,go_long,go_long,go_long,go_long,go_long,0.06431,0.06523000000000001,0.06356,go_long,go_long,go_long,0.06541000000000001,go_long,0,0,0,0.060805599999999876,False,0.061720452004936054,go_long,go_long,10598.0,0.061740000000000954,0.06247000000000077,0.06063895065490151
2872,ASTR/USDT:USDT,2023-02-13 10:15:00+00:00,first_buy,long-exit-profit,0.07394,0.09,0.07537001484642415,0.07548495170778928,0.07394,0,0.07723000000000001,561152.0,0,False,0.07445800000000055,0.07491142857142992,0.07572080000000017,7.1223408,0.3413560532731517,1,go_long,go_long,go_long,go_long,go_long,go_long,0.09981000000000001,0.10347,0.09981000000000001,go_long,go_long,go_long,0.10481000000000001,go_long,0,0,0,0.09766960000000012,False,0.0982354844315934,go_long,go_long,224192.0,0.09811142857143003,0.09937000000000057,0.097318544906719
2908,ASTR/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,0.05535,0.05535,0.05466470172067624,0.05581608509157337,0.046250000000000006,1,0.04626,274135.0,0,False,0.05389000000000123,0.05466714285714398,0.05595440000000005,6.44351991,0.3396841630786391,1,go_long,go_long,go_long,go_long,go_long,go_long,0.06058,0.061930000000000006,0.060520000000000004,go_long,go_long,go_long,0.0623,go_long,0,0,0,0.05693200000000005,False,0.059251968178401795,go_long,go_long,219283.0,0.06005857142857255,0.06024200000000122,0.057468402534698114
2919,ASTR/USDT:USDT,2023-10-23 00:30:00+00:00,first_buy,long-exit-profit,0.041760000000000005,0.041760000000000005,0.04137026398651525,0.041124837829832395,0.03,1,0.04145,438579.0,0,False,0.04168600000000115,0.04166714285714395,0.040983199999999914,6.43851268,0.3301635192054307,0,go_long,go_long,go_long,go_long,go_long,go_long,0.053340000000000005,0.05561000000000001,0.053340000000000005,go_long,go_long,go_long,0.056260000000000004,go_long,0,0,0,0.05087559999999993,False,0.052669224443900715,go_long,go_long,58789.0,0.05323285714285823,0.053492000000001136,0.05130186598229439
2933,ASTR/USDT:USDT,2023-12-19 01:45:00+00:00,first_buy,long-exit-profit,0.09661,0.09661,0.09729170175502191,0.09820863187394878,0.09290000000000001,1,0.09417,390748.0,1,False,0.09630000000000083,0.09653857142857283,0.09848680000000011,7.13461029,0.3291455728459584,1,go_long,go_long,go_long,go_long,go_long,go_long,0.12465000000000001,0.12512,0.1246,go_long,go_long,go_long,0.12728,go_long,0,0,1,0.11300840000000005,False,0.11921959230198571,go_long,go_long,200058.0,0.12155857142857289,0.12300400000000071,0.11494867481232075
2934,ASTR/USDT:USDT,2023-12-27 01:15:00+00:00,first_buy,long-exit-profit,0.12532000000000001,0.12731,0.1203335011786033,0.11580136556696366,0.12467000000000002,1,0.12646000000000002,272206.0,0,False,0.12458000000000072,0.12295000000000146,0.11381080000000005,7.88145494,0.34710457593333327,0,go_long,go_long,go_long,go_long,go_long,go_long,0.16456,0.17101000000000002,0.16456,go_long,go_long,go_long,0.17268000000000003,go_long,0,0,0,0.1482171999999999,False,0.1568828891720722,go_long,go_long,192390.0,0.16010714285714447,0.1621740000000007,0.15070770134269534
2939,ASTR/USDT:USDT,2024-01-15 08:30:00+00:00,first_buy,long-exit-profit,0.14778000000000002,0.14809,0.14821341101992877,0.14801468125975661,0.14777,0,0.14809,1366.0,0,False,0.14790200000000026,0.1478800000000017,0.14849959999999987,7.387536,0.33223741617286084,0,go_long,go_long,go_long,go_long,go_long,go_long,0.19521000000000002,0.19792,0.19437000000000001,go_long,go_long,go_long,0.19836,go_long,0,0,1,0.1860023999999998,False,0.1917030065199873,go_long,go_long,83947.0,0.19485714285714417,0.19571999999999978,0.18772630974637683
2800,ASTR/USDT:USDT,2022-04-01 18:15:00+00:00,first_buy,long-exit-profit,0.19805,0.20447,0.1997078439844202,0.19647105739983334,0.18516000000000002,1,0.2,841.0,0,False,0.1988600000000001,0.20026857142857143,0.19601840000000006,7.8465002,0.35955678611715747,0,go_long,go_long,go_long,go_long,go_long,go_long,0.23720000000000002,0.26999,0.23720000000000002,go_long,go_long,go_long,0.26999,go_long,0,0,0,0.20921440000000005,False,0.22508381976030403,go_long,go_long,29385.0,0.22832714285714287,0.23625800000000016,0.21365905708312846
3661,AUDIO/USDT:USDT,2023-01-23 17:00:00+00:00,first_buy,long-exit-profit,0.1947,0.2227,0.19772360509969916,0.19605715480916147,0.1947,0,0.219,493612.0,0,False,0.1989600000000123,0.19764285714285526,0.195652000000002,7.3998584,0.3495916927109588,0,go_long,go_long,go_long,go_long,go_long,go_long,0.2832,0.2954,0.2792,go_long,go_long,go_long,0.30160000000000003,go_long,0,0,0,0.23148800000000197,False,0.25824782234745614,go_long,go_long,4940180.0,0.2688428571428552,0.2772600000000125,0.24006064279903322
3750,AUDIO/USDT:USDT,2024-05-23 17:15:00+00:00,first_buy,long-exit-profit,0.1688,0.19260000000000002,0.1682326248050383,0.16614843369643795,0.1688,0,0.1835,468426.0,0,False,0.17038000000001444,0.16874285714285103,0.1652040000000018,8.71816625,0.3662975477649322,0,go_long,go_long,go_long,go_long,go_long,go_long,0.2419,0.24810000000000001,0.23770000000000002,go_long,go_long,go_long,0.24880000000000002,go_long,0,0,0,0.21864000000000172,False,0.2269623981398701,go_long,go_long,976304.0,0.22867142857142245,0.23692000000001445,0.21952325429996308
7767,CHR/USDT:USDT,2022-05-23 23:15:00+00:00,first_buy,long-exit-profit,0.21480000000000002,0.21504,0.2191223385203885,0.22276328782296484,0.20998000000000003,1,0.21055000000000001,5673.0,0,False,0.21556400000001102,0.21813999999999859,0.22369800000000262,6.430167,0.3384622774797282,1,go_long,go_long,go_long,go_long,go_long,go_long,0.2771,0.2844,0.27638,go_long,go_long,go_long,0.28965,go_long,0,0,0,0.24971080000000265,False,0.26055502344376996,go_long,go_long,25319.0,0.26198857142856985,0.26865200000001094,0.252313823765365
4194,AXS/USDT:USDT,2022-07-26 13:15:00+00:00,first_buy,long-exit-profit,14.788,14.788,14.864516526414345,14.926216949169453,14.532,1,14.626,46831.0,0,False,14.84460000000043,14.859428571429614,14.926840000000208,6.49701,0.3411717433857655,1,go_long,go_long,go_long,go_long,go_long,go_long,19.022,19.683,18.98,go_long,go_long,go_long,19.719,go_long,0,0,0,18.526600000000204,False,18.837270082671623,go_long,go_long,125124.0,18.86857142857244,19.08860000000041,18.592107999777372
4217,AXS/USDT:USDT,2022-12-05 02:30:00+00:00,first_buy,long-exit-profit,6.969,7.021,6.94170664090061,6.899588675750276,6.969,0,7.021,15198.0,0,False,6.967200000000302,6.956285714286674,6.885840000000213,6.6661111,0.3274436956170879,0,go_long,go_long,go_long,go_long,go_long,go_long,9.174,9.331,9.174,go_long,go_long,go_long,9.602,go_long,0,0,0,8.73840000000021,False,8.91840655239498,go_long,go_long,3194125.0,8.958714285715246,9.077800000000309,8.785002197734217
4222,AXS/USDT:USDT,2023-01-07 22:00:00+00:00,first_buy,long-exit-profit,6.853,6.859,6.879261906669529,6.9039110101727825,6.844,0,6.853,4858.0,0,False,6.85720000000037,6.862714285715226,6.906280000000203,6.8264144,0.3434474098998709,1,go_long,go_long,go_long,go_long,go_long,go_long,8.734,9.213,8.717,go_long,go_long,go_long,9.35,go_long,0,0,0,8.21548000000021,False,8.446028544279757,go_long,go_long,1303531.0,8.47557142857237,8.55760000000036,8.269187945178174
4224,AXS/USDT:USDT,2023-01-18 16:30:00+00:00,first_buy,long-exit-profit,8.247,8.317,8.587246069668728,8.689725589875051,7.663,1,7.979,1133275.0,0,False,8.452200000000365,8.585285714286647,8.731120000000208,6.7767258,0.32666279900002143,1,go_long,go_long,go_long,go_long,go_long,go_long,10.038,10.591,9.983,go_long,go_long,go_long,10.635,go_long,0,0,0,9.513760000000204,False,9.939688484302353,go_long,go_long,374528.0,10.145428571429502,10.129800000000374,9.657259772847453
4263,AXS/USDT:USDT,2023-12-18 10:45:00+00:00,first_buy,long-exit-profit,6.593,6.596,6.694229758690415,6.772414527221921,6.444,1,6.532,144328.0,0,False,6.6398000000003865,6.657428571429384,6.793400000000259,7.93919173,0.3567946875969657,1,go_long,go_long,go_long,go_long,go_long,go_long,8.607,8.896,8.581,go_long,go_long,go_long,8.9,go_long,0,0,0,8.270720000000253,False,8.508532839088858,go_long,go_long,226378.0,8.589000000000812,8.633600000000367,8.33773060755272
4273,AXS/USDT:USDT,2024-03-05 19:45:00+00:00,first_buy,long-exit-profit,10.235,10.239,10.385282118070998,10.511042318745663,9.642,1,9.865,424440.0,0,False,10.324000000000357,10.404142857143691,10.531280000000258,7.85764495,0.3310808767269442,1,go_long,go_long,go_long,go_long,go_long,go_long,12.429,13.247,12.327,go_long,go_long,go_long,13.371,go_long,0,0,0,12.379120000000263,False,12.505413733939314,go_long,go_long,341796.0,12.482142857143698,12.548200000000364,12.396771307691006
4316,AXS/USDT:USDT,2024-11-21 23:15:00+00:00,first_buy,long-exit-profit,5.798,5.798,5.78309988336944,5.7756702240461975,5.768,1,5.769,19713.0,1,False,5.7942000000003535,5.784285714286618,5.782800000000277,6.98223781,0.32576569792743976,0,go_long,go_long,go_long,go_long,go_long,go_long,7.424,7.7059999999999995,7.389,go_long,go_long,go_long,7.721,go_long,0,0,0,7.071480000000282,False,7.282303520441797,go_long,go_long,229037.0,7.339000000000906,7.4080000000003565,7.123848216813142
7714,CHR/USDT:USDT,2021-12-04 05:30:00+00:00,first_buy,long-exit-profit,0.6054,0.61248,0.6935755369179861,0.7424060529177251,0.47251000000000004,1,0.52232,87452.0,0,False,0.6548360000000024,0.6819685714285705,0.7576576000000032,6.8540452,0.3272100736881392,1,go_long,go_long,go_long,go_long,go_long,go_long,0.67288,0.6947800000000001,0.67288,go_long,go_long,go_long,0.69711,go_long,0,0,0,0.6648212000000036,False,0.6639008270076987,go_long,go_long,1353.0,0.6617657142857134,0.6658700000000026,0.6626315125318916
4187,AXS/USDT:USDT,2022-06-17 21:30:00+00:00,first_buy,long-exit-profit,13.912,13.912,13.873513201952976,13.845513881185086,13.894,1,13.894,4242.0,0,False,13.952200000000431,13.916285714286767,13.822400000000192,6.3555352,0.3267386791882469,0,go_long,go_long,go_long,go_long,go_long,go_long,18.275,18.446,18.19,go_long,go_long,go_long,18.479,go_long,0,0,0,17.88928000000021,False,18.091341032609947,go_long,go_long,166202.0,18.149285714286762,18.20300000000041,17.869623156446547
4328,BAIDOGE/USDT:USDT,2023-04-21 04:30:00+00:00,first_buy,long-exit-profit,0.15134,0.15343,0.15605928383314355,0.16018473473042252,0.1395,1,0.1433,21793.0,0,False,0.15376200000000018,0.1551899999999999,0.1641880000000002,6.8064976,0.3313047116594184,1,go_long,go_long,go_long,go_long,go_long,go_long,0.18358000000000002,0.19566000000000003,0.1734,go_long,go_long,go_long,0.20450000000000002,go_long,0,0,0,0.1469916000000002,False,0.15721857103153253,go_long,go_long,28940.0,0.15711571428571422,0.16324200000000022,0.152703185948096
