,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,open (exit),volume (exit),ema-12 (exit),sma-25 (exit),long_jcrosk (exit),sma-05 (exit),mean-grad-hist (exit),long-large-rl (exit),close (exit),short-small-rl (exit),high (exit),long-bid-rl (exit),short-bid-rl (exit),short-large-rl (exit),short_kdj (exit),low (exit),ema-26 (exit),long-small-rl (exit),sma-compare (exit),sma-07 (exit)
1633,LQTY/USDT:USDT,2023-10-25 20:30:00+00:00,first_buy,long-exit-profit,2.0534,2.0542,1.980817434653526,1.9030206363393491,2.0056,1,2.0056,1422052.1,0,False,2.011599999999982,2.0049999999999937,1.9054840000000035,4.23463495,0.06912623392751502,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-26 04:45:00+00:00,2.03,7068162.2,2.021923420671855,2.0268080000000035,0,2.058719999999982,0,go_short,2.149,do_nothing,2.2,go_long,go_long,go_short,False,2.0263,2.045478954421811,go_long,0,2.0524714285714225
1624,LQTY/USDT:USDT,2023-10-02 13:15:00+00:00,first_buy,long-exit-profit,1.2029,1.2671999999999999,1.1725652815174021,1.1409037380262816,1.2021,0,1.2191,15487239.7,0,False,1.1945999999999888,1.1863428571428472,1.1355920000000037,2.88081667,0.046921011755752695,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-09 03:30:00+00:00,1.1817,15044609.8,1.2029524983356903,1.2023320000000037,0,1.2056999999999884,0,go_short,1.2812000000000001,do_nothing,1.3414000000000001,go_long,go_long,go_short,False,1.1815,1.2043572786032684,go_long,0,1.2019714285714207
1626,LQTY/USDT:USDT,2023-10-09 05:15:00+00:00,first_buy,long-exit-profit,1.3303,1.3547,1.2740173898394527,1.243933596929277,1.3135,0,1.3396,4296565.7,0,False,1.3067199999999883,1.297957142857135,1.225916000000004,5.76880175,0.09393843937871477,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-09 08:45:00+00:00,1.3569,27096694.1,1.3207142610378246,1.3142440000000044,0,1.3796199999999885,0,go_short,1.4687000000000001,do_nothing,1.495,go_long,go_long,go_short,False,1.3555000000000001,1.3607804498692406,go_long,0,1.373599999999992
1627,LQTY/USDT:USDT,2023-10-09 09:00:00+00:00,first_buy,long-exit-profit,1.4684,1.4771,1.3745988421970499,1.3303354268868746,1.445,0,1.4506000000000001,8321434.8,0,False,1.3971199999999886,1.3880142857142774,1.3248000000000044,2.87649531,0.04692667677685417,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-10 14:15:00+00:00,1.4909,13957642.7,1.4738367228408997,1.4716120000000033,0,1.490359999999988,0,go_short,1.5226000000000002,do_nothing,1.5317,go_long,go_long,go_short,False,1.49,1.4841251973744949,go_long,0,1.4870857142857072
1628,LQTY/USDT:USDT,2023-10-10 14:30:00+00:00,first_buy,long-exit-profit,1.5225,1.536,1.4875982439322648,1.4762710396674998,1.4921,0,1.5067,14157769.6,0,False,1.4962399999999882,1.4904714285714216,1.4733120000000033,2.24287357,0.03653597445981064,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-15 02:45:00+00:00,1.5072999999999999,12212518.5,1.44316036399744,1.4401720000000042,0,1.497539999999987,0,go_short,1.5668000000000002,do_nothing,1.5892,go_long,go_long,go_short,False,1.5011999999999999,1.4706157413425134,go_long,0,1.476057142857136
1629,LQTY/USDT:USDT,2023-10-15 03:00:00+00:00,first_buy,long-exit-profit,1.5668000000000002,1.605,1.4904133195975113,1.4547262629605926,1.5653000000000001,0,1.5993,7402564.9,0,False,1.525899999999987,1.5014285714285645,1.4478600000000044,2.27044831,0.037045798393929706,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-15 11:00:00+00:00,1.6477,10829260.1,1.5981411459202732,1.6053000000000028,0,1.634239999999987,0,go_short,1.6611,do_nothing,1.6800000000000002,go_long,go_long,go_short,False,1.6441,1.621832274991497,go_long,0,1.6268142857142796
1630,LQTY/USDT:USDT,2023-10-15 11:15:00+00:00,first_buy,long-exit-profit,1.6613,1.6619000000000002,1.6223503865312667,1.6001455054817344,1.6038000000000001,1,1.6252,11270008.7,1,False,1.6361399999999868,1.6296999999999937,1.6067600000000026,2.46031036,0.0401150792049835,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-24 02:45:00+00:00,1.5894,9290077.6,1.5511357023452415,1.538832000000003,0,1.5963799999999828,0,go_short,1.6973,do_nothing,1.745,go_long,go_long,go_short,False,1.5815000000000001,1.5841380423686502,go_long,0,1.584828571428565
1631,LQTY/USDT:USDT,2023-10-24 03:00:00+00:00,first_buy,long-exit-profit,1.6973,1.7327,1.5954244973888578,1.5590145392085568,1.6400000000000001,0,1.6575000000000002,6394337.4,1,False,1.6157799999999827,1.5993142857142792,1.5468920000000028,7.67162708,0.1249451913947028,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-25 15:30:00+00:00,1.5997,18818480.6,1.6216675682015091,1.6115160000000026,1,1.6565199999999831,0,go_short,1.8694000000000002,do_nothing,2.0037,go_long,go_long,go_short,False,1.5939999999999999,1.6432635881813624,go_long,0,1.6404571428571366
1625,LQTY/USDT:USDT,2023-10-09 03:45:00+00:00,first_buy,long-exit-profit,1.2812000000000001,1.3058,1.2157946203566117,1.2085634243848984,1.2521,0,1.2787,6668344.3,0,False,1.2227599999999883,1.2145142857142779,1.2045720000000038,2.36105327,0.03851850589960728,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-09 05:00:00+00:00,1.2896,7900257.7,1.2362802846836192,1.2208840000000039,0,1.2934799999999886,0,go_short,1.3303,do_nothing,1.3559,go_long,go_long,go_short,False,1.2792,1.2620932789011714,go_long,0,1.2896142857142778
1935,CTSI/USDT:USDT,2022-01-21 21:45:00+00:00,first_buy,long-exit-profit,0.5187,0.5208,0.5194761207861921,0.5248849274697046,0.4978,1,0.5027,1442323.0,1,False,0.5174799999999979,0.5163571428571418,0.5270160000000036,2.29711889,0.03743290214393713,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2022-02-07 03:30:00+00:00,0.5139,333030.0,0.5034157313731701,0.5023400000000038,0,0.5117999999999989,0,go_short,0.5179,do_nothing,0.5189,go_long,go_long,go_short,False,0.5132,0.5072395553341703,go_long,0,0.5089714285714285
1940,CTSI/USDT:USDT,2022-02-26 01:00:00+00:00,first_buy,long-exit-profit,0.3824,0.385,0.37586455876359065,0.37219517623177184,0.38130000000000003,0,0.38370000000000004,497886.0,0,False,0.3779999999999985,0.3768857142857126,0.3711480000000043,2.07802942,0.03401852816642359,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2022-03-01 00:15:00+00:00,0.3937,695531.0,0.37985915344238375,0.37902800000000425,0,0.39243999999999934,0,go_short,0.3977,do_nothing,0.4,go_long,go_long,go_short,False,0.3935,0.3870402282715036,go_long,0,0.3909999999999982
1938,CTSI/USDT:USDT,2022-02-24 03:15:00+00:00,first_buy,long-exit-profit,0.3537,0.3537,0.36049787283908846,0.3659472658632663,0.34400000000000003,1,0.3493,1147925.0,0,False,0.35857999999999846,0.3598428571428555,0.36573200000000405,2.42233262,0.03956530075279309,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2022-02-25 13:00:00+00:00,0.35850000000000004,351121.0,0.35294529988906287,0.35190000000000393,0,0.3596399999999985,0,go_short,0.3639,do_nothing,0.36410000000000003,go_long,go_long,go_short,False,0.3578,0.3564216874236287,go_long,0,0.35829999999999856
2052,CTSI/USDT:USDT,2023-12-22 08:30:00+00:00,first_buy,long-exit-profit,0.1907,0.19240000000000002,0.18718593676109868,0.1846034482199084,0.1894,0,0.19190000000000002,4530889.0,0,False,0.1892399999999968,0.18798571428570954,0.18369600000000352,2.0445986,0.03336632101613863,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-12-22 10:00:00+00:00,0.195,5775971.0,0.18821922876867664,0.18704000000000356,0,0.1948199999999968,0,go_short,0.1988,do_nothing,0.19940000000000002,go_long,go_long,go_short,False,0.194,0.1919939769140293,go_long,0,0.19372857142856667
2051,CTSI/USDT:USDT,2023-12-12 08:30:00+00:00,first_buy,long-exit-profit,0.1822,0.1883,0.17484761918054897,0.17155330169458827,0.181,0,0.1829,32463227.0,0,False,0.17641999999999697,0.17531428571428118,0.17154400000000333,2.14690495,0.03502335461331509,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-12-22 08:15:00+00:00,0.18810000000000002,3341131.0,0.18401972407750108,0.18330800000000352,0,0.18775999999999676,0,go_short,0.1907,do_nothing,0.19110000000000002,go_long,go_long,go_short,False,0.1877,0.18632883435402572,go_long,0,0.18709999999999524
2050,CTSI/USDT:USDT,2023-11-05 07:00:00+00:00,first_buy,long-exit-profit,0.16490000000000002,0.1786,0.1619586351260419,0.15926820939924127,0.1641,0,0.1719,20067325.0,1,False,0.16347999999999688,0.1624428571428536,0.15857200000000274,2.53638977,0.04131336212855666,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-12-12 08:15:00+00:00,0.1726,33271321.0,0.17064556583015533,0.17086400000000332,0,0.17435999999999696,0,go_short,0.1822,do_nothing,0.18810000000000002,go_long,go_long,go_short,False,0.1726,0.17338354994064878,go_long,0,0.1737571428571383
2049,CTSI/USDT:USDT,2023-11-05 04:45:00+00:00,first_buy,long-exit-profit,0.15960000000000002,0.15960000000000002,0.1576211237044134,0.1561130379434903,0.1587,1,0.1588,386220.0,0,False,0.1588399999999969,0.15869999999999637,0.15587200000000273,2.2296518,0.0363383467917473,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-11-05 06:45:00+00:00,0.16060000000000002,5269890.0,0.1582576661511806,0.15789600000000273,0,0.1609199999999969,0,go_short,0.165,do_nothing,0.16640000000000002,go_long,go_long,go_short,False,0.1605,0.1601511142398677,go_long,0,0.16078571428571073
2048,CTSI/USDT:USDT,2023-10-31 01:00:00+00:00,first_buy,long-exit-profit,0.15460000000000002,0.15460000000000002,0.15297514739498314,0.15246516182270506,0.15330000000000002,0,0.15410000000000001,448103.0,0,False,0.1533599999999967,0.15301428571428186,0.1523760000000028,1.95965103,0.03194043817567279,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-11-05 04:30:00+00:00,0.1585,1195715.0,0.1558980809789695,0.15565200000000273,0,0.15895999999999688,1,go_short,0.15960000000000002,do_nothing,0.1603,go_long,go_long,go_short,False,0.1585,0.1574067825597613,go_long,0,0.15828571428571067
2047,CTSI/USDT:USDT,2023-10-26 01:45:00+00:00,first_buy,long-exit-profit,0.1505,0.1507,0.14892047845650727,0.14822001353494563,0.1491,1,0.1491,849440.0,1,False,0.14951999999999682,0.1493714285714251,0.1479640000000028,2.03188149,0.03312415675499286,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-31 00:45:00+00:00,0.1532,923598.0,0.15233437476852146,0.15224800000000277,0,0.1529599999999967,0,go_short,0.15460000000000002,do_nothing,0.1549,go_long,go_long,go_short,False,0.153,0.15277062873952552,go_long,0,0.15277142857142473
2046,CTSI/USDT:USDT,2023-09-09 04:45:00+00:00,first_buy,long-exit-profit,0.14450000000000002,0.1484,0.13435547572771758,0.13032964227286725,0.1401,0,0.1437,67665017.0,0,False,0.13799999999999626,0.13619999999999616,0.128540000000003,2.22718937,0.03632073115363679,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-10-26 01:30:00+00:00,0.1495,412156.0,0.1481496146177413,0.14787600000000278,0,0.1496199999999968,1,go_short,0.1504,do_nothing,0.1505,go_long,go_long,go_short,False,0.14930000000000002,0.14888783817587223,go_long,0,0.14928571428571083
2045,CTSI/USDT:USDT,2023-09-09 03:15:00+00:00,first_buy,long-exit-profit,0.1313,0.1322,0.1274196099608361,0.12599734894079717,0.1303,0,0.1305,4643385.0,0,False,0.12911999999999627,0.12802857142856758,0.12543600000000302,6.3900781,0.10422119993329794,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-09-09 04:30:00+00:00,0.1337,43283601.0,0.12926001365469664,0.127756000000003,1,0.13583999999999627,0,go_short,0.14450000000000002,do_nothing,0.1459,go_long,go_long,go_short,False,0.1335,0.13265647131457534,go_long,0,0.13441428571428188
2044,CTSI/USDT:USDT,2023-09-04 14:30:00+00:00,first_buy,long-exit-profit,0.1311,0.1312,0.12811511196355022,0.1278520359194489,0.1263,1,0.1265,24286772.0,1,False,0.128499999999996,0.12807142857142487,0.12805200000000302,2.09351476,0.034132090019050966,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-09-09 03:00:00+00:00,0.1301,6554069.0,0.12563713685606095,0.125176000000003,1,0.12809999999999627,0,go_short,0.1312,do_nothing,0.1321,go_long,go_long,go_short,False,0.13,0.12685953904462446,go_long,0,0.1271714285714247
2043,CTSI/USDT:USDT,2023-08-29 16:45:00+00:00,first_buy,long-exit-profit,0.1273,0.1273,0.12452950081266004,0.12253587538497993,0.1263,1,0.1265,1465350.0,1,False,0.12607999999999603,0.12578571428571061,0.12136000000000297,2.06105285,0.033629403458397676,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-09-04 14:15:00+00:00,0.1297,31175961.0,0.12796019879300483,0.12814000000000303,0,0.12863999999999604,0,go_short,0.131,do_nothing,0.1336,go_long,go_long,go_short,False,0.1287,0.1284087686841957,go_long,0,0.12827142857142487
2042,CTSI/USDT:USDT,2023-08-17 23:15:00+00:00,first_buy,long-exit-profit,0.12140000000000001,0.12340000000000001,0.12317920922969869,0.1269989523183879,0.12050000000000001,0,0.1226,3243828.0,0,False,0.11961999999999559,0.11782857142856785,0.1289560000000031,2.03362457,0.033141810391891964,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-08-29 16:30:00+00:00,0.12610000000000002,4530160.0,0.12221874541577832,0.12102800000000295,0,0.12579999999999603,1,go_short,0.1273,do_nothing,0.128,go_long,go_long,go_short,False,0.126,0.12417122823314368,go_long,0,0.12561428571428204
2041,CTSI/USDT:USDT,2023-08-17 22:15:00+00:00,first_buy,long-exit-profit,0.11850000000000001,0.1194,0.12560983503923395,0.12935558046473314,0.1165,1,0.1168,7871213.0,0,False,0.1209399999999956,0.12425714285713929,0.13089200000000312,2.3424975,0.0381957374245292,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-08-17 23:00:00+00:00,0.1184,3455183.0,0.12735086850385893,0.1293760000000031,0,0.1187999999999956,0,go_short,0.12140000000000001,do_nothing,0.1217,go_long,go_long,go_short,False,0.11810000000000001,0.12328451999873481,go_long,1,0.11892857142856784
2040,CTSI/USDT:USDT,2023-08-17 21:45:00+00:00,first_buy,long-exit-profit,0.1303,0.1305,0.12879555472421933,0.13130882905406474,0.1067,1,0.1082,15837336.0,0,False,0.1268999999999956,0.12882857142856788,0.1320240000000031,5.7683178,0.09401699133429012,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-08-17 22:00:00+00:00,0.1081,10131152.0,0.13036002690191179,0.1314800000000031,0,0.1239999999999956,1,go_short,0.11850000000000001,do_nothing,0.11950000000000001,go_long,go_long,go_short,False,0.1081,0.12721162322818558,go_long,1,0.12662857142856787
2038,CTSI/USDT:USDT,2023-07-10 18:45:00+00:00,first_buy,long-exit-profit,0.1723,0.177,0.16596337571387068,0.15969127659450627,0.1715,0,0.1758,95322179.0,0,False,0.1707999999999958,0.1687857142857107,0.15705200000000274,2.2763724,0.037150456138517536,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-07-10 19:45:00+00:00,0.1812,70910515.0,0.1651677949569736,0.16235200000000272,0,0.1792799999999958,0,go_short,0.1827,do_nothing,0.1837,go_long,go_long,go_short,False,0.181,0.1730939597292385,go_long,0,0.17688571428571073
2037,CTSI/USDT:USDT,2023-07-05 08:15:00+00:00,first_buy,long-exit-profit,0.16670000000000001,0.16690000000000002,0.16513016812517586,0.16408057403718382,0.1648,1,0.16490000000000002,2939248.0,1,False,0.16589999999999555,0.1655428571428533,0.16414800000000263,2.5596269,0.04168492194959848,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-07-10 18:30:00+00:00,0.1695,78439899.0,0.15840257872206678,0.15592000000000275,0,0.16875999999999577,0,go_short,0.1723,do_nothing,0.17350000000000002,go_long,go_long,go_short,False,0.1694,0.1641748985709381,go_long,0,0.166871428571425
2036,CTSI/USDT:USDT,2023-06-05 16:15:00+00:00,first_buy,long-exit-profit,0.1608,0.1618,0.1718351489601913,0.1752696034102288,0.14250000000000002,1,0.16060000000000002,38951668.0,0,False,0.1682599999999957,0.17111428571428183,0.1764960000000028,1.92222789,0.03136389160966674,1,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-07-05 08:00:00+00:00,0.16640000000000002,1659913.0,0.16401501996015852,0.16392000000000262,0,0.16589999999999555,0,go_short,0.16670000000000001,do_nothing,0.167,go_long,go_long,go_short,False,0.1661,0.16517201687520783,go_long,0,0.165357142857139
2034,CTSI/USDT:USDT,2023-04-30 17:45:00+00:00,first_buy,long-exit-profit,0.2378,0.2417,0.2257227602486054,0.22123244880671153,0.23340000000000002,0,0.2338,74154024.0,1,False,0.2307199999999951,0.2280285714285679,0.2187120000000032,1.9980591,0.03258580500334724,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-05-01 04:00:00+00:00,0.23970000000000002,33875396.0,0.2338052906933449,0.23319200000000323,0,0.23917999999999515,0,go_short,0.24180000000000001,do_nothing,0.2427,go_long,go_long,go_short,False,0.23900000000000002,0.23659019024322103,go_long,0,0.23797142857142503
2019,CTSI/USDT:USDT,2023-04-15 13:00:00+00:00,first_buy,long-exit-profit,0.1807,0.1812,0.1770170047869976,0.1730236954926437,0.1786,1,0.1791,7166245.0,0,False,0.17919999999999509,0.17899999999999583,0.17285200000000323,1.92133298,0.031353745082060284,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-04-15 16:45:00+00:00,0.1811,16577558.0,0.1785486048846021,0.17968400000000323,0,0.18213999999999508,0,go_short,0.185,do_nothing,0.18630000000000002,go_long,go_long,go_short,False,0.1806,0.1812379886127029,go_long,0,0.18182857142856726
2020,CTSI/USDT:USDT,2023-04-15 17:00:00+00:00,first_buy,long-exit-profit,0.185,0.1857,0.18169368267228708,0.17896722674500196,0.183,0,0.1842,9313069.0,0,False,0.1825399999999951,0.18232857142856723,0.1800600000000032,3.12453629,0.050915905723075736,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-04-16 06:30:00+00:00,0.1865,37066128.0,0.18383557407059445,0.18407200000000304,0,0.18717999999999507,0,go_short,0.19390000000000002,do_nothing,0.19490000000000002,go_long,go_long,go_short,False,0.18630000000000002,0.18571859971645532,go_long,0,0.18592857142856725
2021,CTSI/USDT:USDT,2023-04-16 06:45:00+00:00,first_buy,long-exit-profit,0.19390000000000002,0.2039,0.1882695843754622,0.18520330932462448,0.193,0,0.2023,69951183.0,0,False,0.19095999999999508,0.18867142857142438,0.18488800000000308,2.3291913,0.03794180128172223,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-04-16 07:00:00+00:00,0.2024,156510216.0,0.18706973085613376,0.18600000000000308,0,0.19557999999999506,0,go_short,0.2104,do_nothing,0.2195,go_long,go_long,go_short,False,0.2013,0.19167426370231416,go_long,0,0.19265714285713864
2022,CTSI/USDT:USDT,2023-04-16 07:15:00+00:00,first_buy,long-exit-profit,0.21050000000000002,0.22490000000000002,0.1962013000558043,0.1895904915334572,0.2104,0,0.22110000000000002,157706885.0,1,False,0.20283999999999508,0.19804285714285294,0.18758000000000305,3.5302542,0.057584206837938176,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-04-16 07:45:00+00:00,0.2199,136334244.0,0.19498169713087896,0.19127600000000305,0,0.21759999999999508,0,go_short,0.23440000000000003,do_nothing,0.23550000000000001,go_long,go_long,go_short,False,0.218,0.20515004323522085,go_long,0,0.20977142857142433
2023,CTSI/USDT:USDT,2023-04-16 08:00:00+00:00,first_buy,long-exit-profit,0.2343,0.24250000000000002,0.2094192673528792,0.1977904603063694,0.2291,0,0.23290000000000002,158013481.0,0,False,0.2237199999999951,0.2163999999999958,0.19317600000000307,2.65032372,0.04322545853417145,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-04-16 08:15:00+00:00,0.23290000000000002,218262334.0,0.201154129913305,0.19556800000000307,1,0.23027999999999507,0,go_short,0.2432,do_nothing,0.24880000000000002,go_long,go_long,go_short,False,0.2326,0.21461630314474392,go_long,0,0.22344285714285297
2024,CTSI/USDT:USDT,2023-04-16 08:30:00+00:00,first_buy,long-exit-profit,0.2432,0.2441,0.21818302573786025,0.20386863880861575,0.23600000000000002,1,0.2378,95696056.0,0,False,0.23361999999999505,0.22851428571428153,0.19776400000000308,2.480541,0.04040763611651285,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-04-16 12:15:00+00:00,0.2391,161797701.0,0.22717320026669263,0.22960400000000314,0,0.24059999999999512,0,go_short,0.2479,do_nothing,0.253,go_long,go_long,go_short,False,0.2376,0.23724248113355456,go_long,0,0.23899999999999585
2053,CTSI/USDT:USDT,2023-12-22 10:15:00+00:00,first_buy,long-exit-profit,0.19870000000000002,0.19870000000000002,0.19216413431187096,0.1885807673784043,0.1928,1,0.19310000000000002,6009590.0,0,False,0.1949599999999968,0.19389999999999527,0.18754400000000357,3.3926925,0.055340622110808445,0,go_long,do_nothing,go_short,go_short,go_long,go_long,2023-12-22 10:45:00+00:00,0.19790000000000002,13935268.0,0.1903917415795647,0.1892440000000035,0,0.1978399999999968,0,go_short,0.2044,do_nothing,0.20550000000000002,go_long,go_long,go_short,False,0.1975,0.19479325592743424,go_long,0,0.1967285714285667
