,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),close_date,short-large-rl (exit),ema-12 (exit),ema-26 (exit),high (exit),sma-05 (exit),sma-compare (exit),sma-07 (exit),long-large-rl (exit),long-small-rl (exit),low (exit),long_jcrosk (exit),sma-25 (exit),mean-grad-hist (exit),short-bid-rl (exit),close (exit),short_kdj (exit),long-bid-rl (exit),volume (exit),short-small-rl (exit),open (exit)
143,EOS/USDT:USDT,2022-07-24 01:45:00+00:00,first_buy,long-exit-profit,1.245,1.264,1.1866967178935326,1.170516934404744,1.216,0,1.22,15260043.9,0,False,1.1992000000000227,1.191428571428514,1.1632399999999803,24.23289857,0.3948204110875335,0,go_long,go_short,go_long,go_long,go_long,go_long,2022-08-22 16:15:00+00:00,go_long,1.5900069885661399,1.6392200605990417,1.75,1.6888000000000278,0,1.6802857142856527,go_long,go_long,1.682,0,1.568079999999985,1,go_long,1.706,False,go_long,46402004.5,go_short,1.683
148,EOS/USDT:USDT,2024-06-17 16:30:00+00:00,first_buy,long-exit-profit,0.619,0.62,0.6203486340153538,0.623607586191451,0.595,1,0.614,14101780.1,0,False,0.6184000000000378,0.6198571428571263,0.6221599999999892,25.77307344,0.42002163317921887,1,go_long,go_short,go_long,go_long,go_long,go_long,2024-11-24 09:45:00+00:00,go_long,0.8453383605125425,0.8603044588686352,0.904,0.8650000000000363,0,0.8652857142857002,go_long,go_long,0.862,0,0.8484799999999899,0,go_long,0.886,False,go_long,17196113.3,go_short,0.866
152,QTUM/USDT:USDT,2020-03-13 02:00:00+00:00,first_buy,long-exit-profit,1.005,1.007,1.0511397913664053,1.1655382213022096,0.775,1,0.8190000000000001,80237.9,0,False,0.9760000000000076,0.9934285714285744,1.2114000000000018,241.46774378,3.936419088925832,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-03-02 01:30:00+00:00,go_long,5.190253210635561,5.212584390025068,5.165,5.214599999999938,0,5.243571428571427,go_long,do_nothing,5.165,0,5.176799999999993,1,go_long,5.165,False,go_long,0.0,go_long,5.165
153,QTUM/USDT:USDT,2021-03-02 02:15:00+00:00,first_buy,long-exit-profit,5.164,5.228,5.202597097461705,5.189269035014004,5.1370000000000005,0,5.222,73337.3,0,False,5.176399999999937,5.184714285714285,5.188839999999992,24.96041311,0.4078923262154768,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-03-19 15:45:00+00:00,go_long,7.138545775588762,7.28025393803895,7.537,7.382999999999941,0,7.3350000000000035,go_long,do_nothing,7.393,0,7.111479999999997,0,go_long,7.531,False,go_long,339526.8,go_long,7.404
154,QTUM/USDT:USDT,2021-03-19 16:00:00+00:00,first_buy,long-exit-profit,7.536,7.571,7.303137947571419,7.160060903322927,7.412,1,7.429,542603.8,1,False,7.409399999999941,7.36771428571429,7.137079999999997,25.7817998,0.4227999657939676,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-04-01 08:00:00+00:00,go_long,10.234459994611386,10.381573987686492,10.87,10.430999999999944,0,10.413428571428591,go_long,do_nothing,10.469,0,10.274799999999992,0,go_long,10.808,False,go_long,556326.2,go_long,10.552
155,QTUM/USDT:USDT,2021-04-01 08:15:00+00:00,first_buy,long-exit-profit,10.812,10.945,10.412870297273185,10.260425920936468,10.569,0,10.585,609286.7,0,False,10.497599999999945,10.439428571428591,10.28283999999999,24.36047384,0.4034679495849904,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-04-06 21:15:00+00:00,go_long,14.284395457753087,14.52236547350925,15.149,14.607799999999946,0,14.520142857142881,go_long,do_nothing,14.674,0,14.378800000000002,0,go_long,15.055,False,go_long,354658.2,go_long,14.681000000000001
156,QTUM/USDT:USDT,2021-04-06 21:30:00+00:00,first_buy,long-exit-profit,15.055,15.2,14.54184770835398,14.311403201623229,14.613,0,14.649000000000001,378714.5,0,False,14.667799999999946,14.567000000000023,14.432520000000002,27.70239174,0.4607775944579089,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-06 13:15:00+00:00,go_long,19.320789702724856,19.974391217749076,22.909,20.619799999999877,0,20.192857142857196,go_long,do_nothing,20.901,1,19.041359999999976,0,go_long,22.298,False,go_long,1847701.9,go_long,21.077
157,QTUM/USDT:USDT,2021-05-06 13:30:00+00:00,first_buy,long-exit-profit,22.292,22.482,20.30448487655691,19.528138613634127,21.7,0,22.12,873621.2,0,False,21.20279999999988,20.616285714285766,19.199399999999976,24.78940805,0.41463270876498126,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-07 01:30:00+00:00,go_long,25.5626234683488,27.307019353872978,31.418,29.38079999999987,0,28.376000000000055,go_long,do_nothing,27.812,0,24.936559999999968,0,go_long,31.416,False,go_long,1136806.6,go_long,27.823
161,QTUM/USDT:USDT,2021-05-23 16:30:00+00:00,first_buy,long-exit-profit,7.064,7.12,7.479670653398359,7.8875399529319,6.707,1,6.791,365035.6,0,False,7.306199999999768,7.411571428571493,7.904599999999997,25.58115763,0.4181901820973986,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-05-24 11:30:00+00:00,go_long,8.867198344257714,9.128952064843322,9.712,9.250599999999764,0,9.169142857142925,go_long,do_nothing,9.245,0,8.85184,0,go_long,9.642,False,go_long,248455.7,go_long,9.256
322,MASK/USDT:USDT,2024-07-05 03:00:00+00:00,first_buy,long-exit-profit,1.951,1.959,1.9646598476682169,2.0320817227001577,1.806,1,1.8439999999999999,1403361.0,0,False,1.9308000000001861,1.9354285714286417,2.059919999999997,25.98923595,0.4266626023355466,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-10-29 16:30:00+00:00,go_long,2.3513650724277984,2.3829043452209127,2.7,2.414000000000171,0,2.381457142857215,go_long,do_nothing,2.4172000000000002,0,2.326603999999989,0,go_long,2.6833,False,go_long,6885953.0,go_long,2.431
146,EOS/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,0.854,0.855,0.8298026220395435,0.8559566098583227,0.5740000000000001,1,0.646,68648932.4,0,False,0.8130000000000418,0.8268571428571041,0.8666399999999882,24.47297661,0.39879893258861504,1,go_long,go_short,go_long,go_long,go_long,go_long,2024-03-02 02:15:00+00:00,go_long,0.9225755699304502,0.9413820738112331,0.974,0.9582000000000335,0,0.9522857142856948,go_long,go_long,0.961,0,0.9154799999999895,0,go_long,0.971,False,go_long,5575918.4,go_short,0.961
206,RUNE/USDT:USDT,2021-08-21 12:15:00+00:00,first_buy,long-exit-profit,10.013,10.39,9.69703644829692,9.525384631609711,9.966,0,10.227,1450068.0,0,False,9.789800000000048,9.775714285714338,9.440999999999997,24.40827416,0.3976109687527357,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-10-30 06:00:00+00:00,go_long,14.146794357485009,14.353667838437904,14.671,14.509400000000067,0,14.454000000000025,go_long,do_nothing,14.398,0,14.070880000000024,1,go_long,14.588,False,go_long,198769.0,go_long,14.434
210,RUNE/USDT:USDT,2022-01-24 13:00:00+00:00,first_buy,long-exit-profit,3.3,3.364,3.387750054392378,3.4866289803564667,3.251,0,3.3,864482.0,0,False,3.330600000000037,3.348714285714265,3.5106400000000684,23.46995508,0.39460278991936065,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-02-05 06:30:00+00:00,go_long,4.389436181728929,4.4564148029859725,4.58,4.497800000000038,0,4.471571428571406,go_long,do_nothing,4.533,0,4.3854800000000695,0,go_long,4.575,False,go_long,143163.0,go_long,4.547
211,RUNE/USDT:USDT,2022-02-05 06:45:00+00:00,first_buy,long-exit-profit,4.575,4.586,4.466812525603515,4.39940387197123,4.511,1,4.524,249352.0,1,False,4.514400000000038,4.489428571428549,4.39288000000007,24.27761742,0.41247919277443584,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-03-12 22:30:00+00:00,go_long,6.155511775818415,6.20073629587693,6.523,6.234800000000047,0,6.207714285714268,go_long,do_nothing,6.175,1,6.170360000000068,0,go_long,6.338,False,go_long,3049134.0,go_long,6.192
253,APT/USDT:USDT,2024-07-05 00:45:00+00:00,first_buy,long-exit-profit,5.8100000000000005,5.85,5.9750344569595475,6.0829708520517265,5.573,1,5.645,1372652.8,0,False,5.840400000000053,5.913428571428617,6.141079999999977,25.54644363,0.41853496259713047,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-09-21 14:00:00+00:00,go_long,7.701660896497235,7.82849815262929,8.0994,7.910820000000067,0,7.874942857142864,go_long,do_nothing,7.8593,0,7.696927999999958,0,go_long,8.0753,False,go_long,1084970.1,go_long,7.871
254,APT/USDT:USDT,2024-09-21 14:15:00+00:00,first_buy,long-exit-profit,8.0758,8.3463,7.889375359917092,7.740367496756699,8.0758,0,8.2242,2378670.7,1,False,7.989080000000067,7.9402857142857215,7.730803999999958,25.31726192,0.41563811421894137,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-11-11 13:30:00+00:00,go_long,11.150631301191705,11.31442398471948,11.9,11.446000000000101,0,11.423971428571466,go_long,do_nothing,11.3021,0,11.02849599999997,0,go_long,11.7937,False,go_long,1934159.7,go_long,11.3403
314,MASK/USDT:USDT,2022-11-08 18:30:00+00:00,first_buy,long-exit-profit,3.201,3.228,3.5227270522186593,3.5886722350640134,2.815,1,3.1310000000000002,9251548.0,0,False,3.4688000000001225,3.558000000000075,3.5813199999999807,24.11930748,0.4051658360136584,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-01-31 19:45:00+00:00,go_long,4.084230256055525,4.165826279377634,4.379,4.184600000000138,0,4.163428571428649,go_long,do_nothing,4.2620000000000005,0,4.075959999999988,0,go_long,4.359,False,go_long,8661495.0,go_long,4.287
256,LQTY/USDT:USDT,2023-03-10 18:45:00+00:00,first_buy,long-exit-profit,1.7479,1.7895,1.7387876968906997,1.7173977207977211,1.7304,0,1.7666,1409560.3,0,False,1.7418600000000009,1.7442857142857142,1.7195880000000003,24.46925161,0.39858622335544264,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-03-13 06:45:00+00:00,go_long,2.2150029858971725,2.26653441412589,2.4,2.301519999999999,0,2.2706142857142853,go_long,go_long,2.3402,0,2.207048000000002,0,go_long,2.3893,False,go_long,2298577.9,go_short,2.358
257,LQTY/USDT:USDT,2023-03-13 07:00:00+00:00,first_buy,long-exit-profit,2.3893,2.4354,2.2858214273372917,2.228106468423308,2.3737,0,2.3919,2290695.6,0,False,2.339919999999999,2.2987285714285712,2.219472000000002,26.6727093,0.4351974934925216,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-03-14 12:45:00+00:00,go_long,3.092874897255564,3.126159853174547,3.4402,3.133980000000002,0,3.1225571428571426,go_long,go_long,3.025,0,3.0859880000000017,0,go_long,3.415,False,go_long,8281901.7,go_short,3.0501
312,MASK/USDT:USDT,2022-11-02 04:30:00+00:00,first_buy,long-exit-profit,3.24,3.308,2.7388926494576515,2.549588299684476,3.169,0,3.182,23027647.0,1,False,2.981000000000119,2.8114285714286464,2.465839999999977,31.5313445,0.5210202893801424,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-11-03 02:15:00+00:00,go_long,4.050942174258083,4.149347656635467,4.9,4.180800000000121,0,4.105571428571505,go_long,do_nothing,4.103,0,4.020679999999981,0,go_long,4.8,False,go_long,36723357.0,go_long,4.106
261,LQTY/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,0.9385,0.9385,0.9302270386822942,0.9602916331539539,0.7027,1,0.7916000000000001,4008983.4,0,False,0.9090399999999944,0.9222285714285653,0.9725960000000013,24.48863696,0.3987947041274046,1,go_long,go_short,go_long,go_long,go_long,go_long,2023-07-12 19:00:00+00:00,go_long,1.066960975695132,1.0803951664750528,1.18,1.0876799999999875,0,1.0845285714285624,go_long,go_long,1.0797,1,1.0722000000000012,0,go_long,1.1179000000000001,False,go_long,32630974.6,go_short,1.0805
262,LQTY/USDT:USDT,2023-07-12 19:15:00+00:00,first_buy,long-exit-profit,1.1175,1.1298,1.0849497562481216,1.0701490515695666,1.1074,0,1.11,10427008.4,0,False,1.0943399999999877,1.0889142857142768,1.0742920000000011,24.56514233,0.400627303114168,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-07-14 04:30:00+00:00,go_long,1.482855200630963,1.5191764989742602,1.5674000000000001,1.5368799999999876,0,1.532157142857134,go_long,go_long,1.5312000000000001,0,1.4879520000000017,0,go_long,1.5571000000000002,False,go_long,2304230.2,go_short,1.5339
264,LQTY/USDT:USDT,2023-08-15 19:15:00+00:00,first_buy,long-exit-profit,0.9586,0.9596,0.954333449654395,0.9620806995086203,0.8477,1,0.8981,4568169.1,0,False,0.9477599999999882,0.9528142857142742,0.9653440000000019,25.33413126,0.4125974493014199,1,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-09 03:30:00+00:00,go_long,1.2029524983356903,1.2043572786032684,1.3414000000000001,1.2056999999999884,0,1.2019714285714207,go_long,go_long,1.1815,0,1.2023320000000037,0,go_long,1.2812000000000001,False,go_long,15044609.8,go_short,1.1817
265,LQTY/USDT:USDT,2023-10-09 03:45:00+00:00,first_buy,long-exit-profit,1.2812000000000001,1.3058,1.2157946203566117,1.2085634243848984,1.2521,0,1.2787,6668344.3,0,False,1.2227599999999883,1.2145142857142779,1.2045720000000038,27.84073756,0.4541971278582283,0,go_long,go_short,go_long,go_long,go_long,go_long,2023-10-25 15:30:00+00:00,go_long,1.6216675682015091,1.6432635881813624,2.0037,1.6565199999999831,0,1.6404571428571366,go_long,go_long,1.5939999999999999,1,1.6115160000000026,0,go_long,1.8694000000000002,False,go_long,18818480.6,go_short,1.5997
267,LQTY/USDT:USDT,2024-01-03 12:15:00+00:00,first_buy,long-exit-profit,1.5705,1.5711,1.5407792248901915,1.540808576232908,0.9872000000000001,1,1.2945,5798109.1,0,False,1.5330799999999765,1.5592714285714229,1.5405320000000016,24.26118362,0.39552992711519175,0,go_long,go_short,go_long,go_long,go_long,go_long,2024-03-09 18:30:00+00:00,go_long,1.8357217225583855,1.8460213576798186,1.88,1.8520999999999774,0,1.8463142857142891,go_long,go_long,1.8666,0,1.8335400000000117,0,go_long,1.88,False,go_long,241143.7,go_short,1.8734000000000002
270,LQTY/USDT:USDT,2024-07-05 00:45:00+00:00,first_buy,long-exit-profit,0.7129000000000001,0.7174,0.731985551582705,0.7495173073847968,0.6801,1,0.6878000000000001,850362.8,1,False,0.7139799999999733,0.7222857142857197,0.7558360000000143,24.49308733,0.3990985883196758,1,go_long,go_short,go_long,go_long,go_long,go_long,2024-08-24 11:15:00+00:00,go_long,0.9555089455177797,0.9625954771715252,1.0102,0.9672999999999721,0,0.9648857142857187,go_long,go_long,0.966,0,0.9529520000000145,0,go_long,0.9733,False,go_long,6429003.7,go_short,0.9685
271,LQTY/USDT:USDT,2024-08-24 11:30:00+00:00,first_buy,long-exit-profit,0.9736,0.9895,0.964734634529752,0.9570638384423885,0.9726,0,0.9765,2586821.0,0,False,0.9700599999999721,0.9678571428571472,0.9543600000000145,24.45807017,0.3984746471091409,0,go_long,go_short,go_long,go_long,go_long,go_long,2024-11-24 22:15:00+00:00,go_long,1.3378492501576407,1.353217672550342,1.3799000000000001,1.362299999999967,0,1.3602000000000094,go_long,go_long,1.3636,0,1.337776000000014,0,go_long,1.3751,False,go_long,118701.3,go_short,1.3648
311,MASK/USDT:USDT,2022-10-29 10:00:00+00:00,first_buy,long-exit-profit,2.259,2.269,2.1666499999602764,2.0893305007914993,2.193,0,2.225,10384523.0,0,False,2.2006000000001165,2.1792857142857867,2.1291999999999747,27.70348579,0.4606876401168536,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-11-02 04:15:00+00:00,go_long,2.498995363659234,2.65832767663177,3.25,2.8230000000001185,0,2.695428571428647,go_long,do_nothing,3.012,0,2.429639999999977,0,go_long,3.24,False,go_long,26346773.0,go_long,3.075
310,MASK/USDT:USDT,2022-10-28 16:30:00+00:00,first_buy,long-exit-profit,1.633,1.675,1.4739944704202153,1.39866836505809,1.613,0,1.623,13765545.0,0,False,1.5472000000001174,1.5070000000000725,1.3729599999999758,24.02970306,0.39975516415442475,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-10-29 09:45:00+00:00,go_long,2.078476940854819,2.156040909043963,2.3,2.1840000000001165,0,2.162857142857215,go_long,do_nothing,2.169,0,2.118479999999975,0,go_long,2.259,False,go_long,12093903.0,go_long,2.17
293,MASK/USDT:USDT,2021-09-07 15:00:00+00:00,first_buy,long-exit-profit,10.2311,10.233,10.601958921850594,11.065042656662,8.4632,1,8.5081,537942.0,0,False,10.194700000000008,10.541414285714291,11.172711999999995,26.69193501,0.4477291344258454,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-09-12 16:15:00+00:00,go_long,10.890283340648748,11.353818334930459,12.4268,11.63150000000002,0,11.475500000000014,go_long,do_nothing,11.4792,0,10.937675999999996,0,go_long,12.317,False,go_long,1402615.0,go_long,11.5137
295,MASK/USDT:USDT,2021-09-26 07:45:00+00:00,first_buy,long-exit-profit,8.1217,8.1454,8.197429241364095,8.337378199430628,7.625,1,7.7311,364613.0,0,False,8.109100000000016,8.169114285714326,8.312647999999992,21.92029681,0.40454973298851865,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-10-02 16:00:00+00:00,go_long,10.282106497525081,10.535865739231658,10.954,10.742620000000011,0,10.689100000000035,go_long,do_nothing,10.6867,0,10.188851999999999,1,go_long,10.8982,False,go_long,180374.0,go_long,10.7265
296,MASK/USDT:USDT,2021-10-02 16:15:00+00:00,first_buy,long-exit-profit,10.8992,10.9189,10.556978702426788,10.31106897918989,10.6324,1,10.6731,206823.0,1,False,10.73392000000001,10.723500000000035,10.217899999999998,21.6346967,0.4049934624977021,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-10-27 06:45:00+00:00,go_long,10.660771131730622,11.67546850028898,15.9562,12.747020000000045,0,11.85967142857146,go_long,do_nothing,14.51,0,10.173719999999994,0,go_long,15.2936,False,go_long,2437980.0,go_long,14.7314
297,MASK/USDT:USDT,2021-10-27 07:00:00+00:00,first_buy,long-exit-profit,15.2912,15.5275,12.215627192552214,10.996010307157983,15.1,0,15.1865,1359399.0,0,False,13.866720000000047,12.652228571428603,10.402851999999994,25.11314376,0.4129095791961662,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2021-11-27 08:30:00+00:00,go_long,19.46260200932845,19.975562169175404,21.975,20.261940000000074,0,20.198671428571497,go_long,do_nothing,20.2503,0,19.51292399999997,0,go_long,21.7945,False,go_long,1114889.0,go_long,20.4673
301,MASK/USDT:USDT,2022-01-24 10:15:00+00:00,first_buy,long-exit-profit,5.095,5.108,5.184680163434562,5.310507654896545,4.874,1,4.941,193449.0,0,False,5.093000000000158,5.141142857142938,5.322839999999967,23.36485228,0.3938299043198821,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-02-06 01:15:00+00:00,go_long,6.669417150042971,6.7111380478771645,6.94,6.7548000000001505,0,6.723714285714374,go_long,do_nothing,6.803,0,6.635319999999971,0,go_long,6.911,False,go_long,51845.0,go_long,6.806
303,MASK/USDT:USDT,2022-02-21 23:45:00+00:00,first_buy,long-exit-profit,4.244,4.246,4.35270997233717,4.44373882880889,4.187,1,4.202,191130.0,1,False,4.282000000000134,4.2981428571429365,4.4606399999999695,23.74800578,0.4033781327320281,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-03-29 01:30:00+00:00,go_long,5.628702411178089,5.626386122173834,5.983,5.659200000000138,0,5.577571428571502,go_long,do_nothing,5.743,0,5.643879999999973,0,go_long,5.939,False,go_long,621489.0,go_long,5.77
250,APT/USDT:USDT,2023-12-23 00:30:00+00:00,first_buy,long-exit-profit,9.668,9.723,9.31173533194555,9.115065037713537,9.474,0,9.668,1589430.4,0,False,9.411599999999895,9.369857142857152,9.03175999999999,24.43133105,0.4007566919018248,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2024-03-06 06:30:00+00:00,go_long,13.461906262805272,13.651588625799565,14.364,13.875399999999942,0,13.76228571428573,go_long,do_nothing,14.038,0,13.376039999999998,0,go_long,14.221,False,go_long,964584.6,go_long,14.095
309,MASK/USDT:USDT,2022-09-18 21:15:00+00:00,first_buy,long-exit-profit,1.23,1.232,1.2259530728991554,1.2402644301586911,1.098,1,1.155,2020740.0,0,False,1.2182000000001183,1.2258571428572156,1.2409199999999743,24.89442707,0.4062657438942663,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2022-10-28 16:15:00+00:00,go_long,1.3807218342627372,1.4469025559511635,1.6680000000000001,1.5078000000001173,0,1.4705714285715012,go_long,do_nothing,1.524,0,1.359839999999976,0,go_long,1.633,False,go_long,26458659.0,go_long,1.525
249,APT/USDT:USDT,2023-10-25 19:00:00+00:00,first_buy,long-exit-profit,6.741,6.774,6.649320219433631,6.583099550662406,6.699,0,6.742,646187.1,0,False,6.705199999999903,6.687142857142852,6.564039999999976,24.77396871,0.4078779704424913,0,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-12-23 00:15:00+00:00,go_long,9.07083024073062,9.246959937753832,9.671,9.324999999999894,0,9.33385714285715,go_long,do_nothing,9.239,0,8.99595999999999,0,go_long,9.669,False,go_long,1603865.8,go_long,9.265
246,APT/USDT:USDT,2023-06-10 04:30:00+00:00,first_buy,long-exit-profit,6.973,6.974,6.858930848182351,7.07130345639794,5.28,1,5.803,7733294.1,0,False,6.72259999999987,6.805857142857123,7.154000000000026,24.14737557,0.3954988124778844,1,do_nothing,go_long,go_long,go_long,go_long,go_long,2023-07-04 03:45:00+00:00,go_long,7.706807948202141,7.832583998955722,8.152,7.931999999999881,0,7.890999999999991,go_long,do_nothing,8.005,0,7.646080000000023,0,go_long,8.146,False,go_long,1866857.7,go_long,8.047
