,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,volume (exit),low (exit),sma-07 (exit),ema-12 (exit),open (exit),mean-grad-hist (exit),sma-05 (exit),close (exit),long_jcrosk (exit),ema-26 (exit),sma-25 (exit),high (exit),short_kdj (exit)
884,OP/USDT:USDT,2024-09-28 09:00:00+00:00,second_buy,force_exit,1.8578000000000001,1.8599,1.8649262424682707,1.8764574983772746,1.8483,1,1.8489,418645.5,0,False,1.8572200000000163,1.8615571428571835,1.8816720000000045,6.13104079,0.10028299619268954,320225.1,1.6609,1.6604000000000396,1.6746994152093082,1.667,0,1.6596000000000182,1.6622,0,1.6613898120499762,1.6642000000000037,1.6676000000000002,False
302,OGN/USDT:USDT,2024-08-26 20:00:00+00:00,second_buy,force_exit,0.09040000000000001,0.09040000000000001,0.08977396182055393,0.09046267769372586,0.089,0,0.0901,7278743.0,0,False,0.089340000000011,0.08937142857142735,0.09067200000000021,6.34733343,0.10370319117838214,449472.0,0.08070000000000001,0.08082857142857088,0.08190411969415871,0.081,1,0.0808000000000114,0.08070000000000001,0,0.08099115483042556,0.08131200000000041,0.081,False
1514,BAL/USDT:USDT,2024-09-20 06:45:00+00:00,second_buy,force_exit,1.983,1.995,1.9760204869823912,1.9589145431563477,1.982,1,1.991,23508.6,0,False,1.9825999999998491,1.9854285714287374,1.9501600000001083,-4.79381875,-0.0782517655320267,30349.8,2.15,2.1558571428573106,2.1722861644464326,2.165,1,2.154599999999848,2.15,0,2.1663926686511155,2.180080000000112,2.165,False
619,INJ/USDT:USDT,2024-09-28 17:00:00+00:00,first_buy,force_exit,22.854,22.933,22.97651670884481,23.046959265936987,22.75,1,22.784,37260.7,0,False,22.90560000000023,22.962714285714277,23.058800000000133,-5.6318267,-0.0949713964906146,35008.5,20.655,20.712000000000014,21.032754279883534,20.806,1,20.725800000000238,20.678,1,20.759589541491767,20.825000000000138,20.807,False
651,LDO/USDT:USDT,2024-09-20 08:00:00+00:00,second_buy,force_exit,1.1564,1.16,1.122426590383824,1.0964910388293427,1.1484,1,1.1498,1234404.0,0,False,1.1436000000000286,1.134542857142881,1.083172000000005,1.06813311,0.017543811230710995,146916.0,1.1317,1.13331428571431,1.1549842897187017,1.1375,0,1.133680000000028,1.1320999999999999,0,1.1387999914069953,1.1515400000000031,1.1375,False
841,TRB/USDT:USDT,2024-09-30 03:00:00+00:00,first_buy,force_exit,72.756,72.921,73.42249847513325,74.01129078357184,71.527,1,71.661,23914.1,0,False,72.59220000000309,73.11471428571535,74.30791999999967,-8.57361683,-0.14940433607001427,4331.6,61.083,61.17671428571531,61.85319776351095,61.44,1,61.23460000000307,61.084,1,61.267359827771664,61.40807999999973,61.44,False
1185,STORJ/USDT:USDT,2024-09-16 02:45:00+00:00,second_buy,force_exit,0.382,0.389,0.3770152448255577,0.37421500506348976,0.3809,0,0.38630000000000003,5262397.0,0,False,0.3791999999999952,0.37662857142861383,0.37679200000000174,1.64165441,0.026909750072996997,120914.0,0.37570000000000003,0.3752285714286145,0.38148896350461486,0.3779,0,0.3755599999999954,0.37620000000000003,0,0.3768178498713397,0.3793440000000022,0.3779,False
1452,EOS/USDT:USDT,2024-08-15 18:00:00+00:00,second_buy,force_exit,0.509,0.51,0.5084120681358884,0.5064775923921644,0.506,1,0.506,2952287.6,0,False,0.5096000000000357,0.5091428571428427,0.5061599999999891,4.04797216,0.06607221892054722,1040952.7,0.47300000000000003,0.47414285714284266,0.4794806276923744,0.47500000000000003,0,0.4740000000000344,0.47400000000000003,0,0.4755111781841403,0.4778399999999893,0.47600000000000003,False
925,LPT/USDT:USDT,2024-09-30 18:30:00+00:00,first_buy,force_exit,14.057,14.058,14.13124845527647,14.257384674711341,13.955,0,13.982,22819.5,1,False,14.074599999999844,14.074285714285567,14.313119999999676,-7.58241047,-0.1260168597475222,10521.8,12.229,12.245714285714133,12.449824027279513,12.331,1,12.255599999999834,12.229,0,12.282593048877418,12.344839999999682,12.331,False
1943,ADA/USDT:USDT,2024-09-24 22:45:00+00:00,second_buy,force_exit,0.39030000000000004,0.3906,0.3873484732135442,0.38385384406663203,0.3885,1,0.38880000000000003,4323114.0,1,False,0.3892000000000103,0.38861428571428774,0.38417999999999336,5.79037695,0.0949789044180114,2469440.0,0.3517,0.3507428571428585,0.3543919258971752,0.353,0,0.3511600000000111,0.3518,0,0.3515980647647634,0.3529479999999932,0.353,False
2019,CRV/USDT:USDT,2024-09-27 16:30:00+00:00,second_buy,force_exit,0.316,0.316,0.3138139316287408,0.31153731346949554,0.312,1,0.315,5986982.1,0,False,0.3147999999999776,0.3147142857143178,0.31059999999999427,11.06080194,0.18052802135664656,3626121.8,0.258,0.2577142857143177,0.2613301316544213,0.259,0,0.25779999999997794,0.258,0,0.2588225661549819,0.2605599999999943,0.26,False
1975,MKR/USDT:USDT,2024-10-01 15:00:00+00:00,first_buy,force_exit,1565.5,1567.1,1571.1336719844571,1581.0040933250223,1544.5,1,1554.3,1419.051,0,False,1561.240000000004,1563.8285714285437,1585.5879999999952,-2.87194283,-0.04732453763257633,210.793,1483.9,1482.985714285687,1497.6321752914246,1488.7,0,1480.580000000004,1483.9,0,1487.1816944387715,1494.923999999995,1489.8,False
838,TRB/USDT:USDT,2024-08-01 15:30:00+00:00,first_buy,stop_loss,70.867,71.482,73.00283785257385,74.27364608631252,70.498,1,71.063,71968.9,0,False,71.84440000000288,72.41657142857248,74.72239999999974,-22.43399854,-0.3942259391982873,72748.7,46.117,47.410000000001126,49.4621461286819,46.951,1,47.21600000000285,46.663,1,47.769003919491595,49.05447999999973,47.282,False
1055,COMP/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,522.54,523.0,550.0785553198406,576.5304110287216,478.49,1,479.2,10750.745,0,False,525.2580000000006,535.4471428571431,585.3743999999988,-24.04403306,-0.3920779573133607,1996.283,293.51,304.39428571428607,316.7921156731953,296.79,1,301.7420000000002,298.31,0,306.16084267826045,316.6035999999987,298.91,False
1054,COMP/USDT:USDT,2021-05-03 10:45:00+00:00,first_buy,stop_loss,817.39,817.9,825.3964280422576,823.994976357577,813.62,1,813.95,1464.621,0,False,824.0160000000011,827.6685714285717,824.6943999999993,-24.82094806,-0.40618133418664154,6326.393,514.55,550.9071428571432,584.3168439110193,541.32,1,538.4860000000007,523.19,1,562.9655653779934,590.9615999999987,541.62,False
1337,SXP/USDT:USDT,2021-05-19 13:30:00+00:00,second_buy,stop_loss,1.1007,1.5375,2.403350644769807,2.834442244651797,1.1007,1,1.3,3550263.7,0,False,1.985400000000008,2.2751142857142685,3.0194480000000015,-24.20991339,-0.3957887887887888,3550263.7,1.1007,2.2751142857142685,2.834442244651797,1.1007,1,1.985400000000008,1.3,0,2.403350644769807,3.0194480000000015,1.5375,False
368,UNI/USDT:USDT,2020-09-20 12:15:00+00:00,first_buy,stop_loss,5.6812000000000005,5.6815,5.667118015983076,5.6824870844920365,5.54,1,5.5974,611124.0,0,False,5.654180000000004,5.69567142857143,5.660035999999998,-21.98564181,-0.392622193594468,539973.0,3.4687,3.521914285714282,3.534797097707665,3.5158,1,3.5119599999999997,3.4837,0,3.52182160638901,3.5268399999999804,3.5163,False
388,UNI/USDT:USDT,2022-01-03 10:00:00+00:00,first_buy,stop_loss,18.616,18.931,18.597057748341822,18.517828237807144,18.594,0,18.836,627077.0,0,False,18.637199999999936,18.60914285714295,18.521240000000034,-22.56511027,-0.3988634871330344,186974.0,11.591,11.93285714285726,12.353684673299137,11.773,1,11.793599999999907,11.595,0,12.048795207854823,12.373400000000027,11.842,False
1589,BNB/USDT:USDT,2021-05-19 12:30:00+00:00,first_buy,stop_loss,395.91,396.15,408.01449504470344,422.07869867225565,385.34,1,388.47,175551.56,0,False,392.0820000000003,401.0757142857162,423.24119999999925,-22.71381077,-0.3895604939285409,325649.29,237.0,252.95142857143077,263.5936013092875,237.7,1,248.99000000000075,241.49,0,254.03030731518638,262.7079999999994,246.98,False
1588,BNB/USDT:USDT,2021-05-06 11:15:00+00:00,first_buy,stop_loss,651.063,652.252,648.1153541661779,646.1351113465059,648.486,1,649.965,24445.88,0,False,651.2206000000001,649.7172857142862,644.9319199999996,-23.90422702,-0.40823177985833936,81687.93,419.0,427.1300000000019,436.1536210318561,426.04,1,424.64800000000025,421.14,0,428.8317832775523,431.1631999999992,428.23,False
2122,ZRX/USDT:USDT,2020-08-02 04:45:00+00:00,second_buy,stop_loss,0.40230000000000005,0.40490000000000004,0.3992336307348906,0.4013777095445459,0.30000000000000004,1,0.35660000000000003,5127045.3,0,False,0.39681999999999895,0.4007285714285715,0.4040280000000008,-22.58295899,-0.3686537576312448,798191.3,0.48610000000000003,0.48370000000000024,0.47590160768702217,0.4878,0,0.4857799999999985,0.4928,0,0.48244922971707604,0.4761560000000009,0.4949,False
776,TRB/USDT:USDT,2020-09-03 23:15:00+00:00,first_buy,stop_loss,46.902,47.15,48.47720227560951,49.13120426795844,45.161,1,46.318,6959.8,0,False,47.99419999999999,48.64242857142854,48.70107999999998,-23.78995784,-0.39475051570537706,7817.9,28.54,31.871857142857102,34.35846840867682,30.597,1,30.760400000000004,28.914,0,32.570092456329085,33.93395999999999,30.929,False
333,XLM/USDT:USDT,2021-05-19 13:00:00+00:00,second_buy,stop_loss,0.39798000000000006,0.41772000000000004,0.47556800047498415,0.5226621575142582,0.2215,1,0.2642,161179933.0,0,False,0.43947600000000087,0.4598842857142823,0.5398740000000007,-24.23523736,-0.3957865132354156,93708803.0,0.214,0.4231457142857109,0.5024649606613502,0.2642,1,0.3862240000000009,0.25,0,0.44086523117114046,0.5270724000000008,0.297,False
778,TRB/USDT:USDT,2020-10-01 12:45:00+00:00,first_buy,stop_loss,23.204,23.286,23.219574031478135,23.243881298716293,23.161,0,23.225,1575.5,0,False,23.209799999999927,23.196571428571282,23.329880000000117,-23.89611212,-0.3953850109001392,3231.3,14.312,14.477285714285598,14.956376815520773,14.404,1,14.435799999999897,14.325,0,14.711085452641461,15.06152000000012,14.418,False
2114,APT/USDT:USDT,2024-04-01 05:45:00+00:00,first_buy,stop_loss,17.346,17.346,17.28379649527506,17.206570570270067,17.066,1,17.184,332870.4,0,False,17.30259999999994,17.29085714285713,17.19420000000001,-24.03648892,-0.39927297650595595,332205.9,11.12,11.195714285714265,11.449730461317593,11.177,1,11.165799999999937,11.185,0,11.268315889007908,11.50504,11.23,False
1338,SXP/USDT:USDT,2021-05-19 13:45:00+00:00,second_buy,stop_loss,1.3,1.815,2.28474285326676,2.745402078381294,1.1400000000000001,0,1.6324,2487300.5,0,False,1.7299200000000081,2.077399999999983,2.950436000000002,-24.24800576,-0.3957505892989765,2487300.5,1.1400000000000001,2.077399999999983,2.745402078381294,1.3,0,1.7299200000000081,1.6324,0,2.28474285326676,2.950436000000002,1.815,False
1823,SOL/USDT:USDT,2022-10-26 18:30:00+00:00,first_buy,stop_loss,31.34,31.34,31.26129225952664,31.28257868045859,31.2,0,31.22,200289.0,0,False,31.18799999999713,31.17857142857116,31.25720000000033,-12.32025714,-0.3941066023313862,6614334.0,19.51,23.19714285714261,25.92644241458099,22.46,1,22.597999999997267,19.75,0,24.331903654229816,26.62320000000035,23.25,False
900,LPT/USDT:USDT,2022-12-11 20:15:00+00:00,first_buy,stop_loss,7.2620000000000005,7.263,7.264227709731021,7.267721472816561,7.234,1,7.24,6320.8,0,False,7.264599999999854,7.265714285714049,7.266279999999801,-23.73208836,-0.3899455910607373,44033.6,4.419,4.460714285714023,4.512604925008111,4.447,1,4.451599999999872,4.43,0,4.478331298737657,4.515239999999812,4.452,False
903,LPT/USDT:USDT,2023-02-22 08:30:00+00:00,first_buy,stop_loss,8.289,8.325,8.379040143388378,8.43149660469773,8.258,1,8.298,27645.2,0,False,8.35379999999989,8.356999999999754,8.430159999999818,-24.13507128,-0.3980801827972203,29482.7,5.04,5.165428571428323,5.256398914733502,5.1370000000000005,1,5.125799999999893,5.05,0,5.193793695335638,5.277759999999817,5.141,False
885,LPT/USDT:USDT,2021-11-16 09:30:00+00:00,first_buy,stop_loss,67.357,67.692,62.23463651488669,61.624099084686904,66.193,0,66.88,64692.6,0,False,63.44720000000016,62.5209999999999,60.392479999999956,-24.10423567,-0.39997202065100534,11509.3,42.633,43.76071428571411,45.02693339824362,43.569,1,43.47840000000011,42.636,0,44.00251427562337,45.14195999999995,43.819,False
356,XLM/USDT:USDT,2023-07-13 18:00:00+00:00,second_buy,stop_loss,0.12947,0.14064000000000002,0.1166174755117217,0.1088078608305679,0.12735000000000002,0,0.13529000000000002,420359894.0,0,False,0.12411800000000191,0.12026714285714311,0.105164000000001,-24.23268687,-0.395738211051196,488043817.0,0.13445000000000001,0.12547428571428595,0.11165987113941472,0.13531,0,0.1307620000000019,0.14731000000000002,0,0.12133940235607221,0.107178800000001,0.14965,False
1085,COMP/USDT:USDT,2023-08-01 02:00:00+00:00,first_buy,stop_loss,61.81,62.6,64.62857383454912,65.6337932979518,61.81,1,62.36,193983.127,0,False,63.891999999999236,64.46142857142652,65.84039999999848,-22.79981073,-0.3715673455854024,31212.395,45.81,46.374285714283765,46.29030502746179,45.96,1,46.23199999999936,45.97,0,46.31738548868848,46.161199999998516,46.22,False
1952,MKR/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,3272.8,3452.3,3662.486164852519,3874.3448569651405,2755.2,1,3042.5,3075.39,0,False,3493.279999999989,3545.4285714285675,3943.1560000000068,-23.54196813,-0.3863717706640329,1313.277,1873.5,2020.8142857142861,2133.5573656118722,1969.7,1,1996.67999999999,1901.6,0,2031.5869177083596,2138.188000000006,1976.5,False
891,LPT/USDT:USDT,2022-04-21 20:30:00+00:00,first_buy,stop_loss,26.662,26.843,27.144348894408218,27.028389337443826,26.28,1,26.307,100884.6,0,False,26.939399999999928,27.289714285714116,27.0300399999998,-23.91263315,-0.3947704527224631,20869.3,16.363,16.70628571428548,17.095461601922636,16.529,1,16.60279999999984,16.399,0,16.830179954548804,17.12267999999985,16.854,False
1951,MKR/USDT:USDT,2021-05-18 09:30:00+00:00,first_buy,stop_loss,4934.6,4973.7,4905.581122928042,4804.9475869906555,4892.8,1,4968.9,440.01,0,False,4941.359999999991,4941.471428571426,4819.504000000006,-23.55211012,-0.3945974216033988,1504.807,3271.0,3673.9857142857104,3940.892445522352,3708.4,1,3613.6799999999885,3288.1,1,3775.2109220984316,3981.2120000000064,3708.4,False
1814,SOL/USDT:USDT,2021-05-10 14:00:00+00:00,first_buy,stop_loss,44.38,44.4,44.171283353781284,44.432847721438,44.0001,0,44.0375,50927.0,0,False,44.074119999999894,44.03471428571429,44.49804000000003,-17.7408761,-0.4025162544270717,776171.0,35.465,42.371000000000166,46.202194892391674,41.779,1,41.54579999999997,35.895,1,43.5555488583435,47.00628000000006,41.818,False
1815,SOL/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,35.826,38.298,41.701772110906035,45.11358786332563,25.228,1,31.506,1055064.0,0,False,39.283399999999965,40.301000000000165,46.24800000000007,-12.21961999,-0.3874754031875124,775900.0,20.3,22.480571428571608,23.622212598364168,21.793,1,22.257199999999962,20.542,0,22.642542906623348,23.664960000000065,21.96,False
1071,COMP/USDT:USDT,2022-06-10 12:15:00+00:00,first_buy,stop_loss,54.55,54.84,54.50606348437605,54.63492190419505,54.41,0,54.78,3353.954,0,False,54.54000000000017,54.45428571428464,54.64479999999858,-24.1348187,-0.3932589146863292,17309.044,34.02,35.22142857142746,35.38428166426372,34.74,1,34.89400000000009,34.18,0,35.08289274863724,35.59239999999863,34.81,False
893,LPT/USDT:USDT,2022-06-10 00:15:00+00:00,first_buy,stop_loss,12.04,12.113,12.050991238651148,12.111505120989516,11.972,1,11.972,15872.4,0,False,12.007399999999876,12.018428571428334,12.107119999999853,-23.88853781,-0.3906618528881894,25919.7,7.3629999999999995,7.510285714285487,7.608543603111994,7.52,1,7.527999999999909,7.413,1,7.515593860099157,7.624599999999852,7.533,False
1320,SXP/USDT:USDT,2021-02-07 16:15:00+00:00,second_buy,stop_loss,1.9488,1.9901,1.978879641915972,2.0083756008066325,1.875,1,1.8753000000000002,1909732.4,1,False,1.9434599999999946,1.9633428571428573,2.0484120000000043,-22.3686481,-0.3650590489298126,1760412.1,2.525,2.474271428571431,2.443660539893387,2.5907,0,2.4969999999999937,2.5555,0,2.468737304983168,2.422832000000005,2.5995,False
378,UNI/USDT:USDT,2021-05-11 10:00:00+00:00,first_buy,stop_loss,37.01,37.511,36.93013656655682,36.7565462127383,36.903,0,37.45,82510.0,0,False,37.06699999999993,36.94857142857147,36.66040000000005,-14.92495335,-0.39816389314746986,427692.0,25.691,27.206428571428578,29.15463116991266,26.748,1,26.41960000000006,26.247,0,27.911095087123595,29.397080000000116,26.762,False
1069,COMP/USDT:USDT,2022-05-03 02:15:00+00:00,first_buy,stop_loss,105.2,105.68,104.34149002374666,104.07682552300344,104.96,0,105.06,1924.922,0,False,104.47600000000052,104.26857142857041,104.01079999999861,-24.26010124,-0.3950477817905592,20404.142,63.91,67.17857142857027,69.53121555281025,65.54,1,66.26800000000037,64.34,0,67.90495688622681,69.28239999999853,66.28,False
1065,COMP/USDT:USDT,2022-01-05 18:00:00+00:00,first_buy,stop_loss,228.25,229.54,231.66991604459238,233.24355057718032,226.41,1,226.59,4218.126,0,False,230.02400000000156,231.2728571428573,233.37519999999856,-24.37850475,-0.39813099300652266,13731.251,142.03,147.82571428571413,149.86439356900866,148.14,1,148.10800000000108,142.91,0,148.50796793064563,150.50079999999843,148.8,False
379,UNI/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,26.214,26.214,27.079234304489194,28.6619918239932,22.436,1,22.504,861443.0,1,False,25.560000000000063,26.217000000000006,29.072560000000117,-17.45605082,-0.3868198440129588,674116.0,13.879,14.985285714285727,15.974545750927701,14.72,1,14.749800000000079,13.97,0,15.105473952220143,16.03692000000013,14.885,False
1063,COMP/USDT:USDT,2021-11-18 00:45:00+00:00,first_buy,stop_loss,323.15,324.99,321.2645737945012,320.3041412047596,322.88,0,323.57,1006.478,0,False,322.5640000000007,321.46571428571366,319.9987999999984,-24.46908506,-0.3997055497766296,36078.454,207.41,235.35000000000014,244.42796551535562,225.74,1,232.23200000000125,210.54,0,237.29156049488216,246.4847999999985,226.99,False
1573,BNB/USDT:USDT,2020-03-12 11:00:00+00:00,first_buy,stop_loss,11.999,12.777,13.6015297610225,14.30067383326932,9.65,1,11.459,485436.53,0,False,13.11939999999997,13.485000000000005,14.477800000000004,-24.17372705,-0.3937147592229495,315915.64,7.568,8.941428571428572,10.15854404509599,8.693,1,8.76039999999997,7.716,0,9.298834787046047,10.443480000000001,8.7,False
1060,COMP/USDT:USDT,2021-09-06 17:30:00+00:00,first_buy,stop_loss,512.97,515.17,511.1974754927294,510.0520733619314,512.3,1,513.57,1779.575,1,False,512.6580000000009,511.99857142857235,506.92679999999876,-24.30528057,-0.3973012699279303,2500.836,317.43,321.382857142859,327.6270950701128,318.79,1,321.2440000000004,318.17,0,323.01372165157505,328.24959999999874,320.87,False
1572,BNB/USDT:USDT,2020-03-08 12:45:00+00:00,first_buy,stop_loss,19.167,19.223,19.267031307262677,19.360842373656563,19.008,1,19.069,28711.66,0,False,19.222799999999975,19.243285714285726,19.363479999999996,-24.22145878,-0.3954925341270478,357727.4,11.81,13.898714285714291,14.528007739930866,13.84,1,13.70019999999997,11.922,0,13.991080626662955,14.633800000000003,13.84,False
1013,EGLD/USDT:USDT,2022-04-30 23:00:00+00:00,first_buy,stop_loss,129.86,129.99,130.00987318298016,130.64175726780093,127.71,1,128.18,5632.9,0,False,129.39600000000254,129.7328571428594,130.3672000000014,-20.3162298,-0.39594096500456233,43657.4,82.71,84.8428571428594,90.1186007422716,84.95,0,84.37000000000293,83.97,0,86.15737873791191,90.60160000000133,85.22,False
1015,EGLD/USDT:USDT,2022-06-07 01:45:00+00:00,first_buy,stop_loss,67.88,67.88,68.24076750941745,68.67882591247091,67.09,0,67.17,20652.0,1,False,67.57200000000321,67.73714285714506,68.86960000000134,-23.80920516,-0.3932774427953,86238.7,41.25,42.81142857143073,43.76270602791005,42.84,1,42.66000000000333,41.31,0,43.10813282964793,43.88240000000137,43.15,False
812,TRB/USDT:USDT,2022-11-04 07:15:00+00:00,first_buy,stop_loss,16.92,16.95,16.860757594963268,16.91558039863748,16.66,1,16.76,49009.8,1,False,16.87200000000002,16.82285714285755,16.866800000000232,-23.87208654,-0.3950215050304496,87690.0,10.28,10.97857142857183,11.335651775844262,10.62,1,10.844000000000047,10.33,0,11.069197503006688,11.44400000000022,10.68,False
449,AAVE/USDT:USDT,2022-06-10 00:15:00+00:00,first_buy,stop_loss,95.81,96.55,95.73038300906948,96.02757239945534,95.18,1,95.2,13360.2,1,False,95.5960000000039,95.61142857143128,95.98080000000046,-22.47630887,-0.3930171360180812,108736.3,58.08,61.35428571428836,63.8714600786878,60.9,1,60.84200000000381,58.19,1,61.98858285854204,63.86040000000049,61.05,False
447,AAVE/USDT:USDT,2022-05-10 05:00:00+00:00,first_buy,stop_loss,106.29,108.17,104.67857377988618,104.59556924157465,105.82,0,107.38,28313.1,0,False,104.85600000000393,104.46142857143106,103.59200000000034,-21.16746348,-0.3938961937754897,57778.2,66.1,70.72142857143118,74.7760346746896,70.06,1,70.36600000000394,66.19,1,71.51198465300574,75.62840000000037,70.99,False
446,AAVE/USDT:USDT,2022-04-20 15:00:00+00:00,first_buy,stop_loss,191.8,192.0,192.73911590651156,191.4437913531262,189.33,1,189.85,28763.8,0,False,192.5800000000039,192.90428571428743,191.98560000000091,-22.6852676,-0.39788273807024466,20775.2,115.51,118.40142857143108,120.45118634722196,116.22,1,117.4280000000039,116.01,0,118.8828228636821,120.46160000000033,116.77,False
1544,LTC/USDT:USDT,2022-04-21 20:30:00+00:00,first_buy,stop_loss,108.73,108.97,110.21552069662135,111.15302237733513,108.42,1,108.83,23724.738,0,False,109.40600000000056,109.69285714285904,111.76320000000135,-24.26592956,-0.39564513611722346,167484.474,66.72,68.0257142857162,71.11011490778807,67.59,0,67.65000000000055,67.38,0,68.9669994149978,71.48720000000144,67.72,False
817,TRB/USDT:USDT,2023-02-24 07:00:00+00:00,first_buy,stop_loss,19.77,19.94,19.785692188017805,19.7848564959394,19.75,0,19.9,9196.0,0,False,19.800000000000033,19.752857142857483,19.76800000000026,-23.7677144,-0.397721447731498,22118.4,12.1,12.435714285714692,12.63390423612879,12.33,1,12.342000000000116,12.13,0,12.496402152649859,12.66240000000026,12.33,False
433,AAVE/USDT:USDT,2021-05-19 13:00:00+00:00,first_buy,stop_loss,481.97,507.99,540.1626503210013,567.2081610585428,253.56,1,438.03,186239.6,0,False,520.0299999999988,528.9014285714272,581.4124000000016,-16.85307069,-0.3843801387078938,12722.3,273.17,284.995714285713,295.2916243014524,281.62,1,284.52999999999884,273.61,0,285.7518948180358,293.42680000000166,284.86,False
432,AAVE/USDT:USDT,2021-05-13 00:00:00+00:00,first_buy,stop_loss,548.12,553.76,557.5286993458687,561.2348403435141,482.59,1,515.2,78118.0,0,False,554.1239999999992,556.5699999999999,563.1724000000012,-20.57973117,-0.39954858516017566,61373.1,480.0,548.2057142857129,577.5424139432263,546.64,1,544.2499999999989,481.98,1,558.7322231066379,588.0336000000016,546.68,False
430,AAVE/USDT:USDT,2021-04-17 08:30:00+00:00,first_buy,stop_loss,448.181,449.976,449.57247432666264,451.1861369896224,448.051,0,448.721,2468.8,0,False,447.54040000000134,448.0627142857149,453.27096000000085,-17.84279607,-0.39719436816247666,105779.2,316.114,395.62200000000036,412.47044804073005,395.6,1,389.7294000000011,334.341,0,398.8568842068852,418.8506800000008,395.862,False
1532,LTC/USDT:USDT,2021-05-04 14:30:00+00:00,first_buy,stop_loss,315.9,319.98,316.6681446410427,310.8859797687944,313.36,1,314.12,160216.243,0,False,318.3599999999994,319.6585714285725,311.8912000000004,-25.70806255,-0.4193209388755986,440767.998,193.82,237.12000000000148,254.4370325150264,239.35,1,232.15199999999868,194.35,1,242.52582238795324,258.31000000000097,239.38,False
829,TRB/USDT:USDT,2024-01-02 05:00:00+00:00,first_buy,stop_loss,185.422,186.815,184.41455283749164,184.63924648491908,180.4,1,183.394,92166.7,0,False,186.30200000000104,185.8364285714301,181.43267999999986,-21.7051926,-0.3942119326331948,106094.5,165.3,170.67314285714414,173.0289130089848,170.775,1,170.02180000000106,168.639,0,171.53715377928404,173.30963999999986,170.776,False
2036,QTUM/USDT:USDT,2021-06-18 15:15:00+00:00,first_buy,stop_loss,8.092,8.149,8.212345756631775,8.302861514626867,8.064,1,8.072,61124.9,0,False,8.117199999999784,8.172428571428634,8.325679999999997,-24.26498026,-0.3951401126779954,201012.2,4.914,5.0702857142857765,5.244568179285338,4.983,1,5.022799999999782,4.917,0,5.104072548906367,5.271399999999992,5.055,False
2035,QTUM/USDT:USDT,2021-05-19 12:45:00+00:00,first_buy,stop_loss,13.533,13.536,13.926965289827292,14.683668914466985,11.5,1,11.504,419392.6,1,False,13.236999999999759,13.516142857142922,14.893639999999989,-23.42891563,-0.3838781280322533,328590.5,7.018,7.5674285714286365,7.975263149166452,7.471,1,7.464999999999769,7.067,0,7.6048834994707875,7.975919999999998,7.5600000000000005,False
2021,QTUM/USDT:USDT,2020-03-12 10:45:00+00:00,first_buy,stop_loss,1.631,1.631,1.6371299830919146,1.6863546793379804,1.446,1,1.447,121404.0,0,False,1.6188000000000073,1.6372857142857176,1.6778400000000007,-24.13504219,-0.3939173288950524,24380.9,1.005,1.02514285714286,1.1932612790063863,1.013,0,1.0212000000000077,1.005,0,1.093347026160297,1.2346400000000017,1.022,False
2034,QTUM/USDT:USDT,2021-05-13 00:00:00+00:00,first_buy,stop_loss,21.456,21.721,22.315093847217216,22.83538046034233,19.124,1,19.98,545088.9,0,False,21.91639999999978,22.107000000000046,22.89615999999998,-23.76918455,-0.3961931309588732,228099.4,13.353,14.020285714285778,14.938042427624344,13.782,1,13.656799999999759,13.543,0,14.367504433432254,15.057799999999988,13.808,False
833,TRB/USDT:USDT,2024-04-02 02:30:00+00:00,first_buy,stop_loss,90.116,90.216,90.22754506764288,90.3325182501485,88.773,1,88.855,11672.8,0,False,90.11020000000165,90.2430000000012,90.47395999999998,-21.19813216,-0.39728194573817655,25454.8,56.36,57.43285714285826,59.97678896965136,57.112,1,57.42100000000185,56.38,0,58.22412023923243,60.651719999999884,57.648,False
945,BAKE/USDT:USDT,2022-03-31 16:00:00+00:00,second_buy,stop_loss,1.1031,1.13,1.1319319610144756,1.1123440557175304,1.0872,0,1.1278,4283595.0,0,False,1.1236799999999856,1.1221000000000256,1.147268000000006,-24.06703029,-0.3956122000435402,17810602.0,1.4835,1.3816285714285974,1.3104463410892242,1.5072999999999999,0,1.4135799999999858,1.5079,0,1.3709203809144608,1.308380000000006,1.5473,False
455,AAVE/USDT:USDT,2022-11-06 23:00:00+00:00,first_buy,stop_loss,88.67,89.22,88.87990372787185,89.33095630838595,88.31,1,89.12,5832.3,0,False,88.66800000000413,88.68571428571813,89.25040000000037,-21.04762945,-0.3932705429086306,21051.4,56.12,56.544285714289565,56.9184579905352,56.6,1,56.37200000000429,56.74,0,56.65696998678007,56.92200000000041,57.07,False
