,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,imit-enter-short (exit),ema-12 (exit),high (exit),short-bid-rl (exit),sma-25 (exit),open (exit),mean-grad-hist (exit),imit-exit-short (exit),ema-26 (exit),short_kdj (exit),long_jcrosk (exit),nlp-enter-short (exit),nlp-enter-long (exit),nlp-exit-short (exit),sma-05 (exit),sma-07 (exit),low (exit),volume (exit),long-bid-rl (exit),sma-compare (exit),close (exit)
204,BAL/USDT:USDT,2022-06-07 02:00:00+00:00,first_buy,stop_loss,7.124,7.124,7.3006530727198555,7.413452808149403,7.017,1,7.038,62505.0,0,False,7.179399999999913,7.215428571428577,7.46900000000002,-3.3315732,-0.3940803442082214,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-06-15 08:00:00+00:00,go_short,4.482378417430071,4.373,go_long,4.507160000000011,4.373,1,go_short,4.423111157563012,False,0,go_short,go_short,go_short,4.41719999999991,4.423428571428568,4.292,3304.0,go_long,1,4.331
361,ALGO/USDT:USDT,2023-06-10 04:30:00+00:00,second_buy,stop_loss,0.11610000000000001,0.11610000000000001,0.11509629747169832,0.11860878105914444,0.08990000000000001,1,0.096,166385.0,0,False,0.11253999999999276,0.114271428571433,0.1201919999999948,-3.39753687,-0.39362706108886664,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2023-06-23 17:30:00+00:00,go_short,0.12986977393625831,0.1332,do_nothing,0.12936799999999482,0.13290000000000002,1,go_short,0.1313712349790135,False,0,go_short,go_short,go_short,0.13259999999999286,0.13245714285714721,0.1327,2614.0,do_nothing,0,0.1331
393,BCH/USDT:USDT,2020-03-08 16:30:00+00:00,first_buy,stop_loss,287.35,287.35,299.091803749341,307.5532980824806,267.7,1,275.95,174110.0,1,False,290.6600000000002,295.38571428571504,311.23399999999964,-3.2625867,-0.394209890254883,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-03-12 11:00:00+00:00,go_short,238.2602941742873,211.2,go_long,241.18999999999969,207.55,1,go_short,227.70476961193808,False,0,go_short,go_short,go_short,220.96000000000066,226.7142857142864,174.5,988490.0,go_long,1,184.35
569,ATOM/USDT:USDT,2020-08-27 05:45:00+00:00,first_buy,stop_loss,7.503,7.526,7.657659966402869,7.725379425228996,7.4,1,7.471,9929.0,0,False,7.583199999999939,7.617285714285613,7.74312000000001,-2.94801,-0.3940940633032163,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2020-09-03 23:30:00+00:00,go_short,5.611479615019507,5.525,go_long,5.617240000000009,5.525,1,go_short,5.512207794297159,False,0,go_short,go_short,go_short,5.461599999999945,5.510571428571326,4.987,21244.0,go_long,1,4.987
39,BTC/USDT:USDT,2024-02-09 02:30:00+00:00,second_buy,stop_loss,45491.4,45895.3,45412.81715613955,45337.93689745663,45469.8,0,45760.1,9986460.0,0,False,45470.95999999999,45418.50000000068,45347.92799999986,-3.55305116,-0.38858648699263687,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2024-02-28 17:00:00+00:00,go_short,60444.27821015577,62633.0,do_nothing,60326.10799999984,61738.2,0,go_short,61194.44648361242,False,0,go_short,go_short,go_short,61573.92000000012,61426.75714285782,61661.9,12447186.0,do_nothing,0,62537.0
435,BCH/USDT:USDT,2023-03-09 20:30:00+00:00,first_buy,trailing_stop_loss,111.75,112.25,113.67421122182805,114.99194879098164,109.75,1,111.0,223260.0,0,False,112.40000000000018,112.85714285716475,115.70199999999875,1.5262944,0.17170829170829172,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-04-14 15:15:00+00:00,go_short,132.55443664217455,132.0,go_long,132.72999999999874,132.0,1,go_short,132.16842423687248,False,0,go_short,go_short,go_short,131.83000000000064,132.07857142859316,130.35,263039.0,go_long,1,130.65
434,BCH/USDT:USDT,2023-02-09 23:00:00+00:00,first_buy,trailing_stop_loss,126.1,126.2,126.99792082295384,127.98597390118762,121.55,1,123.9,198203.0,0,False,126.2000000000007,126.80714285716469,128.25799999999873,-0.9341213,-0.10764036125360309,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-03-09 20:15:00+00:00,go_short,115.31130469426017,112.75,go_long,115.97999999999874,112.6,1,go_short,114.1604314439786,False,1,go_short,go_short,go_short,112.88000000000018,113.42142857145048,111.75,103113.0,go_long,1,111.75
433,BCH/USDT:USDT,2023-01-12 16:30:00+00:00,first_buy,trailing_stop_loss,115.1,121.3,113.7380174136604,111.88172850108458,114.8,0,120.45,665554.0,0,False,116.00000000000125,114.39285714287891,110.95599999999871,0.1481648,0.017547929249174067,0,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-02-09 22:45:00+00:00,go_short,128.31285181328263,127.1,go_long,128.50999999999874,126.5,1,go_short,127.5611791544,False,0,go_short,go_short,go_short,127.0800000000007,127.47857142859327,126.15,9540.0,go_long,1,126.2
432,BCH/USDT:USDT,2022-12-11 22:45:00+00:00,first_buy,trailing_stop_loss,107.15,107.15,107.13679032449487,107.65313772307374,105.4,1,106.25,71174.0,0,False,106.84000000000101,106.91428571430745,107.76399999999876,0.718264,0.08441722982899454,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-01-12 16:15:00+00:00,go_short,111.19626678117135,115.5,go_long,110.48999999999873,115.5,0,go_short,112.51765694341684,False,1,go_short,go_short,go_short,114.06000000000124,112.87857142859319,114.4,228213.0,go_long,0,115.1
431,BCH/USDT:USDT,2022-11-08 18:30:00+00:00,first_buy,trailing_stop_loss,109.15,109.25,112.20583292284655,112.73493306348135,104.95,1,106.9,1019177.0,0,False,111.02000000000115,112.36428571430746,112.88799999999874,-0.1034096,-0.012085434453239789,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-12-11 22:30:00+00:00,go_short,107.76538874091963,107.0,go_long,107.86199999999876,107.0,0,go_short,107.29802492894848,False,0,go_short,go_short,go_short,107.020000000001,107.02857142859317,106.95,2161.0,go_long,1,106.95
430,BCH/USDT:USDT,2022-10-13 07:45:00+00:00,first_buy,trailing_stop_loss,108.5,108.5,109.15594069250365,109.99226167314472,105.45,1,106.6,530849.0,0,False,108.35000000000056,108.82857142859316,110.14999999999877,-0.0098552,-0.0011550157960294046,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-11-08 18:15:00+00:00,go_short,113.20172770855986,111.95,go_long,113.12999999999873,111.1,1,go_short,113.17052981790957,False,0,go_short,go_short,go_short,112.70000000000114,113.87857142859318,108.55,543298.0,go_long,0,109.4
429,BCH/USDT:USDT,2022-09-13 19:00:00+00:00,first_buy,trailing_stop_loss,119.8,119.8,120.03080983560986,121.74865172669267,117.1,1,117.4,95417.0,0,False,119.44000000000115,119.77857142859318,120.93199999999874,-0.8150226,-0.09916068586145312,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-10-13 07:30:00+00:00,go_short,110.2636426069963,108.85,go_long,110.36799999999877,108.4,1,go_short,109.62065718204977,False,0,go_short,go_short,go_short,109.02000000000058,109.37142857145031,108.2,208369.0,go_long,1,108.55
428,BCH/USDT:USDT,2022-08-19 06:45:00+00:00,first_buy,trailing_stop_loss,127.1,127.35,125.87774744491972,126.82386659014372,117.15,1,121.15,1511925.0,1,False,125.65000000000107,125.95714285716475,126.03799999999876,-0.2428279,-0.028616882704413673,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-09-13 18:45:00+00:00,go_short,122.09654386482808,120.25,go_long,121.32999999999873,119.75,1,go_short,120.50913889662984,False,0,go_short,go_short,go_short,120.02000000000115,120.27142857145033,119.7,13330.0,go_long,1,119.95
427,BCH/USDT:USDT,2022-07-25 19:45:00+00:00,first_buy,trailing_stop_loss,121.1,121.25,122.7806841172332,123.64351764627132,120.35,1,120.45,63262.0,0,False,122.21000000000033,122.60714285716469,123.73799999999873,-0.1021986,-0.012093876272980747,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-08-19 06:30:00+00:00,go_short,127.27777591735521,127.1,go_long,126.26999999999875,126.85,1,go_short,126.73733788945057,False,0,go_short,go_short,go_short,126.75000000000107,126.74285714287905,126.5,150333.0,go_long,0,127.1
337,ALGO/USDT:USDT,2021-04-20 00:30:00+00:00,second_buy,trailing_stop_loss,1.2695,1.2727,1.3014012627730398,1.3242851601520567,1.2352,1,1.2482,413.0,1,False,1.2801000000000067,1.2923285714285764,1.3279679999999987,-0.32683,-0.02667621959859403,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-04-27 01:30:00+00:00,go_short,1.2256371309070977,1.2453,do_nothing,1.221571999999999,1.2453,1,go_short,1.2332720873670417,False,0,go_short,go_short,go_short,1.2403800000000105,1.241642857142862,1.2453,30.0,do_nothing,0,1.2453
338,ALGO/USDT:USDT,2021-04-27 01:45:00+00:00,second_buy,trailing_stop_loss,1.248,1.2570000000000001,1.2367686893105738,1.2278862323213868,1.248,0,1.256,115.0,0,False,1.2415000000000105,1.244042857142862,1.222639999999999,-4.245396,-0.3375413539035461,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-05-07 10:45:00+00:00,go_short,1.584908745864577,1.6535000000000002,do_nothing,1.5636239999999983,1.6535000000000002,1,go_short,1.6174010898570756,False,0,go_short,go_short,go_short,1.6468800000000101,1.6439857142857204,1.6535000000000002,50.0,do_nothing,0,1.6535000000000002
426,BCH/USDT:USDT,2022-06-28 22:45:00+00:00,first_buy,trailing_stop_loss,105.45,105.45,105.66626155168994,106.56123572963891,102.2,1,104.2,498628.0,0,False,105.42000000000046,105.6785714285932,106.38399999999874,1.3036224,0.1563784918251777,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-07-25 19:30:00+00:00,go_short,123.89899905797303,122.1,go_long,123.93599999999874,121.85,1,go_short,123.20444486582106,False,1,go_short,go_short,go_short,122.81000000000033,123.05000000002181,121.25,31944.0,go_long,1,121.25
339,ALGO/USDT:USDT,2021-05-13 00:00:00+00:00,second_buy,trailing_stop_loss,1.32,1.32,1.351635845601735,1.371619238664309,1.2406,1,1.266,1739.0,0,False,1.3383600000000073,1.3434428571428647,1.3765839999999983,2.654213,0.20867655277017513,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-05-19 13:30:00+00:00,go_short,1.0888427212767007,0.9049,do_nothing,1.1157839999999957,0.8274,0,go_short,1.0081206439866486,False,0,go_short,go_short,go_short,0.926640000000007,0.9721428571428659,0.8258000000000001,13403.0,do_nothing,1,0.904
340,ALGO/USDT:USDT,2021-05-19 13:45:00+00:00,second_buy,trailing_stop_loss,0.9031,1.0461,1.0139636218348564,1.0856765937747228,0.9031,0,1.0461,1439.0,0,False,0.923280000000007,0.9673000000000087,1.1115679999999957,0.587927,0.059808487349137754,1,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-05-24 07:45:00+00:00,go_short,0.8565193532602167,0.9215000000000001,do_nothing,0.8537479999999954,0.9209,0,go_short,0.8752567009906649,False,0,go_short,go_short,go_short,0.8916600000000072,0.8783285714285798,0.919,665.0,do_nothing,0,0.9215000000000001
341,ALGO/USDT:USDT,2021-05-24 08:00:00+00:00,second_buy,trailing_stop_loss,0.9152,0.9303,0.8834633623767164,0.8618586604261266,0.9152,0,0.9286000000000001,1143.0,0,False,0.9083800000000073,0.890271428571437,0.8578919999999954,-1.324945,-0.14230378447116646,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-06-02 19:30:00+00:00,go_short,0.956320456347306,1.0387,do_nothing,0.9556519999999942,0.9745,0,go_short,0.9723527516233251,False,0,go_short,go_short,go_short,0.9824400000000036,0.9751857142857226,0.9745,2989.0,do_nothing,0,1.0363
424,BCH/USDT:USDT,2022-05-12 05:15:00+00:00,first_buy,trailing_stop_loss,177.1,177.45,181.76912513083911,187.3498059022492,169.2,1,169.55,37435.0,1,False,177.21000000000055,179.32142857145058,189.4159999999989,-0.01196,-0.0014093838924272423,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-06-10 12:30:00+00:00,go_short,174.56853602404155,175.65,go_long,174.48599999999882,174.95,1,go_short,174.5876420796049,False,0,go_short,go_short,go_short,174.7100000000006,174.650000000022,174.7,21100.0,go_long,0,175.25
342,ALGO/USDT:USDT,2021-06-02 19:45:00+00:00,second_buy,trailing_stop_loss,1.0497,1.067,0.9852523282966598,0.9637189410623204,1.042,0,1.0562,3329.0,0,False,1.0008200000000036,0.9895285714285799,0.9607159999999942,1.927727,0.18187150392616933,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-06-23 13:00:00+00:00,go_short,0.8276154636066062,0.8396,do_nothing,0.8274039999999943,0.8396,0,go_short,0.8364688621194192,False,0,go_short,go_short,go_short,0.8414600000000018,0.8396428571428657,0.839,243.0,do_nothing,0,0.839
422,BCH/USDT:USDT,2022-04-06 00:00:00+00:00,first_buy,trailing_stop_loss,367.3,367.3,368.04550643356924,369.2681476183693,365.0,1,365.0,8184.0,0,False,367.3600000000012,367.9857142857354,369.3419999999997,-1.6821248,-0.23029249769005833,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-05-05 15:00:00+00:00,go_short,296.30005497118253,290.75,go_long,297.041999999999,290.55,1,go_short,294.48022188748786,False,0,go_short,go_short,go_short,292.44999999999965,293.9071428571652,287.85,19340.0,go_long,1,288.55
421,BCH/USDT:USDT,2022-03-03 17:30:00+00:00,first_buy,trailing_stop_loss,308.85,309.05,310.3194149423977,312.837152536659,305.0,0,306.1,24286.0,0,False,308.74000000000126,308.77857142859295,314.2399999999997,1.7696082,0.1921356765178089,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-04-05 23:45:00+00:00,go_short,369.6095994278389,368.05,go_long,369.6759999999997,366.85,1,go_short,368.5992348760364,False,0,go_short,go_short,go_short,368.4300000000012,368.59285714287824,366.85,110.0,go_long,1,368.05
420,BCH/USDT:USDT,2022-02-03 10:00:00+00:00,first_buy,trailing_stop_loss,277.0,277.2,277.0194794077372,277.57329519317295,272.2,1,272.85,23549.0,0,False,276.3500000000028,276.92142857144967,277.61599999999953,0.9522594,0.1162186906002189,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-03-03 17:15:00+00:00,go_short,313.3761247395917,309.25,go_long,314.7079999999997,308.7,0,go_short,311.08658129556096,False,1,go_short,go_short,go_short,309.1500000000013,309.1928571428787,307.9,2556.0,go_long,1,308.9
419,BCH/USDT:USDT,2022-01-05 12:30:00+00:00,first_buy,trailing_stop_loss,426.95,427.2,428.59977045265373,429.2863193742868,424.25,1,426.3,31921.0,0,False,427.3800000000027,428.03571428573485,429.95399999999967,-3.0883836,-0.36174209188630574,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-02-03 09:45:00+00:00,go_short,277.95115880862676,277.15,go_long,277.7439999999995,276.05,1,go_short,277.77756657278036,False,0,go_short,go_short,go_short,277.4000000000029,277.9142857143068,276.05,17622.0,go_long,0,276.8
418,BCH/USDT:USDT,2021-12-04 03:30:00+00:00,first_buy,trailing_stop_loss,520.4,520.4,522.9652937212616,528.6160136266419,516.0,1,516.6,8731.0,1,False,520.3699999999975,521.128571428592,529.1479999999999,-0.9245169,-0.1787830636262692,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2022-01-05 12:15:00+00:00,go_short,429.52522492422975,428.5,go_long,430.07399999999967,427.85,1,go_short,429.0179105349544,False,0,go_short,go_short,go_short,427.9000000000027,428.578571428592,426.15,7832.0,go_long,1,427.1
417,BCH/USDT:USDT,2021-11-06 11:15:00+00:00,first_buy,trailing_stop_loss,590.4,590.4,592.5772225917505,594.7155708356205,580.25,1,585.6,230316.0,0,False,591.1900000000019,592.2642857143029,595.9340000000008,-0.6936274,-0.11834918284107011,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-12-04 03:15:00+00:00,go_short,529.5772947167733,523.9,go_long,530.0379999999999,523.9,0,go_short,524.1226198524,False,0,go_short,go_short,go_short,521.4199999999976,522.0714285714491,520.55,1960.0,go_long,1,520.55
416,BCH/USDT:USDT,2021-10-08 02:30:00+00:00,first_buy,trailing_stop_loss,605.0,606.2,608.2275576509012,610.5188029341056,596.2,1,598.55,102395.0,0,False,606.5100000000036,608.2857142857274,610.9420000000008,-0.1484304,-0.024781836363686447,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-11-06 11:00:00+00:00,go_short,595.4448165024702,592.55,go_long,596.4720000000008,591.4,1,go_short,593.8458085175232,False,0,go_short,go_short,go_short,592.9100000000019,593.6357142857314,590.05,23049.0,go_long,1,590.75
415,BCH/USDT:USDT,2021-09-07 15:15:00+00:00,first_buy,trailing_stop_loss,664.95,679.9,706.0958470384833,726.0020260964054,584.5,1,621.55,558782.0,0,False,690.7700000000011,703.2142857142953,729.0840000000012,-0.2715846,-0.04360547841743599,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-10-08 02:15:00+00:00,go_short,611.4763071688341,609.25,go_long,611.4900000000008,609.25,1,go_short,609.9871135874287,False,0,go_short,go_short,go_short,609.6100000000035,610.257142857156,604.6,12152.0,go_long,1,605.0
414,BCH/USDT:USDT,2021-08-16 23:30:00+00:00,first_buy,trailing_stop_loss,679.15,679.15,681.9242666370352,684.2267311255544,674.4,1,675.3,7432.0,0,False,681.6900000000005,682.3428571428685,684.4980000000013,-0.4933267,-0.07297458593823442,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-09-07 15:00:00+00:00,go_short,734.3581881841178,716.9,go_long,734.0080000000013,716.9,1,go_short,721.4678192272984,False,1,go_short,go_short,go_short,713.0300000000012,720.2500000000097,665.0,219817.0,go_long,1,665.75
413,BCH/USDT:USDT,2021-07-16 10:15:00+00:00,first_buy,trailing_stop_loss,442.4,443.35,445.93491541996394,450.2946180062066,439.45,0,439.6,13395.0,0,False,442.23999999999825,442.77142857143974,452.5120000000012,4.6861056,0.5324035227822331,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-08-16 23:15:00+00:00,go_short,684.9408696155987,684.8,go_long,685.0080000000013,683.6,1,go_short,683.1286787528599,False,1,go_short,go_short,go_short,683.6800000000005,684.0785714285828,677.7,14100.0,go_long,1,678.9
412,BCH/USDT:USDT,2021-06-17 17:30:00+00:00,first_buy,trailing_stop_loss,592.15,593.55,601.6115813860738,605.9553544160134,587.35,1,589.95,20769.0,0,False,597.0599999999989,600.8571428571543,607.0160000000013,-1.4891092,-0.25239592440135367,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2021-07-16 10:00:00+00:00,go_short,451.1501874467031,444.25,go_long,453.4380000000012,443.6,0,go_short,447.0867182235937,False,0,go_short,go_short,go_short,443.25999999999823,444.057142857154,442.2,2397.0,go_long,1,442.2
336,ALGO/USDT:USDT,2021-03-19 00:15:00+00:00,second_buy,trailing_stop_loss,1.2469999999999999,1.2487,1.2590103147366092,1.2654126482989536,1.2338,1,1.2338,191.0,0,False,1.2592000000000005,1.2616285714285724,1.2597800000000041,-0.882517,-0.07164642339013791,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2021-03-29 18:15:00+00:00,go_short,1.268333178595072,1.3111,do_nothing,1.2630719999999998,1.297,0,go_short,1.2781978552284776,False,1,go_short,go_short,go_short,1.2905200000000032,1.2841285714285795,1.297,424.0,do_nothing,0,1.3111
436,BCH/USDT:USDT,2023-04-14 15:30:00+00:00,first_buy,trailing_stop_loss,130.7,131.15,131.888666661969,132.3911450390505,130.05,1,130.35,55563.0,0,False,131.45000000000064,131.75000000002174,132.63799999999873,-1.45476654,-0.15933704931183276,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-05-11 17:15:00+00:00,go_short,113.14484138345507,112.55,go_long,113.23999999999874,112.55,1,go_short,112.86500380902523,False,1,go_short,go_short,go_short,112.81000000000124,112.91428571430724,112.15,33108.0,go_long,1,112.2
359,ALGO/USDT:USDT,2023-01-22 11:45:00+00:00,second_buy,trailing_stop_loss,0.24810000000000001,0.249,0.24533193053755545,0.24333148442623825,0.24680000000000002,1,0.24730000000000002,6954.0,0,False,0.24671999999999,0.2461285714285748,0.2427679999999942,1.051245,0.14201043148411568,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2023-03-13 18:00:00+00:00,go_short,0.20396291188806825,0.2082,do_nothing,0.20260399999999412,0.20770000000000002,1,go_short,0.2063863426332867,False,0,go_short,go_short,go_short,0.20743999999998936,0.20735714285714657,0.2068,6088.0,do_nothing,0,0.2079
437,BCH/USDT:USDT,2023-05-11 17:30:00+00:00,first_buy,trailing_stop_loss,112.15,112.25,112.65500322302134,113.02300128097691,109.7,1,111.5,323620.0,0,False,112.50000000000122,112.66428571430724,113.13999999999875,-0.60470567,-0.06772439107977224,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2023-06-10 04:15:00+00:00,go_short,109.55504710642002,108.35,go_long,109.88399999999874,107.95,1,go_short,108.93785305565815,False,0,go_short,go_short,go_short,108.330000000001,108.41428571430724,107.9,11549.0,go_long,1,108.15
451,BCH/USDT:USDT,2024-07-03 02:00:00+00:00,first_buy,trailing_stop_loss,379.1,379.1,380.40576450777144,381.31452450610357,375.25,1,377.05,119916.0,1,False,379.31999999999914,379.9428571428775,381.68000000000035,0.75776844,0.1004260319144904,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-07-31 20:45:00+00:00,go_short,422.75019824632295,415.69,go_long,423.82840000000056,414.96,1,go_short,420.29071269242274,False,0,go_short,go_short,go_short,416.9079999999987,418.4742857143051,413.9,31103.0,go_long,1,414.96
450,BCH/USDT:USDT,2024-05-31 15:15:00+00:00,first_buy,trailing_stop_loss,459.2,459.2,461.9488357293306,463.45505940115373,457.3,1,457.35,91318.0,0,False,459.83000000000027,460.77142857144923,464.14600000000047,-1.71339632,-0.18715117377702117,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-07-03 01:45:00+00:00,go_short,381.6556864665919,380.8,go_long,381.9080000000004,380.05,1,go_short,381.01590350918445,False,0,go_short,go_short,go_short,380.2099999999991,380.65000000002027,379.15,13484.0,go_long,1,379.15
321,ALGO/USDT:USDT,2020-09-28 14:45:00+00:00,second_buy,trailing_stop_loss,0.34600000000000003,0.35000000000000003,0.33972881392036053,0.3348870438148891,0.34600000000000003,0,0.3481,2233.0,0,False,0.3421799999999992,0.34098571428571073,0.3331000000000015,1.467604,0.21174302004512435,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-11-06 13:45:00+00:00,go_short,0.26363429559801,0.27,do_nothing,0.2636920000000043,0.2692,0,go_short,0.266383863624413,False,0,go_short,go_short,go_short,0.2671999999999989,0.2667857142857124,0.2691,6159.0,do_nothing,0,0.27
322,ALGO/USDT:USDT,2020-11-06 14:00:00+00:00,second_buy,trailing_stop_loss,0.2725,0.2741,0.26757096152834947,0.26440953296112035,0.2725,0,0.2741,105.0,0,False,0.2688199999999989,0.2680714285714267,0.2642560000000043,-1.86624,-0.2279292469629219,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-11-23 18:30:00+00:00,go_short,0.31715083671777633,0.32130000000000003,do_nothing,0.31789200000000484,0.3195,0,go_short,0.31696198078481275,False,0,go_short,go_short,go_short,0.31767999999999913,0.31655714285714254,0.3195,215.0,do_nothing,0,0.32130000000000003
449,BCH/USDT:USDT,2024-04-30 11:30:00+00:00,first_buy,trailing_stop_loss,443.3,443.95,447.96841780250253,452.5508512428579,439.75,1,440.9,67116.0,0,False,445.2200000000008,446.0928571428778,454.3420000000004,0.26279107,0.029758392820056847,1,go_short,go_short,go_short,go_short,go_long,go_long,go_short,2024-05-31 15:00:00+00:00,go_short,463.94346415324605,460.4,go_long,464.4700000000005,459.95,1,go_short,462.784987680118,False,0,go_short,go_short,go_short,460.7500000000003,462.0571428571635,459.05,26290.0,go_long,1,459.4
323,ALGO/USDT:USDT,2020-11-23 18:45:00+00:00,second_buy,trailing_stop_loss,0.32230000000000003,0.3373,0.3193216760486877,0.318272996960904,0.32230000000000003,0,0.33230000000000004,1424.0,0,False,0.32147999999999916,0.3193428571428568,0.3182120000000048,-0.833763,-0.08366893208998472,0,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,2020-12-18 18:45:00+00:00,go_short,0.3297926010522847,0.3578,do_nothing,0.3271320000000034,0.35150000000000003,0,go_short,0.3339833289107768,False,0,go_short,go_short,go_short,0.34011999999999853,0.3352285714285736,0.3508,3181.0,do_nothing,0,0.3577
