,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),short_kdj (exit),long-large-rl (exit),open (exit),ema-26 (exit),short-large-rl (exit),long_jcrosk (exit),sma-07 (exit),sma-25 (exit),short-small-rl (exit),close (exit),mean-grad-hist (exit),sma-05 (exit),long-bid-rl (exit),long-small-rl (exit),short-bid-rl (exit),sma-compare (exit),low (exit),volume (exit),ema-12 (exit),high (exit)
927,APT/USDT:USDT,2024-03-19 15:00:00+00:00,second_buy,short-exit-profit,15.999,16.34,15.689715787776912,15.358565990829144,15.837,0,16.088,298024.0,0,False,15.897999999999803,15.843428571428607,15.250799999999945,3.42879579,0.4273192253508489,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,10.541,10.692993816186583,go_long,0,10.55414285714282,11.149119999999936,go_long,9.453,1,10.436999999999781,go_short,go_long,go_short,1,8.305,2139633.0,11.066534989804428,10.545
915,APT/USDT:USDT,2023-01-25 20:30:00+00:00,second_buy,short-exit-profit,16.205,17.786,16.260091646974832,15.940959354409712,16.127,0,17.343,5093191.0,0,False,16.350799999999985,16.278,16.056319999999985,3.463131,0.39969994207282344,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,10.57,10.645989897246462,go_long,0,10.65000000000001,10.692160000000017,go_long,10.398,1,10.60299999999989,go_short,go_long,go_short,1,10.211,647050.0,10.685155265724195,10.57
900,ADA/USDT:USDT,2023-12-13 22:15:00+00:00,second_buy,short-exit-profit,0.6497,0.6647000000000001,0.6411236307160983,0.6292488005305436,0.6473,0,0.6638000000000001,93455.0,0,False,0.6485399999999887,0.6450857142857097,0.6269880000000225,2.84267185,0.4288647124894299,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.4504,0.46861037133979794,go_long,0,0.4670285714285648,0.48617600000002165,go_long,0.42610000000000003,1,0.46093999999998675,go_short,do_nothing,go_short,1,0.3951,909906.0,0.48149462082051947,0.4546
894,ADA/USDT:USDT,2023-04-13 11:15:00+00:00,second_buy,short-exit-profit,0.41174000000000005,0.41668000000000005,0.40993492652309504,0.40809312778287277,0.41174000000000005,0,0.41624000000000005,54968.0,0,False,0.4112779999999887,0.41080857142856664,0.4070792000000209,3.67670058,0.4422259157167356,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.27281,0.27408654025865437,go_long,0,0.2720185714285669,0.285342000000022,go_long,0.23321000000000003,1,0.2675719999999897,go_short,do_nothing,go_short,1,0.21599000000000002,851328.0,0.2833946028410328,0.27347000000000005
889,ADA/USDT:USDT,2022-09-10 01:30:00+00:00,second_buy,short-exit-profit,0.5073,0.51895,0.5024929589826453,0.49875343100487995,0.5073,0,0.51892,45436.0,0,False,0.5053259999999922,0.503489999999996,0.4974572000000224,2.0445685,0.3941710864595191,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.31632000000000005,0.33226168868592454,go_long,0,0.3297628571428529,0.3424152000000217,go_long,0.31345,1,0.325981999999991,go_short,do_nothing,go_short,1,0.31273,27239.0,0.3404064760999372,0.32347000000000004
884,ADA/USDT:USDT,2022-03-21 16:15:00+00:00,second_buy,short-exit-profit,0.9090800000000001,0.9256900000000001,0.9033307362763946,0.8985762294790711,0.90873,0,0.92398,25380.0,0,False,0.9065639999999927,0.9034442857142851,0.8984412000000229,3.8159648,0.41371449756680834,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.59053,0.6125253098122819,go_long,0,0.6089899999999986,0.6231036000000238,go_long,0.54066,1,0.6020739999999887,go_short,do_nothing,go_short,1,0.5286000000000001,366711.0,0.6213587817492939,0.59192
28,AAVE/USDT:USDT,2021-02-20 09:45:00+00:00,second_buy,short-exit-profit,487.808,502.385,463.5737266166944,452.3208704389742,485.244,0,497.864,25252.0,0,False,469.8713999999979,464.45471428571335,450.59403999999915,1.96728876,0.39438244237103504,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,305.189,331.00979054033,go_long,0,326.95742857142784,348.6654399999988,go_long,303.246,1,316.26939999999803,go_short,go_long,go_short,1,282.981,32101.0,346.87450073976987,319.951
109,AAVE/USDT:USDT,2024-04-09 11:00:00+00:00,second_buy,short-exit-profit,130.79,132.15,130.0275008773676,129.4590813788659,130.76,0,131.95,96618.0,0,False,130.37199999999638,130.23571428571412,129.25879999999572,3.2992054,0.4171413297850079,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,83.77,87.52833374283817,go_long,0,87.09285714285711,91.5699999999957,go_long,76.85,1,85.62399999999616,go_short,go_long,go_short,1,67.55,1226472.0,90.64619190842609,84.7
709,BCH/USDT:USDT,2022-05-08 23:45:00+00:00,first_buy,stop_loss,261.4,262.1,263.0258844033647,263.5962815799383,260.85,1,261.65,66662.0,0,False,262.2500000000003,262.63571428573636,263.7919999999989,-3.0945021,-0.39421202363053937,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,177.45,173.8642653442321,go_long,0,169.9357142857363,182.30999999999887,go_long,167.4,0,170.40000000000057,do_nothing,go_long,do_nothing,0,167.3,74546.0,180.17083060677936,177.85
914,APT/USDT:USDT,2023-01-21 06:45:00+00:00,second_buy,stop_loss,11.521,12.318,11.384827260047562,11.161961069449134,11.465,0,11.9,3962724.0,0,False,11.426999999999982,11.37042857142857,11.280279999999983,-3.2952451,-0.3957508360800542,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,16.062,16.063199219152075,go_long,0,16.09257142857143,15.999439999999986,go_long,16.203,0,16.113599999999984,go_short,go_long,go_short,0,15.99,935170.0,15.828796102762489,16.246
181,BNB/USDT:USDT,2022-06-18 18:45:00+00:00,second_buy,stop_loss,192.008,193.864,196.24938771078547,198.5587637438826,191.31,1,193.609,620930.0,0,False,194.22260000000523,195.289285714285,199.08519999999905,-3.44730407,-0.39566909632605,1,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,267.244,265.4391542375887,go_long,0,266.231857142856,263.51735999999937,go_long,268.536,0,267.06520000000455,go_short,go_long,go_short,0,267.205,371532.0,263.8429556889588,268.536
656,BCH/USDT:USDT,2021-05-20 13:45:00+00:00,first_buy,stop_loss,858.25,861.25,824.0435215495429,806.3979007705684,826.5,1,830.85,47977.0,0,False,839.5399999999988,833.7285714285802,806.1780000000018,-3.2816647,-0.39420264698927593,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,509.65,553.853552402333,go_long,0,550.3071428571513,572.9520000000016,go_long,529.1,1,540.2399999999982,do_nothing,go_long,do_nothing,1,509.65,78515.0,573.2261911904807,550.65
179,BNB/USDT:USDT,2022-05-12 05:30:00+00:00,second_buy,stop_loss,231.404,236.468,247.64761331246075,257.65428993426355,226.104,1,227.918,3747738.0,0,False,238.702600000005,242.53885714285693,262.21115999999927,-3.5156784,-0.39577120980629754,1,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,313.174,313.300994129478,go_long,0,313.7165714285711,312.73867999999874,go_long,313.75,0,313.6956000000049,go_short,go_long,go_short,0,313.174,181113.0,312.7458443137537,314.005
926,APT/USDT:USDT,2024-02-28 10:15:00+00:00,second_buy,stop_loss,10.84,11.735,10.55586980716776,10.323597766882502,10.835,0,11.702,949146.0,0,False,10.74019999999983,10.589000000000073,10.236079999999951,-2.87373508,-0.3515952493022993,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,15.671,15.617300476463623,go_long,0,15.759428571428609,15.185599999999944,go_long,15.997,1,15.813599999999804,go_short,go_long,go_short,0,15.512,141706.0,15.300211270095476,16.016
655,BCH/USDT:USDT,2021-05-17 01:15:00+00:00,first_buy,stop_loss,1130.35,1131.25,1140.9832065084147,1148.7910419086054,1104.1,1,1104.2,17382.0,0,False,1135.3199999999993,1145.0357142857215,1139.4380000000017,-4.3562405,-0.39421066274637545,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,837.7,862.1709533823985,go_long,1,840.3714285714374,920.8580000000015,go_long,697.8,1,817.8099999999988,do_nothing,go_long,do_nothing,1,697.8,192638.0,908.937853185097,837.7
176,BNB/USDT:USDT,2021-10-14 06:15:00+00:00,second_buy,stop_loss,470.129,476.328,469.3090724147,467.26096947876624,470.129,0,476.077,778634.0,0,False,471.1618000000029,470.1374285714307,466.87731999999835,-3.38525224,-0.3956500827323089,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,656.834,651.8662128633067,go_long,0,655.0665714285731,644.6206799999978,go_long,659.0,0,656.5820000000016,go_short,go_long,go_short,0,655.325,454041.0,645.1323352758974,659.0
174,BNB/USDT:USDT,2021-05-19 13:30:00+00:00,second_buy,stop_loss,304.013,350.24,367.8898965605728,396.7717037099508,301.522,0,327.294,2868087.0,0,False,339.47300000000024,355.4377142857168,407.25416000000047,-3.49350824,-0.39572590022078297,1,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,452.832,450.73525240759506,go_long,0,451.4600000000019,449.68303999999875,go_long,454.738,0,451.63540000000285,go_short,go_long,go_short,0,452.69,104982.0,448.0543402242103,454.987
626,BCH/USDT:USDT,2021-02-19 02:15:00+00:00,first_buy,stop_loss,698.2,698.2,703.005231182487,704.6656220205997,684.1,1,694.0,61890.0,0,False,700.99,702.8857142857181,706.08,-2.7428703,-0.39420661341248303,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,522.35,541.940787682981,go_long,0,537.9214285714322,566.966,go_long,477.15,1,525.9299999999995,do_nothing,go_long,do_nothing,1,474.45,115713.0,562.6837004268914,530.0
172,BNB/USDT:USDT,2021-04-06 05:45:00+00:00,second_buy,stop_loss,380.132,387.266,375.8726118720065,373.32822356827245,378.712,0,384.151,3120.0,0,False,378.66899999999936,377.4875714285708,371.52823999999987,-3.50386324,-0.39585280059801775,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,524.208,521.8452322938488,go_long,0,522.7701428571418,518.2407199999998,go_long,524.209,0,522.8224000000004,go_short,go_long,go_short,0,521.887,1890.0,517.1094636758054,524.417
187,BNB/USDT:USDT,2023-12-21 08:30:00+00:00,second_buy,stop_loss,261.15,263.4,260.18146663051016,259.23742286666237,261.1,0,263.25,595211.0,0,False,261.21000000000794,260.94285714285485,258.74400000000094,-3.56068651,-0.42310669049866584,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,359.65,355.9861296157314,go_long,1,356.37142857142595,353.67600000000107,go_long,361.65,0,357.630000000006,go_short,go_long,go_short,0,358.45,1718079.0,354.63101600456355,362.5
930,APT/USDT:USDT,2024-07-05 03:15:00+00:00,second_buy,stop_loss,5.268,5.372,5.608098132588074,5.803356768745724,5.164,1,5.27,837330.0,0,False,5.476799999999758,5.5421428571428,5.889279999999926,-3.30087569,-0.39215959336662903,1,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,7.314,7.231580432094496,go_long,1,7.252857142857079,7.1726399999999195,go_long,7.296,0,7.282399999999759,go_short,go_long,go_short,0,7.247,95880.0,7.18325224538887,7.314
164,BNB/USDT:USDT,2021-02-17 14:30:00+00:00,second_buy,stop_loss,145.335,148.0,141.74770145525918,138.55937548446786,145.335,0,145.843,1850.0,0,False,142.8773999999998,142.3075714285716,137.91487999999984,-3.62009252,-0.3957677749290135,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,196.999,195.29128532880716,go_long,0,194.90928571428586,194.72707999999983,go_long,199.999,0,195.8533999999999,go_short,go_long,go_short,0,196.475,3979.0,194.5686650631697,199.999
161,BNB/USDT:USDT,2021-02-08 22:45:00+00:00,second_buy,stop_loss,78.595,78.75,76.97313243457529,75.97769812810496,78.195,0,78.233,190.0,1,False,77.56480000000012,77.39785714285725,75.67371999999985,-3.65038334,-0.3952217997287964,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,104.757,101.61383282859157,go_long,0,103.23057142857148,97.3005199999999,go_long,106.207,0,104.84960000000005,go_short,go_long,go_short,0,104.62,835.0,98.17065402173624,106.331
127,BNB/USDT:USDT,2020-03-13 01:00:00+00:00,second_buy,stop_loss,9.203,9.4,9.988626121983929,10.701963239882671,9.009,0,9.226,41432.0,0,False,9.277000000000077,9.40700000000003,10.960239999999965,-3.93059345,-0.3907779229154416,1,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,12.568,12.408732009969162,go_long,1,12.47257142857143,12.258199999999961,go_long,12.685,0,12.522600000000068,go_short,go_long,go_short,0,12.568,26.0,12.30873147200746,12.794
340,BCH/USDT:USDT,2020-02-24 02:45:00+00:00,first_buy,stop_loss,400.0,400.0,400.86362882632886,400.3092223311456,385.0,1,390.7,116065.0,0,False,400.1800000000007,401.20714285714337,400.26599999999956,-3.0817508,-0.3941961751436784,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,242.4,246.1957426164945,go_long,1,243.35714285714354,252.01199999999963,go_long,238.65,0,241.3300000000006,do_nothing,go_long,do_nothing,1,238.6,18323.0,251.21151110960952,242.4
932,APT/USDT:USDT,2024-08-05 06:45:00+00:00,second_buy,stop_loss,4.4030000000000005,4.492,4.614507498190486,4.765712751242935,4.333,1,4.388,240539.0,0,False,4.569199999999748,4.59085714285709,4.73167999999993,-3.45950729,-0.3951358124441192,1,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,5.977,5.944181818074645,go_long,0,5.94271428571424,5.925399999999929,go_long,6.031,0,5.959199999999735,go_short,go_long,go_short,0,5.977,16520.0,5.910211988655954,6.031
124,BNB/USDT:USDT,2020-01-17 06:15:00+00:00,second_buy,stop_loss,18.319,18.448,18.07837146280664,17.817780370043522,18.299,1,18.325,8698.0,1,False,18.17820000000004,18.18499999999998,17.770120000000023,-3.86862511,-0.3932661827847109,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,25.084,24.605380154582182,go_long,1,24.87999999999997,24.26548000000004,go_long,25.019,0,24.911800000000106,go_short,go_long,go_short,0,24.852,2316.0,24.38314256445046,25.084
123,BNB/USDT:USDT,2019-12-27 15:15:00+00:00,second_buy,stop_loss,13.183,13.184,13.143651852545453,13.12680056980057,13.133,0,13.182,14.0,0,False,13.1638,13.151285714285711,13.122080000000004,-3.9136678,-0.3961197376258516,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,18.205,18.033529910589667,go_long,0,18.139999999999983,17.718800000000023,go_long,18.178,1,18.152000000000037,go_short,go_long,go_short,0,18.147,12.0,17.777202799647004,18.205
934,APT/USDT:USDT,2024-09-19 16:15:00+00:00,second_buy,stop_loss,6.695,6.904,6.66225514102537,6.57190450380613,6.695,0,6.893,190635.0,0,False,6.715199999999726,6.686285714285689,6.558279999999922,-3.22667859,-0.3907651590324354,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,9.154,9.133379527823346,go_long,0,9.23699999999998,8.874879999999926,go_long,9.519,0,9.249399999999731,go_short,go_long,go_short,0,9.154,934739.0,8.941106192438362,9.543
121,AAVE/USDT:USDT,2024-12-02 10:15:00+00:00,second_buy,stop_loss,218.83,220.14,213.19014417517988,212.41947315971439,216.92,0,217.18,89025.0,0,False,214.24799999999578,211.97857142856984,211.95599999999718,-2.52006348,-0.3869056375199107,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,298.23,295.82253772688574,go_long,0,298.03428571428367,290.73319999999666,go_long,300.82,0,298.71199999999556,go_short,go_long,go_short,0,295.96,29555.0,292.0232492009212,300.94
120,AAVE/USDT:USDT,2024-11-06 06:15:00+00:00,second_buy,stop_loss,153.03,157.62,150.0569319682526,146.38157574260157,153.03,0,157.62,72354.0,0,False,151.75799999999595,150.6642857142846,146.15039999999652,-3.0472749,-0.3867290301394897,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,213.1,212.4647158433944,go_long,0,210.7085714285698,211.6911999999972,go_long,218.67,0,212.10599999999576,go_short,go_long,go_short,0,212.8,96411.0,212.03863101249152,219.15
165,BNB/USDT:USDT,2021-02-19 00:45:00+00:00,second_buy,stop_loss,199.999,205.999,196.9386260474522,195.41535653997195,199.998,0,205.999,12738.0,0,False,198.43879999999993,196.7434285714287,195.15343999999982,-3.58353376,-0.3957566520491583,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,268.001,266.08759969764185,go_long,0,267.0540000000002,261.75987999999984,go_long,281.415,0,268.8599999999999,go_short,go_long,go_short,0,267.744,9184.0,259.8035529036945,281.416
913,APT/USDT:USDT,2023-01-15 13:30:00+00:00,second_buy,stop_loss,8.379,8.869,8.076161642840926,7.781572119262004,8.33,1,8.596,2777224.0,0,False,8.378599999999983,8.308571428571426,7.599439999999986,-3.394548,-0.395708157208099,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,11.247,11.291159489147118,go_long,0,11.286285714285713,11.243879999999985,go_long,11.529,0,11.301799999999982,go_short,go_long,go_short,0,11.241,1657389.0,11.102917955005065,11.686
912,APT/USDT:USDT,2023-01-12 19:45:00+00:00,second_buy,stop_loss,5.899,6.219,5.561561425253259,5.3900272076300935,5.884,0,6.15,3073384.0,0,False,5.756399999999982,5.618428571428575,5.298639999999982,-3.4030024,-0.39563400799173154,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,8.282,7.981645577902913,go_long,0,8.207714285714284,7.547079999999986,go_long,8.38,1,8.312199999999983,go_short,go_long,go_short,0,8.282,899157.0,7.716417888802964,8.41
188,BNB/USDT:USDT,2024-02-16 02:15:00+00:00,second_buy,stop_loss,361.55,367.15,357.226725059465,355.32871852274405,360.35,0,364.05,2150884.0,0,False,359.330000000006,357.91428571428315,354.01400000000103,-3.24037785,-0.3873304600350443,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,499.45,496.4913872059053,go_long,0,497.20714285714024,492.5220000000009,go_long,504.15,0,498.2700000000065,go_short,go_long,go_short,0,499.3,1283881.0,493.62432072501696,505.4
116,AAVE/USDT:USDT,2024-08-15 12:00:00+00:00,second_buy,stop_loss,107.39,109.1,106.12128953152329,105.75563411110753,107.23,0,107.74,75716.0,0,False,106.64999999999543,106.25571428571358,105.4531999999966,-3.38798906,-0.39343160561954066,0,go_long,go_long,go_long,go_long,go_short,go_short,False,go_long,145.96,142.99380820328025,go_long,0,143.40857142857072,140.63559999999666,go_long,149.27,0,144.08799999999593,go_short,go_long,go_short,0,145.54,293031.0,141.20843794417826,149.43
844,BCH/USDT:USDT,2023-06-30 17:30:00+00:00,first_buy,stop_loss,324.1,326.25,307.894666631378,303.8843281556948,317.05,0,318.45,857149.0,0,False,315.62000000000154,309.66428571430737,302.89399999999875,-2.43212264,-0.3814274642155333,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,198.3,202.2609505467977,go_long,0,202.0571428571645,203.63199999999873,go_long,196.85,1,201.1400000000039,do_nothing,go_long,do_nothing,1,195.75,507667.0,203.74602629343386,199.4
320,ALGO/USDT:USDT,2024-02-25 13:15:00+00:00,second_buy,stop_loss,0.2036,0.2068,0.20036626282055642,0.19841056552358924,0.203,0,0.2053,82332.0,0,False,0.20289999999999223,0.20154285714285963,0.1973999999999951,-3.0512173,-0.3719278582040394,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.2806,0.27594421705318656,go_long,0,0.2774428571428599,0.2707559999999951,do_nothing,0.2841,0,0.2790199999999919,go_short,go_long,go_short,0,0.28040000000000004,16953.0,0.27147311664606777,0.2841
330,ALGO/USDT:USDT,2024-11-15 16:15:00+00:00,second_buy,stop_loss,0.17234000000000002,0.18353000000000003,0.17086538302604715,0.16629232119260898,0.1701,0,0.18254,130275.0,0,False,0.17434199999999136,0.17286428571428727,0.16507879999999475,-2.86266772,-0.39312040460589,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.24867000000000003,0.24853606866633468,go_long,0,0.24963428571428703,0.24649039999999456,do_nothing,0.25105,0,0.2497679999999919,go_short,go_long,go_short,0,0.24837,8916.0,0.2460407728607788,0.25199000000000005
846,BCH/USDT:USDT,2024-03-27 15:15:00+00:00,first_buy,stop_loss,540.85,548.35,515.7964567383881,505.47821332197555,536.6,0,540.35,525036.0,0,False,525.7200000000029,519.0071428571641,501.31599999999884,-2.26948926,-0.4195451587642557,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,332.85,338.5275121991886,go_long,1,337.69285714287753,341.7120000000005,go_long,331.1,1,335.7899999999995,do_nothing,go_long,do_nothing,1,329.95,83531.0,340.9436616314682,333.25
881,ADA/USDT:USDT,2021-05-23 16:30:00+00:00,second_buy,stop_loss,1.1400000000000001,1.14318,1.1684373341241314,1.2097850529029492,1.09749,1,1.11446,29270.0,0,False,1.1554999999999906,1.1634214285714395,1.2047184000000042,-4.4060686,-0.39575032563565127,1,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,1.4994100000000001,1.5038332600032187,go_long,0,1.5087471428571533,1.4914432000000062,go_long,1.53199,0,1.5140659999999901,go_short,do_nothing,go_short,0,1.48205,2687.0,1.4914691256860888,1.53199
331,ALGO/USDT:USDT,2024-11-22 22:45:00+00:00,second_buy,stop_loss,0.25083,0.25647000000000003,0.24963051964074473,0.24675256746368407,0.24979,0,0.25565000000000004,12389.0,0,False,0.2506179999999919,0.25040000000000134,0.24687399999999457,-3.01560731,-0.3933114354500953,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.33963000000000004,0.3340069922467628,go_long,0,0.3393914285714293,0.3208891999999942,do_nothing,0.34579000000000004,0,0.3407479999999915,go_short,go_long,go_short,0,0.33591000000000004,7708.0,0.32429164900223,0.3458
332,ALGO/USDT:USDT,2024-11-29 02:15:00+00:00,second_buy,stop_loss,0.34645000000000004,0.35698,0.33749053190110695,0.3266885638909537,0.34490000000000004,0,0.35665,20864.0,0,False,0.34309799999999147,0.34272714285714356,0.3229071999999942,-2.81682032,-0.39488543498402895,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.46798000000000006,0.4578711113077499,go_long,0,0.4616114285714293,0.4421683999999941,do_nothing,0.49323000000000006,0,0.4660799999999915,go_short,go_long,go_short,0,0.46604000000000007,104357.0,0.4480148859784436,0.49446000000000007
891,ADA/USDT:USDT,2023-01-09 00:00:00+00:00,second_buy,stop_loss,0.2928,0.3003,0.29247296817637053,0.2909370355442982,0.29268000000000005,0,0.29731,101414.0,0,False,0.29348599999998864,0.29266999999999427,0.29083520000002067,-2.3476226,-0.3953121442271258,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.40817000000000003,0.4070500557286531,go_long,0,0.4073985714285659,0.40503440000002094,go_long,0.41307000000000005,0,0.4084739999999886,go_short,do_nothing,go_short,0,0.40797000000000005,26194.0,0.40562634468904324,0.41363000000000005
685,BCH/USDT:USDT,2021-12-09 02:15:00+00:00,first_buy,stop_loss,473.35,474.55,475.9281635795702,477.4567114357143,469.55,1,469.7,61638.0,0,False,474.3499999999975,475.10714285716347,478.14199999999977,-1.8534481,-0.3942083252068349,1,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,290.6,293.71849008937454,go_long,0,291.2142857143064,299.9339999999995,go_long,289.7,1,291.1500000000029,do_nothing,go_long,do_nothing,1,289.4,63164.0,299.5165505374627,293.0
898,ADA/USDT:USDT,2023-11-05 11:15:00+00:00,second_buy,stop_loss,0.33838,0.33947000000000005,0.3364320296123465,0.33461059823147976,0.3375,0,0.33947000000000005,31443.0,0,False,0.3378579999999878,0.3370857142857106,0.33464560000002275,-2.60821782,-0.3846694732214534,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.4692,0.4659570953129086,go_long,0,0.4679714285714244,0.46101200000002224,go_long,0.47000000000000003,0,0.4680999999999892,go_short,do_nothing,go_short,0,0.46900000000000003,3822.0,0.4622691118952808,0.4703
219,ALGO/USDT:USDT,2020-08-11 01:00:00+00:00,second_buy,stop_loss,0.4834,0.4899,0.47610742653520893,0.4711675073870398,0.4786,1,0.47950000000000004,9198.0,1,False,0.479320000000002,0.47748571428571324,0.4723000000000001,-3.809058,-0.39569021075870386,0,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.6363,0.6202368670088179,go_long,0,0.6214571428571418,0.5956520000000003,do_nothing,0.6569,0,0.6250600000000028,go_short,go_long,go_short,0,0.6329,14330.0,0.5998728288816061,0.6572
198,ALGO/USDT:USDT,2020-03-13 02:30:00+00:00,second_buy,stop_loss,0.1029,0.11570000000000001,0.1282472140586986,0.14361341565965097,0.101,0,0.11570000000000001,10915.0,0,False,0.11856,0.121700000000002,0.14806799999999867,-3.790984,-0.39496032252068886,1,go_long,do_nothing,go_long,go_long,go_short,go_short,False,go_long,0.1628,0.1547422197010229,go_long,0,0.15905714285714492,0.14487199999999864,do_nothing,0.15910000000000002,1,0.16058,go_short,go_long,go_short,0,0.1587,543.0,0.14894129547938464,0.1652
899,ADA/USDT:USDT,2023-12-08 06:15:00+00:00,second_buy,stop_loss,0.47000000000000003,0.4731,0.46705600372630723,0.4630713999030378,0.4681,0,0.4731,17553.0,0,False,0.46947999999998913,0.4688142857142815,0.4616880000000222,-1.85885211,-0.3933022242280327,0,do_nothing,go_long,go_long,go_long,go_short,go_short,False,go_long,0.6449,0.6370006544826616,go_long,0,0.6408999999999955,0.6254880000000225,go_long,0.65,0,0.6428399999999886,go_short,do_nothing,go_short,0,0.6416000000000001,116539.0,0.626484704572987,0.6509
657,BCH/USDT:USDT,2021-05-24 23:30:00+00:00,first_buy,stop_loss,734.65,743.85,718.1792344925561,699.5415844986888,729.25,0,738.4,29828.0,0,False,728.2999999999982,727.02857142858,694.2660000000022,-2.9144694,-0.3941995453774496,0,go_long,go_long,go_long,go_long,do_nothing,do_nothing,False,go_long,461.05,466.9901512700725,go_long,1,464.1142857142972,475.65400000000153,go_long,456.7,1,460.849999999999,do_nothing,go_long,do_nothing,1,454.0,34742.0,473.4054756453626,461.4
