,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),imit-enter-short (entry),imit-exit-short (entry),nlp-enter-long (entry),nlp-enter-short (entry),long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),nlp-exit-short (entry),close_date,long-bid-rl (exit),volume (exit),sma-compare (exit),long_jcrosk (exit),sma-07 (exit),close (exit),long-large-rl (exit),nlp-exit-short (exit),short-bid-rl (exit),sma-25 (exit),imit-exit-short (exit),open (exit),ema-12 (exit),nlp-enter-long (exit),low (exit),imit-enter-short (exit),short-large-rl (exit),high (exit),short_kdj (exit),nlp-enter-short (exit),sma-05 (exit),short-small-rl (exit),ema-26 (exit),long-small-rl (exit),mean-grad-hist (exit)
420,BCH/USDT:USDT,2021-09-10 13:45:00+00:00,second_buy,roi,650.5,651.35,651.7448337397002,654.8516695275187,646.45,1,646.45,1636.0,0,False,650.2600000000004,651.0571428571535,654.4920000000009,0.088129,0.013601174409068334,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-10 17:45:00+00:00,go_short,758.0,1,0,635.2357142857246,636.05,do_nothing,go_short,go_short,641.5840000000007,go_short,636.95,641.1522729564788,go_short,636.05,go_short,do_nothing,636.95,False,go_short,634.8500000000006,go_short,636.4985775585018,go_short,0
421,BCH/USDT:USDT,2021-09-10 18:00:00+00:00,second_buy,roi,638.5,638.8,636.8526425495015,640.9780305152582,638.5,0,638.8,785.0,0,False,635.7500000000006,635.6928571428674,641.0520000000007,0.0978625,0.015368757524389782,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-10 22:00:00+00:00,go_short,8538.0,1,0,630.7857142857247,626.25,do_nothing,go_short,go_short,635.1260000000007,go_short,624.4,635.540781151045,go_short,620.1,go_short,do_nothing,626.35,False,go_short,628.8700000000006,go_short,632.0543674799376,go_short,1
422,BCH/USDT:USDT,2021-09-10 22:15:00+00:00,second_buy,roi,626.35,627.1,630.5306186368703,634.5488714361528,622.0,1,622.15,3897.0,1,False,627.3500000000006,628.3785714285817,634.4960000000007,0.02494,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-13 05:15:00+00:00,go_short,2882.0,1,0,626.2142857142973,621.65,do_nothing,go_short,go_short,636.3640000000007,go_short,624.75,634.2235880292773,go_short,620.8,go_short,do_nothing,624.75,False,go_short,624.6100000000008,go_short,628.6925657569309,go_short,0
423,BCH/USDT:USDT,2021-09-13 05:30:00+00:00,second_buy,roi,620.65,623.3,627.5937094866338,633.2848037308123,619.45,0,621.55,9221.0,0,False,623.8600000000009,624.728571428583,635.1000000000007,0.127705,0.020560166117061976,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-13 09:30:00+00:00,go_short,6981.0,1,0,607.1357142857261,608.2,do_nothing,go_short,go_short,619.2800000000009,go_short,608.75,618.7166251618656,go_short,607.05,go_short,do_nothing,611.25,False,go_short,606.660000000001,go_short,611.5673431481534,go_short,0
438,BCH/USDT:USDT,2021-09-24 13:30:00+00:00,second_buy,roi,493.1,493.7,498.25043649485235,508.88659924269103,490.0,0,492.1,4071.0,0,False,495.3500000000017,495.67857142858446,511.672000000001,0.019714,0.004004004004004003,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-26 07:30:00+00:00,go_short,12089.0,1,0,503.47142857144144,499.35,do_nothing,go_short,go_short,505.87200000000087,go_short,502.0,506.3801008074236,go_short,498.8,go_short,do_nothing,503.55,False,go_short,502.9100000000026,go_short,504.3397262770198,go_short,1
441,BCH/USDT:USDT,2021-09-28 14:30:00+00:00,second_buy,roi,486.8,489.15,490.56952154967354,490.7399581644869,482.05,1,484.95,7909.0,0,False,490.4500000000032,490.27857142858414,490.4100000000009,0.0408535,0.008434442486211075,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-28 18:30:00+00:00,go_short,1931.0,1,0,479.1357142857269,479.85,do_nothing,go_short,go_short,485.456000000001,go_short,476.5,484.07084806013586,go_short,476.5,go_short,do_nothing,479.85,False,go_short,478.8000000000032,go_short,481.1200736749945,go_short,0
440,BCH/USDT:USDT,2021-09-28 07:15:00+00:00,second_buy,roi,489.4,489.4,490.0700276195044,491.682456857116,485.25,1,485.25,1804.0,0,False,488.3100000000033,489.37142857144136,491.8180000000008,0.01942,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-28 14:15:00+00:00,go_short,6138.0,0,1,491.49285714286987,487.0,do_nothing,go_short,go_short,490.4940000000008,go_short,490.25,491.20315481764584,go_short,486.65,go_short,do_nothing,491.05,False,go_short,491.3400000000032,go_short,491.59125274052326,go_short,1
461,BCH/USDT:USDT,2022-01-07 07:45:00+00:00,second_buy,roi,381.2,382.2,381.33582920228525,385.437719456859,379.9,0,380.1,17640.0,0,False,379.44000000000307,379.80714285716346,386.3299999999997,0.030432,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-08 16:30:00+00:00,go_short,22069.0,1,1,382.0642857143062,380.3,do_nothing,go_short,go_short,387.42599999999993,go_short,382.45,386.17840269939023,go_short,379.65,go_short,do_nothing,382.7,False,go_short,381.73000000000314,go_short,384.0738800251562,go_short,0
462,BCH/USDT:USDT,2022-01-08 16:45:00+00:00,second_buy,roi,380.05,380.05,383.25482155974754,385.62815064758354,377.4,1,378.75,24850.0,0,False,381.1300000000032,381.0857142857348,386.9659999999999,0.26488,0.035035035035035036,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-08 19:15:00+00:00,go_short,28969.0,1,1,368.5214285714491,367.1,do_nothing,go_short,go_short,379.4939999999999,go_short,364.8,377.3226243178226,go_short,362.9,go_short,do_nothing,368.1,False,go_short,367.4600000000031,go_short,371.9002732625691,go_short,0
463,BCH/USDT:USDT,2022-01-08 19:30:00+00:00,second_buy,roi,367.15,367.7,370.91561583755845,376.44687436835426,363.5,0,365.5,10107.0,0,False,367.2500000000031,367.42142857144916,378.542,0.029212,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-10 13:15:00+00:00,go_short,19601.0,1,0,367.7642857143063,363.8,do_nothing,go_short,go_short,371.7639999999998,go_short,365.0,370.96341100293716,go_short,363.8,go_short,do_nothing,366.0,False,go_short,366.6600000000027,go_short,368.72379860713806,go_short,1
464,BCH/USDT:USDT,2022-01-10 13:30:00+00:00,second_buy,roi,364.45,365.0,367.9278295906553,370.41426944716403,362.3,1,363.55,39905.0,0,False,365.7200000000027,366.77857142859204,371.3219999999998,0.136601,0.018795565324774947,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-10 17:30:00+00:00,go_short,76656.0,0,1,362.37857142859195,355.15,do_nothing,go_short,go_short,362.57199999999966,go_short,365.45,363.2491055474152,go_short,351.1,go_short,do_nothing,365.75,False,go_short,364.2400000000027,go_short,361.42508813855017,go_short,1
465,BCH/USDT:USDT,2022-01-10 17:45:00+00:00,second_buy,roi,356.2,356.2,360.2366130403117,362.5417643957548,352.85,1,353.7,11636.0,0,False,361.5300000000027,361.7857142857348,361.8799999999997,0.028292,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-21 01:30:00+00:00,go_short,10182.0,0,0,357.0000000000205,354.7,do_nothing,go_short,go_short,366.50799999999975,go_short,355.5,364.6844478772305,go_short,354.65,go_short,do_nothing,356.3,False,go_short,357.1600000000027,go_short,359.4430916680154,go_short,1
466,BCH/USDT:USDT,2022-01-21 01:45:00+00:00,second_buy,roi,354.6,354.8,358.01338525755153,363.60782210854677,349.6,1,350.15,37139.0,0,False,355.48000000000275,355.9714285714491,365.3539999999997,0.126134,0.018029453128696308,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-21 05:45:00+00:00,go_short,17648.0,0,0,342.22857142859203,343.15,do_nothing,go_short,go_short,348.7239999999998,go_short,342.0,349.44669097197624,go_short,341.65,go_short,do_nothing,343.45,False,go_short,342.26000000000266,go_short,343.9979050031499,go_short,0
467,BCH/USDT:USDT,2022-01-21 06:00:00+00:00,second_buy,roi,343.15,343.6,343.6674580795884,348.88397312220025,341.65,0,341.85,35018.0,0,False,342.13000000000267,342.2642857143063,348.0559999999998,0.027356,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-21 12:00:00+00:00,go_short,6469.0,0,0,343.2000000000207,343.4,do_nothing,go_short,go_short,342.7299999999995,go_short,343.35,343.9160613723988,go_short,342.55,go_short,do_nothing,343.45,False,go_short,343.2300000000026,go_short,343.1389922036885,go_short,1
460,BCH/USDT:USDT,2022-01-07 03:30:00+00:00,second_buy,roi,396.75,396.75,396.9119574449683,397.9479451449377,387.75,1,388.5,23678.0,0,False,395.75000000000307,396.7500000000206,398.95199999999966,0.138598,0.01783707080698595,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-07 07:30:00+00:00,go_short,25676.0,1,0,380.2357142857349,381.0,do_nothing,go_short,go_short,387.1059999999997,go_short,376.75,385.8647370134077,go_short,376.75,go_short,do_nothing,381.0,False,go_short,379.4600000000031,go_short,381.5605254208826,go_short,0
468,BCH/USDT:USDT,2022-01-21 12:15:00+00:00,second_buy,roi,343.35,343.7,342.57145494158254,343.5852420114804,339.25,1,339.45,30661.0,1,False,342.4600000000026,342.5928571428778,342.6339999999995,0.027144,0.004004004004004005,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-21 17:30:00+00:00,go_short,17087.0,0,0,340.52142857144906,338.85,do_nothing,go_short,go_short,339.4439999999995,go_short,338.7,340.23226796333904,go_short,338.35,go_short,do_nothing,339.4,False,go_short,340.25000000000273,go_short,339.8279569648152,go_short,1
470,BCH/USDT:USDT,2022-01-21 21:45:00+00:00,second_buy,roi,333.05,333.7,332.64619571541704,335.111020495526,321.35,1,321.6,109360.0,1,False,332.20000000000283,331.62857142859195,336.1879999999994,0.106257,0.016539163950142027,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-22 01:45:00+00:00,go_short,31478.0,0,0,314.8142857143062,315.85,do_nothing,go_short,go_short,321.67799999999954,go_short,313.45,321.1235093071762,go_short,313.05,go_short,do_nothing,316.75,False,go_short,314.98000000000286,go_short,316.3089054456644,go_short,0
471,BCH/USDT:USDT,2022-01-22 02:00:00+00:00,second_buy,roi,315.6,316.85,316.192150761716,320.71065676590393,314.45,0,315.55,23423.0,0,False,314.7700000000028,315.1000000000205,320.8479999999995,0.220955,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-22 05:15:00+00:00,go_short,53481.0,1,0,308.23571428573496,308.05,do_nothing,go_short,go_short,312.82399999999956,go_short,307.6,313.94165567122616,go_short,305.15,go_short,do_nothing,308.25,False,go_short,307.97000000000276,go_short,310.09081241091104,go_short,1
472,BCH/USDT:USDT,2022-01-22 05:30:00+00:00,second_buy,roi,308.0,308.7,309.0845335784632,313.1719033992835,303.55,1,303.55,53657.0,1,False,306.87000000000273,307.6071428571635,312.3799999999996,0.283157,0.04670298903286216,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-22 08:00:00+00:00,go_short,53636.0,1,0,295.9285714285921,289.2,do_nothing,go_short,go_short,305.3399999999995,go_short,292.4,304.3035609785017,go_short,288.4,go_short,do_nothing,293.9,False,go_short,294.3300000000028,go_short,298.1517211260599,go_short,1
473,BCH/USDT:USDT,2022-01-22 08:15:00+00:00,second_buy,roi,288.7,295.5,297.44376402974297,303.5070009060201,288.7,0,293.55,68809.0,0,False,293.17000000000286,295.3071428571635,304.4599999999995,0.3083325,0.035035035035035036,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-22 10:45:00+00:00,go_short,213321.0,1,0,282.98571428573496,287.0,do_nothing,go_short,go_short,294.0939999999995,go_short,280.6,293.37240497428894,go_short,280.35,go_short,do_nothing,290.85,False,go_short,280.1300000000029,go_short,286.24238444404784,go_short,0
474,BCH/USDT:USDT,2022-01-22 11:00:00+00:00,second_buy,roi,286.95,287.1,286.282017606502,292.86333793915645,281.05,0,286.5,179158.0,0,False,280.65000000000293,282.40714285716354,293.23999999999944,0.03438,0.004004004004004005,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-22 15:30:00+00:00,go_short,49529.0,0,0,290.9500000000208,285.8,do_nothing,go_short,go_short,289.0399999999995,go_short,288.05,292.02565424081655,go_short,285.6,go_short,do_nothing,289.35,False,go_short,289.570000000003,go_short,290.9885811855735,go_short,1
475,BCH/USDT:USDT,2022-01-22 15:45:00+00:00,second_buy,roi,285.75,288.35,290.38264561856215,291.6570872600153,284.65,1,287.05,38761.0,0,False,288.36000000000297,289.68571428573506,288.9339999999995,0.034452,0.004004004004004005,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-22 19:45:00+00:00,go_short,24178.0,1,0,284.0500000000208,285.75,do_nothing,go_short,go_short,288.1139999999995,go_short,283.35,287.4052832477962,go_short,283.3,go_short,do_nothing,286.35,False,go_short,283.89000000000306,go_short,285.4253834139247,go_short,0
476,BCH/USDT:USDT,2022-01-22 20:00:00+00:00,second_buy,roi,285.95,288.75,285.3137859656286,287.2048918961076,284.05,0,284.7,25593.0,0,False,284.300000000003,284.1857142857351,287.5799999999995,0.03417,0.004004004004004004,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-24 09:15:00+00:00,go_short,68361.0,0,1,286.92857142859236,284.7,do_nothing,go_short,go_short,289.7839999999995,go_short,286.5,289.6320468746525,go_short,284.35,go_short,do_nothing,287.6,False,go_short,287.2700000000033,go_short,288.13802900072585,go_short,1
469,BCH/USDT:USDT,2022-01-21 17:45:00+00:00,second_buy,roi,338.8,338.85,339.40827127792056,340.0002481142028,336.95,1,337.1,13046.0,0,False,339.18000000000274,339.88571428573476,339.19599999999946,0.236145,0.035035035035035036,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-21 21:30:00+00:00,go_short,22948.0,0,0,333.31428571430627,333.15,do_nothing,go_short,go_short,336.8559999999995,go_short,335.5,336.1919021351681,go_short,332.95,go_short,do_nothing,336.25,False,go_short,334.0200000000028,go_short,334.65459493640196,go_short,1
439,BCH/USDT:USDT,2021-09-26 07:45:00+00:00,second_buy,roi,500.05,500.2,501.8336145420937,505.0223155624293,486.75,1,488.05,13768.0,0,False,499.47000000000264,500.9428571428701,505.0040000000008,0.019536,0.004004004004004005,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-28 07:00:00+00:00,go_short,1593.0,1,0,490.30714285715567,488.75,do_nothing,go_short,go_short,492.01400000000075,go_short,487.2,492.19705340568527,go_short,486.1,go_short,do_nothing,489.2,False,go_short,489.59000000000333,go_short,490.94639627759614,go_short,1
459,BCH/USDT:USDT,2022-01-06 11:30:00+00:00,second_buy,roi,394.5,394.6,392.30172587846357,393.4288699604515,391.8,1,392.05,38350.0,0,False,392.93000000000285,391.75714285716356,392.99599999999964,0.031372,0.004004004004004004,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-07 03:15:00+00:00,go_short,2609.0,1,0,398.2714285714492,397.15,do_nothing,go_short,go_short,399.36399999999963,go_short,397.0,398.70378075653275,go_short,395.95,go_short,do_nothing,397.55,False,go_short,397.7200000000031,go_short,398.4414042531444,go_short,1
457,BCH/USDT:USDT,2022-01-06 03:00:00+00:00,second_buy,roi,399.05,399.4,399.3073095841594,403.0392007164714,396.0,1,396.25,9908.0,0,False,397.8400000000028,398.6928571428777,400.97799999999995,0.037201,0.004698238485773182,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2022-01-06 07:00:00+00:00,go_short,7630.0,1,0,394.63571428573493,394.05,do_nothing,go_short,go_short,396.4699999999997,go_short,392.4,397.2106376466847,go_short,391.9,go_short,do_nothing,394.05,False,go_short,394.0900000000028,go_short,394.90748376115226,go_short,1
406,BCH/USDT:USDT,2021-06-22 00:30:00+00:00,second_buy,roi,446.2,446.2,460.16217931170866,469.0837068290146,435.0,1,439.65,60412.0,0,False,453.969999999999,455.82142857144,472.7820000000015,0.035276,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-06-22 08:30:00+00:00,go_short,11119.0,1,0,457.27142857144,443.5,do_nothing,go_short,go_short,462.7220000000014,go_short,447.7,460.946182406312,go_short,442.4,go_short,do_nothing,449.45,False,go_short,455.15999999999894,go_short,457.1611246353785,go_short,1
442,BCH/USDT:USDT,2021-09-28 18:45:00+00:00,second_buy,roi,479.8,483.65,481.3477546480723,483.96189635197766,479.8,0,482.6,5994.0,0,False,479.3000000000032,479.4571428571555,484.914000000001,0.0398685,0.008244687203472453,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-28 22:45:00+00:00,go_short,1259.0,0,0,483.5785714285842,481.4,do_nothing,go_short,go_short,482.5260000000011,go_short,480.65,483.8061949342788,go_short,480.65,go_short,do_nothing,481.8,False,go_short,483.0700000000032,go_short,483.300420049532,go_short,1
443,BCH/USDT:USDT,2021-09-28 23:00:00+00:00,second_buy,roi,479.1,479.25,482.66189388806555,483.4612916058137,479.1,1,479.15,175.0,0,False,482.0300000000032,482.7428571428699,482.344000000001,0.019142,0.004004004004004004,0,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-09-29 20:00:00+00:00,go_short,3957.0,1,0,478.7642857142984,476.45,do_nothing,go_short,go_short,484.7840000000009,go_short,477.5,483.1553401492195,go_short,476.45,go_short,do_nothing,478.3,False,go_short,478.2300000000031,go_short,480.21425537716925,go_short,1
444,BCH/USDT:USDT,2021-09-29 20:15:00+00:00,second_buy,roi,475.95,477.0,479.1736007037586,482.43642606409213,473.45,1,473.45,3793.0,0,False,477.2100000000031,477.74285714286987,484.02000000000095,0.018932,0.004004004004004004,1,go_short,go_short,go_short,go_short,go_short,go_short,do_nothing,do_nothing,go_short,go_short,go_short,2021-12-04 05:00:00+00:00,go_short,222575.0,1,0,510.49285714287765,486.7,do_nothing,go_short,go_short,522.3519999999999,go_short,510.95,521.1548580181491,go_short,471.45,go_short,do_nothing,513.2,False,go_short,507.67999999999756,go_short,512.9567762905331,go_short,1
