,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,exit_reason,action,regbot_long_-1 (entry),regbot_short_1 (entry),long_signal,short_signal
171,ANKR/USDT:USDT,2022-11-16 07:45:00+00:00,0.0218,0.02185,0.0218153238810268,0.0217941571819085,0.02175,1,0.02175,107576.0,0.0218299999999998,1,0,0.0217799999999978,0.0217785714285701,7.81865464,second_buy,roi,go_short,1,1,0.0,1.0
172,ANKR/USDT:USDT,2022-12-26 22:00:00+00:00,0.01685,0.01685,0.01684384040542,0.0168764875932227,0.0167,1,0.0167,203097.0,0.0168919999999999,1,0,0.0168199999999978,0.0168214285714274,13.73238952,second_buy,roi,go_short,1,1,0.0,1.0
173,ANKR/USDT:USDT,2022-11-13 14:45:00+00:00,0.02015,0.0244,0.0206290945632705,0.0203615790142947,0.0201,0,0.02385,45161773.0,0.0200899999999997,0,0,0.0209199999999978,0.0206142857142844,17.36907143,second_buy,roi,go_short,1,1,0.0,1.0
174,ANKR/USDT:USDT,2022-08-11 15:15:00+00:00,0.04475,0.04795,0.0398903718199225,0.0376096738010895,0.04475,0,0.04735,143494631.0,0.0365419999999997,0,0,0.0429599999999979,0.0406571428571415,86.09483417,second_buy,roi,go_short,1,1,0.0,1.0
175,SC/USDT:USDT,2022-12-17 11:00:00+00:00,0.00243,0.00244,0.0024341337158907,0.0024293567565809,0.00243,1,0.00244,110080.0,0.0024236,0,0,0.0024360000000001,0.0024400000000001,7.92477528,second_buy,roi,go_short,1,1,0.0,1.0
176,SC/USDT:USDT,2022-02-26 21:30:00+00:00,0.00926,0.00933,0.0092144081691872,0.0091682668753403,0.00924,0,0.00932,234930.0,0.0091627999999999,0,0,0.0092540000000001,0.0092385714285715,11.32759079,second_buy,roi,go_short,1,1,0.0,1.0
177,SC/USDT:USDT,2022-12-27 00:15:00+00:00,0.00235,0.00235,0.0023476582180669,0.0023452463870945,0.00234,1,0.00235,330000.0,0.002344,0,0,0.0023500000000001,0.0023500000000001,10.09405404,second_buy,roi,go_short,1,1,0.0,1.0
178,SC/USDT:USDT,2023-01-15 01:00:00+00:00,0.00293,0.00307,0.0028765941213299,0.0028382999161899,0.00293,0,0.00298,3968150.0,0.0028244,0,0,0.0029160000000001,0.0028971428571429,7.7930009,second_buy,roi,go_short,1,1,0.0,1.0
179,SC/USDT:USDT,2023-01-24 00:45:00+00:00,0.00315,0.0038,0.0031867642690736,0.0031243616991951,0.00314,0,0.00372,76140970.0,0.0030992,1,0,0.0032280000000001,0.0031828571428572,30.60635312,second_buy,roi,go_short,1,1,0.0,1.0
180,SC/USDT:USDT,2022-12-16 19:15:00+00:00,0.00254,0.00256,0.0025531817222616,0.0025706963746376,0.00254,0,0.00255,1900520.0,0.0025716,0,0,0.0025440000000001,0.0025471428571429,9.27968076,second_buy,roi,go_short,1,1,0.0,1.0
181,SC/USDT:USDT,2023-07-01 02:45:00+00:00,0.0033009999999999,0.003502,0.0032778437241404,0.0032246969958526,0.0033009999999999,0,0.003479,19200690.0,0.00320684,0,0,0.0033110000000001,0.0032892857142858,10.75181333,second_buy,roi,go_short,1,1,0.0,1.0
182,SC/USDT:USDT,2022-12-13 13:15:00+00:00,0.00283,0.0035,0.0027256303059913,0.0026400276968637,0.00281,0,0.00338,351625450.0,0.0025932,0,0,0.0027900000000001,0.0027285714285715,38.91780858,second_buy,roi,go_short,1,1,0.0,1.0
183,OG/USDT:USDT,2023-10-09 22:15:00+00:00,4.2513,4.268,4.253169592718012,4.261389273904989,4.2505,0,4.2675,449.4,4.255492,0,0,4.250359999999986,4.2474714285714015,6.85328101,second_buy,roi,go_short,1,1,0.0,1.0
184,APE/USDT:USDT,2022-03-23 15:00:00+00:00,12.74,13.14,12.443865545499689,12.276681927244525,12.65,0,12.948,694465.0,12.22524000000001,0,0,12.587200000000008,12.530142857142875,20.94222069,second_buy,roi,go_short,1,1,0.0,1.0
185,SC/USDT:USDT,2023-08-10 09:15:00+00:00,0.003444,0.00346,0.0034494737699824,0.0034515189075185,0.003441,0,0.00346,1892070.0,0.00344864,0,0,0.0034482000000001,0.0034482857142858,32.88650842,second_buy,roi,go_short,1,1,0.0,1.0
186,SC/USDT:USDT,2023-08-05 04:45:00+00:00,0.004346,0.004495,0.0041512779990466,0.0040276950846789,0.00418,1,0.004226,204880330.0,0.0039998,1,0,0.0042236000000001,0.0041878571428572,38.17002753,second_buy,roi,go_short,1,1,0.0,1.0
187,SC/USDT:USDT,2022-08-01 12:15:00+00:00,0.00499,0.00516,0.0047618855235386,0.0047217808718212,0.00473,1,0.00476,57912450.0,0.0047011999999999,0,0,0.0048020000000001,0.0047871428571429,35.66105487,second_buy,roi,go_short,1,1,0.0,1.0
188,SC/USDT:USDT,2022-09-02 05:30:00+00:00,0.004,0.004,0.0039936691557817,0.0039888721207933,0.004,1,0.004,600.0,0.0039924,0,0,0.0040000000000001,0.0039985714285715,44.00788334,second_buy,roi,go_short,1,1,0.0,1.0
189,ANKR/USDT:USDT,2023-06-24 15:00:00+00:00,0.02511,0.02553,0.0245735804237236,0.0243542674885348,0.0249,0,0.02533,22447381.0,0.0242471999999998,0,0,0.0247239999999975,0.0246142857142841,11.04789956,second_buy,roi,go_short,1,1,0.0,1.0
190,SC/USDT:USDT,2022-10-14 08:30:00+00:00,0.00328,0.00328,0.0032816426697841,0.0032813927438126,0.00327,1,0.00327,154130.0,0.0032896,1,0,0.0032780000000001,0.0032800000000001,7.75322507,second_buy,roi,go_short,1,1,0.0,1.0
191,SC/USDT:USDT,2022-10-20 08:00:00+00:00,0.00316,0.00316,0.0031638701695234,0.0031676045690135,0.00315,1,0.00315,842230.0,0.0031624,0,0,0.0031600000000001,0.0031628571428572,7.58244912,second_buy,roi,go_short,1,1,0.0,1.0
192,SC/USDT:USDT,2023-07-09 19:00:00+00:00,0.003267,0.00327,0.0032659640921081,0.0032685748141341,0.003266,0,0.003266,52670.0,0.0032736,0,0,0.0032660000000001,0.0032632857142858,4.48229315,second_buy,roi,go_short,1,1,0.0,1.0
193,SC/USDT:USDT,2022-10-21 12:15:00+00:00,0.00309,0.00309,0.0030880599872355,0.0031030287779217,0.00303,1,0.00305,4108310.0,0.0031064,1,0,0.0030820000000001,0.0030842857142858,38.3145784,second_buy,roi,go_short,1,1,0.0,1.0
194,ANKR/USDT:USDT,2022-12-20 04:45:00+00:00,0.01725,0.0174,0.0172043463298438,0.0171617157031652,0.01725,0,0.0174,853637.0,0.0170399999999998,0,0,0.0172499999999978,0.0172285714285702,8.24310538,second_buy,roi,go_short,1,1,0.0,1.0
195,ALGO/USDT:USDT,2022-03-24 18:30:00+00:00,0.876,0.8885000000000001,0.8741006633124849,0.8680130540215452,0.8755000000000001,0,0.888,591424.9,0.8667999999999999,0,0,0.8767000000000016,0.8766428571428552,17.50670155,second_buy,roi,go_short,1,1,0.0,1.0
196,SC/USDT:USDT,2023-07-01 21:00:00+00:00,0.0033009999999999,0.0033009999999999,0.0032913391200026,0.0032942524248405,0.0032909999999999,1,0.0032909999999999,4650.0,0.00328568,1,0,0.0032960000000001,0.0032935714285715,1.07246106,second_buy,roi,go_short,1,1,0.0,1.0
197,OG/USDT:USDT,2023-10-02 02:15:00+00:00,4.5262,4.5262,4.520804308163726,4.515794346266279,4.5168,1,4.5168,108.7,4.515624,0,0,4.524239999999976,4.520857142857125,11.74132114,second_buy,roi,go_short,1,1,0.0,1.0
198,OG/USDT:USDT,2023-09-02 18:45:00+00:00,4.538,5.55,4.559174951137008,4.370444075264297,4.524,0,5.5423,566854.1,4.297839999999999,0,0,4.687399999999999,4.617742857142851,39.56587959,second_buy,roi,go_short,1,1,0.0,1.0
199,ALGO/USDT:USDT,2023-06-10 04:30:00+00:00,0.1162,0.1163,0.1152149601297024,0.1187352202227089,0.089,1,0.0962,47193709.3,0.1203119999999997,0,0,0.1125999999999954,0.1143714285714304,-86.70525489,second_buy,stop_loss,do_nothing,1,1,0.0,1.0
200,HIFI/USDT:USDT,2024-01-03 12:15:00+00:00,0.7189,0.7189,0.7158158748588331,0.7301969482462292,0.45,1,0.5969,5327617.0,0.7365120000000007,0,0,0.7025199999999939,0.714885714285719,-90.15227576,second_buy,stop_loss,do_nothing,1,1,0.0,1.0
201,ANKR/USDT:USDT,2023-06-10 04:30:00+00:00,0.02195,0.02195,0.0217451915412683,0.0224038786742396,0.01685,1,0.01833,173109624.0,0.0226927999999999,0,0,0.0212519999999975,0.0215771428571413,-85.39311183,second_buy,stop_loss,do_nothing,1,1,0.0,1.0
202,SC/USDT:USDT,2022-11-14 01:30:00+00:00,0.00223,0.00223,0.0022791748362089,0.002306647144494,0.00223,1,0.00223,151440.0,0.002318,0,0,0.0022440000000001,0.0022671428571429,-52.74153237,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
203,SC/USDT:USDT,2023-09-11 16:00:00+00:00,0.00263,0.002636,0.0026428441062122,0.0026608551449156,0.00263,0,0.002632,227340.0,0.00265592,0,0,0.0026312000000002,0.0026357142857144,-72.01798293,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
204,ENS/USDT:USDT,2022-04-01 02:30:00+00:00,17.97,18.06,18.046298052739356,18.197409080955595,17.38,1,17.52,8269.1,18.157999999999937,0,0,17.947999999999993,18.062857142857457,68.75031814,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
205,SC/USDT:USDT,2022-05-12 16:15:00+00:00,0.0043,0.00447,0.0042264699951831,0.0041309403832827,0.00428,0,0.00446,462990.0,0.0041187999999999,0,0,0.0043360000000001,0.0042828571428572,-60.86009675,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
206,ENS/USDT:USDT,2022-02-21 22:00:00+00:00,14.83,14.86,14.933643980049782,15.08678420169766,14.22,1,14.29,9140.0,15.155599999999946,0,0,14.858000000000033,14.915714285714529,50.69097402,first_buy,trailing_stop_loss,,-1,-1,0.0,1.0
207,FLOW/USDT:USDT,2022-06-21 05:45:00+00:00,1.46,1.49,1.4420189941999313,1.4313851294422828,1.46,0,1.47,15176.1,1.425199999999997,0,0,1.4499999999998563,1.4485714285713835,-51.18388744,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
208,FLOW/USDT:USDT,2022-06-24 17:15:00+00:00,1.64,1.83,1.640796944560875,1.6407107130594665,1.64,0,1.64,423475.1,1.6471999999999958,1,0,1.641999999999858,1.6385714285713848,-18.49740165,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
209,FLOW/USDT:USDT,2022-07-19 07:30:00+00:00,1.73,1.79,1.7210004454343288,1.701967125808983,1.73,0,1.79,47494.3,1.6975999999999984,0,0,1.739999999999864,1.7257142857142351,-32.88821424,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
210,FLOW/USDT:USDT,2022-07-31 13:30:00+00:00,2.02,2.09,1.9990290384793976,1.985078798060939,2.0,0,2.05,100030.5,1.979999999999995,0,0,2.005999999999863,2.0014285714285185,-47.28338809,second_buy,trailing_stop_loss,do_nothing,1,1,0.0,1.0
211,FLOW/USDT:USDT,2022-08-04 15:30:00+00:00,2.38,2.64,2.150913888536896,2.019347493950891,2.38,0,2.62,2175041.1,1.9539999999999973,0,0,2.3319999999998644,2.1999999999999478,40.26553619,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
212,FLOW/USDT:USDT,2022-02-07 00:30:00+00:00,7.37,7.75,7.382154460424106,7.278853208876938,7.35,0,7.67,38055.9,7.235199999999978,0,0,7.4759999999999165,7.442857142857136,49.49526816,second_buy,trailing_stop_loss,go_short,1,1,0.0,1.0
