,sma-05 (entry),sma-07 (entry),sma-25 (entry),sma-compare (entry),is_short,action,imit-action,nlpreds,reward
0,0.0088220000000005,0.0088028571428564,0.0083235999999999,0,0,go_short,go_long,go_short,0.50055972
1,0.0098100000000006,0.0098028571428564,0.0096955999999999,0,0,go_short,go_long,go_short,0.3740187
2,0.0097700000000006,0.0097671428571421,0.0097031999999999,0,0,go_short,go_long,go_short,0.62930736
3,0.0099140000000006,0.0099214285714278,0.0100243999999999,1,0,go_short,go_long,go_short,0.31055067
4,0.0100940000000005,0.0100685714285707,0.0099247999999999,0,0,go_short,go_long,go_short,0.42557942
5,0.0101540000000005,0.0101099999999992,0.0099275999999999,0,0,go_short,go_long,go_short,0.29297976
6,0.0093480000000005,0.0093914285714278,0.0093171999999999,0,0,go_short,go_long,go_short,0.41140548
7,0.0091880000000005,0.0091999999999992,0.0088947999999999,0,0,go_short,go_long,go_short,0.27233204
8,0.0086920000000005,0.0086399999999992,0.0081071999999999,0,0,go_short,go_long,go_short,0.7158683
9,0.0075020000000005,0.0074614285714278,0.0074587999999999,0,0,go_short,go_long,go_short,0.2913935
10,0.0076160000000005,0.007544285714285,0.0073747999999999,0,0,go_short,go_long,go_short,0.61763234
11,0.0072880000000005,0.0073014285714278,0.0076007999999999,1,0,go_short,go_long,go_short,0.93625091
12,0.0076820000000005,0.0077328571428564,0.0083555999999999,1,0,go_short,go_long,go_short,0.3630592
13,0.0077560000000005,0.007864285714285,0.0084391999999999,1,0,go_short,go_long,go_short,2.2500387
14,0.0123300000000005,0.0123257142857135,0.0125591999999999,0,0,go_short,go_long,go_short,0.42516173
15,0.0123740000000005,0.0123957142857135,0.0127595999999999,1,0,go_short,go_long,go_short,0.32721156
16,0.0097780000000006,0.0097842857142849,0.0098967999999999,1,0,go_short,go_long,go_short,0.24943803
17,0.0097800000000006,0.0097914285714278,0.0097831999999999,0,0,go_short,go_long,go_short,0.25600536
18,0.0099040000000006,0.0098585714285707,0.0097391999999999,0,0,go_short,go_long,go_short,0.25098084
19,0.0096500000000006,0.0096757142857135,0.0096763999999999,1,0,go_short,go_long,go_short,0.57807505
20,0.0097520000000006,0.0097657142857135,0.0097171999999999,0,0,go_short,go_long,go_short,0.57874661
21,0.0097680000000006,0.0097799999999992,0.0097571999999999,0,0,go_short,go_long,go_short,0.32046209
22,0.0097720000000006,0.0097699999999992,0.0097667999999999,0,0,go_short,go_long,go_short,0.31373507
23,0.0096800000000006,0.0097171428571421,0.0097759999999999,1,0,go_short,go_long,go_short,0.90940388
24,0.7881599999999926,0.7881714285714274,0.7873320000000018,0,1,do_nothing,go_short,go_short,2.1462756
25,0.8418199999999905,0.8413571428571416,0.8445520000000019,0,1,do_nothing,go_short,do_nothing,0.68757329
26,0.944239999999992,0.9461428571428512,0.946640000000002,1,1,do_nothing,go_short,do_nothing,0.29557568
27,0.8566999999999899,0.8585714285714274,0.8599840000000021,1,1,do_nothing,go_short,do_nothing,0.3962448
28,0.8584399999999892,0.8675857142857131,0.8976200000000023,1,1,do_nothing,go_short,do_nothing,0.28577088
29,0.9157599999999908,0.9170714285714264,0.9227080000000026,1,1,do_nothing,go_short,do_nothing,0.25908571
30,0.8974399999999901,0.8997857142857119,0.918472000000002,1,1,do_nothing,go_short,do_nothing,0.36803744
31,0.8355199999999904,0.8340428571428541,0.8453160000000015,0,1,do_nothing,go_short,do_nothing,0.30894842
32,0.8467599999999905,0.8448857142857112,0.8425840000000016,0,1,do_nothing,go_short,do_nothing,0.25154883
33,0.9514599999999922,0.9531714285714228,0.952276000000002,0,1,do_nothing,go_short,do_nothing,0.3022907
34,0.8130399999999895,0.8139142857142823,0.8172880000000022,1,1,do_nothing,go_short,do_nothing,0.24949943
35,0.921659999999991,0.925285714285709,0.9441360000000024,1,1,do_nothing,go_short,do_nothing,0.26043377
36,0.8193999999999896,0.8192428571428538,0.8196080000000019,0,1,do_nothing,go_short,do_nothing,0.70102519
37,0.900739999999991,0.9054571428571376,0.916732000000002,1,1,do_nothing,go_short,do_nothing,1.15373271
38,0.8198199999999899,0.8228142857142824,0.8383120000000016,1,1,do_nothing,go_short,do_nothing,0.24513272
39,0.8800399999999904,0.879899999999995,0.878468000000002,0,1,do_nothing,go_short,do_nothing,0.51192044
40,0.8380399999999903,0.8377142857142824,0.8357120000000018,0,1,do_nothing,go_short,do_nothing,0.26024379
41,0.8856999999999907,0.8853714285714241,0.8961080000000021,0,1,do_nothing,go_short,do_nothing,0.26189305
42,0.8464399999999902,0.8477714285714253,0.8470240000000018,0,1,do_nothing,go_short,do_nothing,0.43853992
43,0.9548599999999918,0.9550428571428512,0.950924000000002,0,1,do_nothing,go_short,do_nothing,0.47120904
44,0.872639999999991,0.8746285714285674,0.8845560000000023,1,1,do_nothing,go_short,do_nothing,2.1519991
45,0.8457599999999907,0.8483857142857101,0.865712000000002,1,1,do_nothing,go_short,do_nothing,0.24528168
46,0.8503199999999905,0.8501571428571394,0.8548640000000022,0,1,do_nothing,go_short,do_nothing,0.27657935
47,0.9540199999999912,0.9520571428571376,0.9537520000000022,0,1,do_nothing,go_short,do_nothing,0.89697369
48,0.976459999999992,0.9736857142857088,0.9813000000000024,0,1,do_nothing,go_short,do_nothing,2.18751302
49,2.7012,2.705714285714286,2.7608000000000006,1,1,do_nothing,go_short,do_nothing,0.50084248
50,0.981699999999992,0.981971428571423,0.987572000000002,1,1,do_nothing,go_short,do_nothing,0.24538724
51,0.7910599999999951,0.794542857142851,0.8088160000000032,1,1,do_nothing,go_short,do_nothing,2.1453705
52,0.7434199999999953,0.7449285714285655,0.7625960000000035,1,1,do_nothing,go_short,do_nothing,0.25125532
53,0.743719999999995,0.7457428571428514,0.7485480000000032,1,1,do_nothing,go_short,do_nothing,0.30452997
54,1.0924199999999948,1.1107999999999945,1.1145920000000036,1,1,do_nothing,go_short,do_nothing,3.17129404
55,0.9901399999999946,0.9956428571428518,1.0291440000000032,1,1,do_nothing,go_short,do_nothing,2.14620735
56,0.9438999999999952,0.9470571428571378,0.9646160000000032,1,1,do_nothing,go_short,do_nothing,0.24529504
57,0.9536999999999952,0.9579285714285666,0.9507160000000036,0,1,do_nothing,go_short,do_nothing,0.44058299
58,0.940019999999995,0.9396428571428526,0.9420920000000028,0,1,do_nothing,go_short,do_nothing,0.53349747
59,0.9238599999999948,0.926871428571424,0.9334840000000032,1,1,do_nothing,go_short,do_nothing,2.14343666
60,0.8968599999999949,0.9009285714285664,0.9169040000000032,1,1,do_nothing,go_short,do_nothing,0.24506468
61,0.9285199999999943,0.9258142857142811,0.9244880000000032,0,1,do_nothing,go_short,do_nothing,0.30016646
62,1.13293999999999,1.135142857142852,1.156036000000002,1,1,do_nothing,go_short,do_nothing,13.00394319
63,0.9491199999999902,0.9501142857142808,0.976884000000002,1,1,do_nothing,go_short,do_nothing,0.2453632
64,0.9600399999999896,0.9656857142857092,0.950300000000002,0,1,do_nothing,go_short,do_nothing,2.17413024
65,0.9563199999999896,0.9305571428571376,0.9397520000000018,0,1,do_nothing,go_short,do_nothing,0.2452992
66,0.9839199999999894,0.9894999999999944,0.971440000000002,0,1,do_nothing,go_short,do_nothing,0.28891087
67,0.9813399999999896,0.9919285714285664,0.986672000000002,0,1,do_nothing,go_short,do_nothing,0.2450836
68,0.94513999999999,0.9465857142857091,0.946588000000002,1,1,do_nothing,go_short,do_nothing,0.25112927
69,0.9581999999999904,0.9587142857142807,0.946924000000002,0,1,do_nothing,go_short,do_nothing,0.26338132
70,0.9339199999999904,0.9329857142857092,0.9434240000000024,0,1,do_nothing,go_short,do_nothing,0.38612713
71,0.9446199999999914,0.9465857142857088,0.9502320000000024,1,1,do_nothing,go_short,do_nothing,1.00337753
72,0.7470599999999925,0.7495714285714273,0.7633160000000017,1,1,do_nothing,go_short,do_nothing,0.2514688
73,0.9758399999999922,0.9711428571428516,0.976944000000002,0,1,do_nothing,go_short,do_nothing,2.1469266
74,1.020319999999992,1.0212428571428516,1.012656000000002,0,1,do_nothing,go_short,do_nothing,3.1724194
75,0.726719999999993,0.7304999999999987,0.7429120000000019,1,1,do_nothing,go_short,do_nothing,8.07114827
76,0.6292799999999928,0.6262999999999986,0.690772000000002,0,1,do_nothing,go_short,do_nothing,0.2453776
77,0.8177199999999918,0.8139714285714279,0.7822720000000022,0,1,do_nothing,go_short,do_nothing,2.29754714
