,pair,open_date,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),sma-25 (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),profit_abs,enter_reason,long-small-rl (entry),short-small-rl (entry),long-large-rl (entry),short-large-rl (entry),long-bid-rl (entry),short-bid-rl (entry),exit_reason,action
248,ETH/USDT:USDT,2023-08-17 21:45:00+00:00,1716.0,1718.21,1688.574219217476,1720.306520458135,1466.59,1,1468.21,222126.19,1724.734399999995,1,0,1668.5519999999392,1687.4142857142974,76.39817641,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
249,ETH/USDT:USDT,2023-06-14 20:45:00+00:00,1679.31,1680.0,1709.0251498369814,1723.2657553081888,1626.0,1,1655.62,165484.69,1729.158399999996,0,0,1695.3479999999515,1705.691428571438,-7.61264171,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
250,ETH/USDT:USDT,2023-04-24 17:00:00+00:00,1838.43,1838.44,1838.5765731994727,1844.2042923477463,1809.06,1,1812.7,83297.8,1847.6083999999944,1,0,1831.0799999999576,1833.3085714285812,-24.96869411,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
251,ETH/USDT:USDT,2023-03-09 20:30:00+00:00,1476.83,1481.91,1498.7448040500049,1512.5740487462092,1463.17,1,1473.49,80670.95,1519.5975999999937,0,0,1484.9419999999525,1489.9300000000114,44.09319274,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
252,ETH/USDT:USDT,2022-11-08 18:15:00+00:00,1445.8,1467.5,1482.6998180116004,1483.6480346599817,1386.55,1,1410.5,376572.54,1479.061999999994,0,0,1479.1799999999796,1500.3214285714275,5.40722918,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
253,ETH/USDT:USDT,2022-09-15 14:45:00+00:00,1567.2,1571.85,1573.223380547898,1583.9996398253609,1502.9,1,1518.15,208112.87,1585.4839999999915,0,0,1566.8599999999828,1571.671428571425,-15.11091583,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
254,ETH/USDT:USDT,2022-07-26 03:15:00+00:00,1418.7,1418.9,1426.9639978339617,1448.2580461970097,1397.2,0,1414.45,31715.09,1454.131999999992,0,0,1419.1299999999922,1419.6571428571392,17.59988358,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
255,ETH/USDT:USDT,2022-06-12 02:30:00+00:00,1516.9,1517.5,1517.140700353664,1527.8133188236502,1451.0,1,1469.6,79056.3,1530.4399999999932,0,0,1506.8899999999946,1513.4499999999982,-10.96547408,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
256,ETH/USDT:USDT,2022-05-09 17:15:00+00:00,2329.45,2331.5,2361.5764316579043,2384.342954070747,2240.0,1,2292.0,40960.63,2384.895999999994,0,0,2347.4400000000032,2356.364285714285,-75.70478586,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
257,ENS/USDT:USDT,2023-04-21 12:15:00+00:00,12.67,12.68,12.709422572140417,12.750930545270664,12.55,0,12.66,4747.4,12.737199999999891,0,0,12.669999999999913,12.68714285714328,-64.18163638,first_buy,go_long,go_long,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
258,ETH/USDT:USDT,2022-04-06 09:15:00+00:00,3338.55,3341.95,3346.4668103920576,3353.8181487600013,3338.55,0,3341.95,721.5,3351.0379999999905,0,0,3338.480000000009,3341.0571428571466,-65.94937799,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
259,ETH/USDT:USDT,2022-01-05 22:30:00+00:00,3518.9,3532.0,3590.1894071862826,3658.922906202981,3421.0,1,3470.85,10680.51,3685.136000000001,0,0,3540.720000000004,3560.314285714296,-43.66330452,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
260,ETH/USDT:USDT,2021-11-16 10:15:00+00:00,4240.8,4247.45,4267.223087007331,4310.060295641712,4076.0,1,4100.4,27823.21,4306.956000000002,0,0,4243.379999999992,4266.035714285727,-33.68927168,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
261,ETH/USDT:USDT,2021-09-07 15:00:00+00:00,3641.7,3646.8,3673.227514525704,3731.790384701678,3366.55,1,3395.4,55802.95,3727.716000000002,0,0,3634.359999999997,3671.9142857143047,31.50032468,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
262,ETH/USDT:USDT,2021-06-21 11:30:00+00:00,1924.65,1939.2,1968.9298940294116,2015.9864938615467,1891.35,1,1892.7,6740.0,2015.6280000000036,0,0,1938.3500000000024,1954.9000000000185,168.13330776,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
263,ETH/USDT:USDT,2021-05-19 04:30:00+00:00,3066.05,3073.6,3128.74963516079,3218.304786086912,2948.0,1,2948.05,7907.97,3255.397999999997,0,0,3074.9700000000057,3083.7785714285747,-73.82931442,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
264,ETH/USDT:USDT,2021-04-18 03:30:00+00:00,2221.85,2224.15,2256.756334998247,2297.846339687145,2020.0,1,2125.3,43578.57,2314.74,0,0,2231.8000000000043,2246.864285714287,79.09394884,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
265,ETH/USDT:USDT,2021-03-15 06:45:00+00:00,1834.95,1835.6,1850.900642127428,1869.5820512820512,1800.5,0,1802.05,9936.53,1872.372,0,0,1837.44,1843.3285714285716,20.87238483,first_buy,do_nothing,do_nothing,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
266,ARB/USDT:USDT,2024-01-03 06:45:00+00:00,1.9422,1.9838,1.917205181971672,1.885881690287042,1.9417,0,1.9663,2896093.1,1.8928760000000024,0,0,1.936959999999991,1.9240714285714036,3.71050502,second_buy,go_long,go_long,do_nothing,do_nothing,do_nothing,go_long,trailing_stop_loss,go_short
267,ENS/USDT:USDT,2024-01-03 12:15:00+00:00,10.221,10.224,10.089198774641702,10.19468105269972,7.339,1,8.751,295510.8,10.243239999999808,0,0,9.996399999999896,10.110000000000406,319.36494789,first_buy,go_long,go_long,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
268,ENS/USDT:USDT,2023-11-18 06:00:00+00:00,8.495,8.495,8.566783094392694,8.642134788665016,8.409,1,8.421,7683.3,8.669679999999795,0,0,8.499799999999947,8.545285714286104,12.43586646,first_buy,go_long,go_long,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
269,ENS/USDT:USDT,2023-10-09 16:15:00+00:00,7.15,7.154,7.183518721464972,7.247632966017953,7.092,1,7.11,17426.3,7.224559999999811,0,0,7.153399999999946,7.161428571429004,38.54910181,first_buy,go_long,go_long,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,go_long
270,ENS/USDT:USDT,2023-08-12 12:15:00+00:00,9.02,9.02,9.018332207667582,9.012859160065354,8.99,1,9.0,587.1,9.0151999999998,0,0,9.01399999999997,9.02000000000048,-50.8335066,first_buy,go_long,go_long,do_nothing,do_nothing,go_short,go_short,trailing_stop_loss,do_nothing
271,ARB/USDT:USDT,2024-01-03 12:45:00+00:00,1.8086,1.9516,1.8705318676857063,1.8929279324596893,1.7875,0,1.8597,15550709.6,1.9156200000000023,0,0,1.8245599999999904,1.8443999999999745,-34.97161476,second_buy,go_long,go_long,do_nothing,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
272,ARB/USDT:USDT,2023-12-28 03:00:00+00:00,1.6371,1.6721,1.601374778492679,1.5616762921082763,1.6348,1,1.6455000000000002,3035254.9,1.546944000000002,0,0,1.6267799999999937,1.6258999999999753,-43.40454308,second_buy,go_long,go_long,do_nothing,do_nothing,do_nothing,go_long,trailing_stop_loss,do_nothing
273,MANA/USDT:USDT,2021-12-04 06:45:00+00:00,3.3445,3.435,3.348449276391488,3.510366760924736,3.332,0,3.37,705018.7,3.5494000000000057,0,0,3.2304000000000093,3.1710714285714228,-35.92364224,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
274,MANA/USDT:USDT,2022-02-06 16:30:00+00:00,3.3375,3.394,3.21365309164951,3.1650895152417267,3.3285,0,3.3415,1481085.7,3.1464000000000083,0,0,3.278699999999995,3.226214285714273,33.57498217,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,go_short
275,MANA/USDT:USDT,2022-01-25 20:00:00+00:00,2.123,2.173,2.113376392001974,2.0985259580868045,2.1195,0,2.1495,372843.3,2.0925600000000077,1,0,2.1244999999999865,2.119785714285705,-73.25393244,second_buy,go_long,do_nothing,go_long,go_short,do_nothing,go_long,trailing_stop_loss,do_nothing
276,SOL/USDT:USDT,2024-01-04 20:45:00+00:00,107.287,108.39,105.3627526655308,103.80391838191596,107.001,0,108.033,242905.5,103.7700400000004,0,0,106.49540000000086,106.11071428571472,13.69500482,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
277,SOL/USDT:USDT,2023-12-24 04:00:00+00:00,114.374,118.7,112.8301155397005,110.06026564897198,113.859,0,116.384,636259.5,110.1299200000003,0,0,114.208400000001,113.60857142857196,19.33936443,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
278,SOL/USDT:USDT,2023-12-21 06:45:00+00:00,84.803,86.4,84.36746762886493,83.62690331358513,84.763,0,85.984,414119.9,83.59376000000026,0,0,84.64800000000096,84.59757142857204,-88.25711673,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
279,SOL/USDT:USDT,2023-12-07 21:30:00+00:00,66.341,68.185,65.88165140426172,65.52312885989943,66.15,0,67.662,601149.5,65.78856000000026,0,0,66.02560000000092,65.75871428571485,-60.61964152,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
280,SOL/USDT:USDT,2023-11-10 17:00:00+00:00,51.908,52.646,50.97625799042468,50.31955274509801,51.583,0,51.759,709728.6,50.50696000000029,0,0,51.396200000000974,51.160000000000615,-67.31035098,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
281,SOL/USDT:USDT,2023-11-01 00:00:00+00:00,38.352,38.7,37.70750032451247,37.21888787947113,38.289,0,38.373,500430.5,37.01992000000039,0,0,38.03940000000096,37.936285714286406,-82.35546238,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
282,SOL/USDT:USDT,2023-10-21 06:45:00+00:00,27.356,28.65,27.048100346812124,26.93793398921561,27.31,0,27.905,1884155.0,26.85156000000036,1,0,27.160000000001084,27.045571428572124,-87.39345063,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
283,SOL/USDT:USDT,2023-10-01 10:15:00+00:00,21.777,24.419,21.73724397505205,21.52753674176636,21.777,0,22.983,3694644.2,21.428880000000373,1,0,21.900200000001043,21.783285714286404,-48.77457721,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
284,SOL/USDT:USDT,2023-07-13 15:45:00+00:00,22.723,24.108,22.593431418143467,22.37264418467425,22.712,0,23.841,3131298.4,22.359120000000285,0,0,22.69680000000102,22.56942857142926,18.54795947,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
285,SOL/USDT:USDT,2023-06-30 02:00:00+00:00,18.316,18.603,18.16380384415438,17.98197750133689,18.314,0,18.536,346054.7,17.90560000000032,0,0,18.313800000001,18.2454285714293,-61.13831457,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
286,SOL/USDT:USDT,2023-06-10 04:30:00+00:00,16.402,16.403,16.190513311959695,16.716186492297464,12.68,1,13.894,4659098.0,16.826200000000338,0,0,15.894600000000995,16.05900000000078,-74.8351228,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
287,SOL/USDT:USDT,2023-04-13 13:00:00+00:00,24.437,25.298,24.37501981187341,24.23036201899661,24.428,0,25.017,1754598.9,24.200600000000343,0,0,24.509200000001044,24.408000000000808,81.17188564,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
288,SOL/USDT:USDT,2023-03-13 15:15:00+00:00,20.455,21.229,19.927111430588905,19.657250201893792,20.455,0,20.996,1599833.7,19.441320000000445,0,0,20.36940000000107,20.059857142858096,-43.03198706,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
289,SOL/USDT:USDT,2023-02-19 16:00:00+00:00,24.835,25.32,24.506690164267763,24.199696351747143,24.78,0,25.295,574939.1,24.082400000000412,0,0,24.71800000000108,24.5971428571437,40.6942597,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
290,SOL/USDT:USDT,2023-01-14 00:45:00+00:00,18.425,21.795,18.44646483670155,17.938402490938497,18.385,0,20.08,7544201.3,17.76760000000041,1,0,18.70300000000118,18.538571428572304,-51.85924301,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
291,SOL/USDT:USDT,2023-01-09 02:45:00+00:00,16.4,16.9,15.34688485448048,14.733610350117775,15.95,1,16.2,3343041.9,14.4776000000004,0,0,15.943000000001144,15.620000000000871,-68.13150625,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
292,SOL/USDT:USDT,2023-01-03 14:15:00+00:00,11.945,12.395,11.922154022993238,11.8238509301431,11.945,0,12.32,4641569.3,11.827800000000405,0,0,11.97300000000112,11.928571428572322,-91.4961187,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
293,SOL/USDT:USDT,2022-12-29 22:45:00+00:00,8.47,10.96,8.568234110465157,8.777202318355027,8.43,0,8.975,7228137.1,8.849400000000399,0,0,8.488000000001112,8.436428571429474,-88.01265128,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
294,SOL/USDT:USDT,2022-11-23 19:15:00+00:00,13.315,14.645,13.289069654350472,13.182174260607097,13.23,0,13.8,3023387.4,13.104200000000398,1,0,13.376000000001198,13.316428571429478,62.38198835,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
295,SOL/USDT:USDT,2022-11-10 12:15:00+00:00,14.07,16.105,13.772297761151965,13.374680722369614,13.28,0,15.92,2691621.0,13.615800000000409,0,0,14.049000000001206,13.667857142858049,20.442746,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
296,SOL/USDT:USDT,2022-11-10 03:30:00+00:00,11.395,13.68,10.731260748129166,10.643634603435393,11.395,0,12.5,2431120.8,10.128600000000402,0,0,10.950000000001207,10.637142857143765,-59.481968,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
297,SOL/USDT:USDT,2022-11-09 23:00:00+00:00,9.29,11.54,9.580989566911876,10.626219146509532,9.225,0,10.275,2446437.1,10.2486000000004,0,0,9.38700000000121,8.983571428572334,-57.011709,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
298,SOL/USDT:USDT,2022-11-09 19:00:00+00:00,8.805,13.365,11.412873523634042,13.161100476431349,8.8,0,10.64,8338401.8,13.8150000000004,0,0,9.756000000001212,10.408571428572335,2.757818,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
299,SOL/USDT:USDT,2022-11-08 23:45:00+00:00,23.33,24.655,23.452126376423045,24.00318611709729,23.26,0,24.275,722361.1,23.3104000000004,0,0,23.47000000000121,23.396428571429475,114.8441655,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
300,SOL/USDT:USDT,2022-10-31 10:00:00+00:00,33.925,34.06,33.46507985954938,33.24886767344445,33.84,0,33.935,129522.2,33.24280000000037,0,0,33.60600000000115,33.4978571428581,64.4996605,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
301,SOL/USDT:USDT,2022-09-12 10:30:00+00:00,37.65,38.075,36.56084934136466,35.90743712657589,37.63,0,37.88,314315.2,35.5564000000004,0,0,37.252000000001125,36.9242857142869,22.66514076,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
302,SOL/USDT:USDT,2022-07-30 17:15:00+00:00,46.215,46.49,45.45844445579716,44.58230013647346,45.9,1,45.945,83794.4,44.29540000000029,1,0,45.97300000000098,45.99071428571552,38.59368956,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
303,1INCH/USDT:USDT,2022-08-28 23:30:00+00:00,0.646,0.6485000000000001,0.6506315977558305,0.6545178766675346,0.632,1,0.6385000000000001,227354.5,0.6569800000000093,0,0,0.6458000000000075,0.6477142857142889,-35.72650771,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
304,SSV/USDT:USDT,2023-03-01 17:00:00+00:00,41.645,42.09,41.85249194489765,42.2894943019943,41.63,0,41.8,1055.3,42.1558,0,0,41.687,41.73714285714287,19.99082408,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
305,SSV/USDT:USDT,2023-03-13 02:00:00+00:00,37.9,38.59,36.43416685712873,35.1901570209795,37.86,0,38.29,3956.19,34.99600000000003,0,0,37.209,36.97357142857145,93.03631346,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
306,SSV/USDT:USDT,2023-05-17 19:00:00+00:00,22.48,22.965,21.984262704464285,21.63947711985325,22.475,0,22.94,2527.09,21.450800000000083,0,0,22.36300000000001,22.15142857142868,39.03743838,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
307,XMR/USDT:USDT,2023-10-29 23:30:00+00:00,171.3,172.65,169.44617874707578,167.656184600289,171.0,0,172.5,546.53,167.2640000000006,0,0,170.80999999999662,170.12142857143135,67.14426354,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,go_short
308,XMR/USDT:USDT,2023-06-25 10:15:00+00:00,163.05,164.05,161.40301673521932,160.1260874617242,162.95,0,163.5,438.68,159.71200000000047,0,0,162.32999999999663,161.81428571428776,-13.04629876,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
309,XMR/USDT:USDT,2023-05-26 21:00:00+00:00,151.0,151.05,151.1554196210314,151.1761538371102,151.0,1,151.05,4.55,151.22000000000045,0,0,151.11999999999685,151.15714285714506,-18.88745557,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
310,1INCH/USDT:USDT,2022-01-08 18:15:00+00:00,2.072,2.0925,2.132216069178228,2.1666527467573595,2.027,1,2.058,125756.2,2.1821600000000023,0,0,2.1001000000000034,2.1135714285714267,-47.980186,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
311,XMR/USDT:USDT,2022-11-27 06:45:00+00:00,137.6,137.6,137.6014084324573,137.72082053732126,137.25,1,137.25,16.52,137.73800000000102,0,0,137.41999999999703,137.49285714285807,-77.7969206,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
312,1INCH/USDT:USDT,2022-02-13 19:45:00+00:00,1.634,1.6355,1.6407409486721922,1.656713506737521,1.613,0,1.615,13427.1,1.6633000000000009,0,0,1.6255000000000064,1.6334285714285737,23.91708578,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,go_long
313,XMR/USDT:USDT,2022-06-21 10:45:00+00:00,121.85,123.4,121.45933054962416,120.5711581724469,121.75,0,122.8,706.82,120.80600000000086,0,0,121.93999999999706,121.6500000000007,-40.98677531,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
314,XMR/USDT:USDT,2022-05-22 22:45:00+00:00,187.15,188.4,183.19240965652625,181.73600153714204,186.9,0,187.9,507.62,181.27400000000097,0,0,184.80999999999648,183.70714285714348,75.91672986,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,go_short
315,XMR/USDT:USDT,2022-05-13 05:30:00+00:00,149.45,151.85,146.04902496974557,143.178737584246,149.3,0,150.7,2079.04,142.5180000000004,0,0,147.1599999999965,146.85000000000105,-59.06203451,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
316,XMR/USDT:USDT,2022-04-05 02:00:00+00:00,226.25,228.55,223.99659966717869,222.12854954632812,226.2,0,228.0,308.0,222.8620000000004,0,0,225.03999999999863,224.27857142857243,77.14509085,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,go_short
317,XMR/USDT:USDT,2022-03-09 00:00:00+00:00,197.6,208.0,184.1706169525144,177.3500330454184,197.0,0,202.65,5611.07,174.62600000000032,1,0,193.3899999999989,187.14285714285825,-28.48535256,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
318,XMR/USDT:USDT,2022-03-01 00:15:00+00:00,170.2,172.5,168.99753081112857,166.98535222481746,170.15,0,172.05,96.67,167.35600000000005,0,0,170.3299999999993,169.87142857142956,-48.39513183,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,do_nothing
319,XMR/USDT:USDT,2022-02-07 17:30:00+00:00,178.35,179.75,177.76618349946563,177.27478760409062,178.25,0,179.55,134.79,177.24000000000007,0,0,178.04999999999865,177.9714285714294,6.66813787,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,go_short
320,SOL/USDT:USDT,2022-07-17 06:30:00+00:00,40.155,40.78,40.09635394058385,39.889793979125166,40.11,0,40.62,97101.3,39.86840000000027,0,0,40.18600000000088,40.17785714285827,-31.41297891,second_buy,do_nothing,do_nothing,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
321,XMR/USDT:USDT,2022-01-14 18:15:00+00:00,223.35,225.7,224.2942171494809,223.1966524216524,222.1,0,223.9,147.11,223.414,0,0,224.12999999999997,224.50000000000009,44.97099205,second_buy,go_short,go_short,go_long,do_nothing,go_long,go_long,trailing_stop_loss,go_short
322,SSV/USDT:USDT,2024-01-10 21:15:00+00:00,35.755,38.795,35.754503793314164,35.29479494215945,35.565,0,37.915,39523.0,35.37700000000005,0,0,35.83999999999999,35.902142857142806,17.78257872,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
323,SSV/USDT:USDT,2024-01-04 02:15:00+00:00,29.79,30.52,29.338255550030603,28.963532540734438,29.24,0,30.52,19390.08,28.910400000000035,0,0,29.57800000000003,29.551428571428534,-57.48781725,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
324,SSV/USDT:USDT,2024-01-01 08:15:00+00:00,28.915,29.365,28.354553788111367,27.881233432089243,28.835,0,29.025,6489.16,27.834800000000044,0,0,28.631000000000057,28.597857142857105,-10.38832636,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
325,SSV/USDT:USDT,2023-12-22 15:00:00+00:00,25.565,25.975,25.11280563773917,24.71384274126503,25.515,0,25.835,6875.84,24.741000000000053,0,0,25.361000000000065,25.264999999999983,-28.35425391,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
326,SSV/USDT:USDT,2023-12-03 00:45:00+00:00,27.7,29.075,26.62601716624482,26.068117369897653,27.695,0,28.615,21071.29,25.96900000000005,1,0,27.133000000000056,26.712857142857143,23.69005887,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
327,SSV/USDT:USDT,2023-11-24 01:45:00+00:00,20.8,20.925,20.2807569852052,20.08072957016368,20.565,0,20.68,6663.6,20.05720000000005,0,0,20.385000000000105,20.33428571428576,-87.28475694,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
328,SSV/USDT:USDT,2023-11-10 00:15:00+00:00,17.375,18.755,16.714309623805498,16.17446386251145,17.125,0,18.645,25858.77,15.812000000000044,0,0,17.351000000000074,17.007857142857183,-26.12068348,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
329,SSV/USDT:USDT,2023-11-04 04:00:00+00:00,15.28,15.44,15.205041110272418,14.971006846576822,15.28,0,15.415,2025.28,14.939200000000032,0,0,15.30700000000004,15.2871428571429,-49.03115576,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
330,SSV/USDT:USDT,2023-10-14 16:00:00+00:00,13.61,13.67,13.646769871757265,13.669418703731536,13.61,0,13.67,109.73,13.68420000000004,0,0,13.62200000000008,13.62785714285718,-28.73550307,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,do_nothing
331,1INCH/USDT:USDT,2022-05-09 18:45:00+00:00,1.297,1.303,1.293293851711057,1.2984833189903462,1.1505,1,1.1785,1199648.8,1.3005000000000106,0,0,1.2959000000000116,1.3046428571428643,-90.56635016,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
332,1INCH/USDT:USDT,2022-06-12 02:30:00+00:00,0.6880000000000001,0.6880000000000001,0.6922534397120338,0.6974582653403616,0.6645,1,0.6715,266079.7,0.6979400000000112,0,0,0.6864000000000091,0.6912857142857202,-6.22687595,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
333,1INCH/USDT:USDT,2022-07-21 03:00:00+00:00,0.665,0.6655,0.6720166069363628,0.6785891758546285,0.6535000000000001,1,0.6545000000000001,199524.8,0.6774600000000097,0,0,0.6678000000000086,0.6715714285714325,-9.92096331,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
334,SSV/USDT:USDT,2023-06-21 16:15:00+00:00,18.75,19.115,18.63160882220548,18.49675940444394,18.725,0,19.06,4524.79,18.43240000000008,0,0,18.81200000000005,18.714285714285825,29.46721038,second_buy,go_short,go_long,go_long,go_long,do_nothing,go_long,trailing_stop_loss,go_short
335,1INCH/USDT:USDT,2022-04-06 00:30:00+00:00,1.8,1.8165,1.8301017978454763,1.8459144299862096,1.695,1,1.746,880383.8,1.852180000000009,0,0,1.8157000000000088,1.8280714285714328,-76.42119213,first_buy,go_long,go_long,go_short,go_long,go_short,do_nothing,trailing_stop_loss,do_nothing
